"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR2925645","SRR10155176","SRR17188697","SRR15539657","SRR21009194","SRR5583276","SRR12193701","SRR6933285","SRR7657516","SRR21685408","SRR22566519","SRR15540691","SRR6291058","SRR1363299","SRR7063153"
"group_1006","","hypothetical protein",905,905,1,1,2498,NA,NA,"",1823,2168,2165,"FDGBHDOC_03635","BMAFCBIC_04377","PLMAEOEO_04305","FPALJGMI_02667","AFNEMGOJ_03244","HGLIDODJ_04530","LJMDMPLL_04568","ENMOMNCE_03711","MPCKFNFL_04329","JDIIJKHN_04609","IIEPAPOM_04355","ILIOCHBN_02474","ILKCDPHF_02863","DHLDHFJE_03306","GKJFPPAH_04507"
"papC_3","","Outer membrane usher protein PapC",905,905,1,1,997,NA,NA,"",2057,2657,2656,"FDGBHDOC_03755","BMAFCBIC_03597","PLMAEOEO_03043","FPALJGMI_03236","AFNEMGOJ_03865","HGLIDODJ_03446","LJMDMPLL_04152","ENMOMNCE_02741","MPCKFNFL_03192","JDIIJKHN_04197","IIEPAPOM_02668","ILIOCHBN_02989","ILKCDPHF_03238","DHLDHFJE_03757","GKJFPPAH_04000"
"yfcO","","putative protein YfcO",905,905,1,1,992,NA,NA,"",734,842,841,"FDGBHDOC_03750","BMAFCBIC_03592","PLMAEOEO_03048","FPALJGMI_03241","AFNEMGOJ_03870","HGLIDODJ_03451","LJMDMPLL_04157","ENMOMNCE_02746","MPCKFNFL_03197","JDIIJKHN_04202","IIEPAPOM_02663","ILIOCHBN_02984","ILKCDPHF_03243","DHLDHFJE_03762","GKJFPPAH_03995"
"group_1013","","hypothetical protein",905,905,1,1,988,NA,NA,"",362,689,622,"FDGBHDOC_03746","BMAFCBIC_03588","PLMAEOEO_03052","FPALJGMI_03245","AFNEMGOJ_03874","HGLIDODJ_03455","LJMDMPLL_04161","ENMOMNCE_02750","MPCKFNFL_03201","JDIIJKHN_04206","IIEPAPOM_02659","ILIOCHBN_02980","ILKCDPHF_03247","DHLDHFJE_03766","GKJFPPAH_03991"
"abaF","","Fosfomycin resistance protein AbaF",905,905,1,1,979,NA,NA,"",803,1301,804,"FDGBHDOC_03738","BMAFCBIC_03580","PLMAEOEO_03060","FPALJGMI_03253","AFNEMGOJ_03882","HGLIDODJ_03463","LJMDMPLL_04169","ENMOMNCE_02758","MPCKFNFL_03209","JDIIJKHN_04214","IIEPAPOM_02651","ILIOCHBN_02972","ILKCDPHF_03255","DHLDHFJE_03774","GKJFPPAH_03983"
"ldcC","","Constitutive lysine decarboxylase",905,905,1,1,956,NA,NA,"",1370,2141,2139,"FDGBHDOC_03715","BMAFCBIC_03557","PLMAEOEO_03083","FPALJGMI_03276","AFNEMGOJ_03905","HGLIDODJ_03486","LJMDMPLL_04192","ENMOMNCE_02781","MPCKFNFL_03232","JDIIJKHN_04237","IIEPAPOM_02628","ILIOCHBN_02949","ILKCDPHF_03278","DHLDHFJE_03797","GKJFPPAH_03960"
"group_1042","","putative signaling protein",905,905,1,1,1158,NA,NA,"",1100,2099,2097,"FDGBHDOC_04454","BMAFCBIC_04389","PLMAEOEO_04405","FPALJGMI_03705","AFNEMGOJ_04615","HGLIDODJ_04386","LJMDMPLL_04295","ENMOMNCE_03495","MPCKFNFL_04562","JDIIJKHN_04444","IIEPAPOM_04343","ILIOCHBN_04379","ILKCDPHF_04489","DHLDHFJE_04470","GKJFPPAH_04150"
"malG","","Maltose/maltodextrin transport system permease protein MalG",905,905,1,1,913,NA,NA,"",515,890,889,"FDGBHDOC_01572","BMAFCBIC_01181","PLMAEOEO_03920","FPALJGMI_03749","AFNEMGOJ_01321","HGLIDODJ_02862","LJMDMPLL_04331","ENMOMNCE_03584","MPCKFNFL_04298","JDIIJKHN_04113","IIEPAPOM_00027","ILIOCHBN_03794","ILKCDPHF_02552","DHLDHFJE_01927","GKJFPPAH_04210"
"lamB","","Maltoporin",905,905,1,1,4755,NA,NA,"",644,1358,1347,"FDGBHDOC_01568","BMAFCBIC_01185","PLMAEOEO_03924","FPALJGMI_03753","AFNEMGOJ_01325","HGLIDODJ_02866","LJMDMPLL_04327","ENMOMNCE_03588","MPCKFNFL_04294","JDIIJKHN_04109","IIEPAPOM_00031","ILIOCHBN_03790","ILKCDPHF_02556","DHLDHFJE_01931","GKJFPPAH_04454"
"chuR_2","","Anaerobic sulfatase-maturating enzyme",905,905,1,1,5840,NA,NA,"",965,1190,1189,"FDGBHDOC_01173","BMAFCBIC_01581","PLMAEOEO_04544","FPALJGMI_03963","AFNEMGOJ_01720","HGLIDODJ_03715","LJMDMPLL_02254","ENMOMNCE_03944","MPCKFNFL_00829","JDIIJKHN_03155","IIEPAPOM_04438","ILIOCHBN_04570","ILKCDPHF_03507","DHLDHFJE_02327","GKJFPPAH_03159"
