"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR9641964","SRR19146831","SRR10491305","SRR17044632","SRR13938825","SRR13652137","SRR18583995","SRR10771585","SRR13588058","SRR18337558","SRR16599385","SRR13297812","SRR20711048","SRR5812198","SRR18323335"
"fhlA","","Formate hydrogenlyase transcriptional activator",664,664,1,1,2654,NA,NA,"",1163,2078,2076,"LAMOAEMB_00500","LLLAJKGH_00500","NMKCBMOF_00953","FHBKANGI_01246","DMCCMNGK_01941","LKIGJMIA_02527","DNODJMLP_03410","LCEKBOFN_01119","DACIIMBJ_00912","PDEDEFFK_01245","KDKGDOPN_01885","KCCJAFKA_00170","HAHPJLAO_00911","JHLDABPH_01459","PFCOBGDA_01241"
"hypB","","Hydrogenase maturation factor HypB",664,664,1,1,2649,NA,NA,"",545,872,871,"LAMOAEMB_00504","LLLAJKGH_00504","NMKCBMOF_00957","FHBKANGI_01250","DMCCMNGK_01945","LKIGJMIA_02531","DNODJMLP_03414","LCEKBOFN_01115","DACIIMBJ_00908","PDEDEFFK_01249","KDKGDOPN_01881","KCCJAFKA_00166","HAHPJLAO_00907","JHLDABPH_01455","PFCOBGDA_01237"
"yqaA","","Inner membrane protein YqaA",664,664,1,1,2616,NA,NA,"",281,425,424,"LAMOAEMB_00541","LLLAJKGH_04097","NMKCBMOF_00994","FHBKANGI_01287","DMCCMNGK_01982","LKIGJMIA_02568","DNODJMLP_03451","LCEKBOFN_01078","DACIIMBJ_00871","PDEDEFFK_01286","KDKGDOPN_01844","KCCJAFKA_00129","HAHPJLAO_00870","JHLDABPH_01418","PFCOBGDA_01200"
"tctD","","Transcriptional regulatory protein tctD",664,664,1,1,2577,NA,NA,"",332,674,673,"LAMOAEMB_00578","LLLAJKGH_04134","NMKCBMOF_01031","FHBKANGI_01324","DMCCMNGK_02019","LKIGJMIA_02605","DNODJMLP_03488","LCEKBOFN_01041","DACIIMBJ_00834","PDEDEFFK_01323","KDKGDOPN_01807","KCCJAFKA_00092","HAHPJLAO_00833","JHLDABPH_01381","PFCOBGDA_01163"
"yhaJ_2","","HTH-type transcriptional regulator YhaJ",664,664,1,1,5916,NA,NA,"",626,914,913,"LAMOAEMB_03502","LLLAJKGH_03389","NMKCBMOF_02555","FHBKANGI_03087","DMCCMNGK_03440","LKIGJMIA_03408","DNODJMLP_03143","LCEKBOFN_03731","DACIIMBJ_03449","PDEDEFFK_03548","KDKGDOPN_02152","KCCJAFKA_03624","HAHPJLAO_03564","JHLDABPH_03495","PFCOBGDA_00173"
"wzzB","","Chain length determinant protein",664,664,1,1,5926,NA,NA,"",743,983,982,"LAMOAEMB_03512","LLLAJKGH_03399","NMKCBMOF_02545","FHBKANGI_03077","DMCCMNGK_03450","LKIGJMIA_03418","DNODJMLP_03153","LCEKBOFN_03721","DACIIMBJ_03459","PDEDEFFK_03558","KDKGDOPN_02142","KCCJAFKA_03614","HAHPJLAO_03554","JHLDABPH_03505","PFCOBGDA_00163"
"group_1037","","hypothetical protein",664,664,1,1,5953,NA,NA,"",1004,1403,1402,"LAMOAEMB_03533","LLLAJKGH_03420","NMKCBMOF_02524","FHBKANGI_03056","DMCCMNGK_03471","LKIGJMIA_03439","DNODJMLP_03174","LCEKBOFN_03700","DACIIMBJ_03480","PDEDEFFK_03579","KDKGDOPN_02121","KCCJAFKA_03593","HAHPJLAO_03533","JHLDABPH_03526","PFCOBGDA_00142"
"gtfA","","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit",664,664,1,1,5954,NA,NA,"",281,1220,1218,"LAMOAEMB_03534","LLLAJKGH_03421","NMKCBMOF_02523","FHBKANGI_03055","DMCCMNGK_03472","LKIGJMIA_03440","DNODJMLP_03175","LCEKBOFN_03699","DACIIMBJ_03481","PDEDEFFK_03580","KDKGDOPN_02120","KCCJAFKA_03592","HAHPJLAO_03532","JHLDABPH_03527","PFCOBGDA_00141"
"manC1","","Mannose-1-phosphate guanylyltransferase 1",664,664,1,1,5960,NA,NA,"",1073,1436,1433,"LAMOAEMB_03539","LLLAJKGH_03426","NMKCBMOF_02518","FHBKANGI_03050","DMCCMNGK_03477","LKIGJMIA_03445","DNODJMLP_03180","LCEKBOFN_03694","DACIIMBJ_03486","PDEDEFFK_03585","KDKGDOPN_02115","KCCJAFKA_03587","HAHPJLAO_03527","JHLDABPH_03532","PFCOBGDA_00136"
"mdtB","","Multidrug resistance protein MdtB",664,664,1,1,6116,NA,NA,"",494,3122,3116,"LAMOAEMB_03564","LLLAJKGH_03451","NMKCBMOF_02493","FHBKANGI_03025","DMCCMNGK_03502","LKIGJMIA_03470","DNODJMLP_03205","LCEKBOFN_03669","DACIIMBJ_03511","PDEDEFFK_03610","KDKGDOPN_02090","KCCJAFKA_03562","HAHPJLAO_03502","JHLDABPH_03557","PFCOBGDA_00111"
"dld","","Quinone-dependent D-lactate dehydrogenase",664,664,1,1,6073,NA,NA,"",1310,1730,1728,"LAMOAEMB_03604","LLLAJKGH_03491","NMKCBMOF_02453","FHBKANGI_02985","DMCCMNGK_03542","LKIGJMIA_03510","DNODJMLP_03245","LCEKBOFN_03629","DACIIMBJ_03551","PDEDEFFK_03651","KDKGDOPN_02050","KCCJAFKA_03522","HAHPJLAO_03462","JHLDABPH_03597","PFCOBGDA_00071"
"bcr","","Bicyclomycin resistance protein",664,664,1,1,6014,NA,NA,"",884,1190,1187,"LAMOAEMB_03658","LLLAJKGH_03545","NMKCBMOF_02398","FHBKANGI_02930","DMCCMNGK_03596","LKIGJMIA_03564","DNODJMLP_03300","LCEKBOFN_03574","DACIIMBJ_03605","PDEDEFFK_03705","KDKGDOPN_01995","KCCJAFKA_03466","HAHPJLAO_03407","JHLDABPH_03651","PFCOBGDA_00016"
"dsbA_1","","hypothetical protein",664,664,1,1,3812,NA,NA,"",572,665,652,"LAMOAEMB_00947","LLLAJKGH_01298","NMKCBMOF_03211","FHBKANGI_01692","DMCCMNGK_01399","LKIGJMIA_01505","DNODJMLP_00278","LCEKBOFN_01893","DACIIMBJ_02065","PDEDEFFK_02090","KDKGDOPN_03055","KCCJAFKA_01319","HAHPJLAO_02061","JHLDABPH_02234","PFCOBGDA_02397"
"group_1104","","hypothetical protein",664,664,1,1,3273,NA,NA,"",935,1127,1093,"LAMOAEMB_01025","LLLAJKGH_01376","NMKCBMOF_03290","FHBKANGI_01770","DMCCMNGK_01321","LKIGJMIA_01584","DNODJMLP_00356","LCEKBOFN_01971","DACIIMBJ_01986","PDEDEFFK_02012","KDKGDOPN_02977","KCCJAFKA_01240","HAHPJLAO_01984","JHLDABPH_02312","PFCOBGDA_02316"
"deoA","","Thymidine phosphorylase",664,664,1,1,3268,NA,NA,"",1034,1322,1321,"LAMOAEMB_01030","LLLAJKGH_01381","NMKCBMOF_03295","FHBKANGI_01775","DMCCMNGK_01316","LKIGJMIA_01589","DNODJMLP_00361","LCEKBOFN_01976","DACIIMBJ_01981","PDEDEFFK_02007","KDKGDOPN_02972","KCCJAFKA_01235","HAHPJLAO_01979","JHLDABPH_02317","PFCOBGDA_02311"
"sfmH_1","","putative fimbrial-like protein SfmH",664,664,1,1,3210,NA,NA,"",812,1007,1006,"LAMOAEMB_01083","LLLAJKGH_01434","NMKCBMOF_03348","FHBKANGI_01828","DMCCMNGK_01263","LKIGJMIA_01642","DNODJMLP_00414","LCEKBOFN_02029","DACIIMBJ_01928","PDEDEFFK_01954","KDKGDOPN_02919","KCCJAFKA_01182","HAHPJLAO_01926","JHLDABPH_02370","PFCOBGDA_02259"
"assT_2","","Arylsulfate sulfotransferase AssT",664,664,1,1,3200,NA,NA,"",1529,1718,1717,"LAMOAEMB_01092","LLLAJKGH_01443","NMKCBMOF_03357","FHBKANGI_01837","DMCCMNGK_01254","LKIGJMIA_01651","DNODJMLP_00423","LCEKBOFN_02038","DACIIMBJ_01919","PDEDEFFK_01945","KDKGDOPN_02910","KCCJAFKA_01173","HAHPJLAO_01917","JHLDABPH_02379","PFCOBGDA_02250"
"ygcS","","Inner membrane metabolite transport protein YgcS",664,664,1,1,1328,NA,NA,"",464,1340,1337,"LAMOAEMB_03696","LLLAJKGH_03583","NMKCBMOF_03669","FHBKANGI_03395","DMCCMNGK_03786","LKIGJMIA_03751","DNODJMLP_04106","LCEKBOFN_04032","DACIIMBJ_03796","PDEDEFFK_03743","KDKGDOPN_04237","KCCJAFKA_03913","HAHPJLAO_03715","JHLDABPH_03836","PFCOBGDA_03796"
"btuB","","Vitamin B12 transporter BtuB",664,664,1,1,70,NA,NA,"",1412,1844,1843,"LAMOAEMB_04208","LLLAJKGH_04093","NMKCBMOF_03977","FHBKANGI_04106","DMCCMNGK_04140","LKIGJMIA_03971","DNODJMLP_03777","LCEKBOFN_04392","DACIIMBJ_04156","PDEDEFFK_04247","KDKGDOPN_03803","KCCJAFKA_04130","HAHPJLAO_04080","JHLDABPH_04050","PFCOBGDA_04164"
"group_1150","","hypothetical protein",664,664,1,1,187,NA,NA,"",578,1031,1024,"LAMOAEMB_04114","LLLAJKGH_03999","NMKCBMOF_03883","FHBKANGI_04012","DMCCMNGK_04046","LKIGJMIA_04065","DNODJMLP_03871","LCEKBOFN_04298","DACIIMBJ_04062","PDEDEFFK_04153","KDKGDOPN_04262","KCCJAFKA_04224","HAHPJLAO_04174","JHLDABPH_04144","PFCOBGDA_04258"
"fdoG_2","","Formate dehydrogenase-O major subunit",664,664,1,1,182,NA,NA,"",1373,2414,2410,"LAMOAEMB_04111","LLLAJKGH_03996","NMKCBMOF_03880","FHBKANGI_04009","DMCCMNGK_04043","LKIGJMIA_04068","DNODJMLP_03874","LCEKBOFN_04295","DACIIMBJ_04059","PDEDEFFK_04150","KDKGDOPN_04265","KCCJAFKA_04227","HAHPJLAO_04177","JHLDABPH_04147","PFCOBGDA_04261"
"relA","","GTP pyrophosphokinase",664,664,1,1,2763,NA,NA,"",1898,2234,2232,"LAMOAEMB_00398","LLLAJKGH_00398","NMKCBMOF_00851","FHBKANGI_01144","DMCCMNGK_01839","LKIGJMIA_02425","DNODJMLP_00859","LCEKBOFN_01221","DACIIMBJ_01014","PDEDEFFK_01143","KDKGDOPN_02688","KCCJAFKA_00272","HAHPJLAO_01013","JHLDABPH_01561","PFCOBGDA_01343"
"fucU","","L-fucose mutarotase",664,664,1,1,2787,NA,NA,"",404,467,422,"LAMOAEMB_00376","LLLAJKGH_00376","NMKCBMOF_00828","FHBKANGI_01122","DMCCMNGK_01817","LKIGJMIA_02403","DNODJMLP_00881","LCEKBOFN_01243","DACIIMBJ_01036","PDEDEFFK_01121","KDKGDOPN_02666","KCCJAFKA_00294","HAHPJLAO_01035","JHLDABPH_01583","PFCOBGDA_01365"
"kduI","","4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase",664,664,1,1,2827,NA,NA,"",590,836,835,"LAMOAEMB_00334","LLLAJKGH_00334","NMKCBMOF_00787","FHBKANGI_01081","DMCCMNGK_01776","LKIGJMIA_02362","DNODJMLP_00922","LCEKBOFN_01284","DACIIMBJ_01077","PDEDEFFK_01080","KDKGDOPN_02624","KCCJAFKA_00335","HAHPJLAO_01076","JHLDABPH_01624","PFCOBGDA_01406"
