"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR8997327","SRR13246850","SRR16956554","SRR6885353","SRR15064717","SRR15050579","SRR7348256","SRR15611006","SRR6107527","SRR7063430","SRR17655102","SRR14439268","SRR14435530","SRR16007000","SRR13292757"
"fhlA","","Formate hydrogenlyase transcriptional activator",664,664,1,1,2654,NA,NA,"",1163,2078,2076,"GBCDOKDP_00170","EPNGFEOK_01244","MHBDJDJO_00170","IAMFFOAC_01847","FAJPOAEC_03483","EJLOKBDD_01247","LFHBNEPC_03058","HFBOBIGA_00500","IHALJHLG_00497","KANJEGEG_00499","PHGCLINA_01249","KJNBNAEL_00170","MFDDNDJM_01449","OPJGPBOB_02700","PFNOJCHI_01446"
"hypB","","Hydrogenase maturation factor HypB",664,664,1,1,2649,NA,NA,"",545,872,871,"GBCDOKDP_00166","EPNGFEOK_01248","MHBDJDJO_00166","IAMFFOAC_01843","FAJPOAEC_03487","EJLOKBDD_01251","LFHBNEPC_03062","HFBOBIGA_00504","IHALJHLG_00501","KANJEGEG_00503","PHGCLINA_01253","KJNBNAEL_00166","MFDDNDJM_01453","OPJGPBOB_02704","PFNOJCHI_01450"
"yqaA","","Inner membrane protein YqaA",664,664,1,1,2616,NA,NA,"",281,425,424,"GBCDOKDP_00129","EPNGFEOK_01285","MHBDJDJO_00129","IAMFFOAC_01806","FAJPOAEC_03524","EJLOKBDD_01288","LFHBNEPC_03097","HFBOBIGA_00540","IHALJHLG_00537","KANJEGEG_00540","PHGCLINA_01289","KJNBNAEL_00129","MFDDNDJM_01490","OPJGPBOB_02741","PFNOJCHI_01487"
"tctD","","Transcriptional regulatory protein tctD",664,664,1,1,2577,NA,NA,"",332,674,673,"GBCDOKDP_00092","EPNGFEOK_01322","MHBDJDJO_00092","IAMFFOAC_01769","FAJPOAEC_03561","EJLOKBDD_01325","LFHBNEPC_03134","HFBOBIGA_00577","IHALJHLG_03898","KANJEGEG_00577","PHGCLINA_01326","KJNBNAEL_00092","MFDDNDJM_01527","OPJGPBOB_02778","PFNOJCHI_01524"
"yhaJ_2","","HTH-type transcriptional regulator YhaJ",664,664,1,1,5916,NA,NA,"",626,914,913,"GBCDOKDP_03354","EPNGFEOK_03617","MHBDJDJO_02559","IAMFFOAC_03595","FAJPOAEC_03292","EJLOKBDD_03290","LFHBNEPC_03398","HFBOBIGA_02883","IHALJHLG_02658","KANJEGEG_03517","PHGCLINA_03620","KJNBNAEL_03154","MFDDNDJM_03632","OPJGPBOB_03001","PFNOJCHI_03256"
"wzzB","","Chain length determinant protein",664,664,1,1,5926,NA,NA,"",743,983,982,"GBCDOKDP_03364","EPNGFEOK_03607","MHBDJDJO_02549","IAMFFOAC_03585","FAJPOAEC_03282","EJLOKBDD_03280","LFHBNEPC_03388","HFBOBIGA_02893","IHALJHLG_02668","KANJEGEG_03507","PHGCLINA_03610","KJNBNAEL_03164","MFDDNDJM_03642","OPJGPBOB_02991","PFNOJCHI_03246"
"group_1037","","hypothetical protein",664,664,1,1,5953,NA,NA,"",1004,1403,1402,"GBCDOKDP_03385","EPNGFEOK_03586","MHBDJDJO_02528","IAMFFOAC_02680","FAJPOAEC_03261","EJLOKBDD_03259","LFHBNEPC_03367","HFBOBIGA_02914","IHALJHLG_02689","KANJEGEG_03486","PHGCLINA_03589","KJNBNAEL_03185","MFDDNDJM_03663","OPJGPBOB_02970","PFNOJCHI_03225"
"gtfA","","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit",664,664,1,1,5954,NA,NA,"",281,1220,1218,"GBCDOKDP_03386","EPNGFEOK_03585","MHBDJDJO_02527","IAMFFOAC_02681","FAJPOAEC_03260","EJLOKBDD_03258","LFHBNEPC_03366","HFBOBIGA_02915","IHALJHLG_02690","KANJEGEG_03485","PHGCLINA_03588","KJNBNAEL_03186","MFDDNDJM_03664","OPJGPBOB_02969","PFNOJCHI_03224"
"manC1","","Mannose-1-phosphate guanylyltransferase 1",664,664,1,1,5960,NA,NA,"",1073,1436,1433,"GBCDOKDP_03391","EPNGFEOK_03580","MHBDJDJO_02522","IAMFFOAC_02686","FAJPOAEC_03255","EJLOKBDD_03253","LFHBNEPC_03361","HFBOBIGA_02920","IHALJHLG_02695","KANJEGEG_03480","PHGCLINA_03583","KJNBNAEL_03191","MFDDNDJM_03669","OPJGPBOB_02964","PFNOJCHI_03219"
"mdtB","","Multidrug resistance protein MdtB",664,664,1,1,6116,NA,NA,"",494,3122,3116,"GBCDOKDP_03416","EPNGFEOK_03555","MHBDJDJO_02497","IAMFFOAC_02711","FAJPOAEC_03230","EJLOKBDD_03228","LFHBNEPC_03336","HFBOBIGA_02945","IHALJHLG_02720","KANJEGEG_03455","PHGCLINA_03558","KJNBNAEL_03216","MFDDNDJM_03694","OPJGPBOB_02939","PFNOJCHI_03194"
