"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR18017657","SRR6373531","SRR9641965","SRR15566028","SRR12634137","SRR17805942","SRR18645723","SRR21161021","SRR7063430","SRR20894224","SRR5500983","SRR19198032","SRR13430969","SRR3097419","SRR9641964"
"fhlA","","Formate hydrogenlyase transcriptional activator",664,664,1,1,2654,NA,NA,"",1163,2078,2076,"AIEHOHMD_01246","PIBFIMIC_01827","MJHCMCLG_02149","DDNMGJPF_01241","POCBMBPE_00499","GAFFFCJA_00170","DGLEKLAJ_00901","HMHEMPMN_02002","KANJEGEG_00499","MENHFDCJ_01249","NLDIBHLM_00624","BEKLOGKE_00917","NOHICHGJ_00106","IOOAKICG_00951","LAMOAEMB_00500"
"hypB","","Hydrogenase maturation factor HypB",664,664,1,1,2649,NA,NA,"",545,872,871,"AIEHOHMD_01250","PIBFIMIC_01831","MJHCMCLG_02153","DDNMGJPF_01245","POCBMBPE_00503","GAFFFCJA_00166","DGLEKLAJ_00897","HMHEMPMN_02006","KANJEGEG_00503","MENHFDCJ_01253","NLDIBHLM_00628","BEKLOGKE_00913","NOHICHGJ_00102","IOOAKICG_00947","LAMOAEMB_00504"
"yqaA","","Inner membrane protein YqaA",664,664,1,1,2616,NA,NA,"",281,425,424,"AIEHOHMD_01287","PIBFIMIC_01868","MJHCMCLG_02190","DDNMGJPF_01282","POCBMBPE_00540","GAFFFCJA_00129","DGLEKLAJ_00860","HMHEMPMN_02043","KANJEGEG_00540","MENHFDCJ_01290","NLDIBHLM_00665","BEKLOGKE_00876","NOHICHGJ_00065","IOOAKICG_00912","LAMOAEMB_00541"
"tctD","","Transcriptional regulatory protein tctD",664,664,1,1,2577,NA,NA,"",332,674,673,"AIEHOHMD_01324","PIBFIMIC_01905","MJHCMCLG_02227","DDNMGJPF_01319","POCBMBPE_00577","GAFFFCJA_00092","DGLEKLAJ_00823","HMHEMPMN_02080","KANJEGEG_00577","MENHFDCJ_01327","NLDIBHLM_00702","BEKLOGKE_00839","NOHICHGJ_00028","IOOAKICG_00874","LAMOAEMB_00578"
"yhaJ_2","","HTH-type transcriptional regulator YhaJ",664,664,1,1,5916,NA,NA,"",626,914,913,"AIEHOHMD_03497","PIBFIMIC_03411","MJHCMCLG_03450","DDNMGJPF_03524","POCBMBPE_03179","GAFFFCJA_03761","DGLEKLAJ_03519","HMHEMPMN_03010","KANJEGEG_03517","MENHFDCJ_03624","NLDIBHLM_03910","BEKLOGKE_03370","NOHICHGJ_04422","IOOAKICG_03102","LAMOAEMB_03502"
"wzzB","","Chain length determinant protein",664,664,1,1,5926,NA,NA,"",743,983,982,"AIEHOHMD_03507","PIBFIMIC_03421","MJHCMCLG_03460","DDNMGJPF_03514","POCBMBPE_03169","GAFFFCJA_03751","DGLEKLAJ_03529","HMHEMPMN_03000","KANJEGEG_03507","MENHFDCJ_03614","NLDIBHLM_03900","BEKLOGKE_03380","NOHICHGJ_04412","IOOAKICG_03092","LAMOAEMB_03512"
"group_1037","","hypothetical protein",664,664,1,1,5953,NA,NA,"",1004,1403,1402,"AIEHOHMD_03528","PIBFIMIC_03442","MJHCMCLG_03481","DDNMGJPF_03493","POCBMBPE_03148","GAFFFCJA_03730","DGLEKLAJ_03550","HMHEMPMN_02979","KANJEGEG_03486","MENHFDCJ_03593","NLDIBHLM_01629","BEKLOGKE_03401","NOHICHGJ_03312","IOOAKICG_03071","LAMOAEMB_03533"
"gtfA","","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit",664,664,1,1,5954,NA,NA,"",281,1220,1218,"AIEHOHMD_03529","PIBFIMIC_03443","MJHCMCLG_03482","DDNMGJPF_03492","POCBMBPE_03147","GAFFFCJA_03729","DGLEKLAJ_03551","HMHEMPMN_02978","KANJEGEG_03485","MENHFDCJ_03592","NLDIBHLM_01630","BEKLOGKE_03402","NOHICHGJ_03313","IOOAKICG_03070","LAMOAEMB_03534"
"manC1","","Mannose-1-phosphate guanylyltransferase 1",664,664,1,1,5960,NA,NA,"",1073,1436,1433,"AIEHOHMD_03534","PIBFIMIC_03448","MJHCMCLG_03487","DDNMGJPF_03487","POCBMBPE_03142","GAFFFCJA_04518","DGLEKLAJ_03556","HMHEMPMN_02973","KANJEGEG_03480","MENHFDCJ_03587","NLDIBHLM_01635","BEKLOGKE_03407","NOHICHGJ_03318","IOOAKICG_03065","LAMOAEMB_03539"
"mdtB","","Multidrug resistance protein MdtB",664,664,1,1,6116,NA,NA,"",494,3122,3116,"AIEHOHMD_03559","PIBFIMIC_03473","MJHCMCLG_03512","DDNMGJPF_03462","POCBMBPE_03117","GAFFFCJA_03890","DGLEKLAJ_03581","HMHEMPMN_02948","KANJEGEG_03455","MENHFDCJ_03562","NLDIBHLM_01660","BEKLOGKE_03432","NOHICHGJ_03343","IOOAKICG_03040","LAMOAEMB_03564"
"dld","","Quinone-dependent D-lactate dehydrogenase",664,664,1,1,6073,NA,NA,"",1310,1730,1728,"AIEHOHMD_03599","PIBFIMIC_03513","MJHCMCLG_03552","DDNMGJPF_03422","POCBMBPE_03077","GAFFFCJA_03930","DGLEKLAJ_03621","HMHEMPMN_02908","KANJEGEG_03415","MENHFDCJ_03522","NLDIBHLM_01700","BEKLOGKE_03472","NOHICHGJ_03383","IOOAKICG_03000","LAMOAEMB_03604"
"bcr","","Bicyclomycin resistance protein",664,664,1,1,6014,NA,NA,"",884,1190,1187,"AIEHOHMD_03653","PIBFIMIC_03567","MJHCMCLG_03606","DDNMGJPF_03367","POCBMBPE_03022","GAFFFCJA_03984","DGLEKLAJ_03675","HMHEMPMN_02853","KANJEGEG_03360","MENHFDCJ_03466","NLDIBHLM_01754","BEKLOGKE_03526","NOHICHGJ_04438","IOOAKICG_02945","LAMOAEMB_03658"
"dsbA_1","","hypothetical protein",664,664,1,1,3812,NA,NA,"",572,665,652,"AIEHOHMD_02068","PIBFIMIC_00654","MJHCMCLG_00277","DDNMGJPF_02131","POCBMBPE_03722","GAFFFCJA_03078","DGLEKLAJ_02054","HMHEMPMN_01188","KANJEGEG_01433","MENHFDCJ_02072","NLDIBHLM_03320","BEKLOGKE_02177","NOHICHGJ_01702","IOOAKICG_00276","LAMOAEMB_00947"
"group_1104","","hypothetical protein",664,664,1,1,3273,NA,NA,"",935,1127,1093,"AIEHOHMD_01990","PIBFIMIC_00576","MJHCMCLG_00355","DDNMGJPF_02209","POCBMBPE_03644","GAFFFCJA_03156","DGLEKLAJ_01976","HMHEMPMN_01110","KANJEGEG_01511","MENHFDCJ_01994","NLDIBHLM_02396","BEKLOGKE_02255","NOHICHGJ_01780","IOOAKICG_00352","LAMOAEMB_01025"
