"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR12982490","SRR13651649","SRR17296092","SRR8322005","SRR8263925","SRR10186809","SRR17295752","SRR12817687","SRR7063174","SRR10901337","SRR7119889","SRR8310831","SRR15540612","SRR8364697","SRR9661353"
"group_1006","","hypothetical protein",905,905,1,1,2498,NA,NA,"",1823,2168,2165,"CGCCLLLJ_04571","AHOLDOAP_04591","EKCPLOPN_03557","FOBGJMDN_02452","LEPEMJEF_04264","GMDNICGC_02313","HDNAGGFD_03277","OAKNNIHI_02457","AOFBAIDD_02762","MAAIINKL_03385","ABPCHBEC_03809","ODOLFKBH_04555","EAPOJENH_04450","HAKAOCFJ_03073","GKHIPBGD_03198"
"papC_3","","Outer membrane usher protein PapC",905,905,1,1,997,NA,NA,"",2057,2657,2656,"CGCCLLLJ_02323","AHOLDOAP_04278","EKCPLOPN_02026","FOBGJMDN_04207","LEPEMJEF_03568","GMDNICGC_03929","HDNAGGFD_04374","OAKNNIHI_03669","AOFBAIDD_03506","MAAIINKL_03717","ABPCHBEC_04135","ODOLFKBH_03201","EAPOJENH_03790","HAKAOCFJ_03435","GKHIPBGD_04404"
"yfcO","","putative protein YfcO",905,905,1,1,992,NA,NA,"",734,842,841,"CGCCLLLJ_02328","AHOLDOAP_04273","EKCPLOPN_02031","FOBGJMDN_04212","LEPEMJEF_03573","GMDNICGC_03924","HDNAGGFD_04379","OAKNNIHI_03664","AOFBAIDD_03511","MAAIINKL_03722","ABPCHBEC_04140","ODOLFKBH_03206","EAPOJENH_03785","HAKAOCFJ_03430","GKHIPBGD_04399"
"group_1013","","hypothetical protein",905,905,1,1,988,NA,NA,"",362,689,622,"CGCCLLLJ_02332","AHOLDOAP_04269","EKCPLOPN_02035","FOBGJMDN_04216","LEPEMJEF_03577","GMDNICGC_03920","HDNAGGFD_04383","OAKNNIHI_03660","AOFBAIDD_03515","MAAIINKL_03726","ABPCHBEC_04144","ODOLFKBH_03210","EAPOJENH_03781","HAKAOCFJ_03426","GKHIPBGD_04395"
"abaF","","Fosfomycin resistance protein AbaF",905,905,1,1,979,NA,NA,"",803,1301,804,"CGCCLLLJ_02340","AHOLDOAP_04261","EKCPLOPN_02043","FOBGJMDN_04224","LEPEMJEF_03585","GMDNICGC_03912","HDNAGGFD_04391","OAKNNIHI_03652","AOFBAIDD_03523","MAAIINKL_03734","ABPCHBEC_04152","ODOLFKBH_03218","EAPOJENH_03773","HAKAOCFJ_03418","GKHIPBGD_04387"
"ldcC","","Constitutive lysine decarboxylase",905,905,1,1,956,NA,NA,"",1370,2141,2139,"CGCCLLLJ_02363","AHOLDOAP_04238","EKCPLOPN_02066","FOBGJMDN_04247","LEPEMJEF_03608","GMDNICGC_03889","HDNAGGFD_04414","OAKNNIHI_03629","AOFBAIDD_03546","MAAIINKL_03757","ABPCHBEC_04175","ODOLFKBH_03241","EAPOJENH_03750","HAKAOCFJ_03395","GKHIPBGD_04364"
"group_1042","","putative signaling protein",905,905,1,1,1158,NA,NA,"",1100,2099,2097,"CGCCLLLJ_04222","AHOLDOAP_04362","EKCPLOPN_04238","FOBGJMDN_04418","LEPEMJEF_04415","GMDNICGC_04372","HDNAGGFD_04434","OAKNNIHI_04505","AOFBAIDD_04437","MAAIINKL_03921","ABPCHBEC_04330","ODOLFKBH_04363","EAPOJENH_04004","HAKAOCFJ_04516","GKHIPBGD_04413"
"malG","","Maltose/maltodextrin transport system permease protein MalG",905,905,1,1,913,NA,NA,"",515,890,889,"CGCCLLLJ_04406","AHOLDOAP_00420","EKCPLOPN_01632","FOBGJMDN_02544","LEPEMJEF_04233","GMDNICGC_02222","HDNAGGFD_01084","OAKNNIHI_02211","AOFBAIDD_04499","MAAIINKL_04021","ABPCHBEC_02946","ODOLFKBH_04099","EAPOJENH_04100","HAKAOCFJ_03354","GKHIPBGD_00695"
"lamB","","Maltoporin",905,905,1,1,4755,NA,NA,"",644,1358,1347,"CGCCLLLJ_04410","AHOLDOAP_00416","EKCPLOPN_01628","FOBGJMDN_02548","LEPEMJEF_04229","GMDNICGC_02218","HDNAGGFD_01080","OAKNNIHI_02215","AOFBAIDD_04124","MAAIINKL_04017","ABPCHBEC_02950","ODOLFKBH_04095","EAPOJENH_04104","HAKAOCFJ_03350","GKHIPBGD_00699"
"chuR_2","","Anaerobic sulfatase-maturating enzyme",905,905,1,1,5840,NA,NA,"",965,1190,1189,"CGCCLLLJ_02396","AHOLDOAP_00019","EKCPLOPN_04382","FOBGJMDN_03309","LEPEMJEF_01859","GMDNICGC_03579","HDNAGGFD_00685","OAKNNIHI_03596","AOFBAIDD_02168","MAAIINKL_04214","ABPCHBEC_03282","ODOLFKBH_02952","EAPOJENH_04258","HAKAOCFJ_03760","GKHIPBGD_01093"
"yjgN_1","","Inner membrane protein YjgN",905,905,1,1,4988,NA,NA,"",752,848,847,"CGCCLLLJ_02722","AHOLDOAP_00196","EKCPLOPN_01409","FOBGJMDN_03485","LEPEMJEF_01682","GMDNICGC_01999","HDNAGGFD_00861","OAKNNIHI_03419","AOFBAIDD_01991","MAAIINKL_04279","ABPCHBEC_02782","ODOLFKBH_04594","EAPOJENH_01838","HAKAOCFJ_03583","GKHIPBGD_00916"
"group_1092","","hypothetical protein",905,905,1,1,2437,NA,NA,"",698,974,973,"CGCCLLLJ_04498","AHOLDOAP_04564","EKCPLOPN_04355","FOBGJMDN_02504","LEPEMJEF_04316","GMDNICGC_02262","HDNAGGFD_03329","OAKNNIHI_04607","AOFBAIDD_02814","MAAIINKL_04333","ABPCHBEC_04461","ODOLFKBH_04653","EAPOJENH_04359","HAKAOCFJ_03125","GKHIPBGD_04621"
"aceB","","Malate synthase A",905,905,1,1,889,NA,NA,"",1298,1601,1598,"CGCCLLLJ_04527","AHOLDOAP_00444","EKCPLOPN_01656","FOBGJMDN_02520","LEPEMJEF_04257","GMDNICGC_02246","HDNAGGFD_01108","OAKNNIHI_02187","AOFBAIDD_04475","MAAIINKL_04380","ABPCHBEC_02922","ODOLFKBH_04123","EAPOJENH_04408","HAKAOCFJ_03378","GKHIPBGD_00671"
"prr","","Gamma-aminobutyraldehyde dehydrogenase",905,905,1,1,3242,NA,NA,"",1397,1445,1424,"CGCCLLLJ_00957","AHOLDOAP_00576","EKCPLOPN_00130","FOBGJMDN_00763","LEPEMJEF_01212","GMDNICGC_01493","HDNAGGFD_02068","OAKNNIHI_01355","AOFBAIDD_01366","MAAIINKL_01512","ABPCHBEC_00469","ODOLFKBH_00277","EAPOJENH_02426","HAKAOCFJ_00798","GKHIPBGD_01388"
