"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR13998275","SRR7643294","SRR12817694","SRR16553250","SRR17296092","SRR14727711","SRR8157475","SRR12817687","SRR10222602","SRR17066815","SRR13842582","SRR11396150","SRR17313175","SRR18528958","SRR10343288"
"group_1006","","hypothetical protein",905,905,1,1,2498,NA,NA,"",1823,2168,2165,"LKPHJNHD_04506","CPDKLDCE_03411","DEMNGOEN_03377","MGLHGHOA_03011","EKCPLOPN_03557","JKNGIJAG_04370","BJMGBDIE_04419","OAKNNIHI_02457","JHBFFDKO_03397","FBNJPLMO_02623","MEIJKKIN_04373","PJNMJNBE_04385","MHHMLLCP_03218","HFLGEJNP_04511","AGHFNEBA_04524"
"papC_3","","Outer membrane usher protein PapC",905,905,1,1,997,NA,NA,"",2057,2657,2656,"LKPHJNHD_04238","CPDKLDCE_04061","DEMNGOEN_04009","MGLHGHOA_03275","EKCPLOPN_02026","JKNGIJAG_04303","BJMGBDIE_04152","OAKNNIHI_03669","JHBFFDKO_03687","FBNJPLMO_03318","MEIJKKIN_02946","PJNMJNBE_02965","MHHMLLCP_03295","HFLGEJNP_04144","AGHFNEBA_03682"
"yfcO","","putative protein YfcO",905,905,1,1,992,NA,NA,"",734,842,841,"LKPHJNHD_04233","CPDKLDCE_04056","DEMNGOEN_04004","MGLHGHOA_03270","EKCPLOPN_02031","JKNGIJAG_04298","BJMGBDIE_04147","OAKNNIHI_03664","JHBFFDKO_03682","FBNJPLMO_03323","MEIJKKIN_02941","PJNMJNBE_02960","MHHMLLCP_03300","HFLGEJNP_04149","AGHFNEBA_03687"
"group_1013","","hypothetical protein",905,905,1,1,988,NA,NA,"",362,689,622,"LKPHJNHD_04229","CPDKLDCE_04052","DEMNGOEN_04000","MGLHGHOA_03266","EKCPLOPN_02035","JKNGIJAG_04294","BJMGBDIE_04143","OAKNNIHI_03660","JHBFFDKO_03678","FBNJPLMO_03327","MEIJKKIN_02937","PJNMJNBE_02956","MHHMLLCP_03304","HFLGEJNP_04153","AGHFNEBA_03691"
"abaF","","Fosfomycin resistance protein AbaF",905,905,1,1,979,NA,NA,"",803,1301,804,"LKPHJNHD_04221","CPDKLDCE_04044","DEMNGOEN_03992","MGLHGHOA_03258","EKCPLOPN_02043","JKNGIJAG_04286","BJMGBDIE_04135","OAKNNIHI_03652","JHBFFDKO_03670","FBNJPLMO_03335","MEIJKKIN_02929","PJNMJNBE_02948","MHHMLLCP_03312","HFLGEJNP_04161","AGHFNEBA_03699"
"ldcC","","Constitutive lysine decarboxylase",905,905,1,1,956,NA,NA,"",1370,2141,2139,"LKPHJNHD_04198","CPDKLDCE_04021","DEMNGOEN_03969","MGLHGHOA_03235","EKCPLOPN_02066","JKNGIJAG_04263","BJMGBDIE_04112","OAKNNIHI_03629","JHBFFDKO_03647","FBNJPLMO_03358","MEIJKKIN_02906","PJNMJNBE_02925","MHHMLLCP_03335","HFLGEJNP_04184","AGHFNEBA_03722"
"group_1042","","putative signaling protein",905,905,1,1,1158,NA,NA,"",1100,2099,2097,"LKPHJNHD_04443","CPDKLDCE_04280","DEMNGOEN_04295","MGLHGHOA_04372","EKCPLOPN_04238","JKNGIJAG_04507","BJMGBDIE_04314","OAKNNIHI_04505","JHBFFDKO_04428","FBNJPLMO_04444","MEIJKKIN_04413","PJNMJNBE_04352","MHHMLLCP_03946","HFLGEJNP_04326","AGHFNEBA_04395"
"malG","","Maltose/maltodextrin transport system permease protein MalG",905,905,1,1,913,NA,NA,"",515,890,889,"LKPHJNHD_04157","CPDKLDCE_01209","DEMNGOEN_03649","MGLHGHOA_01831","EKCPLOPN_01632","JKNGIJAG_04222","BJMGBDIE_04071","OAKNNIHI_02211","JHBFFDKO_01087","FBNJPLMO_00772","MEIJKKIN_00418","PJNMJNBE_03605","MHHMLLCP_03882","HFLGEJNP_02834","AGHFNEBA_04048"
"lamB","","Maltoporin",905,905,1,1,4755,NA,NA,"",644,1358,1347,"LKPHJNHD_04153","CPDKLDCE_01205","DEMNGOEN_03653","MGLHGHOA_01827","EKCPLOPN_01628","JKNGIJAG_04218","BJMGBDIE_04067","OAKNNIHI_02215","JHBFFDKO_01083","FBNJPLMO_00776","MEIJKKIN_00414","PJNMJNBE_03609","MHHMLLCP_03886","HFLGEJNP_02838","AGHFNEBA_04044"
"chuR_2","","Anaerobic sulfatase-maturating enzyme",905,905,1,1,5840,NA,NA,"",965,1190,1189,"LKPHJNHD_02378","CPDKLDCE_01690","DEMNGOEN_02576","MGLHGHOA_01432","EKCPLOPN_04382","JKNGIJAG_03180","BJMGBDIE_03291","OAKNNIHI_03596","JHBFFDKO_00687","FBNJPLMO_01172","MEIJKKIN_00019","PJNMJNBE_04024","MHHMLLCP_04093","HFLGEJNP_02491","AGHFNEBA_02851"
