"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR3097449","SRR13771183","SRR14064564","SRR7049822","SRR7049865","SRR15972785","SRR14634883","SRR8942736","SRR6025940","SRR14821643","SRR16774935","SRR17772822","SRR3097419","SRR5238151","SRR17905989"
"fhlA","","Formate hydrogenlyase transcriptional activator",664,664,1,1,2654,NA,NA,"",1163,2078,2076,"BFNNGEHL_02603","JLBDJAPF_01251","MJDNNJPJ_02277","JJDMDCMC_02206","GEHJIBAJ_00914","HNPJOKFM_01244","AABOGFLE_00499","LHECMPGF_00991","OHLILGDE_00499","CHPIIJEJ_03476","EBIOEBMP_03014","NALJBBIO_00504","IOOAKICG_00951","JBDLBCFD_00500","IEEEPFEB_02572"
"hypB","","Hydrogenase maturation factor HypB",664,664,1,1,2649,NA,NA,"",545,872,871,"BFNNGEHL_02607","JLBDJAPF_01255","MJDNNJPJ_02281","JJDMDCMC_02210","GEHJIBAJ_00910","HNPJOKFM_01248","AABOGFLE_00503","LHECMPGF_00995","OHLILGDE_00503","CHPIIJEJ_03472","EBIOEBMP_03010","NALJBBIO_00508","IOOAKICG_00947","JBDLBCFD_00504","IEEEPFEB_02568"
"yqaA","","Inner membrane protein YqaA",664,664,1,1,2616,NA,NA,"",281,425,424,"BFNNGEHL_02642","JLBDJAPF_01292","MJDNNJPJ_02318","JJDMDCMC_02245","GEHJIBAJ_00873","HNPJOKFM_01285","AABOGFLE_00540","LHECMPGF_01032","OHLILGDE_00540","CHPIIJEJ_03749","EBIOEBMP_02973","NALJBBIO_00546","IOOAKICG_00912","JBDLBCFD_00540","IEEEPFEB_02531"
"tctD","","Transcriptional regulatory protein tctD",664,664,1,1,2577,NA,NA,"",332,674,673,"BFNNGEHL_02679","JLBDJAPF_01329","MJDNNJPJ_02355","JJDMDCMC_02282","GEHJIBAJ_00836","HNPJOKFM_01322","AABOGFLE_00577","LHECMPGF_01069","OHLILGDE_00577","CHPIIJEJ_03786","EBIOEBMP_02936","NALJBBIO_00583","IOOAKICG_00874","JBDLBCFD_00577","IEEEPFEB_02494"
"yhaJ_2","","HTH-type transcriptional regulator YhaJ",664,664,1,1,5916,NA,NA,"",626,914,913,"BFNNGEHL_02074","JLBDJAPF_03251","MJDNNJPJ_03570","JJDMDCMC_03033","GEHJIBAJ_02981","HNPJOKFM_02797","AABOGFLE_03526","LHECMPGF_01478","OHLILGDE_03577","CHPIIJEJ_03120","EBIOEBMP_02422","NALJBBIO_03952","IOOAKICG_03102","JBDLBCFD_03170","IEEEPFEB_03199"
"wzzB","","Chain length determinant protein",664,664,1,1,5926,NA,NA,"",743,983,982,"BFNNGEHL_02084","JLBDJAPF_03261","MJDNNJPJ_03580","JJDMDCMC_03023","GEHJIBAJ_02971","HNPJOKFM_02807","AABOGFLE_03536","LHECMPGF_01488","OHLILGDE_03587","CHPIIJEJ_03130","EBIOEBMP_02412","NALJBBIO_03942","IOOAKICG_03092","JBDLBCFD_03160","IEEEPFEB_03209"
"group_1037","","hypothetical protein",664,664,1,1,5953,NA,NA,"",1004,1403,1402,"BFNNGEHL_02105","JLBDJAPF_03282","MJDNNJPJ_03601","JJDMDCMC_03002","GEHJIBAJ_02950","HNPJOKFM_02828","AABOGFLE_03557","LHECMPGF_01509","OHLILGDE_03608","CHPIIJEJ_03151","EBIOEBMP_02391","NALJBBIO_03778","IOOAKICG_03071","JBDLBCFD_03139","IEEEPFEB_03230"
"gtfA","","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit",664,664,1,1,5954,NA,NA,"",281,1220,1218,"BFNNGEHL_02106","JLBDJAPF_03283","MJDNNJPJ_03602","JJDMDCMC_03001","GEHJIBAJ_02949","HNPJOKFM_02829","AABOGFLE_03558","LHECMPGF_01510","OHLILGDE_03609","CHPIIJEJ_03152","EBIOEBMP_02390","NALJBBIO_03777","IOOAKICG_03070","JBDLBCFD_03138","IEEEPFEB_03231"
"manC1","","Mannose-1-phosphate guanylyltransferase 1",664,664,1,1,5960,NA,NA,"",1073,1436,1433,"BFNNGEHL_02111","JLBDJAPF_03288","MJDNNJPJ_03607","JJDMDCMC_02996","GEHJIBAJ_02943","HNPJOKFM_02834","AABOGFLE_03563","LHECMPGF_01515","OHLILGDE_03614","CHPIIJEJ_03157","EBIOEBMP_02385","NALJBBIO_03772","IOOAKICG_03065","JBDLBCFD_03133","IEEEPFEB_03236"
"mdtB","","Multidrug resistance protein MdtB",664,664,1,1,6116,NA,NA,"",494,3122,3116,"BFNNGEHL_02136","JLBDJAPF_03313","MJDNNJPJ_03632","JJDMDCMC_02971","GEHJIBAJ_02918","HNPJOKFM_02859","AABOGFLE_03588","LHECMPGF_01540","OHLILGDE_03639","CHPIIJEJ_03182","EBIOEBMP_02360","NALJBBIO_03747","IOOAKICG_03040","JBDLBCFD_03108","IEEEPFEB_03261"
"dld","","Quinone-dependent D-lactate dehydrogenase",664,664,1,1,6073,NA,NA,"",1310,1730,1728,"BFNNGEHL_02176","JLBDJAPF_03353","MJDNNJPJ_03672","JJDMDCMC_02931","GEHJIBAJ_02878","HNPJOKFM_02899","AABOGFLE_03628","LHECMPGF_01580","OHLILGDE_03679","CHPIIJEJ_03222","EBIOEBMP_02320","NALJBBIO_03707","IOOAKICG_03000","JBDLBCFD_03068","IEEEPFEB_03301"
"bcr","","Bicyclomycin resistance protein",664,664,1,1,6014,NA,NA,"",884,1190,1187,"BFNNGEHL_02230","JLBDJAPF_03407","MJDNNJPJ_03726","JJDMDCMC_02876","GEHJIBAJ_02823","HNPJOKFM_02953","AABOGFLE_03682","LHECMPGF_01634","OHLILGDE_03734","CHPIIJEJ_03276","EBIOEBMP_02265","NALJBBIO_03651","IOOAKICG_02945","JBDLBCFD_03013","IEEEPFEB_03355"
"dsbA_1","","hypothetical protein",664,664,1,1,3812,NA,NA,"",572,665,652,"BFNNGEHL_04504","JLBDJAPF_02074","MJDNNJPJ_00654","JJDMDCMC_01375","GEHJIBAJ_02208","HNPJOKFM_03688","AABOGFLE_01432","LHECMPGF_02518","OHLILGDE_01431","CHPIIJEJ_00653","EBIOEBMP_01025","NALJBBIO_00847","IOOAKICG_00276","JBDLBCFD_00945","IEEEPFEB_01509"
"group_1104","","hypothetical protein",664,664,1,1,3273,NA,NA,"",935,1127,1093,"BFNNGEHL_02990","JLBDJAPF_01996","MJDNNJPJ_00575","JJDMDCMC_04048","GEHJIBAJ_03940","HNPJOKFM_03766","AABOGFLE_01510","LHECMPGF_02596","OHLILGDE_01509","CHPIIJEJ_00575","EBIOEBMP_01104","NALJBBIO_00767","IOOAKICG_00352","JBDLBCFD_01023","IEEEPFEB_01588"
"deoA","","Thymidine phosphorylase",664,664,1,1,3268,NA,NA,"",1034,1322,1321,"BFNNGEHL_02985","JLBDJAPF_01991","MJDNNJPJ_00570","JJDMDCMC_04043","GEHJIBAJ_03945","HNPJOKFM_03771","AABOGFLE_01515","LHECMPGF_02601","OHLILGDE_01514","CHPIIJEJ_00570","EBIOEBMP_01109","NALJBBIO_00762","IOOAKICG_00357","JBDLBCFD_01028","IEEEPFEB_01593"
"sfmH_1","","putative fimbrial-like protein SfmH",664,664,1,1,3210,NA,NA,"",812,1007,1006,"BFNNGEHL_02932","JLBDJAPF_01938","MJDNNJPJ_00517","JJDMDCMC_03990","GEHJIBAJ_03998","HNPJOKFM_03824","AABOGFLE_01568","LHECMPGF_02654","OHLILGDE_01567","CHPIIJEJ_00517","EBIOEBMP_01162","NALJBBIO_00708","IOOAKICG_00410","JBDLBCFD_01081","IEEEPFEB_01646"
"assT_2","","Arylsulfate sulfotransferase AssT",664,664,1,1,3200,NA,NA,"",1529,1718,1717,"BFNNGEHL_02923","JLBDJAPF_01929","MJDNNJPJ_00508","JJDMDCMC_03981","GEHJIBAJ_04007","HNPJOKFM_03833","AABOGFLE_01577","LHECMPGF_04412","OHLILGDE_01576","CHPIIJEJ_00508","EBIOEBMP_01171","NALJBBIO_00699","IOOAKICG_00419","JBDLBCFD_01090","IEEEPFEB_01655"
"ygcS","","Inner membrane metabolite transport protein YgcS",664,664,1,1,1328,NA,NA,"",464,1340,1337,"BFNNGEHL_02878","JLBDJAPF_03691","MJDNNJPJ_03915","JJDMDCMC_03637","GEHJIBAJ_03348","HNPJOKFM_03485","AABOGFLE_03872","LHECMPGF_04115","OHLILGDE_03922","CHPIIJEJ_04454","EBIOEBMP_03341","NALJBBIO_03111","IOOAKICG_03180","JBDLBCFD_03758","IEEEPFEB_03791"
"btuB","","Vitamin B12 transporter BtuB",664,664,1,1,70,NA,NA,"",1412,1844,1843,"BFNNGEHL_03458","JLBDJAPF_04199","MJDNNJPJ_04134","JJDMDCMC_03957","GEHJIBAJ_03553","HNPJOKFM_04683","AABOGFLE_04092","LHECMPGF_02224","OHLILGDE_04277","CHPIIJEJ_03604","EBIOEBMP_04044","NALJBBIO_03788","IOOAKICG_04013","JBDLBCFD_04119","IEEEPFEB_04151"
"group_1150","","hypothetical protein",664,664,1,1,187,NA,NA,"",578,1031,1024,"BFNNGEHL_03364","JLBDJAPF_04105","MJDNNJPJ_04228","JJDMDCMC_03863","GEHJIBAJ_03647","HNPJOKFM_04144","AABOGFLE_04186","LHECMPGF_02318","OHLILGDE_04183","CHPIIJEJ_03698","EBIOEBMP_03950","NALJBBIO_03882","IOOAKICG_03919","JBDLBCFD_04025","IEEEPFEB_04057"
"fdoG_2","","Formate dehydrogenase-O major subunit",664,664,1,1,182,NA,NA,"",1373,2414,2410,"BFNNGEHL_03361","JLBDJAPF_04102","MJDNNJPJ_04231","JJDMDCMC_03860","GEHJIBAJ_03650","HNPJOKFM_04147","AABOGFLE_04189","LHECMPGF_02321","OHLILGDE_04180","CHPIIJEJ_03701","EBIOEBMP_03947","NALJBBIO_03885","IOOAKICG_03916","JBDLBCFD_04022","IEEEPFEB_04054"
"relA","","GTP pyrophosphokinase",664,664,1,1,2763,NA,NA,"",1898,2234,2232,"BFNNGEHL_02501","JLBDJAPF_01149","MJDNNJPJ_02175","JJDMDCMC_02858","GEHJIBAJ_01016","HNPJOKFM_01142","AABOGFLE_00397","LHECMPGF_03405","OHLILGDE_00397","CHPIIJEJ_03578","EBIOEBMP_04072","NALJBBIO_00400","IOOAKICG_01053","JBDLBCFD_00398","IEEEPFEB_02674"
"fucU","","L-fucose mutarotase",664,664,1,1,2787,NA,NA,"",404,467,422,"BFNNGEHL_02479","JLBDJAPF_01127","MJDNNJPJ_02153","JJDMDCMC_02836","GEHJIBAJ_01038","HNPJOKFM_01120","AABOGFLE_00375","LHECMPGF_03383","OHLILGDE_00375","CHPIIJEJ_03600","EBIOEBMP_04094","NALJBBIO_00378","IOOAKICG_01075","JBDLBCFD_00376","IEEEPFEB_02696"
