"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR6437555","SRR5808938","SRR17983482","SRR10176078","SRR2043690","SRR15361793","SRR22372854","SRR6870784","SRR14286873","SRR14245655","SRR9641960","SRR13246829","SRR12905926","SRR6480651","SRR19334615"
"fhlA","","Formate hydrogenlyase transcriptional activator",664,664,1,1,2654,NA,NA,"",1163,2078,2076,"ALGCKFEL_01447","OFILLBBP_01318","LMPBMFCO_01786","KLCIBBAK_00910","NHMALEOL_00499","HIIMELMF_00499","PLCNCENN_00501","FNEODMHJ_00918","MCDJADKF_01339","LDOAMKFL_00913","PHKCMADJ_00131","CCMMOGGE_04054","NDAFPBEE_00911","GINJEGAC_01450","JPOPEFEN_01212"
"hypB","","Hydrogenase maturation factor HypB",664,664,1,1,2649,NA,NA,"",545,872,871,"ALGCKFEL_01451","OFILLBBP_01322","LMPBMFCO_01782","KLCIBBAK_00906","NHMALEOL_00503","HIIMELMF_00503","PLCNCENN_00505","FNEODMHJ_00914","MCDJADKF_01343","LDOAMKFL_00909","PHKCMADJ_00126","CCMMOGGE_04050","NDAFPBEE_00907","GINJEGAC_01454","JPOPEFEN_01208"
"yqaA","","Inner membrane protein YqaA",664,664,1,1,2616,NA,NA,"",281,425,424,"ALGCKFEL_01488","OFILLBBP_01359","LMPBMFCO_01745","KLCIBBAK_00869","NHMALEOL_00540","HIIMELMF_00540","PLCNCENN_00542","FNEODMHJ_00877","MCDJADKF_01380","LDOAMKFL_00872","PHKCMADJ_00090","CCMMOGGE_03601","NDAFPBEE_00870","GINJEGAC_01491","JPOPEFEN_01171"
"tctD","","Transcriptional regulatory protein tctD",664,664,1,1,2577,NA,NA,"",332,674,673,"ALGCKFEL_01525","OFILLBBP_01396","LMPBMFCO_01708","KLCIBBAK_00832","NHMALEOL_00577","HIIMELMF_00577","PLCNCENN_00579","FNEODMHJ_00840","MCDJADKF_01417","LDOAMKFL_00835","PHKCMADJ_00053","CCMMOGGE_03638","NDAFPBEE_00833","GINJEGAC_01528","JPOPEFEN_01134"
"yhaJ_2","","HTH-type transcriptional regulator YhaJ",664,664,1,1,5916,NA,NA,"",626,914,913,"ALGCKFEL_03680","OFILLBBP_03506","LMPBMFCO_02947","KLCIBBAK_03488","NHMALEOL_03452","HIIMELMF_03378","PLCNCENN_03026","FNEODMHJ_03108","MCDJADKF_02322","LDOAMKFL_03392","PHKCMADJ_02766","CCMMOGGE_02040","NDAFPBEE_03449","GINJEGAC_03683","JPOPEFEN_04195"
"wzzB","","Chain length determinant protein",664,664,1,1,5926,NA,NA,"",743,983,982,"ALGCKFEL_03670","OFILLBBP_03516","LMPBMFCO_02957","KLCIBBAK_03498","NHMALEOL_03462","HIIMELMF_03388","PLCNCENN_03016","FNEODMHJ_03098","MCDJADKF_02332","LDOAMKFL_03382","PHKCMADJ_02776","CCMMOGGE_02030","NDAFPBEE_03459","GINJEGAC_03673","JPOPEFEN_04185"
"group_1037","","hypothetical protein",664,664,1,1,5953,NA,NA,"",1004,1403,1402,"ALGCKFEL_03649","OFILLBBP_03537","LMPBMFCO_02978","KLCIBBAK_03519","NHMALEOL_03483","HIIMELMF_03409","PLCNCENN_02995","FNEODMHJ_03077","MCDJADKF_02353","LDOAMKFL_03361","PHKCMADJ_02797","CCMMOGGE_02009","NDAFPBEE_03480","GINJEGAC_03652","JPOPEFEN_04069"
"gtfA","","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit",664,664,1,1,5954,NA,NA,"",281,1220,1218,"ALGCKFEL_03648","OFILLBBP_03538","LMPBMFCO_02979","KLCIBBAK_03520","NHMALEOL_03484","HIIMELMF_03410","PLCNCENN_02994","FNEODMHJ_03076","MCDJADKF_02354","LDOAMKFL_03360","PHKCMADJ_02798","CCMMOGGE_02008","NDAFPBEE_03481","GINJEGAC_03651","JPOPEFEN_04068"
"manC1","","Mannose-1-phosphate guanylyltransferase 1",664,664,1,1,5960,NA,NA,"",1073,1436,1433,"ALGCKFEL_03643","OFILLBBP_03543","LMPBMFCO_02984","KLCIBBAK_03525","NHMALEOL_03489","HIIMELMF_03415","PLCNCENN_02989","FNEODMHJ_03071","MCDJADKF_02359","LDOAMKFL_03355","PHKCMADJ_02803","CCMMOGGE_02003","NDAFPBEE_03486","GINJEGAC_03646","JPOPEFEN_04063"
"mdtB","","Multidrug resistance protein MdtB",664,664,1,1,6116,NA,NA,"",494,3122,3116,"ALGCKFEL_03618","OFILLBBP_03568","LMPBMFCO_03009","KLCIBBAK_03550","NHMALEOL_03514","HIIMELMF_03440","PLCNCENN_02964","FNEODMHJ_03046","MCDJADKF_02384","LDOAMKFL_03330","PHKCMADJ_02828","CCMMOGGE_01978","NDAFPBEE_03511","GINJEGAC_03621","JPOPEFEN_02018"
"dld","","Quinone-dependent D-lactate dehydrogenase",664,664,1,1,6073,NA,NA,"",1310,1730,1728,"ALGCKFEL_03578","OFILLBBP_03608","LMPBMFCO_03049","KLCIBBAK_03590","NHMALEOL_03554","HIIMELMF_03480","PLCNCENN_02924","FNEODMHJ_03006","MCDJADKF_02424","LDOAMKFL_03290","PHKCMADJ_02868","CCMMOGGE_01938","NDAFPBEE_03551","GINJEGAC_03581","JPOPEFEN_01978"
"bcr","","Bicyclomycin resistance protein",664,664,1,1,6014,NA,NA,"",884,1190,1187,"ALGCKFEL_03523","OFILLBBP_03662","LMPBMFCO_03103","KLCIBBAK_03645","NHMALEOL_03608","HIIMELMF_03534","PLCNCENN_02869","FNEODMHJ_02951","MCDJADKF_02478","LDOAMKFL_03235","PHKCMADJ_02922","CCMMOGGE_01883","NDAFPBEE_03605","GINJEGAC_03526","JPOPEFEN_01923"
"dsbA_1","","hypothetical protein",664,664,1,1,3812,NA,NA,"",572,665,652,"ALGCKFEL_01893","OFILLBBP_01764","LMPBMFCO_03673","KLCIBBAK_02061","NHMALEOL_01388","HIIMELMF_01323","PLCNCENN_00883","FNEODMHJ_02466","MCDJADKF_00168","LDOAMKFL_04036","PHKCMADJ_01435","CCMMOGGE_02808","NDAFPBEE_02063","GINJEGAC_01788","JPOPEFEN_03966"
"group_1104","","hypothetical protein",664,664,1,1,3273,NA,NA,"",935,1127,1093,"ALGCKFEL_01971","OFILLBBP_01842","LMPBMFCO_03594","KLCIBBAK_01983","NHMALEOL_01466","HIIMELMF_01244","PLCNCENN_00963","FNEODMHJ_02544","MCDJADKF_00090","LDOAMKFL_03958","PHKCMADJ_01514","CCMMOGGE_02887","NDAFPBEE_01984","GINJEGAC_01709","JPOPEFEN_03722"
"deoA","","Thymidine phosphorylase",664,664,1,1,3268,NA,NA,"",1034,1322,1321,"ALGCKFEL_01976","OFILLBBP_01847","LMPBMFCO_03589","KLCIBBAK_01978","NHMALEOL_01471","HIIMELMF_01239","PLCNCENN_00968","FNEODMHJ_02549","MCDJADKF_00085","LDOAMKFL_03953","PHKCMADJ_01519","CCMMOGGE_02892","NDAFPBEE_01979","GINJEGAC_01704","JPOPEFEN_03717"
"sfmH_1","","putative fimbrial-like protein SfmH",664,664,1,1,3210,NA,NA,"",812,1007,1006,"ALGCKFEL_02029","OFILLBBP_01900","LMPBMFCO_03536","KLCIBBAK_01925","NHMALEOL_01524","HIIMELMF_01186","PLCNCENN_01021","FNEODMHJ_02602","MCDJADKF_00032","LDOAMKFL_03900","PHKCMADJ_01573","CCMMOGGE_02946","NDAFPBEE_01926","GINJEGAC_01651","JPOPEFEN_03898"
"assT_2","","Arylsulfate sulfotransferase AssT",664,664,1,1,3200,NA,NA,"",1529,1718,1717,"ALGCKFEL_02038","OFILLBBP_01909","LMPBMFCO_03527","KLCIBBAK_01916","NHMALEOL_01533","HIIMELMF_01177","PLCNCENN_01030","FNEODMHJ_02611","MCDJADKF_00023","LDOAMKFL_03891","PHKCMADJ_01582","CCMMOGGE_02955","NDAFPBEE_01917","GINJEGAC_01642","JPOPEFEN_04642"
"ygcS","","Inner membrane metabolite transport protein YgcS",664,664,1,1,1328,NA,NA,"",464,1340,1337,"ALGCKFEL_03995","OFILLBBP_03847","LMPBMFCO_03291","KLCIBBAK_03834","NHMALEOL_03646","HIIMELMF_03722","PLCNCENN_03329","FNEODMHJ_03457","MCDJADKF_04268","LDOAMKFL_03501","PHKCMADJ_03204","CCMMOGGE_02578","NDAFPBEE_03643","GINJEGAC_03834","JPOPEFEN_02375"
"btuB","","Vitamin B12 transporter BtuB",664,664,1,1,70,NA,NA,"",1412,1844,1843,"ALGCKFEL_04355","OFILLBBP_04201","LMPBMFCO_03846","KLCIBBAK_04054","NHMALEOL_04157","HIIMELMF_03937","PLCNCENN_04105","FNEODMHJ_03967","MCDJADKF_03892","LDOAMKFL_04187","PHKCMADJ_03895","CCMMOGGE_03305","NDAFPBEE_04147","GINJEGAC_04345","JPOPEFEN_02602"
"group_1150","","hypothetical protein",664,664,1,1,187,NA,NA,"",578,1031,1024,"ALGCKFEL_04261","OFILLBBP_04107","LMPBMFCO_03940","KLCIBBAK_04148","NHMALEOL_04063","HIIMELMF_04031","PLCNCENN_04011","FNEODMHJ_03873","MCDJADKF_04233","LDOAMKFL_04093","PHKCMADJ_03801","CCMMOGGE_03399","NDAFPBEE_04053","GINJEGAC_04250","JPOPEFEN_03589"
"fdoG_2","","Formate dehydrogenase-O major subunit",664,664,1,1,182,NA,NA,"",1373,2414,2410,"ALGCKFEL_04258","OFILLBBP_04104","LMPBMFCO_03943","KLCIBBAK_04151","NHMALEOL_04060","HIIMELMF_04034","PLCNCENN_04008","FNEODMHJ_03870","MCDJADKF_04230","LDOAMKFL_04090","PHKCMADJ_03797","CCMMOGGE_03402","NDAFPBEE_04050","GINJEGAC_04247","JPOPEFEN_03592"
"relA","","GTP pyrophosphokinase",664,664,1,1,2763,NA,NA,"",1898,2234,2232,"ALGCKFEL_01345","OFILLBBP_01216","LMPBMFCO_01888","KLCIBBAK_01012","NHMALEOL_00397","HIIMELMF_00397","PLCNCENN_00398","FNEODMHJ_01020","MCDJADKF_01237","LDOAMKFL_01015","PHKCMADJ_00233","CCMMOGGE_01142","NDAFPBEE_01013","GINJEGAC_01348","JPOPEFEN_00912"
"fucU","","L-fucose mutarotase",664,664,1,1,2787,NA,NA,"",404,467,422,"ALGCKFEL_01323","OFILLBBP_01194","LMPBMFCO_01909","KLCIBBAK_01034","NHMALEOL_00375","HIIMELMF_00375","PLCNCENN_00376","FNEODMHJ_01042","MCDJADKF_01215","LDOAMKFL_01037","PHKCMADJ_00255","CCMMOGGE_01120","NDAFPBEE_01035","GINJEGAC_01326","JPOPEFEN_00890"
"kduI","","4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase",664,664,1,1,2827,NA,NA,"",590,836,835,"ALGCKFEL_01282","OFILLBBP_01153","LMPBMFCO_01951","KLCIBBAK_01075","NHMALEOL_00334","HIIMELMF_00334","PLCNCENN_00335","FNEODMHJ_01083","MCDJADKF_01174","LDOAMKFL_01078","PHKCMADJ_00296","CCMMOGGE_01079","NDAFPBEE_01076","GINJEGAC_01285","JPOPEFEN_00848"
"wecC","","UDP-N-acetyl-D-mannosamine dehydrogenase",664,664,1,1,1981,NA,NA,"",857,1262,1261,"ALGCKFEL_04380","OFILLBBP_04266","LMPBMFCO_04051","KLCIBBAK_04259","NHMALEOL_04222","HIIMELMF_04102","PLCNCENN_04170","FNEODMHJ_04079","MCDJADKF_03957","LDOAMKFL_04252","PHKCMADJ_04089","CCMMOGGE_04232","NDAFPBEE_04212","GINJEGAC_04370","JPOPEFEN_03468"
"torT","","Periplasmic protein TorT",664,664,1,1,3985,NA,NA,"",890,1040,1039,"ALGCKFEL_04449","OFILLBBP_04295","LMPBMFCO_04164","KLCIBBAK_04343","NHMALEOL_04251","HIIMELMF_04172","PLCNCENN_04199","FNEODMHJ_04203","MCDJADKF_03986","LDOAMKFL_04281","PHKCMADJ_04173","CCMMOGGE_04385","NDAFPBEE_04297","GINJEGAC_04494","JPOPEFEN_02763"
