"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR17541375","SRR19032677","SRR13403874","SRR19981380","SRR18258964","SRR8793567","SRR13771182","SRR14573511","SRR6484728","SRR3097518","SRR15307652","SRR17500073","SRR13562685","SRR18337558","SRR6986344"
"fhlA","","Formate hydrogenlyase transcriptional activator",664,664,1,1,2654,NA,NA,"",1163,2078,2076,"AFJFNKEL_00128","IGDFNDGE_00500","AGBMIOAK_02159","PAIMHBLM_00500","OJAKJBHE_01231","BFPHMHNP_01238","ABGNIOIC_00915","LEKFBOLH_00170","OMLOLKBM_00170","OECFPPMG_00498","HFKIENLA_02321","ICMFLOCG_01246","KEKJAPLJ_00917","PDEDEFFK_01245","MMDBIILJ_01383"
"hypB","","Hydrogenase maturation factor HypB",664,664,1,1,2649,NA,NA,"",545,872,871,"AFJFNKEL_00124","IGDFNDGE_00504","AGBMIOAK_02163","PAIMHBLM_00504","OJAKJBHE_01235","BFPHMHNP_01234","ABGNIOIC_00911","LEKFBOLH_00166","OMLOLKBM_00166","OECFPPMG_00502","HFKIENLA_02317","ICMFLOCG_01250","KEKJAPLJ_00913","PDEDEFFK_01249","MMDBIILJ_01379"
"yqaA","","Inner membrane protein YqaA",664,664,1,1,2616,NA,NA,"",281,425,424,"AFJFNKEL_00088","IGDFNDGE_03637","AGBMIOAK_02200","PAIMHBLM_00541","OJAKJBHE_01271","BFPHMHNP_01197","ABGNIOIC_00874","LEKFBOLH_00129","OMLOLKBM_00129","OECFPPMG_00537","HFKIENLA_02280","ICMFLOCG_01287","KEKJAPLJ_00876","PDEDEFFK_01286","MMDBIILJ_01342"
"tctD","","Transcriptional regulatory protein tctD",664,664,1,1,2577,NA,NA,"",332,674,673,"AFJFNKEL_00051","IGDFNDGE_03600","AGBMIOAK_02237","PAIMHBLM_00578","OJAKJBHE_01308","BFPHMHNP_02074","ABGNIOIC_00837","LEKFBOLH_00092","OMLOLKBM_00092","OECFPPMG_00574","HFKIENLA_02243","ICMFLOCG_01324","KEKJAPLJ_00839","PDEDEFFK_01323","MMDBIILJ_01305"
"yhaJ_2","","HTH-type transcriptional regulator YhaJ",664,664,1,1,5916,NA,NA,"",626,914,913,"AFJFNKEL_03408","IGDFNDGE_01779","AGBMIOAK_02447","PAIMHBLM_03072","OJAKJBHE_03602","BFPHMHNP_03971","ABGNIOIC_03241","LEKFBOLH_03570","OMLOLKBM_03147","OECFPPMG_02795","HFKIENLA_03479","ICMFLOCG_03245","KEKJAPLJ_03630","PDEDEFFK_03548","MMDBIILJ_02742"
"wzzB","","Chain length determinant protein",664,664,1,1,5926,NA,NA,"",743,983,982,"AFJFNKEL_03418","IGDFNDGE_01769","AGBMIOAK_02437","PAIMHBLM_03062","OJAKJBHE_03592","BFPHMHNP_03981","ABGNIOIC_03251","LEKFBOLH_03560","OMLOLKBM_03157","OECFPPMG_02805","HFKIENLA_03489","ICMFLOCG_03235","KEKJAPLJ_03620","PDEDEFFK_03558","MMDBIILJ_02752"
"group_1037","","hypothetical protein",664,664,1,1,5953,NA,NA,"",1004,1403,1402,"AFJFNKEL_03439","IGDFNDGE_01748","AGBMIOAK_02416","PAIMHBLM_03041","OJAKJBHE_03571","BFPHMHNP_03547","ABGNIOIC_03272","LEKFBOLH_03539","OMLOLKBM_03178","OECFPPMG_02826","HFKIENLA_02585","ICMFLOCG_03214","KEKJAPLJ_03599","PDEDEFFK_03579","MMDBIILJ_02773"
"gtfA","","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit",664,664,1,1,5954,NA,NA,"",281,1220,1218,"AFJFNKEL_03440","IGDFNDGE_01747","AGBMIOAK_02415","PAIMHBLM_03040","OJAKJBHE_03570","BFPHMHNP_03546","ABGNIOIC_03273","LEKFBOLH_03538","OMLOLKBM_03179","OECFPPMG_02827","HFKIENLA_02586","ICMFLOCG_03213","KEKJAPLJ_03598","PDEDEFFK_03580","MMDBIILJ_02774"
"manC1","","Mannose-1-phosphate guanylyltransferase 1",664,664,1,1,5960,NA,NA,"",1073,1436,1433,"AFJFNKEL_03445","IGDFNDGE_01742","AGBMIOAK_02410","PAIMHBLM_03035","OJAKJBHE_03565","BFPHMHNP_03541","ABGNIOIC_03278","LEKFBOLH_03533","OMLOLKBM_03184","OECFPPMG_02832","HFKIENLA_02591","ICMFLOCG_03208","KEKJAPLJ_03593","PDEDEFFK_03585","MMDBIILJ_02779"
"mdtB","","Multidrug resistance protein MdtB",664,664,1,1,6116,NA,NA,"",494,3122,3116,"AFJFNKEL_03470","IGDFNDGE_01713","AGBMIOAK_02385","PAIMHBLM_03010","OJAKJBHE_03540","BFPHMHNP_02599","ABGNIOIC_03303","LEKFBOLH_03508","OMLOLKBM_03209","OECFPPMG_02857","HFKIENLA_02616","ICMFLOCG_03183","KEKJAPLJ_03568","PDEDEFFK_03610","MMDBIILJ_02804"
