"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR2567191","SRR8310801","SRR10258362","SRR8503367","SRR15539663","SRR8261715","SRR9228695","SRR10611992","SRR10349510","SRR10740654","SRR13944386","SRR17967446","SRR2925329","SRR9829547","SRR11574679"
"group_1006","","hypothetical protein",905,905,1,1,2498,NA,NA,"",1823,2168,2165,"NNAFHBOA_03437","AIOOFBCP_04276","JJNGGBLE_04402","INMNLBDG_03295","LBCFIOLK_04599","EINEIBBI_02653","HCMOBCHA_02724","JOJEKKME_04306","KJDPAJLN_03123","FJKANCOJ_00947","OKFOFCKN_02490","EAMDHJLG_03648","PODOMNAD_02957","GOJPDJEL_03731","IOCBHGCM_04545"
"papC_3","","Outer membrane usher protein PapC",905,905,1,1,997,NA,NA,"",2057,2657,2656,"NNAFHBOA_03726","AIOOFBCP_04397","JJNGGBLE_03589","INMNLBDG_04252","LBCFIOLK_03801","EINEIBBI_03275","HCMOBCHA_03442","JOJEKKME_04197","KJDPAJLN_03888","FJKANCOJ_03824","OKFOFCKN_03426","EAMDHJLG_04147","PODOMNAD_03577","GOJPDJEL_04104","IOCBHGCM_04200"
"yfcO","","putative protein YfcO",905,905,1,1,992,NA,NA,"",734,842,841,"NNAFHBOA_03721","AIOOFBCP_04392","JJNGGBLE_03594","INMNLBDG_04257","LBCFIOLK_03806","EINEIBBI_03270","HCMOBCHA_03447","JOJEKKME_04192","KJDPAJLN_03893","FJKANCOJ_03829","OKFOFCKN_03431","EAMDHJLG_04152","PODOMNAD_03582","GOJPDJEL_04109","IOCBHGCM_04205"
"group_1013","","hypothetical protein",905,905,1,1,988,NA,NA,"",362,689,622,"NNAFHBOA_03717","AIOOFBCP_04388","JJNGGBLE_03598","INMNLBDG_04261","LBCFIOLK_03810","EINEIBBI_03266","HCMOBCHA_03451","JOJEKKME_04188","KJDPAJLN_03897","FJKANCOJ_03833","OKFOFCKN_03435","EAMDHJLG_04156","PODOMNAD_03586","GOJPDJEL_04113","IOCBHGCM_04209"
"abaF","","Fosfomycin resistance protein AbaF",905,905,1,1,979,NA,NA,"",803,1301,804,"NNAFHBOA_03709","AIOOFBCP_04380","JJNGGBLE_03606","INMNLBDG_04269","LBCFIOLK_03818","EINEIBBI_03258","HCMOBCHA_03459","JOJEKKME_04180","KJDPAJLN_03905","FJKANCOJ_03841","OKFOFCKN_03443","EAMDHJLG_04164","PODOMNAD_03594","GOJPDJEL_04121","IOCBHGCM_04217"
"ldcC","","Constitutive lysine decarboxylase",905,905,1,1,956,NA,NA,"",1370,2141,2139,"NNAFHBOA_03686","AIOOFBCP_04357","JJNGGBLE_03629","INMNLBDG_04292","LBCFIOLK_03841","EINEIBBI_03235","HCMOBCHA_03482","JOJEKKME_04157","KJDPAJLN_03928","FJKANCOJ_03864","OKFOFCKN_03466","EAMDHJLG_04187","PODOMNAD_03617","GOJPDJEL_04144","IOCBHGCM_04240"
"group_1042","","putative signaling protein",905,905,1,1,1158,NA,NA,"",1100,2099,2097,"NNAFHBOA_04514","AIOOFBCP_04481","JJNGGBLE_04339","INMNLBDG_04461","LBCFIOLK_04220","EINEIBBI_04464","HCMOBCHA_04422","JOJEKKME_04294","KJDPAJLN_04490","FJKANCOJ_04193","OKFOFCKN_04452","EAMDHJLG_04338","PODOMNAD_04353","GOJPDJEL_04290","IOCBHGCM_04312"
"malG","","Maltose/maltodextrin transport system permease protein MalG",905,905,1,1,913,NA,NA,"",515,890,889,"NNAFHBOA_01178","AIOOFBCP_02627","JJNGGBLE_01441","INMNLBDG_00511","LBCFIOLK_03791","EINEIBBI_02751","HCMOBCHA_03030","JOJEKKME_04114","KJDPAJLN_03572","FJKANCOJ_03814","OKFOFCKN_04417","EAMDHJLG_01301","PODOMNAD_01083","GOJPDJEL_03766","IOCBHGCM_03355"
"lamB","","Maltoporin",905,905,1,1,4755,NA,NA,"",644,1358,1347,"NNAFHBOA_01182","AIOOFBCP_02623","JJNGGBLE_01445","INMNLBDG_00515","LBCFIOLK_03787","EINEIBBI_02755","HCMOBCHA_03026","JOJEKKME_04118","KJDPAJLN_03568","FJKANCOJ_03810","OKFOFCKN_04421","EAMDHJLG_01297","PODOMNAD_01079","GOJPDJEL_03770","IOCBHGCM_03359"
"chuR_2","","Anaerobic sulfatase-maturating enzyme",905,905,1,1,5840,NA,NA,"",965,1190,1189,"NNAFHBOA_01577","AIOOFBCP_03330","JJNGGBLE_01840","INMNLBDG_00911","LBCFIOLK_04531","EINEIBBI_03769","HCMOBCHA_03711","JOJEKKME_04430","KJDPAJLN_04192","FJKANCOJ_02157","OKFOFCKN_00423","EAMDHJLG_04448","PODOMNAD_00685","GOJPDJEL_03545","IOCBHGCM_04451"
"yjgN_1","","Inner membrane protein YjgN",905,905,1,1,4988,NA,NA,"",752,848,847,"NNAFHBOA_01401","AIOOFBCP_03154","JJNGGBLE_01664","INMNLBDG_00734","LBCFIOLK_02210","EINEIBBI_02974","HCMOBCHA_02807","JOJEKKME_01938","KJDPAJLN_04366","FJKANCOJ_02630","OKFOFCKN_00600","EAMDHJLG_01078","PODOMNAD_00861","GOJPDJEL_02296","IOCBHGCM_04557"
"group_1092","","hypothetical protein",905,905,1,1,2437,NA,NA,"",698,974,973,"NNAFHBOA_03386","AIOOFBCP_04225","JJNGGBLE_04593","INMNLBDG_04597","LBCFIOLK_04491","EINEIBBI_02705","HCMOBCHA_02776","JOJEKKME_04559","KJDPAJLN_03072","FJKANCOJ_04294","OKFOFCKN_02542","EAMDHJLG_04489","PODOMNAD_02906","GOJPDJEL_04452","IOCBHGCM_04404"
"aceB","","Malate synthase A",905,905,1,1,889,NA,NA,"",1298,1601,1598,"NNAFHBOA_01154","AIOOFBCP_02651","JJNGGBLE_01417","INMNLBDG_00487","LBCFIOLK_04548","EINEIBBI_02727","HCMOBCHA_03054","JOJEKKME_04090","KJDPAJLN_03596","FJKANCOJ_04460","OKFOFCKN_04393","EAMDHJLG_01325","PODOMNAD_01107","GOJPDJEL_03742","IOCBHGCM_03331"
"prr","","Gamma-aminobutyraldehyde dehydrogenase",905,905,1,1,3242,NA,NA,"",1397,1445,1424,"NNAFHBOA_01724","AIOOFBCP_00693","JJNGGBLE_00470","INMNLBDG_01475","LBCFIOLK_02828","EINEIBBI_01266","HCMOBCHA_01148","JOJEKKME_00629","KJDPAJLN_00819","FJKANCOJ_03754","OKFOFCKN_00919","EAMDHJLG_01457","PODOMNAD_01386","GOJPDJEL_01312","IOCBHGCM_00034"
"group_1135","","hypothetical protein",905,905,1,1,1575,NA,NA,"",953,3956,3869,"NNAFHBOA_03006","AIOOFBCP_04313","JJNGGBLE_02713","INMNLBDG_04441","LBCFIOLK_04201","EINEIBBI_01784","HCMOBCHA_04129","JOJEKKME_03769","KJDPAJLN_02361","FJKANCOJ_04446","OKFOFCKN_03020","EAMDHJLG_02343","PODOMNAD_03221","GOJPDJEL_04225","IOCBHGCM_01710"
"ybiT","","putative ABC transporter ATP-binding protein YbiT",905,905,1,1,4411,NA,NA,"",977,1595,1590,"NNAFHBOA_00737","AIOOFBCP_04122","JJNGGBLE_02919","INMNLBDG_00415","LBCFIOLK_03633","EINEIBBI_04115","HCMOBCHA_04251","JOJEKKME_04017","KJDPAJLN_00071","FJKANCOJ_03650","OKFOFCKN_04219","EAMDHJLG_03974","PODOMNAD_02482","GOJPDJEL_04020","IOCBHGCM_04124"
"ttdA_1","","L(+)-tartrate dehydratase subunit alpha",905,905,1,1,1199,NA,NA,"",617,854,843,"NNAFHBOA_04059","AIOOFBCP_03353","JJNGGBLE_04258","INMNLBDG_04352","LBCFIOLK_04067","EINEIBBI_03420","HCMOBCHA_03501","JOJEKKME_02834","KJDPAJLN_03790","FJKANCOJ_04130","OKFOFCKN_03672","EAMDHJLG_04524","PODOMNAD_04272","GOJPDJEL_04495","IOCBHGCM_04300"
"dtpA","","Dipeptide and tripeptide permease A",905,905,1,1,3083,NA,NA,"",938,1511,1504,"NNAFHBOA_03363","AIOOFBCP_01811","JJNGGBLE_00331","INMNLBDG_02765","LBCFIOLK_00719","EINEIBBI_02092","HCMOBCHA_02158","JOJEKKME_01127","KJDPAJLN_03049","FJKANCOJ_00635","OKFOFCKN_01929","EAMDHJLG_00724","PODOMNAD_02562","GOJPDJEL_01760","IOCBHGCM_00173"
"cfxP","","Phosphoribulokinase, plasmid",905,905,1,1,126,NA,NA,"",749,869,868,"NNAFHBOA_02376","AIOOFBCP_03829","JJNGGBLE_02207","INMNLBDG_00994","LBCFIOLK_01275","EINEIBBI_00641","HCMOBCHA_01441","JOJEKKME_00351","KJDPAJLN_01297","FJKANCOJ_00065","OKFOFCKN_01212","EAMDHJLG_00650","PODOMNAD_01533","GOJPDJEL_01058","IOCBHGCM_00569"
"nudE","","ADP compounds hydrolase NudE",905,905,1,1,161,NA,NA,"",563,596,563,"NNAFHBOA_02406","AIOOFBCP_03799","JJNGGBLE_02177","INMNLBDG_01024","LBCFIOLK_01245","EINEIBBI_00671","HCMOBCHA_01471","JOJEKKME_00321","KJDPAJLN_01267","FJKANCOJ_00095","OKFOFCKN_01242","EAMDHJLG_00620","PODOMNAD_01563","GOJPDJEL_01028","IOCBHGCM_00599"
"igaA","","Intracellular growth attenuator protein igaA",905,905,1,1,162,NA,NA,"",1997,2132,2131,"NNAFHBOA_02407","AIOOFBCP_03798","JJNGGBLE_02176","INMNLBDG_01025","LBCFIOLK_01244","EINEIBBI_00672","HCMOBCHA_01472","JOJEKKME_00320","KJDPAJLN_01266","FJKANCOJ_00096","OKFOFCKN_01243","EAMDHJLG_00619","PODOMNAD_01564","GOJPDJEL_01027","IOCBHGCM_00600"
"hslR","","Heat shock protein 15",905,905,1,1,164,NA,NA,"",326,401,400,"NNAFHBOA_02409","AIOOFBCP_03796","JJNGGBLE_02174","INMNLBDG_01027","LBCFIOLK_01242","EINEIBBI_00674","HCMOBCHA_01474","JOJEKKME_00318","KJDPAJLN_01264","FJKANCOJ_00098","OKFOFCKN_01245","EAMDHJLG_00617","PODOMNAD_01566","GOJPDJEL_01025","IOCBHGCM_00602"
"rhmR_1","","putative HTH-type transcriptional regulator RhmR",905,905,1,1,204,NA,NA,"",608,755,754,"NNAFHBOA_02445","AIOOFBCP_01200","JJNGGBLE_02138","INMNLBDG_01063","LBCFIOLK_01206","EINEIBBI_00710","HCMOBCHA_01510","JOJEKKME_00282","KJDPAJLN_01228","FJKANCOJ_00134","OKFOFCKN_01281","EAMDHJLG_00581","PODOMNAD_01602","GOJPDJEL_00989","IOCBHGCM_00638"
"malP_1","","Maltodextrin phosphorylase",905,905,1,1,205,NA,NA,"",2372,2447,2446,"NNAFHBOA_02446","AIOOFBCP_01201","JJNGGBLE_02137","INMNLBDG_01064","LBCFIOLK_01205","EINEIBBI_00711","HCMOBCHA_01511","JOJEKKME_00281","KJDPAJLN_01227","FJKANCOJ_00135","OKFOFCKN_01282","EAMDHJLG_00580","PODOMNAD_01603","GOJPDJEL_00988","IOCBHGCM_00639"
"yhhX","","putative oxidoreductase YhhX",905,905,1,1,216,NA,NA,"",500,1037,1036,"NNAFHBOA_02456","AIOOFBCP_01211","JJNGGBLE_02127","INMNLBDG_01074","LBCFIOLK_01195","EINEIBBI_00721","HCMOBCHA_01521","JOJEKKME_00271","KJDPAJLN_01217","FJKANCOJ_00145","OKFOFCKN_01292","EAMDHJLG_00570","PODOMNAD_01613","GOJPDJEL_00978","IOCBHGCM_00649"
