"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR18604255","SRR19963717","SRR14300311","SRR17221697","SRR19976752","SRR13440523","SRR19511778","SRR1953054","SRR16526349","SRR21202331","SRR18964609","SRR5601759","SRR18219607","SRR3097419","SRR9102689"
"fhlA","","Formate hydrogenlyase transcriptional activator",664,664,1,1,2654,NA,NA,"",1163,2078,2076,"PMDNNDCN_00536","BMAPOAKL_02577","EHBPHLFI_00171","ILCFFNGF_01251","HEBGJPOA_01245","CMBMEDGL_02572","FLKJFPPL_00499","MBGGHJPC_00108","JGNJDMHC_01463","BGGKMBCL_00171","HHAPDPDD_02481","JAMBMFLH_01691","IGALIAEB_01246","IOOAKICG_00951","LBCIGIJM_00170"
"hypB","","Hydrogenase maturation factor HypB",664,664,1,1,2649,NA,NA,"",545,872,871,"PMDNNDCN_00532","BMAPOAKL_02573","EHBPHLFI_00167","ILCFFNGF_01255","HEBGJPOA_01249","CMBMEDGL_02576","FLKJFPPL_00503","MBGGHJPC_00104","JGNJDMHC_01459","BGGKMBCL_00167","HHAPDPDD_02477","JAMBMFLH_01695","IGALIAEB_01250","IOOAKICG_00947","LBCIGIJM_00166"
"yqaA","","Inner membrane protein YqaA",664,664,1,1,2616,NA,NA,"",281,425,424,"PMDNNDCN_00495","BMAPOAKL_02536","EHBPHLFI_00130","ILCFFNGF_01292","HEBGJPOA_01286","CMBMEDGL_02613","FLKJFPPL_04241","MBGGHJPC_00067","JGNJDMHC_01422","BGGKMBCL_00130","HHAPDPDD_02440","JAMBMFLH_01730","IGALIAEB_01287","IOOAKICG_00912","LBCIGIJM_00129"
"tctD","","Transcriptional regulatory protein tctD",664,664,1,1,2577,NA,NA,"",332,674,673,"PMDNNDCN_00458","BMAPOAKL_02499","EHBPHLFI_00093","ILCFFNGF_01329","HEBGJPOA_01323","CMBMEDGL_02650","FLKJFPPL_04278","MBGGHJPC_00030","JGNJDMHC_01385","BGGKMBCL_00093","HHAPDPDD_02403","JAMBMFLH_01767","IGALIAEB_01324","IOOAKICG_00874","LBCIGIJM_00092"
"yhaJ_2","","HTH-type transcriptional regulator YhaJ",664,664,1,1,5916,NA,NA,"",626,914,913,"PMDNNDCN_01615","BMAPOAKL_03218","EHBPHLFI_03138","ILCFFNGF_03094","HEBGJPOA_03197","CMBMEDGL_03530","FLKJFPPL_03431","MBGGHJPC_02574","JGNJDMHC_03259","BGGKMBCL_03494","HHAPDPDD_03715","JAMBMFLH_02499","IGALIAEB_03251","IOOAKICG_03102","LBCIGIJM_02524"
"wzzB","","Chain length determinant protein",664,664,1,1,5926,NA,NA,"",743,983,982,"PMDNNDCN_01625","BMAPOAKL_03208","EHBPHLFI_03128","ILCFFNGF_03104","HEBGJPOA_03207","CMBMEDGL_03540","FLKJFPPL_03421","MBGGHJPC_02584","JGNJDMHC_03269","BGGKMBCL_03504","HHAPDPDD_03705","JAMBMFLH_02489","IGALIAEB_03241","IOOAKICG_03092","LBCIGIJM_02534"
"group_1037","","hypothetical protein",664,664,1,1,5953,NA,NA,"",1004,1403,1402,"PMDNNDCN_01646","BMAPOAKL_03187","EHBPHLFI_03107","ILCFFNGF_03125","HEBGJPOA_03228","CMBMEDGL_03561","FLKJFPPL_03400","MBGGHJPC_02605","JGNJDMHC_03290","BGGKMBCL_03525","HHAPDPDD_02769","JAMBMFLH_02468","IGALIAEB_03220","IOOAKICG_03071","LBCIGIJM_02555"
"gtfA","","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit",664,664,1,1,5954,NA,NA,"",281,1220,1218,"PMDNNDCN_01647","BMAPOAKL_03186","EHBPHLFI_03106","ILCFFNGF_03126","HEBGJPOA_03229","CMBMEDGL_03562","FLKJFPPL_03399","MBGGHJPC_02606","JGNJDMHC_03291","BGGKMBCL_03526","HHAPDPDD_02770","JAMBMFLH_02467","IGALIAEB_03219","IOOAKICG_03070","LBCIGIJM_02556"
"manC1","","Mannose-1-phosphate guanylyltransferase 1",664,664,1,1,5960,NA,NA,"",1073,1436,1433,"PMDNNDCN_01652","BMAPOAKL_03181","EHBPHLFI_03101","ILCFFNGF_03131","HEBGJPOA_03234","CMBMEDGL_03567","FLKJFPPL_03394","MBGGHJPC_02611","JGNJDMHC_03296","BGGKMBCL_03531","HHAPDPDD_02775","JAMBMFLH_02461","IGALIAEB_03214","IOOAKICG_03065","LBCIGIJM_02561"
"mdtB","","Multidrug resistance protein MdtB",664,664,1,1,6116,NA,NA,"",494,3122,3116,"PMDNNDCN_01677","BMAPOAKL_03156","EHBPHLFI_03076","ILCFFNGF_03156","HEBGJPOA_03259","CMBMEDGL_03592","FLKJFPPL_03369","MBGGHJPC_02636","JGNJDMHC_03321","BGGKMBCL_03556","HHAPDPDD_02800","JAMBMFLH_02436","IGALIAEB_03189","IOOAKICG_03040","LBCIGIJM_02586"
