"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR21640915","SRR12817689","SRR15593878","SRR10734233","SRR14073853","SRR15539681","SRR12194045","SRR8181056","SRR1300584","SRR10493604","SRR8136332","SRR8248798","SRR1257300","SRR13111176","SRR6933130"
"group_1006","","hypothetical protein",905,905,1,1,2498,NA,NA,"",1823,2168,2165,"MFMALHBP_03123","JMPOFKMI_03033","FAKILBHJ_03678","IGICLOFN_04407","EMGBCDPI_04528","HEOGLKFH_04317","JPADKNDH_04531","IJANHECK_04494","PLKEPACI_03134","HHDPFMPJ_03562","DFLMOKCK_04310","CLIFPBIK_04325","COFHOGIO_03712","EPMPGMIC_04484","BFBPAKAG_01892"
"papC_3","","Outer membrane usher protein PapC",905,905,1,1,997,NA,NA,"",2057,2657,2656,"MFMALHBP_03750","JMPOFKMI_04383","FAKILBHJ_03886","IGICLOFN_02627","EMGBCDPI_04351","HEOGLKFH_03684","JPADKNDH_02600","IJANHECK_04247","PLKEPACI_03754","HHDPFMPJ_02381","DFLMOKCK_04251","CLIFPBIK_03739","COFHOGIO_04087","EPMPGMIC_03453","BFBPAKAG_02547"
"yfcO","","putative protein YfcO",905,905,1,1,992,NA,NA,"",734,842,841,"MFMALHBP_03755","JMPOFKMI_04378","FAKILBHJ_03891","IGICLOFN_02632","EMGBCDPI_04346","HEOGLKFH_03689","JPADKNDH_02595","IJANHECK_04242","PLKEPACI_03759","HHDPFMPJ_02376","DFLMOKCK_04256","CLIFPBIK_03734","COFHOGIO_04082","EPMPGMIC_03448","BFBPAKAG_02552"
"group_1013","","hypothetical protein",905,905,1,1,988,NA,NA,"",362,689,622,"MFMALHBP_03759","JMPOFKMI_04374","FAKILBHJ_03895","IGICLOFN_02636","EMGBCDPI_04342","HEOGLKFH_03693","JPADKNDH_02591","IJANHECK_04238","PLKEPACI_03763","HHDPFMPJ_02372","DFLMOKCK_04260","CLIFPBIK_03730","COFHOGIO_04078","EPMPGMIC_03444","BFBPAKAG_02556"
"abaF","","Fosfomycin resistance protein AbaF",905,905,1,1,979,NA,NA,"",803,1301,804,"MFMALHBP_03767","JMPOFKMI_04366","FAKILBHJ_03903","IGICLOFN_02644","EMGBCDPI_04334","HEOGLKFH_03701","JPADKNDH_02583","IJANHECK_04230","PLKEPACI_03771","HHDPFMPJ_02364","DFLMOKCK_04268","CLIFPBIK_03722","COFHOGIO_04070","EPMPGMIC_03436","BFBPAKAG_02564"
"ldcC","","Constitutive lysine decarboxylase",905,905,1,1,956,NA,NA,"",1370,2141,2139,"MFMALHBP_03790","JMPOFKMI_04343","FAKILBHJ_03926","IGICLOFN_02667","EMGBCDPI_04311","HEOGLKFH_03724","JPADKNDH_02560","IJANHECK_04207","PLKEPACI_03794","HHDPFMPJ_02341","DFLMOKCK_04291","CLIFPBIK_03699","COFHOGIO_04047","EPMPGMIC_03413","BFBPAKAG_02587"
"group_1042","","putative signaling protein",905,905,1,1,1158,NA,NA,"",1100,2099,2097,"MFMALHBP_04492","JMPOFKMI_04420","FAKILBHJ_04512","IGICLOFN_04266","EMGBCDPI_04388","HEOGLKFH_04418","JPADKNDH_04351","IJANHECK_04332","PLKEPACI_04391","HHDPFMPJ_04290","DFLMOKCK_04496","CLIFPBIK_04039","COFHOGIO_04349","EPMPGMIC_03894","BFBPAKAG_03178"
"malG","","Maltose/maltodextrin transport system permease protein MalG",905,905,1,1,913,NA,NA,"",515,890,889,"MFMALHBP_03966","JMPOFKMI_01471","FAKILBHJ_01182","IGICLOFN_03634","EMGBCDPI_03986","HEOGLKFH_00904","JPADKNDH_02016","IJANHECK_04166","PLKEPACI_01927","HHDPFMPJ_02003","DFLMOKCK_01085","CLIFPBIK_04172","COFHOGIO_01915","EPMPGMIC_03390","BFBPAKAG_03264"
"lamB","","Maltoporin",905,905,1,1,4755,NA,NA,"",644,1358,1347,"MFMALHBP_03962","JMPOFKMI_01467","FAKILBHJ_01186","IGICLOFN_03630","EMGBCDPI_03990","HEOGLKFH_00900","JPADKNDH_02020","IJANHECK_04162","PLKEPACI_01931","HHDPFMPJ_01999","DFLMOKCK_01081","CLIFPBIK_04168","COFHOGIO_01919","EPMPGMIC_03386","BFBPAKAG_03268"
"chuR_2","","Anaerobic sulfatase-maturating enzyme",905,905,1,1,5840,NA,NA,"",965,1190,1189,"MFMALHBP_03371","JMPOFKMI_01071","FAKILBHJ_01581","IGICLOFN_02700","EMGBCDPI_02488","HEOGLKFH_00505","JPADKNDH_03481","IJANHECK_00892","PLKEPACI_02326","HHDPFMPJ_03142","DFLMOKCK_00687","CLIFPBIK_02918","COFHOGIO_04625","EPMPGMIC_02210","BFBPAKAG_03838"
