"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR5583309","SRR10113612","SRR10126593","SRR8136585","SRR10269631","SRR10349492","SRR10155170","SRR11214346","SRR17042235","SRR6377197","SRR12799280","SRR5195880","SRR6330514","SRR11041657","SRR9228695"
"group_1006","","hypothetical protein",905,905,1,1,2498,NA,NA,"",1823,2168,2165,"IFHNNFGC_03086","PKONHCOE_04289","GKLIEBGM_04585","OOAAHECJ_04596","HFCEPAKP_03143","KLJODKPG_04581","OBHJIGGI_02650","FONMPNID_03166","KDAJPDOJ_04459","FOFKJFBP_04405","FKFBEIOJ_04550","JCBFPOLD_03157","LJMMKEIG_03443","CHAHEEGA_03424","HCMOBCHA_02724"
"papC_3","","Outer membrane usher protein PapC",905,905,1,1,997,NA,NA,"",2057,2657,2656,"IFHNNFGC_03670","PKONHCOE_04163","GKLIEBGM_04082","OOAAHECJ_04071","HFCEPAKP_03498","KLJODKPG_04076","OBHJIGGI_03417","FONMPNID_03642","KDAJPDOJ_04054","FOFKJFBP_04018","FKFBEIOJ_03751","JCBFPOLD_04332","LJMMKEIG_03819","CHAHEEGA_03952","HCMOBCHA_03442"
"yfcO","","putative protein YfcO",905,905,1,1,992,NA,NA,"",734,842,841,"IFHNNFGC_03665","PKONHCOE_04158","GKLIEBGM_04077","OOAAHECJ_04066","HFCEPAKP_03493","KLJODKPG_04081","OBHJIGGI_03412","FONMPNID_03647","KDAJPDOJ_04059","FOFKJFBP_04013","FKFBEIOJ_03756","JCBFPOLD_04337","LJMMKEIG_03824","CHAHEEGA_03947","HCMOBCHA_03447"
"group_1013","","hypothetical protein",905,905,1,1,988,NA,NA,"",362,689,622,"IFHNNFGC_03661","PKONHCOE_04154","GKLIEBGM_04073","OOAAHECJ_04062","HFCEPAKP_03489","KLJODKPG_04085","OBHJIGGI_03408","FONMPNID_03651","KDAJPDOJ_04063","FOFKJFBP_04009","FKFBEIOJ_03760","JCBFPOLD_04341","LJMMKEIG_03828","CHAHEEGA_03943","HCMOBCHA_03451"
"abaF","","Fosfomycin resistance protein AbaF",905,905,1,1,979,NA,NA,"",803,1301,804,"IFHNNFGC_03653","PKONHCOE_04146","GKLIEBGM_04065","OOAAHECJ_04054","HFCEPAKP_03481","KLJODKPG_04093","OBHJIGGI_03400","FONMPNID_03659","KDAJPDOJ_04071","FOFKJFBP_04001","FKFBEIOJ_03768","JCBFPOLD_04349","LJMMKEIG_03836","CHAHEEGA_03935","HCMOBCHA_03459"
"ldcC","","Constitutive lysine decarboxylase",905,905,1,1,956,NA,NA,"",1370,2141,2139,"IFHNNFGC_03630","PKONHCOE_04123","GKLIEBGM_04042","OOAAHECJ_04031","HFCEPAKP_03458","KLJODKPG_04116","OBHJIGGI_03377","FONMPNID_03682","KDAJPDOJ_04094","FOFKJFBP_03978","FKFBEIOJ_03791","JCBFPOLD_04372","LJMMKEIG_03859","CHAHEEGA_03912","HCMOBCHA_03482"
"group_1042","","putative signaling protein",905,905,1,1,1158,NA,NA,"",1100,2099,2097,"IFHNNFGC_04488","PKONHCOE_04384","GKLIEBGM_04324","OOAAHECJ_04322","HFCEPAKP_04474","KLJODKPG_04389","OBHJIGGI_04387","FONMPNID_04491","KDAJPDOJ_04283","FOFKJFBP_04314","FKFBEIOJ_04131","JCBFPOLD_04482","LJMMKEIG_04466","CHAHEEGA_04282","HCMOBCHA_04422"
"malG","","Maltose/maltodextrin transport system permease protein MalG",905,905,1,1,913,NA,NA,"",515,890,889,"IFHNNFGC_04129","PKONHCOE_01943","GKLIEBGM_03697","OOAAHECJ_03988","HFCEPAKP_01086","KLJODKPG_04046","OBHJIGGI_01089","FONMPNID_01718","KDAJPDOJ_04024","FOFKJFBP_01712","FKFBEIOJ_04231","JCBFPOLD_01119","LJMMKEIG_01082","CHAHEEGA_03871","HCMOBCHA_03030"
"lamB","","Maltoporin",905,905,1,1,4755,NA,NA,"",644,1358,1347,"IFHNNFGC_04125","PKONHCOE_01939","GKLIEBGM_03701","OOAAHECJ_03992","HFCEPAKP_01082","KLJODKPG_04050","OBHJIGGI_01085","FONMPNID_01714","KDAJPDOJ_04028","FOFKJFBP_01716","FKFBEIOJ_04227","JCBFPOLD_01115","LJMMKEIG_01078","CHAHEEGA_03867","HCMOBCHA_03026"
"chuR_2","","Anaerobic sulfatase-maturating enzyme",905,905,1,1,5840,NA,NA,"",965,1190,1189,"IFHNNFGC_03597","PKONHCOE_03225","GKLIEBGM_04559","OOAAHECJ_03327","HFCEPAKP_00688","KLJODKPG_02545","OBHJIGGI_00688","FONMPNID_01320","KDAJPDOJ_00711","FOFKJFBP_02975","FKFBEIOJ_04330","JCBFPOLD_00719","LJMMKEIG_00685","CHAHEEGA_02387","HCMOBCHA_03711"
"yjgN_1","","Inner membrane protein YjgN",905,905,1,1,4988,NA,NA,"",752,848,847,"IFHNNFGC_03420","PKONHCOE_04493","GKLIEBGM_02393","OOAAHECJ_02878","HFCEPAKP_00864","KLJODKPG_02198","OBHJIGGI_00864","FONMPNID_01497","KDAJPDOJ_00887","FOFKJFBP_01934","FKFBEIOJ_04383","JCBFPOLD_00896","LJMMKEIG_00861","CHAHEEGA_02819","HCMOBCHA_02807"
"group_1092","","hypothetical protein",905,905,1,1,2437,NA,NA,"",698,974,973,"IFHNNFGC_03035","PKONHCOE_04238","GKLIEBGM_04497","OOAAHECJ_04407","HFCEPAKP_03195","KLJODKPG_04546","OBHJIGGI_02598","FONMPNID_03218","KDAJPDOJ_04477","FOFKJFBP_04562","FKFBEIOJ_04425","JCBFPOLD_03209","LJMMKEIG_03391","CHAHEEGA_04146","HCMOBCHA_02776"
"aceB","","Malate synthase A",905,905,1,1,889,NA,NA,"",1298,1601,1598,"IFHNNFGC_04153","PKONHCOE_01967","GKLIEBGM_03673","OOAAHECJ_03964","HFCEPAKP_01110","KLJODKPG_04022","OBHJIGGI_01113","FONMPNID_01742","KDAJPDOJ_04000","FOFKJFBP_01688","FKFBEIOJ_04441","JCBFPOLD_01143","LJMMKEIG_01106","CHAHEEGA_03895","HCMOBCHA_03054"
"prr","","Gamma-aminobutyraldehyde dehydrogenase",905,905,1,1,3242,NA,NA,"",1397,1445,1424,"IFHNNFGC_00466","PKONHCOE_00271","GKLIEBGM_01123","OOAAHECJ_00666","HFCEPAKP_01389","KLJODKPG_00466","OBHJIGGI_01245","FONMPNID_01026","KDAJPDOJ_00504","FOFKJFBP_01157","FKFBEIOJ_00676","JCBFPOLD_00130","LJMMKEIG_02213","CHAHEEGA_00450","HCMOBCHA_01148"
"group_1135","","hypothetical protein",905,905,1,1,1575,NA,NA,"",953,3956,3869,"IFHNNFGC_02964","PKONHCOE_01058","GKLIEBGM_04287","OOAAHECJ_01435","HFCEPAKP_02543","KLJODKPG_04324","OBHJIGGI_03097","FONMPNID_03472","KDAJPDOJ_01393","FOFKJFBP_03759","FKFBEIOJ_04196","JCBFPOLD_03446","LJMMKEIG_03002","CHAHEEGA_04245","HCMOBCHA_04129"
"ybiT","","putative ABC transporter ATP-binding protein YbiT",905,905,1,1,4411,NA,NA,"",977,1595,1590,"IFHNNFGC_01822","PKONHCOE_03971","GKLIEBGM_03954","OOAAHECJ_03872","HFCEPAKP_04307","KLJODKPG_03946","OBHJIGGI_04227","FONMPNID_04483","KDAJPDOJ_03701","FOFKJFBP_04174","FKFBEIOJ_03470","JCBFPOLD_03610","LJMMKEIG_04360","CHAHEEGA_04654","HCMOBCHA_04251"
"ttdA_1","","L(+)-tartrate dehydratase subunit alpha",905,905,1,1,1199,NA,NA,"",617,854,843,"IFHNNFGC_03815","PKONHCOE_04046","GKLIEBGM_04193","OOAAHECJ_04137","HFCEPAKP_03643","KLJODKPG_04307","OBHJIGGI_03563","FONMPNID_03701","KDAJPDOJ_02245","FOFKJFBP_04261","FKFBEIOJ_04495","JCBFPOLD_03685","LJMMKEIG_04059","CHAHEEGA_02183","HCMOBCHA_03501"
"dtpA","","Dipeptide and tripeptide permease A",905,905,1,1,3083,NA,NA,"",938,1511,1504,"IFHNNFGC_00331","PKONHCOE_01097","GKLIEBGM_01321","OOAAHECJ_00805","HFCEPAKP_02903","KLJODKPG_04200","OBHJIGGI_02254","FONMPNID_00888","KDAJPDOJ_01354","FOFKJFBP_01355","FKFBEIOJ_01132","JCBFPOLD_02912","LJMMKEIG_03362","CHAHEEGA_00648","HCMOBCHA_02158"
"cfxP","","Phosphoribulokinase, plasmid",905,905,1,1,126,NA,NA,"",749,869,868,"IFHNNFGC_01957","PKONHCOE_02215","GKLIEBGM_01880","OOAAHECJ_01464","HFCEPAKP_01868","KLJODKPG_01944","OBHJIGGI_01538","FONMPNID_01809","KDAJPDOJ_00018","FOFKJFBP_02432","FKFBEIOJ_01369","JCBFPOLD_01210","LJMMKEIG_01457","CHAHEEGA_00256","HCMOBCHA_01441"
"nudE","","ADP compounds hydrolase NudE",905,905,1,1,161,NA,NA,"",563,596,563,"IFHNNFGC_01987","PKONHCOE_02245","GKLIEBGM_01850","OOAAHECJ_01494","HFCEPAKP_01838","KLJODKPG_01914","OBHJIGGI_01568","FONMPNID_01839","KDAJPDOJ_00048","FOFKJFBP_02462","FKFBEIOJ_01339","JCBFPOLD_01240","LJMMKEIG_01427","CHAHEEGA_00226","HCMOBCHA_01471"
"igaA","","Intracellular growth attenuator protein igaA",905,905,1,1,162,NA,NA,"",1997,2132,2131,"IFHNNFGC_01988","PKONHCOE_02246","GKLIEBGM_01849","OOAAHECJ_01495","HFCEPAKP_01837","KLJODKPG_01913","OBHJIGGI_01569","FONMPNID_01840","KDAJPDOJ_00049","FOFKJFBP_02463","FKFBEIOJ_01338","JCBFPOLD_01241","LJMMKEIG_01426","CHAHEEGA_00225","HCMOBCHA_01472"
"hslR","","Heat shock protein 15",905,905,1,1,164,NA,NA,"",326,401,400,"IFHNNFGC_01990","PKONHCOE_02248","GKLIEBGM_01847","OOAAHECJ_01497","HFCEPAKP_01835","KLJODKPG_01911","OBHJIGGI_01571","FONMPNID_01842","KDAJPDOJ_00051","FOFKJFBP_02465","FKFBEIOJ_01336","JCBFPOLD_01243","LJMMKEIG_01424","CHAHEEGA_00223","HCMOBCHA_01474"
"rhmR_1","","putative HTH-type transcriptional regulator RhmR",905,905,1,1,204,NA,NA,"",608,755,754,"IFHNNFGC_02026","PKONHCOE_02284","GKLIEBGM_01811","OOAAHECJ_01533","HFCEPAKP_01799","KLJODKPG_01875","OBHJIGGI_01607","FONMPNID_01878","KDAJPDOJ_00087","FOFKJFBP_02501","FKFBEIOJ_01300","JCBFPOLD_01279","LJMMKEIG_01388","CHAHEEGA_00187","HCMOBCHA_01510"
"malP_1","","Maltodextrin phosphorylase",905,905,1,1,205,NA,NA,"",2372,2447,2446,"IFHNNFGC_02027","PKONHCOE_02285","GKLIEBGM_01810","OOAAHECJ_01534","HFCEPAKP_01798","KLJODKPG_01874","OBHJIGGI_01608","FONMPNID_01879","KDAJPDOJ_00088","FOFKJFBP_02502","FKFBEIOJ_01299","JCBFPOLD_01280","LJMMKEIG_01387","CHAHEEGA_00186","HCMOBCHA_01511"
"yhhX","","putative oxidoreductase YhhX",905,905,1,1,216,NA,NA,"",500,1037,1036,"IFHNNFGC_02037","PKONHCOE_02295","GKLIEBGM_01800","OOAAHECJ_01544","HFCEPAKP_01788","KLJODKPG_01864","OBHJIGGI_01618","FONMPNID_01889","KDAJPDOJ_00098","FOFKJFBP_02512","FKFBEIOJ_01289","JCBFPOLD_01290","LJMMKEIG_01377","CHAHEEGA_00176","HCMOBCHA_01521"
