"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR10018785","SRR17541375","SRR14934385","SRR19512927","SRR2968111","SRR12569365","SRR17276289","SRR10993323","SRR19418386","SRR19334615","SRR20711486","SRR6107527","SRR21354894","SRR7706339","SRR6926992"
"fhlA","","Formate hydrogenlyase transcriptional activator",664,664,1,1,2654,NA,NA,"",1163,2078,2076,"AJBJNLNM_00170","AFJFNKEL_00128","OCHEAAMP_02874","BJDDBHNA_02804","APOKPFKJ_01760","GBEPNCHJ_02045","CEOPIGHA_01246","CHIIMMEH_00500","EPNOOOBM_00881","JPOPEFEN_01212","HIPLHAHM_00500","IHALJHLG_00497","OMOJPJAA_01462","HIGJFANA_00057","EPNJPPCH_00908"
"hypB","","Hydrogenase maturation factor HypB",664,664,1,1,2649,NA,NA,"",545,872,871,"AJBJNLNM_00166","AFJFNKEL_00124","OCHEAAMP_02870","BJDDBHNA_02800","APOKPFKJ_01756","GBEPNCHJ_02041","CEOPIGHA_01250","CHIIMMEH_00504","EPNOOOBM_00877","JPOPEFEN_01208","HIPLHAHM_00504","IHALJHLG_00501","OMOJPJAA_01458","HIGJFANA_00053","EPNJPPCH_00904"
"yqaA","","Inner membrane protein YqaA",664,664,1,1,2616,NA,NA,"",281,425,424,"AJBJNLNM_00129","AFJFNKEL_00088","OCHEAAMP_02833","BJDDBHNA_02763","APOKPFKJ_01719","GBEPNCHJ_02004","CEOPIGHA_01287","CHIIMMEH_00541","EPNOOOBM_00840","JPOPEFEN_01171","HIPLHAHM_00541","IHALJHLG_00537","OMOJPJAA_01421","HIGJFANA_00018","EPNJPPCH_00868"
"tctD","","Transcriptional regulatory protein tctD",664,664,1,1,2577,NA,NA,"",332,674,673,"AJBJNLNM_00092","AFJFNKEL_00051","OCHEAAMP_02796","BJDDBHNA_02726","APOKPFKJ_01682","GBEPNCHJ_01967","CEOPIGHA_01324","CHIIMMEH_00578","EPNOOOBM_00803","JPOPEFEN_01134","HIPLHAHM_00578","IHALJHLG_03898","OMOJPJAA_01383","HIGJFANA_03573","EPNJPPCH_00831"
"yhaJ_2","","HTH-type transcriptional regulator YhaJ",664,664,1,1,5916,NA,NA,"",626,914,913,"AJBJNLNM_03289","AFJFNKEL_03408","OCHEAAMP_04074","BJDDBHNA_02964","APOKPFKJ_03887","GBEPNCHJ_03133","CEOPIGHA_03620","CHIIMMEH_03635","EPNOOOBM_03187","JPOPEFEN_04195","HIPLHAHM_03479","IHALJHLG_02658","OMOJPJAA_03636","HIGJFANA_03489","EPNJPPCH_03642"
"wzzB","","Chain length determinant protein",664,664,1,1,5926,NA,NA,"",743,983,982,"AJBJNLNM_03279","AFJFNKEL_03418","OCHEAAMP_04064","BJDDBHNA_02974","APOKPFKJ_03897","GBEPNCHJ_03123","CEOPIGHA_03610","CHIIMMEH_03625","EPNOOOBM_03197","JPOPEFEN_04185","HIPLHAHM_03469","IHALJHLG_02668","OMOJPJAA_03646","HIGJFANA_03499","EPNJPPCH_03652"
"group_1037","","hypothetical protein",664,664,1,1,5953,NA,NA,"",1004,1403,1402,"AJBJNLNM_03258","AFJFNKEL_03439","OCHEAAMP_03736","BJDDBHNA_02995","APOKPFKJ_03056","GBEPNCHJ_03102","CEOPIGHA_03589","CHIIMMEH_03604","EPNOOOBM_03218","JPOPEFEN_04069","HIPLHAHM_03448","IHALJHLG_02689","OMOJPJAA_03667","HIGJFANA_01031","EPNJPPCH_02581"
"gtfA","","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit",664,664,1,1,5954,NA,NA,"",281,1220,1218,"AJBJNLNM_03257","AFJFNKEL_03440","OCHEAAMP_03735","BJDDBHNA_02996","APOKPFKJ_03057","GBEPNCHJ_03101","CEOPIGHA_03588","CHIIMMEH_03603","EPNOOOBM_03219","JPOPEFEN_04068","HIPLHAHM_03447","IHALJHLG_02690","OMOJPJAA_03668","HIGJFANA_01030","EPNJPPCH_02582"
"manC1","","Mannose-1-phosphate guanylyltransferase 1",664,664,1,1,5960,NA,NA,"",1073,1436,1433,"AJBJNLNM_03252","AFJFNKEL_03445","OCHEAAMP_03730","BJDDBHNA_03001","APOKPFKJ_03062","GBEPNCHJ_03096","CEOPIGHA_03583","CHIIMMEH_03598","EPNOOOBM_03224","JPOPEFEN_04063","HIPLHAHM_03442","IHALJHLG_02695","OMOJPJAA_03673","HIGJFANA_01025","EPNJPPCH_02587"
"mdtB","","Multidrug resistance protein MdtB",664,664,1,1,6116,NA,NA,"",494,3122,3116,"AJBJNLNM_03227","AFJFNKEL_03470","OCHEAAMP_03705","BJDDBHNA_03026","APOKPFKJ_03087","GBEPNCHJ_03071","CEOPIGHA_03558","CHIIMMEH_03573","EPNOOOBM_03249","JPOPEFEN_02018","HIPLHAHM_03417","IHALJHLG_02720","OMOJPJAA_03698","HIGJFANA_01000","EPNJPPCH_02612"
"dld","","Quinone-dependent D-lactate dehydrogenase",664,664,1,1,6073,NA,NA,"",1310,1730,1728,"AJBJNLNM_03187","AFJFNKEL_03510","OCHEAAMP_03665","BJDDBHNA_03066","APOKPFKJ_03127","GBEPNCHJ_03031","CEOPIGHA_03518","CHIIMMEH_03533","EPNOOOBM_03289","JPOPEFEN_01978","HIPLHAHM_03377","IHALJHLG_02760","OMOJPJAA_03738","HIGJFANA_00960","EPNJPPCH_02652"
"bcr","","Bicyclomycin resistance protein",664,664,1,1,6014,NA,NA,"",884,1190,1187,"AJBJNLNM_03132","AFJFNKEL_03564","OCHEAAMP_03610","BJDDBHNA_03120","APOKPFKJ_03181","GBEPNCHJ_04175","CEOPIGHA_03463","CHIIMMEH_03478","EPNOOOBM_03343","JPOPEFEN_01923","HIPLHAHM_03322","IHALJHLG_02814","OMOJPJAA_03792","HIGJFANA_00905","EPNJPPCH_02706"
"dsbA_1","","hypothetical protein",664,664,1,1,3812,NA,NA,"",572,665,652,"AJBJNLNM_01430","AFJFNKEL_01388","OCHEAAMP_00169","BJDDBHNA_01018","APOKPFKJ_02875","GBEPNCHJ_02407","CEOPIGHA_02070","CHIIMMEH_01421","EPNOOOBM_02141","JPOPEFEN_03966","HIPLHAHM_03948","IHALJHLG_01421","OMOJPJAA_02128","HIGJFANA_01818","EPNJPPCH_04381"
"group_1104","","hypothetical protein",664,664,1,1,3273,NA,NA,"",935,1127,1093,"AJBJNLNM_01508","AFJFNKEL_01466","OCHEAAMP_00090","BJDDBHNA_01096","APOKPFKJ_02953","GBEPNCHJ_02485","CEOPIGHA_01991","CHIIMMEH_01500","EPNOOOBM_02219","JPOPEFEN_03722","HIPLHAHM_04027","IHALJHLG_04079","OMOJPJAA_02049","HIGJFANA_03229","EPNJPPCH_03033"
"deoA","","Thymidine phosphorylase",664,664,1,1,3268,NA,NA,"",1034,1322,1321,"AJBJNLNM_01513","AFJFNKEL_01471","OCHEAAMP_00085","BJDDBHNA_01101","APOKPFKJ_02958","GBEPNCHJ_02490","CEOPIGHA_01986","CHIIMMEH_01505","EPNOOOBM_02224","JPOPEFEN_03717","HIPLHAHM_04032","IHALJHLG_04074","OMOJPJAA_02044","HIGJFANA_03234","EPNJPPCH_03038"
"sfmH_1","","putative fimbrial-like protein SfmH",664,664,1,1,3210,NA,NA,"",812,1007,1006,"AJBJNLNM_01566","AFJFNKEL_01524","OCHEAAMP_00032","BJDDBHNA_01154","APOKPFKJ_03011","GBEPNCHJ_02543","CEOPIGHA_01933","CHIIMMEH_01558","EPNOOOBM_02277","JPOPEFEN_03898","HIPLHAHM_04085","IHALJHLG_04021","OMOJPJAA_01991","HIGJFANA_03287","EPNJPPCH_03091"
