"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR8078654","SRR10335944","SRR1122493","SRR8249020","SRR10734211","SRR6639043","SRR21685406","SRR6904880","SRR10740618","SRR9824450","SRR12626352","SRR9829545","SRR10155181","SRR18528958","SRR11015368"
"group_1006","","hypothetical protein",905,905,1,1,2498,NA,NA,"",1823,2168,2165,"MEPJIPFC_02756","NDHMLDLM_02646","OGIFDGEN_04399","NODBJFEI_04401","EPOIMEPO_03001","PDHOGOAG_04571","BMPEKIPN_03621","DPMGCFNA_03158","FFFMAODG_03485","MLINNIGN_04406","EIBPAMMI_04513","IEICPKGB_03143","EFEKIOAF_02996","HFLGEJNP_04511","JNNEAAKJ_01869"
"papC_3","","Outer membrane usher protein PapC",905,905,1,1,997,NA,NA,"",2057,2657,2656,"MEPJIPFC_04317","NDHMLDLM_03697","OGIFDGEN_02034","NODBJFEI_04007","EPOIMEPO_03376","PDHOGOAG_03605","BMPEKIPN_02571","DPMGCFNA_03645","FFFMAODG_04088","MLINNIGN_03717","EIBPAMMI_03869","IEICPKGB_03593","EFEKIOAF_03617","HFLGEJNP_04144","JNNEAAKJ_02586"
"yfcO","","putative protein YfcO",905,905,1,1,992,NA,NA,"",734,842,841,"MEPJIPFC_04312","NDHMLDLM_03692","OGIFDGEN_02039","NODBJFEI_04012","EPOIMEPO_03381","PDHOGOAG_03610","BMPEKIPN_02566","DPMGCFNA_03640","FFFMAODG_04083","MLINNIGN_03722","EIBPAMMI_03874","IEICPKGB_03598","EFEKIOAF_03622","HFLGEJNP_04149","JNNEAAKJ_02581"
"group_1013","","hypothetical protein",905,905,1,1,988,NA,NA,"",362,689,622,"MEPJIPFC_04308","NDHMLDLM_03688","OGIFDGEN_02043","NODBJFEI_04016","EPOIMEPO_03385","PDHOGOAG_03614","BMPEKIPN_02562","DPMGCFNA_03636","FFFMAODG_04079","MLINNIGN_03726","EIBPAMMI_03878","IEICPKGB_03602","EFEKIOAF_03626","HFLGEJNP_04153","JNNEAAKJ_02577"
"abaF","","Fosfomycin resistance protein AbaF",905,905,1,1,979,NA,NA,"",803,1301,804,"MEPJIPFC_04300","NDHMLDLM_03680","OGIFDGEN_02051","NODBJFEI_04024","EPOIMEPO_03393","PDHOGOAG_03622","BMPEKIPN_02554","DPMGCFNA_03628","FFFMAODG_04071","MLINNIGN_03734","EIBPAMMI_03886","IEICPKGB_03610","EFEKIOAF_03634","HFLGEJNP_04161","JNNEAAKJ_02569"
"ldcC","","Constitutive lysine decarboxylase",905,905,1,1,956,NA,NA,"",1370,2141,2139,"MEPJIPFC_04277","NDHMLDLM_03657","OGIFDGEN_02074","NODBJFEI_04047","EPOIMEPO_03416","PDHOGOAG_03645","BMPEKIPN_02531","DPMGCFNA_03605","FFFMAODG_04048","MLINNIGN_03757","EIBPAMMI_03909","IEICPKGB_03633","EFEKIOAF_03657","HFLGEJNP_04184","JNNEAAKJ_02546"
"group_1042","","putative signaling protein",905,905,1,1,1158,NA,NA,"",1100,2099,2097,"MEPJIPFC_04423","NDHMLDLM_04519","OGIFDGEN_04357","NODBJFEI_04223","EPOIMEPO_04393","PDHOGOAG_04471","BMPEKIPN_04390","DPMGCFNA_04029","FFFMAODG_04272","MLINNIGN_04446","EIBPAMMI_04123","IEICPKGB_04395","EFEKIOAF_04397","HFLGEJNP_04326","JNNEAAKJ_03330"
"malG","","Maltose/maltodextrin transport system permease protein MalG",905,905,1,1,913,NA,NA,"",515,890,889,"MEPJIPFC_00695","NDHMLDLM_01900","OGIFDGEN_02941","NODBJFEI_02050","EPOIMEPO_04141","PDHOGOAG_03295","BMPEKIPN_03973","DPMGCFNA_04091","FFFMAODG_04007","MLINNIGN_00712","EIBPAMMI_03841","IEICPKGB_01087","EFEKIOAF_03257","HFLGEJNP_02834","JNNEAAKJ_03794"
"lamB","","Maltoporin",905,905,1,1,4755,NA,NA,"",644,1358,1347,"MEPJIPFC_00699","NDHMLDLM_01896","OGIFDGEN_02937","NODBJFEI_02054","EPOIMEPO_04137","PDHOGOAG_03291","BMPEKIPN_03969","DPMGCFNA_04095","FFFMAODG_04003","MLINNIGN_00716","EIBPAMMI_03837","IEICPKGB_01083","EFEKIOAF_03261","HFLGEJNP_02838","JNNEAAKJ_03790"
"chuR_2","","Anaerobic sulfatase-maturating enzyme",905,905,1,1,5840,NA,NA,"",965,1190,1189,"MEPJIPFC_01094","NDHMLDLM_01501","OGIFDGEN_01696","NODBJFEI_04390","EPOIMEPO_04001","PDHOGOAG_02981","BMPEKIPN_03244","DPMGCFNA_02012","FFFMAODG_03086","MLINNIGN_01111","EIBPAMMI_02274","IEICPKGB_00689","EFEKIOAF_03690","HFLGEJNP_02491","JNNEAAKJ_02184"
"yjgN_1","","Inner membrane protein YjgN",905,905,1,1,4988,NA,NA,"",752,848,847,"MEPJIPFC_00918","NDHMLDLM_01677","OGIFDGEN_03263","NODBJFEI_02272","EPOIMEPO_03873","PDHOGOAG_03158","BMPEKIPN_02953","DPMGCFNA_02793","FFFMAODG_04447","MLINNIGN_00935","EIBPAMMI_04403","IEICPKGB_00864","EFEKIOAF_03866","HFLGEJNP_02667","JNNEAAKJ_04144"
"group_1092","","hypothetical protein",905,905,1,1,2437,NA,NA,"",698,974,973,"MEPJIPFC_02808","NDHMLDLM_02595","OGIFDGEN_04605","NODBJFEI_04453","EPOIMEPO_02950","PDHOGOAG_04623","BMPEKIPN_04513","DPMGCFNA_04325","FFFMAODG_04476","MLINNIGN_04355","EIBPAMMI_04269","IEICPKGB_03195","EFEKIOAF_02945","HFLGEJNP_04457","JNNEAAKJ_03871"
"aceB","","Malate synthase A",905,905,1,1,889,NA,NA,"",1298,1601,1598,"MEPJIPFC_00671","NDHMLDLM_01924","OGIFDGEN_02965","NODBJFEI_02026","EPOIMEPO_04165","PDHOGOAG_03319","BMPEKIPN_03997","DPMGCFNA_04453","FFFMAODG_04031","MLINNIGN_00688","EIBPAMMI_03865","IEICPKGB_01111","EFEKIOAF_03233","HFLGEJNP_02810","JNNEAAKJ_04249"
"prr","","Gamma-aminobutyraldehyde dehydrogenase",905,905,1,1,3242,NA,NA,"",1397,1445,1424,"MEPJIPFC_02250","NDHMLDLM_01014","OGIFDGEN_00470","NODBJFEI_00277","EPOIMEPO_01630","PDHOGOAG_00690","BMPEKIPN_00130","DPMGCFNA_01891","FFFMAODG_00631","MLINNIGN_00130","EIBPAMMI_01979","IEICPKGB_01242","EFEKIOAF_01429","HFLGEJNP_00937","JNNEAAKJ_00597"
"group_1135","","hypothetical protein",905,905,1,1,1575,NA,NA,"",953,3956,3869,"MEPJIPFC_02851","NDHMLDLM_01956","OGIFDGEN_01863","NODBJFEI_01422","EPOIMEPO_02567","PDHOGOAG_01822","BMPEKIPN_02311","DPMGCFNA_03941","FFFMAODG_01986","MLINNIGN_02890","EIBPAMMI_00443","IEICPKGB_02272","EFEKIOAF_02574","HFLGEJNP_01822","JNNEAAKJ_04005"
"ybiT","","putative ABC transporter ATP-binding protein YbiT",905,905,1,1,4411,NA,NA,"",977,1595,1590,"MEPJIPFC_04109","NDHMLDLM_03508","OGIFDGEN_03953","NODBJFEI_01792","EPOIMEPO_04234","PDHOGOAG_02108","BMPEKIPN_03871","DPMGCFNA_03382","FFFMAODG_03846","MLINNIGN_03282","EIBPAMMI_04555","IEICPKGB_04250","EFEKIOAF_00737","HFLGEJNP_03987","JNNEAAKJ_04488"
"ttdA_1","","L(+)-tartrate dehydratase subunit alpha",905,905,1,1,1199,NA,NA,"",617,854,843,"MEPJIPFC_04370","NDHMLDLM_04421","OGIFDGEN_04025","NODBJFEI_04170","EPOIMEPO_04602","PDHOGOAG_03326","BMPEKIPN_04301","DPMGCFNA_04493","FFFMAODG_04511","MLINNIGN_04337","EIBPAMMI_04440","IEICPKGB_04383","EFEKIOAF_04061","HFLGEJNP_04520","JNNEAAKJ_04086"
"dtpA","","Dipeptide and tripeptide permease A",905,905,1,1,3083,NA,NA,"",938,1511,1504,"MEPJIPFC_02214","NDHMLDLM_01152","OGIFDGEN_00331","NODBJFEI_00417","EPOIMEPO_02606","PDHOGOAG_01507","BMPEKIPN_01820","DPMGCFNA_01468","FFFMAODG_01219","MLINNIGN_02530","EIBPAMMI_00752","IEICPKGB_02582","EFEKIOAF_02922","HFLGEJNP_02259","JNNEAAKJ_00218"
"cfxP","","Phosphoribulokinase, plasmid",905,905,1,1,126,NA,NA,"",749,869,868,"MEPJIPFC_01177","NDHMLDLM_00716","OGIFDGEN_02243","NODBJFEI_00753","EPOIMEPO_00737","PDHOGOAG_00349","BMPEKIPN_01425","DPMGCFNA_00018","FFFMAODG_01700","MLINNIGN_01478","EIBPAMMI_00349","IEICPKGB_01867","EFEKIOAF_01576","HFLGEJNP_00349","JNNEAAKJ_02923"
"nudE","","ADP compounds hydrolase NudE",905,905,1,1,161,NA,NA,"",563,596,563,"MEPJIPFC_01207","NDHMLDLM_00686","OGIFDGEN_02213","NODBJFEI_00783","EPOIMEPO_00767","PDHOGOAG_00319","BMPEKIPN_01395","DPMGCFNA_00048","FFFMAODG_01670","MLINNIGN_01448","EIBPAMMI_00319","IEICPKGB_01837","EFEKIOAF_01606","HFLGEJNP_00319","JNNEAAKJ_01610"
"igaA","","Intracellular growth attenuator protein igaA",905,905,1,1,162,NA,NA,"",1997,2132,2131,"MEPJIPFC_01208","NDHMLDLM_00685","OGIFDGEN_02212","NODBJFEI_00784","EPOIMEPO_00768","PDHOGOAG_00318","BMPEKIPN_01394","DPMGCFNA_00049","FFFMAODG_01669","MLINNIGN_01447","EIBPAMMI_00318","IEICPKGB_01836","EFEKIOAF_01607","HFLGEJNP_00318","JNNEAAKJ_01609"
"hslR","","Heat shock protein 15",905,905,1,1,164,NA,NA,"",326,401,400,"MEPJIPFC_01210","NDHMLDLM_00683","OGIFDGEN_02210","NODBJFEI_00786","EPOIMEPO_00770","PDHOGOAG_00316","BMPEKIPN_01392","DPMGCFNA_00051","FFFMAODG_01667","MLINNIGN_01445","EIBPAMMI_00316","IEICPKGB_01834","EFEKIOAF_01609","HFLGEJNP_00316","JNNEAAKJ_01607"
"rhmR_1","","putative HTH-type transcriptional regulator RhmR",905,905,1,1,204,NA,NA,"",608,755,754,"MEPJIPFC_01246","NDHMLDLM_00647","OGIFDGEN_02174","NODBJFEI_00822","EPOIMEPO_00806","PDHOGOAG_00280","BMPEKIPN_01356","DPMGCFNA_00087","FFFMAODG_01631","MLINNIGN_01409","EIBPAMMI_00280","IEICPKGB_01798","EFEKIOAF_01645","HFLGEJNP_00280","JNNEAAKJ_01571"
"malP_1","","Maltodextrin phosphorylase",905,905,1,1,205,NA,NA,"",2372,2447,2446,"MEPJIPFC_01247","NDHMLDLM_00646","OGIFDGEN_02173","NODBJFEI_00823","EPOIMEPO_00807","PDHOGOAG_00279","BMPEKIPN_01355","DPMGCFNA_00088","FFFMAODG_01630","MLINNIGN_01408","EIBPAMMI_00279","IEICPKGB_01797","EFEKIOAF_01646","HFLGEJNP_00279","JNNEAAKJ_01570"
"yhhX","","putative oxidoreductase YhhX",905,905,1,1,216,NA,NA,"",500,1037,1036,"MEPJIPFC_01257","NDHMLDLM_00636","OGIFDGEN_02163","NODBJFEI_00833","EPOIMEPO_00817","PDHOGOAG_00269","BMPEKIPN_01345","DPMGCFNA_00098","FFFMAODG_01620","MLINNIGN_01398","EIBPAMMI_00269","IEICPKGB_01787","EFEKIOAF_01656","HFLGEJNP_00269","JNNEAAKJ_01560"
