"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR13403874","SRR14554336","SRR15307660","SRR14573511","SRR21802771","SRR19937264","SRR5861715","SRR20081443","SRR6986181","SRR9641960","SRR7348276","SRR17905988","SRR15466004","SRR19753070","SRR13455266"
"fhlA","","Formate hydrogenlyase transcriptional activator",664,664,1,1,2654,NA,NA,"",1163,2078,2076,"AGBMIOAK_02159","ELNIFANK_00500","DFKNMEPE_00917","LEKFBOLH_00170","GCCCJJGG_01930","CAJBPMPF_01244","AOBDMBEB_01451","OFEJEDCK_01251","ILOCIBEL_00500","PHKCMADJ_00131","MLENEPKJ_01418","GABEMMHM_00499","AFBJDLML_00851","ICFLAJGJ_01787","AKPGFOOG_00170"
"hypB","","Hydrogenase maturation factor HypB",664,664,1,1,2649,NA,NA,"",545,872,871,"AGBMIOAK_02163","ELNIFANK_00504","DFKNMEPE_00913","LEKFBOLH_00166","GCCCJJGG_01934","CAJBPMPF_01248","AOBDMBEB_01455","OFEJEDCK_01255","ILOCIBEL_00504","PHKCMADJ_00126","MLENEPKJ_01414","GABEMMHM_00503","AFBJDLML_00847","ICFLAJGJ_01791","AKPGFOOG_00166"
"yqaA","","Inner membrane protein YqaA",664,664,1,1,2616,NA,NA,"",281,425,424,"AGBMIOAK_02200","ELNIFANK_00541","DFKNMEPE_00876","LEKFBOLH_00129","GCCCJJGG_01971","CAJBPMPF_01285","AOBDMBEB_01492","OFEJEDCK_01292","ILOCIBEL_00541","PHKCMADJ_00090","MLENEPKJ_01378","GABEMMHM_00540","AFBJDLML_00810","ICFLAJGJ_01828","AKPGFOOG_00129"
"tctD","","Transcriptional regulatory protein tctD",664,664,1,1,2577,NA,NA,"",332,674,673,"AGBMIOAK_02237","ELNIFANK_00578","DFKNMEPE_00839","LEKFBOLH_00092","GCCCJJGG_02008","CAJBPMPF_01322","AOBDMBEB_01529","OFEJEDCK_01329","ILOCIBEL_00578","PHKCMADJ_00053","MLENEPKJ_01341","GABEMMHM_00577","AFBJDLML_00773","ICFLAJGJ_01865","AKPGFOOG_00092"
"yhaJ_2","","HTH-type transcriptional regulator YhaJ",664,664,1,1,5916,NA,NA,"",626,914,913,"AGBMIOAK_02447","ELNIFANK_03130","DFKNMEPE_03497","LEKFBOLH_03570","GCCCJJGG_02176","CAJBPMPF_03572","AOBDMBEB_01793","OFEJEDCK_03577","ILOCIBEL_03341","PHKCMADJ_02766","MLENEPKJ_02947","GABEMMHM_03235","AFBJDLML_03509","ICFLAJGJ_02799","AKPGFOOG_03907"
"wzzB","","Chain length determinant protein",664,664,1,1,5926,NA,NA,"",743,983,982,"AGBMIOAK_02437","ELNIFANK_03120","DFKNMEPE_03507","LEKFBOLH_03560","GCCCJJGG_02186","CAJBPMPF_03562","AOBDMBEB_01783","OFEJEDCK_03567","ILOCIBEL_03351","PHKCMADJ_02776","MLENEPKJ_02957","GABEMMHM_03245","AFBJDLML_03499","ICFLAJGJ_02789","AKPGFOOG_03897"
"group_1037","","hypothetical protein",664,664,1,1,5953,NA,NA,"",1004,1403,1402,"AGBMIOAK_02416","ELNIFANK_03099","DFKNMEPE_03528","LEKFBOLH_03539","GCCCJJGG_02207","CAJBPMPF_03541","AOBDMBEB_01762","OFEJEDCK_03546","ILOCIBEL_03372","PHKCMADJ_02797","MLENEPKJ_02978","GABEMMHM_03266","AFBJDLML_03478","ICFLAJGJ_02768","AKPGFOOG_03209"
"gtfA","","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit",664,664,1,1,5954,NA,NA,"",281,1220,1218,"AGBMIOAK_02415","ELNIFANK_03098","DFKNMEPE_03529","LEKFBOLH_03538","GCCCJJGG_02208","CAJBPMPF_03540","AOBDMBEB_01761","OFEJEDCK_03545","ILOCIBEL_03373","PHKCMADJ_02798","MLENEPKJ_02979","GABEMMHM_03267","AFBJDLML_03477","ICFLAJGJ_02767","AKPGFOOG_03210"
"manC1","","Mannose-1-phosphate guanylyltransferase 1",664,664,1,1,5960,NA,NA,"",1073,1436,1433,"AGBMIOAK_02410","ELNIFANK_03093","DFKNMEPE_03534","LEKFBOLH_03533","GCCCJJGG_02213","CAJBPMPF_03535","AOBDMBEB_01756","OFEJEDCK_03540","ILOCIBEL_03378","PHKCMADJ_02803","MLENEPKJ_02984","GABEMMHM_03272","AFBJDLML_03472","ICFLAJGJ_02762","AKPGFOOG_03215"
"mdtB","","Multidrug resistance protein MdtB",664,664,1,1,6116,NA,NA,"",494,3122,3116,"AGBMIOAK_02385","ELNIFANK_03068","DFKNMEPE_03559","LEKFBOLH_03508","GCCCJJGG_02238","CAJBPMPF_03510","AOBDMBEB_01731","OFEJEDCK_03515","ILOCIBEL_03403","PHKCMADJ_02828","MLENEPKJ_03009","GABEMMHM_03297","AFBJDLML_03447","ICFLAJGJ_02737","AKPGFOOG_03240"
"dld","","Quinone-dependent D-lactate dehydrogenase",664,664,1,1,6073,NA,NA,"",1310,1730,1728,"AGBMIOAK_02345","ELNIFANK_03027","DFKNMEPE_03599","LEKFBOLH_03468","GCCCJJGG_02278","CAJBPMPF_03470","AOBDMBEB_01691","OFEJEDCK_03475","ILOCIBEL_03443","PHKCMADJ_02868","MLENEPKJ_03049","GABEMMHM_03337","AFBJDLML_03407","ICFLAJGJ_02697","AKPGFOOG_03280"
"bcr","","Bicyclomycin resistance protein",664,664,1,1,6014,NA,NA,"",884,1190,1187,"AGBMIOAK_04348","ELNIFANK_02972","DFKNMEPE_03653","LEKFBOLH_03413","GCCCJJGG_02332","CAJBPMPF_03415","AOBDMBEB_01636","OFEJEDCK_03420","ILOCIBEL_03497","PHKCMADJ_02922","MLENEPKJ_03103","GABEMMHM_03391","AFBJDLML_03352","ICFLAJGJ_02642","AKPGFOOG_03334"
"dsbA_1","","hypothetical protein",664,664,1,1,3812,NA,NA,"",572,665,652,"AGBMIOAK_04252","ELNIFANK_03535","DFKNMEPE_02069","LEKFBOLH_01431","GCCCJJGG_02912","CAJBPMPF_02067","AOBDMBEB_02454","OFEJEDCK_02182","ILOCIBEL_01432","PHKCMADJ_01435","MLENEPKJ_02654","GABEMMHM_01928","AFBJDLML_02003","ICFLAJGJ_03203","AKPGFOOG_02837"
"group_1104","","hypothetical protein",664,664,1,1,3273,NA,NA,"",935,1127,1093,"AGBMIOAK_03863","ELNIFANK_03613","DFKNMEPE_01991","LEKFBOLH_01509","GCCCJJGG_02834","CAJBPMPF_01988","AOBDMBEB_02376","OFEJEDCK_02260","ILOCIBEL_01510","PHKCMADJ_01514","MLENEPKJ_04105","GABEMMHM_02007","AFBJDLML_01925","ICFLAJGJ_03281","AKPGFOOG_02759"
"deoA","","Thymidine phosphorylase",664,664,1,1,3268,NA,NA,"",1034,1322,1321,"AGBMIOAK_03858","ELNIFANK_03618","DFKNMEPE_01986","LEKFBOLH_01514","GCCCJJGG_02829","CAJBPMPF_01983","AOBDMBEB_02371","OFEJEDCK_02265","ILOCIBEL_01515","PHKCMADJ_01519","MLENEPKJ_04100","GABEMMHM_02012","AFBJDLML_01920","ICFLAJGJ_03286","AKPGFOOG_02754"
"sfmH_1","","putative fimbrial-like protein SfmH",664,664,1,1,3210,NA,NA,"",812,1007,1006,"AGBMIOAK_03805","ELNIFANK_03671","DFKNMEPE_01933","LEKFBOLH_01567","GCCCJJGG_02776","CAJBPMPF_01930","AOBDMBEB_02318","OFEJEDCK_02318","ILOCIBEL_01568","PHKCMADJ_01573","MLENEPKJ_04047","GABEMMHM_02065","AFBJDLML_01867","ICFLAJGJ_03339","AKPGFOOG_02701"
