"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR12599228","SRR10258362","SRR10349492","SRR6668009","SRR7652988","SRR8864221","SRR7664653","SRR18128651","SRR21958964","SRR10493606","SRR10286960","SRR13500279","SRR16499286","SRR13187405","SRR6373146"
"group_1006","","hypothetical protein",905,905,1,1,2498,NA,NA,"",1823,2168,2165,"HGNBKGHL_04416","JJNGGBLE_04402","KLJODKPG_04581","DEMJILEN_03134","KNLMEIHN_00235","MJENJNHH_03635","JOAJLBLA_04424","CEAJGGCM_04313","JKJLGIDM_03898","EPFGCDOM_04430","JBPCGFIM_04346","DJIAFDLM_03410","EOFOKNGP_04475","MJNEBMJF_04509","KPHMMCKC_03232"
"papC_3","","Outer membrane usher protein PapC",905,905,1,1,997,NA,NA,"",2057,2657,2656,"HGNBKGHL_03715","JJNGGBLE_03589","KLJODKPG_04076","DEMJILEN_03595","KNLMEIHN_03586","MJENJNHH_03755","JOAJLBLA_04112","CEAJGGCM_03381","JKJLGIDM_04087","EPFGCDOM_01229","JBPCGFIM_03444","DJIAFDLM_04490","EOFOKNGP_03873","MJNEBMJF_03581","KPHMMCKC_04382"
"yfcO","","putative protein YfcO",905,905,1,1,992,NA,NA,"",734,842,841,"HGNBKGHL_03720","JJNGGBLE_03594","KLJODKPG_04081","DEMJILEN_03600","KNLMEIHN_03591","MJENJNHH_03750","JOAJLBLA_04107","CEAJGGCM_03386","JKJLGIDM_04092","EPFGCDOM_01224","JBPCGFIM_03439","DJIAFDLM_04485","EOFOKNGP_03878","MJNEBMJF_03576","KPHMMCKC_04377"
"group_1013","","hypothetical protein",905,905,1,1,988,NA,NA,"",362,689,622,"HGNBKGHL_03724","JJNGGBLE_03598","KLJODKPG_04085","DEMJILEN_03604","KNLMEIHN_03595","MJENJNHH_03746","JOAJLBLA_04103","CEAJGGCM_03390","JKJLGIDM_04096","EPFGCDOM_01220","JBPCGFIM_03435","DJIAFDLM_04481","EOFOKNGP_03882","MJNEBMJF_03572","KPHMMCKC_04373"
"abaF","","Fosfomycin resistance protein AbaF",905,905,1,1,979,NA,NA,"",803,1301,804,"HGNBKGHL_03732","JJNGGBLE_03606","KLJODKPG_04093","DEMJILEN_03612","KNLMEIHN_03603","MJENJNHH_03738","JOAJLBLA_04095","CEAJGGCM_03398","JKJLGIDM_04104","EPFGCDOM_01212","JBPCGFIM_03427","DJIAFDLM_04473","EOFOKNGP_03890","MJNEBMJF_03564","KPHMMCKC_04365"
"ldcC","","Constitutive lysine decarboxylase",905,905,1,1,956,NA,NA,"",1370,2141,2139,"HGNBKGHL_03755","JJNGGBLE_03629","KLJODKPG_04116","DEMJILEN_03635","KNLMEIHN_03626","MJENJNHH_03715","JOAJLBLA_04072","CEAJGGCM_03421","JKJLGIDM_04127","EPFGCDOM_01189","JBPCGFIM_03404","DJIAFDLM_04450","EOFOKNGP_03913","MJNEBMJF_03541","KPHMMCKC_04342"
"group_1042","","putative signaling protein",905,905,1,1,1158,NA,NA,"",1100,2099,2097,"HGNBKGHL_04324","JJNGGBLE_04339","KLJODKPG_04389","DEMJILEN_04557","KNLMEIHN_04126","MJENJNHH_04420","JOAJLBLA_04307","CEAJGGCM_04414","JKJLGIDM_04396","EPFGCDOM_03830","JBPCGFIM_04386","DJIAFDLM_04584","EOFOKNGP_04196","MJNEBMJF_04013","KPHMMCKC_04457"
"malG","","Maltose/maltodextrin transport system permease protein MalG",905,905,1,1,913,NA,NA,"",515,890,889,"HGNBKGHL_04288","JJNGGBLE_01441","KLJODKPG_04046","DEMJILEN_01011","KNLMEIHN_03496","MJENJNHH_00512","JOAJLBLA_02884","CEAJGGCM_04282","JKJLGIDM_02439","EPFGCDOM_02722","JBPCGFIM_01083","DJIAFDLM_03319","EOFOKNGP_03626","MJNEBMJF_03460","KPHMMCKC_00696"
"lamB","","Maltoporin",905,905,1,1,4755,NA,NA,"",644,1358,1347,"HGNBKGHL_04292","JJNGGBLE_01445","KLJODKPG_04050","DEMJILEN_01015","KNLMEIHN_03492","MJENJNHH_00516","JOAJLBLA_02888","CEAJGGCM_04278","JKJLGIDM_02435","EPFGCDOM_02718","JBPCGFIM_01079","DJIAFDLM_03315","EOFOKNGP_03630","MJNEBMJF_03456","KPHMMCKC_00700"
"chuR_2","","Anaerobic sulfatase-maturating enzyme",905,905,1,1,5840,NA,NA,"",965,1190,1189,"HGNBKGHL_01930","JJNGGBLE_01840","KLJODKPG_02545","DEMJILEN_01410","KNLMEIHN_04280","MJENJNHH_00911","JOAJLBLA_02405","CEAJGGCM_03651","JKJLGIDM_03315","EPFGCDOM_04202","JBPCGFIM_00685","DJIAFDLM_03859","EOFOKNGP_03005","MJNEBMJF_04265","KPHMMCKC_01096"
