"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR13927413","SRR6933163","SRR9228705","SRR15613601","SRR9829555","SRR10343302","SRR2925325","SRR6668009","SRR11214346","SRR12136527","SRR10465596","SRR10493614","SRR10493630","SRR2407619","SRR12781631"
"group_1006","","hypothetical protein",905,905,1,1,2498,NA,NA,"",1823,2168,2165,"EDDMOMCF_04530","DDGODAPI_03573","EHDJCFCL_04575","PMKDBJDJ_04449","DJKAMOKE_04411","KCCJKOND_04453","FIMGBLAB_03470","DEMJILEN_03134","FONMPNID_03166","BCNMCAEL_02453","JEFFEOCM_03613","NNJNOGKA_03497","BGBIDPEI_04482","NPIMOEJK_02776","LHGHIGHL_04614"
"papC_3","","Outer membrane usher protein PapC",905,905,1,1,997,NA,NA,"",2057,2657,2656,"EDDMOMCF_04210","DDGODAPI_03444","EHDJCFCL_04255","PMKDBJDJ_03298","DJKAMOKE_03490","KCCJKOND_04351","FIMGBLAB_03845","DEMJILEN_03595","FONMPNID_03642","BCNMCAEL_04317","JEFFEOCM_03681","NNJNOGKA_00347","BGBIDPEI_04086","NPIMOEJK_04190","LHGHIGHL_04311"
"yfcO","","putative protein YfcO",905,905,1,1,992,NA,NA,"",734,842,841,"EDDMOMCF_04215","DDGODAPI_03439","EHDJCFCL_04260","PMKDBJDJ_03303","DJKAMOKE_03495","KCCJKOND_04356","FIMGBLAB_03850","DEMJILEN_03600","FONMPNID_03647","BCNMCAEL_04312","JEFFEOCM_03676","NNJNOGKA_00342","BGBIDPEI_04081","NPIMOEJK_04185","LHGHIGHL_04316"
"group_1013","","hypothetical protein",905,905,1,1,988,NA,NA,"",362,689,622,"EDDMOMCF_04219","DDGODAPI_03435","EHDJCFCL_04264","PMKDBJDJ_03307","DJKAMOKE_03499","KCCJKOND_04360","FIMGBLAB_03854","DEMJILEN_03604","FONMPNID_03651","BCNMCAEL_04308","JEFFEOCM_03672","NNJNOGKA_00338","BGBIDPEI_04077","NPIMOEJK_04181","LHGHIGHL_04320"
"abaF","","Fosfomycin resistance protein AbaF",905,905,1,1,979,NA,NA,"",803,1301,804,"EDDMOMCF_04227","DDGODAPI_03427","EHDJCFCL_04272","PMKDBJDJ_03315","DJKAMOKE_03507","KCCJKOND_04368","FIMGBLAB_03862","DEMJILEN_03612","FONMPNID_03659","BCNMCAEL_04300","JEFFEOCM_03664","NNJNOGKA_00330","BGBIDPEI_04069","NPIMOEJK_04173","LHGHIGHL_04328"
"ldcC","","Constitutive lysine decarboxylase",905,905,1,1,956,NA,NA,"",1370,2141,2139,"EDDMOMCF_04250","DDGODAPI_03404","EHDJCFCL_04295","PMKDBJDJ_03338","DJKAMOKE_03530","KCCJKOND_04391","FIMGBLAB_03885","DEMJILEN_03635","FONMPNID_03682","BCNMCAEL_04277","JEFFEOCM_03641","NNJNOGKA_00307","BGBIDPEI_04046","NPIMOEJK_04150","LHGHIGHL_04351"
"group_1042","","putative signaling protein",905,905,1,1,1158,NA,NA,"",1100,2099,2097,"EDDMOMCF_04387","DDGODAPI_03772","EHDJCFCL_04317","PMKDBJDJ_03800","DJKAMOKE_03935","KCCJKOND_04441","FIMGBLAB_04427","DEMJILEN_04557","FONMPNID_04491","BCNMCAEL_04417","JEFFEOCM_04451","NNJNOGKA_03734","BGBIDPEI_04174","NPIMOEJK_04419","LHGHIGHL_04454"
"malG","","Maltose/maltodextrin transport system permease protein MalG",905,905,1,1,913,NA,NA,"",515,890,889,"EDDMOMCF_03951","DDGODAPI_03953","EHDJCFCL_02864","PMKDBJDJ_03268","DJKAMOKE_03346","KCCJKOND_02495","FIMGBLAB_01181","DEMJILEN_01011","FONMPNID_01718","BCNMCAEL_03757","JEFFEOCM_01089","NNJNOGKA_02613","BGBIDPEI_03939","NPIMOEJK_04036","LHGHIGHL_04122"
"lamB","","Maltoporin",905,905,1,1,4755,NA,NA,"",644,1358,1347,"EDDMOMCF_03955","DDGODAPI_03949","EHDJCFCL_02860","PMKDBJDJ_03272","DJKAMOKE_03342","KCCJKOND_02499","FIMGBLAB_01185","DEMJILEN_01015","FONMPNID_01714","BCNMCAEL_03761","JEFFEOCM_01085","NNJNOGKA_02617","BGBIDPEI_03943","NPIMOEJK_04040","LHGHIGHL_04126"
"chuR_2","","Anaerobic sulfatase-maturating enzyme",905,905,1,1,5840,NA,NA,"",965,1190,1189,"EDDMOMCF_04563","DDGODAPI_04184","EHDJCFCL_03332","PMKDBJDJ_04118","DJKAMOKE_04163","KCCJKOND_03580","FIMGBLAB_01582","DEMJILEN_01410","FONMPNID_01320","BCNMCAEL_02400","JEFFEOCM_00689","NNJNOGKA_04100","BGBIDPEI_04306","NPIMOEJK_02968","LHGHIGHL_03213"
