"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR3664934","SRR3664744","SRR10447378","SRR12136527","SRR15539657","SRR12799278","SRR12194046","SRR10530264","SRR6294053","SRR5000752","SRR13332084","SRR12799280","SRR13111172","SRR12884622","SRR10465594"
"group_1006","","hypothetical protein",905,905,1,1,2498,NA,NA,"",1823,2168,2165,"JKHLNKDO_03462","JMEAJABB_02749","MIEBDBBN_04447","BCNMCAEL_02453","FPALJGMI_02667","MCOCIJDM_03652","BHFBOPAC_04469","NEJIGDMG_03398","AFLLMIIJ_04298","HAENEGMC_03631","FHMCAHNG_03685","FKFBEIOJ_04550","NBLAKIOB_04464","BPBAELPB_04394","BDBAANLN_03178"
"papC_3","","Outer membrane usher protein PapC",905,905,1,1,997,NA,NA,"",2057,2657,2656,"JKHLNKDO_03751","JMEAJABB_03981","MIEBDBBN_03339","BCNMCAEL_04317","FPALJGMI_03236","MCOCIJDM_04079","BHFBOPAC_04266","NEJIGDMG_03632","AFLLMIIJ_03412","HAENEGMC_03837","FHMCAHNG_04220","FKFBEIOJ_03751","NBLAKIOB_03794","BPBAELPB_03825","BDBAANLN_03799"
"yfcO","","putative protein YfcO",905,905,1,1,992,NA,NA,"",734,842,841,"JKHLNKDO_03746","JMEAJABB_03986","MIEBDBBN_03334","BCNMCAEL_04312","FPALJGMI_03241","MCOCIJDM_04074","BHFBOPAC_04261","NEJIGDMG_03627","AFLLMIIJ_03407","HAENEGMC_03842","FHMCAHNG_04225","FKFBEIOJ_03756","NBLAKIOB_03799","BPBAELPB_03830","BDBAANLN_03804"
"group_1013","","hypothetical protein",905,905,1,1,988,NA,NA,"",362,689,622,"JKHLNKDO_03742","JMEAJABB_03990","MIEBDBBN_03330","BCNMCAEL_04308","FPALJGMI_03245","MCOCIJDM_04070","BHFBOPAC_04257","NEJIGDMG_03623","AFLLMIIJ_03403","HAENEGMC_03846","FHMCAHNG_04229","FKFBEIOJ_03760","NBLAKIOB_03803","BPBAELPB_03834","BDBAANLN_03808"
"abaF","","Fosfomycin resistance protein AbaF",905,905,1,1,979,NA,NA,"",803,1301,804,"JKHLNKDO_03734","JMEAJABB_03998","MIEBDBBN_03322","BCNMCAEL_04300","FPALJGMI_03253","MCOCIJDM_04062","BHFBOPAC_04249","NEJIGDMG_03615","AFLLMIIJ_03395","HAENEGMC_03854","FHMCAHNG_04237","FKFBEIOJ_03768","NBLAKIOB_03811","BPBAELPB_03842","BDBAANLN_03816"
"ldcC","","Constitutive lysine decarboxylase",905,905,1,1,956,NA,NA,"",1370,2141,2139,"JKHLNKDO_03711","JMEAJABB_04021","MIEBDBBN_03299","BCNMCAEL_04277","FPALJGMI_03276","MCOCIJDM_04039","BHFBOPAC_04226","NEJIGDMG_03592","AFLLMIIJ_03372","HAENEGMC_03877","FHMCAHNG_04260","FKFBEIOJ_03791","NBLAKIOB_03834","BPBAELPB_03865","BDBAANLN_03839"
"group_1042","","putative signaling protein",905,905,1,1,1158,NA,NA,"",1100,2099,2097,"JKHLNKDO_04385","JMEAJABB_04173","MIEBDBBN_04353","BCNMCAEL_04417","FPALJGMI_03705","MCOCIJDM_04308","BHFBOPAC_04303","NEJIGDMG_03923","AFLLMIIJ_04475","HAENEGMC_04419","FHMCAHNG_04401","FKFBEIOJ_04131","NBLAKIOB_04216","BPBAELPB_04136","BDBAANLN_04464"
"malG","","Maltose/maltodextrin transport system permease protein MalG",905,905,1,1,913,NA,NA,"",515,890,889,"JKHLNKDO_00903","JMEAJABB_03805","MIEBDBBN_00512","BCNMCAEL_03757","FPALJGMI_03749","MCOCIJDM_02832","BHFBOPAC_01324","NEJIGDMG_03496","AFLLMIIJ_04147","HAENEGMC_00905","FHMCAHNG_03879","FKFBEIOJ_04231","NBLAKIOB_03766","BPBAELPB_03795","BDBAANLN_01179"
"lamB","","Maltoporin",905,905,1,1,4755,NA,NA,"",644,1358,1347,"JKHLNKDO_00899","JMEAJABB_03809","MIEBDBBN_00516","BCNMCAEL_03761","FPALJGMI_03753","MCOCIJDM_02828","BHFBOPAC_01328","NEJIGDMG_03492","AFLLMIIJ_04143","HAENEGMC_00901","FHMCAHNG_03883","FKFBEIOJ_04227","NBLAKIOB_03762","BPBAELPB_03799","BDBAANLN_01183"
"chuR_2","","Anaerobic sulfatase-maturating enzyme",905,905,1,1,5840,NA,NA,"",965,1190,1189,"JKHLNKDO_00504","JMEAJABB_03760","MIEBDBBN_00911","BCNMCAEL_02400","FPALJGMI_03963","MCOCIJDM_03000","BHFBOPAC_04348","NEJIGDMG_04255","AFLLMIIJ_01201","HAENEGMC_00504","FHMCAHNG_02558","FKFBEIOJ_04330","NBLAKIOB_02710","BPBAELPB_02227","BDBAANLN_01578"
