"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR9829547","SRR14326413","SRR12194040","SRR6336381","SRR8503366","SRR2925326","SRR8950552","SRR10165306","SRR10186809","SRR11799637","SRR10682884","SRR8270018","SRR5365215","SRR16499289","SRR10013295"
"group_1006","","hypothetical protein",905,905,1,1,2498,NA,NA,"",1823,2168,2165,"GOJPDJEL_03731","GEFJFNMM_04407","FHPGCOMJ_04511","LFLFMBPM_04471","GGCFMGKF_02345","EHMPLJOD_02171","CJDDDLDH_03190","IMJJNBNM_04439","GMDNICGC_02313","LGADANFI_03833","OBKBJCME_01529","MJNBBAFP_04534","IHJMMPBB_04456","CCNLBLAL_04448","HDJAPCMH_03718"
"papC_3","","Outer membrane usher protein PapC",905,905,1,1,997,NA,NA,"",2057,2657,2656,"GOJPDJEL_04104","GEFJFNMM_04215","FHPGCOMJ_03547","LFLFMBPM_04128","GGCFMGKF_04264","EHMPLJOD_02730","CJDDDLDH_03127","IMJJNBNM_03426","GMDNICGC_03929","LGADANFI_04055","OBKBJCME_03925","MJNBBAFP_03948","IHJMMPBB_03698","CCNLBLAL_02870","HDJAPCMH_03733"
"yfcO","","putative protein YfcO",905,905,1,1,992,NA,NA,"",734,842,841,"GOJPDJEL_04109","GEFJFNMM_04220","FHPGCOMJ_03552","LFLFMBPM_04133","GGCFMGKF_04269","EHMPLJOD_02735","CJDDDLDH_03132","IMJJNBNM_03431","GMDNICGC_03924","LGADANFI_04050","OBKBJCME_03930","MJNBBAFP_03953","IHJMMPBB_03703","CCNLBLAL_02865","HDJAPCMH_03738"
"group_1013","","hypothetical protein",905,905,1,1,988,NA,NA,"",362,689,622,"GOJPDJEL_04113","GEFJFNMM_04224","FHPGCOMJ_03556","LFLFMBPM_04137","GGCFMGKF_04273","EHMPLJOD_02739","CJDDDLDH_03136","IMJJNBNM_03435","GMDNICGC_03920","LGADANFI_04046","OBKBJCME_03934","MJNBBAFP_03957","IHJMMPBB_03707","CCNLBLAL_02861","HDJAPCMH_03742"
"abaF","","Fosfomycin resistance protein AbaF",905,905,1,1,979,NA,NA,"",803,1301,804,"GOJPDJEL_04121","GEFJFNMM_04232","FHPGCOMJ_03564","LFLFMBPM_04145","GGCFMGKF_04281","EHMPLJOD_02747","CJDDDLDH_03144","IMJJNBNM_03443","GMDNICGC_03912","LGADANFI_04038","OBKBJCME_03942","MJNBBAFP_03965","IHJMMPBB_03715","CCNLBLAL_02853","HDJAPCMH_03750"
"ldcC","","Constitutive lysine decarboxylase",905,905,1,1,956,NA,NA,"",1370,2141,2139,"GOJPDJEL_04144","GEFJFNMM_04255","FHPGCOMJ_03587","LFLFMBPM_04168","GGCFMGKF_04304","EHMPLJOD_02770","CJDDDLDH_03167","IMJJNBNM_03466","GMDNICGC_03889","LGADANFI_04015","OBKBJCME_03965","MJNBBAFP_03988","IHJMMPBB_03738","CCNLBLAL_02830","HDJAPCMH_03773"
"group_1042","","putative signaling protein",905,905,1,1,1158,NA,NA,"",1100,2099,2097,"GOJPDJEL_04290","GEFJFNMM_04277","FHPGCOMJ_04059","LFLFMBPM_04238","GGCFMGKF_04460","EHMPLJOD_04432","CJDDDLDH_03814","IMJJNBNM_04427","GMDNICGC_04372","LGADANFI_04249","OBKBJCME_04211","MJNBBAFP_04311","IHJMMPBB_04529","CCNLBLAL_03326","HDJAPCMH_03975"
"malG","","Maltose/maltodextrin transport system permease protein MalG",905,905,1,1,913,NA,NA,"",515,890,889,"GOJPDJEL_03766","GEFJFNMM_03904","FHPGCOMJ_03466","LFLFMBPM_04011","GGCFMGKF_04230","EHMPLJOD_00027","CJDDDLDH_04030","IMJJNBNM_00417","GMDNICGC_02222","LGADANFI_03049","OBKBJCME_03897","MJNBBAFP_04347","IHJMMPBB_01087","CCNLBLAL_02789","HDJAPCMH_04045"
"lamB","","Maltoporin",905,905,1,1,4755,NA,NA,"",644,1358,1347,"GOJPDJEL_03770","GEFJFNMM_03900","FHPGCOMJ_03462","LFLFMBPM_04015","GGCFMGKF_04234","EHMPLJOD_00031","CJDDDLDH_04026","IMJJNBNM_00413","GMDNICGC_02218","LGADANFI_03053","OBKBJCME_03893","MJNBBAFP_04343","IHJMMPBB_01083","CCNLBLAL_02785","HDJAPCMH_04049"
"chuR_2","","Anaerobic sulfatase-maturating enzyme",905,905,1,1,5840,NA,NA,"",965,1190,1189,"GOJPDJEL_03545","GEFJFNMM_03364","FHPGCOMJ_04297","LFLFMBPM_02659","GGCFMGKF_03281","EHMPLJOD_00426","CJDDDLDH_04139","IMJJNBNM_00019","GMDNICGC_03579","LGADANFI_03510","OBKBJCME_02363","MJNBBAFP_02022","IHJMMPBB_00688","CCNLBLAL_03864","HDJAPCMH_04244"
