"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR16770564","SRR15238030","SRR6685099","SRR2968111","SRR9641959","SRR15948998","SRR17657081","SRR19118081","SRR14718963","SRR17281348","SRR18673871","SRR5238151","SRR18605002","SRR20220031","SRR14573511"
"fhlA","","Formate hydrogenlyase transcriptional activator",664,664,1,1,2654,NA,NA,"",1163,2078,2076,"IKPEHLAJ_01793","FOLMCMNI_00107","OAICMFBH_00170","APOKPFKJ_01760","LGOBFCAK_00170","HDAMDFDB_00919","FNOJKODO_01246","JPLCBHGJ_00144","KCHBGAPD_01118","EMHKGINL_01051","PIGBOKFJ_02571","JBDLBCFD_00500","KHCEFAHD_00499","MIMPADND_01801","LEKFBOLH_00170"
"hypB","","Hydrogenase maturation factor HypB",664,664,1,1,2649,NA,NA,"",545,872,871,"IKPEHLAJ_01797","FOLMCMNI_00103","OAICMFBH_00166","APOKPFKJ_01756","LGOBFCAK_00166","HDAMDFDB_00915","FNOJKODO_01250","JPLCBHGJ_00140","KCHBGAPD_01122","EMHKGINL_01055","PIGBOKFJ_02567","JBDLBCFD_00504","KHCEFAHD_00503","MIMPADND_01805","LEKFBOLH_00166"
"yqaA","","Inner membrane protein YqaA",664,664,1,1,2616,NA,NA,"",281,425,424,"IKPEHLAJ_01834","FOLMCMNI_00066","OAICMFBH_00129","APOKPFKJ_01719","LGOBFCAK_00129","HDAMDFDB_00878","FNOJKODO_01287","JPLCBHGJ_00103","KCHBGAPD_01158","EMHKGINL_01092","PIGBOKFJ_02530","JBDLBCFD_00540","KHCEFAHD_00540","MIMPADND_01842","LEKFBOLH_00129"
"tctD","","Transcriptional regulatory protein tctD",664,664,1,1,2577,NA,NA,"",332,674,673,"IKPEHLAJ_01871","FOLMCMNI_00029","OAICMFBH_00092","APOKPFKJ_01682","LGOBFCAK_00092","HDAMDFDB_00841","FNOJKODO_01324","JPLCBHGJ_00066","KCHBGAPD_01195","EMHKGINL_01129","PIGBOKFJ_02493","JBDLBCFD_00577","KHCEFAHD_00577","MIMPADND_01879","LEKFBOLH_00092"
"yhaJ_2","","HTH-type transcriptional regulator YhaJ",664,664,1,1,5916,NA,NA,"",626,914,913,"IKPEHLAJ_03306","FOLMCMNI_03421","OAICMFBH_03422","APOKPFKJ_03887","LGOBFCAK_03622","HDAMDFDB_03529","FNOJKODO_03509","JPLCBHGJ_04375","KCHBGAPD_04249","EMHKGINL_03268","PIGBOKFJ_03499","JBDLBCFD_03170","KHCEFAHD_03452","MIMPADND_03325","LEKFBOLH_03570"
"wzzB","","Chain length determinant protein",664,664,1,1,5926,NA,NA,"",743,983,982,"IKPEHLAJ_03316","FOLMCMNI_03431","OAICMFBH_03432","APOKPFKJ_03897","LGOBFCAK_03612","HDAMDFDB_03539","FNOJKODO_03499","JPLCBHGJ_04385","KCHBGAPD_04259","EMHKGINL_03258","PIGBOKFJ_03509","JBDLBCFD_03160","KHCEFAHD_03462","MIMPADND_03335","LEKFBOLH_03560"
"group_1037","","hypothetical protein",664,664,1,1,5953,NA,NA,"",1004,1403,1402,"IKPEHLAJ_03337","FOLMCMNI_03452","OAICMFBH_03453","APOKPFKJ_03056","LGOBFCAK_03591","HDAMDFDB_03560","FNOJKODO_03478","JPLCBHGJ_03401","KCHBGAPD_01587","EMHKGINL_02479","PIGBOKFJ_03530","JBDLBCFD_03139","KHCEFAHD_03483","MIMPADND_03356","LEKFBOLH_03539"
"gtfA","","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit",664,664,1,1,5954,NA,NA,"",281,1220,1218,"IKPEHLAJ_03338","FOLMCMNI_03453","OAICMFBH_03454","APOKPFKJ_03057","LGOBFCAK_03590","HDAMDFDB_03561","FNOJKODO_03477","JPLCBHGJ_03400","KCHBGAPD_01586","EMHKGINL_02478","PIGBOKFJ_03531","JBDLBCFD_03138","KHCEFAHD_03484","MIMPADND_03357","LEKFBOLH_03538"
"manC1","","Mannose-1-phosphate guanylyltransferase 1",664,664,1,1,5960,NA,NA,"",1073,1436,1433,"IKPEHLAJ_03343","FOLMCMNI_03458","OAICMFBH_03459","APOKPFKJ_03062","LGOBFCAK_03585","HDAMDFDB_03566","FNOJKODO_03472","JPLCBHGJ_03395","KCHBGAPD_01581","EMHKGINL_02473","PIGBOKFJ_03536","JBDLBCFD_03133","KHCEFAHD_03489","MIMPADND_03362","LEKFBOLH_03533"
"mdtB","","Multidrug resistance protein MdtB",664,664,1,1,6116,NA,NA,"",494,3122,3116,"IKPEHLAJ_03368","FOLMCMNI_03483","OAICMFBH_03484","APOKPFKJ_03087","LGOBFCAK_03560","HDAMDFDB_03591","FNOJKODO_03447","JPLCBHGJ_03370","KCHBGAPD_01556","EMHKGINL_02448","PIGBOKFJ_03561","JBDLBCFD_03108","KHCEFAHD_03514","MIMPADND_03387","LEKFBOLH_03508"
"dld","","Quinone-dependent D-lactate dehydrogenase",664,664,1,1,6073,NA,NA,"",1310,1730,1728,"IKPEHLAJ_03408","FOLMCMNI_03523","OAICMFBH_03524","APOKPFKJ_03127","LGOBFCAK_03520","HDAMDFDB_03631","FNOJKODO_03407","JPLCBHGJ_03330","KCHBGAPD_01516","EMHKGINL_02408","PIGBOKFJ_03601","JBDLBCFD_03068","KHCEFAHD_03554","MIMPADND_03427","LEKFBOLH_03468"
"bcr","","Bicyclomycin resistance protein",664,664,1,1,6014,NA,NA,"",884,1190,1187,"IKPEHLAJ_03462","FOLMCMNI_03577","OAICMFBH_03578","APOKPFKJ_03181","LGOBFCAK_03465","HDAMDFDB_03685","FNOJKODO_03352","JPLCBHGJ_04360","KCHBGAPD_01461","EMHKGINL_03735","PIGBOKFJ_03655","JBDLBCFD_03013","KHCEFAHD_03608","MIMPADND_03481","LEKFBOLH_03413"
"dsbA_1","","hypothetical protein",664,664,1,1,3812,NA,NA,"",572,665,652,"IKPEHLAJ_02240","FOLMCMNI_01367","OAICMFBH_00945","APOKPFKJ_02875","LGOBFCAK_01324","HDAMDFDB_02070","FNOJKODO_02113","JPLCBHGJ_02991","KCHBGAPD_04580","EMHKGINL_04118","PIGBOKFJ_01399","JBDLBCFD_00945","KHCEFAHD_01430","MIMPADND_02138","LEKFBOLH_01431"
"group_1104","","hypothetical protein",664,664,1,1,3273,NA,NA,"",935,1127,1093,"IKPEHLAJ_02318","FOLMCMNI_01445","OAICMFBH_01024","APOKPFKJ_02953","LGOBFCAK_01246","HDAMDFDB_01992","FNOJKODO_02192","JPLCBHGJ_02913","KCHBGAPD_02201","EMHKGINL_03216","PIGBOKFJ_01321","JBDLBCFD_01023","KHCEFAHD_01508","MIMPADND_02060","LEKFBOLH_01509"
"deoA","","Thymidine phosphorylase",664,664,1,1,3268,NA,NA,"",1034,1322,1321,"IKPEHLAJ_02323","FOLMCMNI_01450","OAICMFBH_01029","APOKPFKJ_02958","LGOBFCAK_01241","HDAMDFDB_01987","FNOJKODO_02197","JPLCBHGJ_02908","KCHBGAPD_02206","EMHKGINL_03211","PIGBOKFJ_01316","JBDLBCFD_01028","KHCEFAHD_01513","MIMPADND_02055","LEKFBOLH_01514"
"sfmH_1","","putative fimbrial-like protein SfmH",664,664,1,1,3210,NA,NA,"",812,1007,1006,"IKPEHLAJ_02376","FOLMCMNI_01503","OAICMFBH_01082","APOKPFKJ_03011","LGOBFCAK_01188","HDAMDFDB_01934","FNOJKODO_02250","JPLCBHGJ_02855","KCHBGAPD_02259","EMHKGINL_04042","PIGBOKFJ_01263","JBDLBCFD_01081","KHCEFAHD_01566","MIMPADND_02002","LEKFBOLH_01567"
"assT_2","","Arylsulfate sulfotransferase AssT",664,664,1,1,3200,NA,NA,"",1529,1718,1717,"IKPEHLAJ_02385","FOLMCMNI_01512","OAICMFBH_01091","APOKPFKJ_03020","LGOBFCAK_01179","HDAMDFDB_01925","FNOJKODO_02259","JPLCBHGJ_02846","KCHBGAPD_04630","EMHKGINL_04033","PIGBOKFJ_01254","JBDLBCFD_01090","KHCEFAHD_01575","MIMPADND_01993","LEKFBOLH_01576"
"ygcS","","Inner membrane metabolite transport protein YgcS",664,664,1,1,1328,NA,NA,"",464,1340,1337,"IKPEHLAJ_03747","FOLMCMNI_03765","OAICMFBH_03616","APOKPFKJ_04371","LGOBFCAK_03925","HDAMDFDB_03873","FNOJKODO_03737","JPLCBHGJ_04076","KCHBGAPD_03859","EMHKGINL_03945","PIGBOKFJ_03843","JBDLBCFD_03758","KHCEFAHD_03647","MIMPADND_03765","LEKFBOLH_04356"
"btuB","","Vitamin B12 transporter BtuB",664,664,1,1,70,NA,NA,"",1412,1844,1843,"IKPEHLAJ_04120","FOLMCMNI_03789","OAICMFBH_03734","APOKPFKJ_03347","LGOBFCAK_04285","HDAMDFDB_04093","FNOJKODO_04091","JPLCBHGJ_03139","KCHBGAPD_01977","EMHKGINL_04084","PIGBOKFJ_04057","JBDLBCFD_04119","KHCEFAHD_04017","MIMPADND_04135","LEKFBOLH_03970"
"group_1150","","hypothetical protein",664,664,1,1,187,NA,NA,"",578,1031,1024,"IKPEHLAJ_04214","FOLMCMNI_03883","OAICMFBH_03828","APOKPFKJ_03441","LGOBFCAK_04191","HDAMDFDB_04187","FNOJKODO_03997","JPLCBHGJ_03045","KCHBGAPD_03644","EMHKGINL_02557","PIGBOKFJ_04151","JBDLBCFD_04025","KHCEFAHD_04111","MIMPADND_04229","LEKFBOLH_04064"
"fdoG_2","","Formate dehydrogenase-O major subunit",664,664,1,1,182,NA,NA,"",1373,2414,2410,"IKPEHLAJ_04217","FOLMCMNI_03886","OAICMFBH_03831","APOKPFKJ_03444","LGOBFCAK_04188","HDAMDFDB_04190","FNOJKODO_03994","JPLCBHGJ_03042","KCHBGAPD_03647","EMHKGINL_02560","PIGBOKFJ_04154","JBDLBCFD_04022","KHCEFAHD_04114","MIMPADND_04232","LEKFBOLH_04067"
"relA","","GTP pyrophosphokinase",664,664,1,1,2763,NA,NA,"",1898,2234,2232,"IKPEHLAJ_01691","FOLMCMNI_00209","OAICMFBH_00272","APOKPFKJ_01862","LGOBFCAK_00272","HDAMDFDB_01021","FNOJKODO_01143","JPLCBHGJ_00246","KCHBGAPD_02546","EMHKGINL_02980","PIGBOKFJ_02673","JBDLBCFD_00398","KHCEFAHD_00397","MIMPADND_01699","LEKFBOLH_00272"
"fucU","","L-fucose mutarotase",664,664,1,1,2787,NA,NA,"",404,467,422,"IKPEHLAJ_01669","FOLMCMNI_00231","OAICMFBH_00294","APOKPFKJ_01884","LGOBFCAK_00294","HDAMDFDB_01043","FNOJKODO_01121","JPLCBHGJ_00268","KCHBGAPD_02524","EMHKGINL_02958","PIGBOKFJ_02695","JBDLBCFD_00376","KHCEFAHD_00375","MIMPADND_01677","LEKFBOLH_00294"
"kduI","","4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase",664,664,1,1,2827,NA,NA,"",590,836,835,"IKPEHLAJ_01627","FOLMCMNI_00272","OAICMFBH_00335","APOKPFKJ_01926","LGOBFCAK_00335","HDAMDFDB_01084","FNOJKODO_01080","JPLCBHGJ_00310","KCHBGAPD_02482","EMHKGINL_02916","PIGBOKFJ_02736","JBDLBCFD_00335","KHCEFAHD_00334","MIMPADND_01635","LEKFBOLH_00335"
