"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR9102689","SRR5364948","SRR6650898","SRR17194365","SRR13246850","SRR7661272","SRR18901321","SRR12003250","SRR15829475","SRR10489463","SRR5341744","SRR15373531","SRR6676541","SRR6926998","SRR2043689"
"fhlA","","Formate hydrogenlyase transcriptional activator",664,664,1,1,2654,NA,NA,"",1163,2078,2076,"LBCIGIJM_00170","JFCIKLBG_00499","NMJOOJKK_01244","CDDDOKMM_01245","EPNGFEOK_01244","HAICNDGC_00170","CGLKGAFG_02560","HGCBFCKE_00170","OEJACMCB_00913","GHNOGKIM_00328","JNABAEME_01812","EEPDNGOL_01244","JFPNDOCC_00916","FCOHELAA_01443","EAELOOOG_00170"
"hypB","","Hydrogenase maturation factor HypB",664,664,1,1,2649,NA,NA,"",545,872,871,"LBCIGIJM_00166","JFCIKLBG_00503","NMJOOJKK_01248","CDDDOKMM_01249","EPNGFEOK_01248","HAICNDGC_00166","CGLKGAFG_02556","HGCBFCKE_00166","OEJACMCB_00909","GHNOGKIM_00332","JNABAEME_01808","EEPDNGOL_01248","JFPNDOCC_00912","FCOHELAA_01439","EAELOOOG_00166"
"yqaA","","Inner membrane protein YqaA",664,664,1,1,2616,NA,NA,"",281,425,424,"LBCIGIJM_00129","JFCIKLBG_00540","NMJOOJKK_01285","CDDDOKMM_01286","EPNGFEOK_01285","HAICNDGC_00129","CGLKGAFG_02519","HGCBFCKE_00129","OEJACMCB_00872","GHNOGKIM_00369","JNABAEME_01771","EEPDNGOL_01285","JFPNDOCC_00875","FCOHELAA_01402","EAELOOOG_00129"
"tctD","","Transcriptional regulatory protein tctD",664,664,1,1,2577,NA,NA,"",332,674,673,"LBCIGIJM_00092","JFCIKLBG_00577","NMJOOJKK_01322","CDDDOKMM_01323","EPNGFEOK_01322","HAICNDGC_00092","CGLKGAFG_02482","HGCBFCKE_00092","OEJACMCB_00835","GHNOGKIM_00406","JNABAEME_01734","EEPDNGOL_01322","JFPNDOCC_00838","FCOHELAA_01365","EAELOOOG_00092"
"yhaJ_2","","HTH-type transcriptional regulator YhaJ",664,664,1,1,5916,NA,NA,"",626,914,913,"LBCIGIJM_02524","JFCIKLBG_02645","NMJOOJKK_03194","CDDDOKMM_03527","EPNGFEOK_03617","HAICNDGC_03426","CGLKGAFG_03820","HGCBFCKE_03615","OEJACMCB_03453","GHNOGKIM_03053","JNABAEME_03407","EEPDNGOL_03527","JFPNDOCC_03526","FCOHELAA_04442","EAELOOOG_02872"
"wzzB","","Chain length determinant protein",664,664,1,1,5926,NA,NA,"",743,983,982,"LBCIGIJM_02534","JFCIKLBG_02655","NMJOOJKK_03204","CDDDOKMM_03537","EPNGFEOK_03607","HAICNDGC_03436","CGLKGAFG_03830","HGCBFCKE_03605","OEJACMCB_03463","GHNOGKIM_03043","JNABAEME_03417","EEPDNGOL_03537","JFPNDOCC_03536","FCOHELAA_04432","EAELOOOG_02882"
"group_1037","","hypothetical protein",664,664,1,1,5953,NA,NA,"",1004,1403,1402,"LBCIGIJM_02555","JFCIKLBG_02676","NMJOOJKK_03225","CDDDOKMM_03558","EPNGFEOK_03586","HAICNDGC_03457","CGLKGAFG_02854","HGCBFCKE_03584","OEJACMCB_03484","GHNOGKIM_00482","JNABAEME_03438","EEPDNGOL_03558","JFPNDOCC_03557","FCOHELAA_01539","EAELOOOG_02903"
"gtfA","","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit",664,664,1,1,5954,NA,NA,"",281,1220,1218,"LBCIGIJM_02556","JFCIKLBG_02677","NMJOOJKK_03226","CDDDOKMM_03559","EPNGFEOK_03585","HAICNDGC_03458","CGLKGAFG_02855","HGCBFCKE_03583","OEJACMCB_03485","GHNOGKIM_00483","JNABAEME_03439","EEPDNGOL_03559","JFPNDOCC_03558","FCOHELAA_01540","EAELOOOG_02904"
"manC1","","Mannose-1-phosphate guanylyltransferase 1",664,664,1,1,5960,NA,NA,"",1073,1436,1433,"LBCIGIJM_02561","JFCIKLBG_02682","NMJOOJKK_03231","CDDDOKMM_03564","EPNGFEOK_03580","HAICNDGC_03463","CGLKGAFG_02860","HGCBFCKE_03578","OEJACMCB_03490","GHNOGKIM_00488","JNABAEME_03444","EEPDNGOL_03564","JFPNDOCC_03563","FCOHELAA_01545","EAELOOOG_02909"
"mdtB","","Multidrug resistance protein MdtB",664,664,1,1,6116,NA,NA,"",494,3122,3116,"LBCIGIJM_02586","JFCIKLBG_02707","NMJOOJKK_03256","CDDDOKMM_03589","EPNGFEOK_03555","HAICNDGC_03488","CGLKGAFG_02885","HGCBFCKE_03553","OEJACMCB_03515","GHNOGKIM_00513","JNABAEME_03469","EEPDNGOL_03589","JFPNDOCC_03588","FCOHELAA_01570","EAELOOOG_02934"
"dld","","Quinone-dependent D-lactate dehydrogenase",664,664,1,1,6073,NA,NA,"",1310,1730,1728,"LBCIGIJM_02626","JFCIKLBG_02748","NMJOOJKK_03296","CDDDOKMM_03629","EPNGFEOK_03515","HAICNDGC_03528","CGLKGAFG_02925","HGCBFCKE_03513","OEJACMCB_03555","GHNOGKIM_00553","JNABAEME_03509","EEPDNGOL_03629","JFPNDOCC_03628","FCOHELAA_01610","EAELOOOG_02974"
"bcr","","Bicyclomycin resistance protein",664,664,1,1,6014,NA,NA,"",884,1190,1187,"LBCIGIJM_02680","JFCIKLBG_02803","NMJOOJKK_03350","CDDDOKMM_03683","EPNGFEOK_03460","HAICNDGC_03582","CGLKGAFG_02979","HGCBFCKE_03458","OEJACMCB_03609","GHNOGKIM_00607","JNABAEME_03563","EEPDNGOL_03684","JFPNDOCC_03682","FCOHELAA_01664","EAELOOOG_03028"
"dsbA_1","","hypothetical protein",664,664,1,1,3812,NA,NA,"",572,665,652,"LBCIGIJM_03923","JFCIKLBG_02241","NMJOOJKK_02066","CDDDOKMM_02067","EPNGFEOK_02066","HAICNDGC_03185","CGLKGAFG_01415","HGCBFCKE_01431","OEJACMCB_02175","GHNOGKIM_03419","JNABAEME_00277","EEPDNGOL_02066","JFPNDOCC_02177","FCOHELAA_04624","EAELOOOG_00732"
"group_1104","","hypothetical protein",664,664,1,1,3273,NA,NA,"",935,1127,1093,"LBCIGIJM_03845","JFCIKLBG_03906","NMJOOJKK_01988","CDDDOKMM_01989","EPNGFEOK_01988","HAICNDGC_03107","CGLKGAFG_03889","HGCBFCKE_01509","OEJACMCB_02254","GHNOGKIM_02628","JNABAEME_00355","EEPDNGOL_01988","JFPNDOCC_02255","FCOHELAA_02078","EAELOOOG_00810"
"deoA","","Thymidine phosphorylase",664,664,1,1,3268,NA,NA,"",1034,1322,1321,"LBCIGIJM_03840","JFCIKLBG_03901","NMJOOJKK_01983","CDDDOKMM_01984","EPNGFEOK_01983","HAICNDGC_03102","CGLKGAFG_03884","HGCBFCKE_01514","OEJACMCB_02259","GHNOGKIM_02623","JNABAEME_00360","EEPDNGOL_01983","JFPNDOCC_02260","FCOHELAA_02083","EAELOOOG_00815"
"sfmH_1","","putative fimbrial-like protein SfmH",664,664,1,1,3210,NA,NA,"",812,1007,1006,"LBCIGIJM_03787","JFCIKLBG_03848","NMJOOJKK_01930","CDDDOKMM_01931","EPNGFEOK_01930","HAICNDGC_03049","CGLKGAFG_04267","HGCBFCKE_01567","OEJACMCB_02312","GHNOGKIM_04482","JNABAEME_00413","EEPDNGOL_01930","JFPNDOCC_02313","FCOHELAA_02136","EAELOOOG_00868"
"assT_2","","Arylsulfate sulfotransferase AssT",664,664,1,1,3200,NA,NA,"",1529,1718,1717,"LBCIGIJM_03778","JFCIKLBG_03839","NMJOOJKK_01921","CDDDOKMM_01922","EPNGFEOK_01921","HAICNDGC_03040","CGLKGAFG_04276","HGCBFCKE_01576","OEJACMCB_02321","GHNOGKIM_04533","JNABAEME_00422","EEPDNGOL_01921","JFPNDOCC_02322","FCOHELAA_02145","EAELOOOG_00877"
"ygcS","","Inner membrane metabolite transport protein YgcS",664,664,1,1,1328,NA,NA,"",464,1340,1337,"LBCIGIJM_03132","JFCIKLBG_03316","NMJOOJKK_03785","CDDDOKMM_03721","EPNGFEOK_03768","HAICNDGC_02286","CGLKGAFG_02819","HGCBFCKE_03930","OEJACMCB_03800","GHNOGKIM_01058","JNABAEME_03694","EEPDNGOL_03721","JFPNDOCC_03870","FCOHELAA_03909","EAELOOOG_03431"
"btuB","","Vitamin B12 transporter BtuB",664,664,1,1,70,NA,NA,"",1412,1844,1843,"LBCIGIJM_04074","JFCIKLBG_03976","NMJOOJKK_04145","CDDDOKMM_04088","EPNGFEOK_04272","HAICNDGC_03196","CGLKGAFG_03740","HGCBFCKE_04150","OEJACMCB_04020","GHNOGKIM_03377","JNABAEME_03718","EEPDNGOL_03838","JFPNDOCC_04090","FCOHELAA_02918","EAELOOOG_04106"
"group_1150","","hypothetical protein",664,664,1,1,187,NA,NA,"",578,1031,1024,"LBCIGIJM_03980","JFCIKLBG_04071","NMJOOJKK_04051","CDDDOKMM_04182","EPNGFEOK_04178","HAICNDGC_03290","CGLKGAFG_04213","HGCBFCKE_04244","OEJACMCB_04114","GHNOGKIM_03087","JNABAEME_03812","EEPDNGOL_03932","JFPNDOCC_04184","FCOHELAA_03988","EAELOOOG_04353"
"fdoG_2","","Formate dehydrogenase-O major subunit",664,664,1,1,182,NA,NA,"",1373,2414,2410,"LBCIGIJM_03977","JFCIKLBG_04074","NMJOOJKK_04048","CDDDOKMM_04185","EPNGFEOK_04175","HAICNDGC_03293","CGLKGAFG_04210","HGCBFCKE_04247","OEJACMCB_04117","GHNOGKIM_03090","JNABAEME_03815","EEPDNGOL_03935","JFPNDOCC_04187","FCOHELAA_03991","EAELOOOG_04356"
"relA","","GTP pyrophosphokinase",664,664,1,1,2763,NA,NA,"",1898,2234,2232,"LBCIGIJM_00272","JFCIKLBG_00397","NMJOOJKK_01142","CDDDOKMM_01143","EPNGFEOK_01142","HAICNDGC_00272","CGLKGAFG_03629","HGCBFCKE_00272","OEJACMCB_01015","GHNOGKIM_02026","JNABAEME_01914","EEPDNGOL_01142","JFPNDOCC_01018","FCOHELAA_02557","EAELOOOG_00272"
"fucU","","L-fucose mutarotase",664,664,1,1,2787,NA,NA,"",404,467,422,"LBCIGIJM_00294","JFCIKLBG_00375","NMJOOJKK_01120","CDDDOKMM_01121","EPNGFEOK_01120","HAICNDGC_00294","CGLKGAFG_03607","HGCBFCKE_00294","OEJACMCB_01037","GHNOGKIM_02048","JNABAEME_01936","EEPDNGOL_01120","JFPNDOCC_01040","FCOHELAA_02579","EAELOOOG_00294"
"kduI","","4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase",664,664,1,1,2827,NA,NA,"",590,836,835,"LBCIGIJM_00336","JFCIKLBG_00334","NMJOOJKK_01079","CDDDOKMM_01080","EPNGFEOK_01079","HAICNDGC_00336","CGLKGAFG_03565","HGCBFCKE_00335","OEJACMCB_01078","GHNOGKIM_02089","JNABAEME_01977","EEPDNGOL_01079","JFPNDOCC_01081","FCOHELAA_02621","EAELOOOG_00335"
"wecC","","UDP-N-acetyl-D-mannosamine dehydrogenase",664,664,1,1,1981,NA,NA,"",857,1262,1261,"LBCIGIJM_04188","JFCIKLBG_04298","NMJOOJKK_04210","CDDDOKMM_04253","EPNGFEOK_04337","HAICNDGC_04110","CGLKGAFG_04086","HGCBFCKE_04355","OEJACMCB_04225","GHNOGKIM_03013","JNABAEME_04186","EEPDNGOL_04190","JFPNDOCC_04295","FCOHELAA_03250","EAELOOOG_04211"
