"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR7075034","SRR18528958","SRR7063159","SRR8795513","SRR12628472","SRR19329953","SRR13332094","SRR13193898","SRR21640943","SRR12684757","SRR1501666","SRR16499293","SRR7866006","SRR8381573","SRR10691577"
"group_1006","","hypothetical protein",905,905,1,1,2498,NA,NA,"",1823,2168,2165,"AGCNKLCK_04639","HFLGEJNP_04511","PBJPAGPJ_04598","OAOPMALH_04540","ILHNANLP_04543","JGBMLBDC_04436","CFJEEFGG_04547","HOCEICGM_04337","MALINBEO_02735","BKGCIDOI_04367","CDBBAJNI_03053","PIELLBHL_04493","AMOILBEE_03893","FCEBIEGD_03686","KPDMLHPL_03938"
"papC_3","","Outer membrane usher protein PapC",905,905,1,1,997,NA,NA,"",2057,2657,2656,"AGCNKLCK_04439","HFLGEJNP_04144","PBJPAGPJ_04195","OAOPMALH_04100","ILHNANLP_02281","JGBMLBDC_03233","CFJEEFGG_03844","HOCEICGM_04054","MALINBEO_04350","BKGCIDOI_03611","CDBBAJNI_03999","PIELLBHL_03883","AMOILBEE_02942","FCEBIEGD_03844","KPDMLHPL_04232"
"yfcO","","putative protein YfcO",905,905,1,1,992,NA,NA,"",734,842,841,"AGCNKLCK_04444","HFLGEJNP_04149","PBJPAGPJ_04190","OAOPMALH_04105","ILHNANLP_02286","JGBMLBDC_03228","CFJEEFGG_03839","HOCEICGM_04049","MALINBEO_04355","BKGCIDOI_03606","CDBBAJNI_03994","PIELLBHL_03888","AMOILBEE_02947","FCEBIEGD_03849","KPDMLHPL_04227"
"group_1013","","hypothetical protein",905,905,1,1,988,NA,NA,"",362,689,622,"AGCNKLCK_04448","HFLGEJNP_04153","PBJPAGPJ_04186","OAOPMALH_04109","ILHNANLP_02290","JGBMLBDC_03224","CFJEEFGG_03835","HOCEICGM_04045","MALINBEO_04359","BKGCIDOI_03602","CDBBAJNI_03990","PIELLBHL_03892","AMOILBEE_02951","FCEBIEGD_03853","KPDMLHPL_04223"
"abaF","","Fosfomycin resistance protein AbaF",905,905,1,1,979,NA,NA,"",803,1301,804,"AGCNKLCK_04456","HFLGEJNP_04161","PBJPAGPJ_04178","OAOPMALH_04117","ILHNANLP_02298","JGBMLBDC_03216","CFJEEFGG_03827","HOCEICGM_04037","MALINBEO_04367","BKGCIDOI_03594","CDBBAJNI_03982","PIELLBHL_03900","AMOILBEE_02959","FCEBIEGD_03861","KPDMLHPL_04215"
"ldcC","","Constitutive lysine decarboxylase",905,905,1,1,956,NA,NA,"",1370,2141,2139,"AGCNKLCK_04479","HFLGEJNP_04184","PBJPAGPJ_04155","OAOPMALH_04140","ILHNANLP_02321","JGBMLBDC_03193","CFJEEFGG_03804","HOCEICGM_04014","MALINBEO_04390","BKGCIDOI_03571","CDBBAJNI_03959","PIELLBHL_03923","AMOILBEE_02982","FCEBIEGD_03884","KPDMLHPL_04192"
"group_1042","","putative signaling protein",905,905,1,1,1158,NA,NA,"",1100,2099,2097,"AGCNKLCK_04501","HFLGEJNP_04326","PBJPAGPJ_04276","OAOPMALH_04285","ILHNANLP_04303","JGBMLBDC_03982","CFJEEFGG_04181","HOCEICGM_04207","MALINBEO_04440","BKGCIDOI_03899","CDBBAJNI_04529","PIELLBHL_04171","AMOILBEE_03595","FCEBIEGD_04517","KPDMLHPL_04381"
"malG","","Maltose/maltodextrin transport system permease protein MalG",905,905,1,1,913,NA,NA,"",515,890,889,"AGCNKLCK_01667","HFLGEJNP_02834","PBJPAGPJ_04340","OAOPMALH_00027","ILHNANLP_04188","JGBMLBDC_03150","CFJEEFGG_03878","HOCEICGM_03681","MALINBEO_03359","BKGCIDOI_03548","CDBBAJNI_02524","PIELLBHL_04187","AMOILBEE_02859","FCEBIEGD_01926","KPDMLHPL_03560"
"lamB","","Maltoporin",905,905,1,1,4755,NA,NA,"",644,1358,1347,"AGCNKLCK_01663","HFLGEJNP_02838","PBJPAGPJ_02992","OAOPMALH_00031","ILHNANLP_04184","JGBMLBDC_03154","CFJEEFGG_03874","HOCEICGM_03677","MALINBEO_03355","BKGCIDOI_03544","CDBBAJNI_02528","PIELLBHL_04191","AMOILBEE_02855","FCEBIEGD_01930","KPDMLHPL_03564"
"chuR_2","","Anaerobic sulfatase-maturating enzyme",905,905,1,1,5840,NA,NA,"",965,1190,1189,"AGCNKLCK_01268","HFLGEJNP_02491","PBJPAGPJ_03583","OAOPMALH_00426","ILHNANLP_03109","JGBMLBDC_04243","CFJEEFGG_04364","HOCEICGM_03340","MALINBEO_04501","BKGCIDOI_02593","CDBBAJNI_03654","PIELLBHL_04287","AMOILBEE_00974","FCEBIEGD_02325","KPDMLHPL_01942"
