"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR19142004","SRR5459688","SRR16206617","SRR2043689","SRR13535245","SRR14664065","SRR17181351","SRR4244398","SRR18271431","SRR14137903","SRR7348256","SRR15926926","SRR14634656","SRR17240418","SRR3933665"
"fhlA","","Formate hydrogenlyase transcriptional activator",664,664,1,1,2654,NA,NA,"",1163,2078,2076,"LMCEMGHB_01787","OKHPJLIN_02671","OOMPOFNA_00849","EAELOOOG_00170","GPBNBFNL_01250","LDJELFME_00953","HNIBDLEF_00500","IMIOHFCA_00170","AKJPNDNI_01248","HINEFPHJ_02826","LFHBNEPC_03058","GFHKEHDK_00499","INEPGADA_02114","KMCBKOAC_00499","DIDILEFE_00937"
"hypB","","Hydrogenase maturation factor HypB",664,664,1,1,2649,NA,NA,"",545,872,871,"LMCEMGHB_01791","OKHPJLIN_02675","OOMPOFNA_00845","EAELOOOG_00166","GPBNBFNL_01254","LDJELFME_00949","HNIBDLEF_00504","IMIOHFCA_00166","AKJPNDNI_01252","HINEFPHJ_02830","LFHBNEPC_03062","GFHKEHDK_00503","INEPGADA_02118","KMCBKOAC_00503","DIDILEFE_00933"
"yqaA","","Inner membrane protein YqaA",664,664,1,1,2616,NA,NA,"",281,425,424,"LMCEMGHB_01828","OKHPJLIN_02710","OOMPOFNA_00808","EAELOOOG_00129","GPBNBFNL_01291","LDJELFME_00913","HNIBDLEF_00541","IMIOHFCA_00129","AKJPNDNI_01289","HINEFPHJ_02866","LFHBNEPC_03097","GFHKEHDK_00540","INEPGADA_02155","KMCBKOAC_00540","DIDILEFE_00897"
"tctD","","Transcriptional regulatory protein tctD",664,664,1,1,2577,NA,NA,"",332,674,673,"LMCEMGHB_01865","OKHPJLIN_02747","OOMPOFNA_00771","EAELOOOG_00092","GPBNBFNL_01328","LDJELFME_00876","HNIBDLEF_00578","IMIOHFCA_00092","AKJPNDNI_01326","HINEFPHJ_02903","LFHBNEPC_03134","GFHKEHDK_00577","INEPGADA_02192","KMCBKOAC_00577","DIDILEFE_00860"
"yhaJ_2","","HTH-type transcriptional regulator YhaJ",664,664,1,1,5916,NA,NA,"",626,914,913,"LMCEMGHB_03676","OKHPJLIN_04069","OOMPOFNA_03501","EAELOOOG_02872","GPBNBFNL_03579","LDJELFME_02209","HNIBDLEF_02648","IMIOHFCA_03528","AKJPNDNI_03291","HINEFPHJ_03098","LFHBNEPC_03398","GFHKEHDK_03522","INEPGADA_01444","KMCBKOAC_03240","DIDILEFE_03599"
"wzzB","","Chain length determinant protein",664,664,1,1,5926,NA,NA,"",743,983,982,"LMCEMGHB_03666","OKHPJLIN_04079","OOMPOFNA_03491","EAELOOOG_02882","GPBNBFNL_03569","LDJELFME_02219","HNIBDLEF_02638","IMIOHFCA_03538","AKJPNDNI_03281","HINEFPHJ_03088","LFHBNEPC_03388","GFHKEHDK_03532","INEPGADA_01454","KMCBKOAC_03230","DIDILEFE_03609"
"group_1037","","hypothetical protein",664,664,1,1,5953,NA,NA,"",1004,1403,1402,"LMCEMGHB_03644","OKHPJLIN_02975","OOMPOFNA_03470","EAELOOOG_02903","GPBNBFNL_03548","LDJELFME_02240","HNIBDLEF_02617","IMIOHFCA_03559","AKJPNDNI_03260","HINEFPHJ_03067","LFHBNEPC_03367","GFHKEHDK_03553","INEPGADA_01475","KMCBKOAC_03209","DIDILEFE_03630"
"gtfA","","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit",664,664,1,1,5954,NA,NA,"",281,1220,1218,"LMCEMGHB_03643","OKHPJLIN_02974","OOMPOFNA_03469","EAELOOOG_02904","GPBNBFNL_03547","LDJELFME_02241","HNIBDLEF_02616","IMIOHFCA_03560","AKJPNDNI_03259","HINEFPHJ_03066","LFHBNEPC_03366","GFHKEHDK_03554","INEPGADA_01476","KMCBKOAC_03208","DIDILEFE_03631"
"manC1","","Mannose-1-phosphate guanylyltransferase 1",664,664,1,1,5960,NA,NA,"",1073,1436,1433,"LMCEMGHB_03638","OKHPJLIN_02969","OOMPOFNA_03464","EAELOOOG_02909","GPBNBFNL_03542","LDJELFME_02246","HNIBDLEF_02611","IMIOHFCA_03565","AKJPNDNI_03254","HINEFPHJ_03061","LFHBNEPC_03361","GFHKEHDK_03559","INEPGADA_01481","KMCBKOAC_03203","DIDILEFE_03636"
"mdtB","","Multidrug resistance protein MdtB",664,664,1,1,6116,NA,NA,"",494,3122,3116,"LMCEMGHB_03613","OKHPJLIN_02944","OOMPOFNA_03439","EAELOOOG_02934","GPBNBFNL_03517","LDJELFME_02271","HNIBDLEF_02586","IMIOHFCA_03842","AKJPNDNI_03229","HINEFPHJ_03036","LFHBNEPC_03336","GFHKEHDK_03584","INEPGADA_01506","KMCBKOAC_03178","DIDILEFE_03661"
"dld","","Quinone-dependent D-lactate dehydrogenase",664,664,1,1,6073,NA,NA,"",1310,1730,1728,"LMCEMGHB_03573","OKHPJLIN_02904","OOMPOFNA_03399","EAELOOOG_02974","GPBNBFNL_03477","LDJELFME_02311","HNIBDLEF_02545","IMIOHFCA_03802","AKJPNDNI_03189","HINEFPHJ_02996","LFHBNEPC_03296","GFHKEHDK_03624","INEPGADA_01546","KMCBKOAC_03138","DIDILEFE_03701"
"bcr","","Bicyclomycin resistance protein",664,664,1,1,6014,NA,NA,"",884,1190,1187,"LMCEMGHB_03518","OKHPJLIN_02849","OOMPOFNA_03344","EAELOOOG_03028","GPBNBFNL_03422","LDJELFME_02365","HNIBDLEF_02490","IMIOHFCA_03747","AKJPNDNI_03133","HINEFPHJ_02941","LFHBNEPC_03241","GFHKEHDK_03678","INEPGADA_01600","KMCBKOAC_03083","DIDILEFE_03755"
"dsbA_1","","hypothetical protein",664,664,1,1,3812,NA,NA,"",572,665,652,"LMCEMGHB_02233","OKHPJLIN_00168","OOMPOFNA_02107","EAELOOOG_00732","GPBNBFNL_02184","LDJELFME_00168","HNIBDLEF_03482","IMIOHFCA_00836","AKJPNDNI_02180","HINEFPHJ_02646","LFHBNEPC_02019","GFHKEHDK_01431","INEPGADA_02451","KMCBKOAC_01430","DIDILEFE_02199"
"group_1104","","hypothetical protein",664,664,1,1,3273,NA,NA,"",935,1127,1093,"LMCEMGHB_02311","OKHPJLIN_00090","OOMPOFNA_02185","EAELOOOG_00810","GPBNBFNL_02262","LDJELFME_00090","HNIBDLEF_03560","IMIOHFCA_00758","AKJPNDNI_02258","HINEFPHJ_03902","LFHBNEPC_04023","GFHKEHDK_01508","INEPGADA_02373","KMCBKOAC_01508","DIDILEFE_02278"
