"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR18528955","SRR10165309","SRR8136332","SRR9228684","SRR14128233","SRR13332085","SRR21640943","SRR5000752","SRR7966655","SRR10286960","SRR5576108","SRR10691697","SRR16501701","SRR17066804","SRR10734258"
"group_1006","","hypothetical protein",905,905,1,1,2498,NA,NA,"",1823,2168,2165,"MMCIBHCH_04528","JOLGEHDN_04409","DFLMOKCK_04310","FBMNHIBK_02689","JNAHKABP_04480","JCPNBPIK_04418","MALINBEO_02735","HAENEGMC_03631","MPIJPFFN_03446","JBPCGFIM_04346","AEJDJCFD_04142","FIEMPHEE_04531","JDIHONNP_04511","PCFHOLDA_04476","NCBIECEJ_02231"
"papC_3","","Outer membrane usher protein PapC",905,905,1,1,997,NA,NA,"",2057,2657,2656,"MMCIBHCH_04106","JOLGEHDN_04221","DFLMOKCK_04251","FBMNHIBK_03330","JNAHKABP_02560","JCPNBPIK_03927","MALINBEO_04350","HAENEGMC_03837","MPIJPFFN_03823","JBPCGFIM_03444","AEJDJCFD_04377","FIEMPHEE_04317","JDIHONNP_04204","PCFHOLDA_04021","NCBIECEJ_02994"
"yfcO","","putative protein YfcO",905,905,1,1,992,NA,NA,"",734,842,841,"MMCIBHCH_04111","JOLGEHDN_04226","DFLMOKCK_04256","FBMNHIBK_03335","JNAHKABP_02555","JCPNBPIK_03922","MALINBEO_04355","HAENEGMC_03842","MPIJPFFN_03828","JBPCGFIM_03439","AEJDJCFD_04382","FIEMPHEE_04322","JDIHONNP_04199","PCFHOLDA_04016","NCBIECEJ_02989"
"group_1013","","hypothetical protein",905,905,1,1,988,NA,NA,"",362,689,622,"MMCIBHCH_04115","JOLGEHDN_04230","DFLMOKCK_04260","FBMNHIBK_03339","JNAHKABP_02551","JCPNBPIK_03918","MALINBEO_04359","HAENEGMC_03846","MPIJPFFN_03832","JBPCGFIM_03435","AEJDJCFD_04386","FIEMPHEE_04326","JDIHONNP_04195","PCFHOLDA_04012","NCBIECEJ_02985"
"abaF","","Fosfomycin resistance protein AbaF",905,905,1,1,979,NA,NA,"",803,1301,804,"MMCIBHCH_04123","JOLGEHDN_04238","DFLMOKCK_04268","FBMNHIBK_03347","JNAHKABP_02543","JCPNBPIK_03910","MALINBEO_04367","HAENEGMC_03854","MPIJPFFN_03840","JBPCGFIM_03427","AEJDJCFD_04394","FIEMPHEE_04334","JDIHONNP_04187","PCFHOLDA_04004","NCBIECEJ_02977"
"ldcC","","Constitutive lysine decarboxylase",905,905,1,1,956,NA,NA,"",1370,2141,2139,"MMCIBHCH_04146","JOLGEHDN_04261","DFLMOKCK_04291","FBMNHIBK_03370","JNAHKABP_02520","JCPNBPIK_03887","MALINBEO_04390","HAENEGMC_03877","MPIJPFFN_03863","JBPCGFIM_03404","AEJDJCFD_04417","FIEMPHEE_04357","JDIHONNP_04164","PCFHOLDA_03981","NCBIECEJ_02954"
"group_1042","","putative signaling protein",905,905,1,1,1158,NA,NA,"",1100,2099,2097,"MMCIBHCH_04298","JOLGEHDN_04369","DFLMOKCK_04496","FBMNHIBK_04419","JNAHKABP_03414","JCPNBPIK_04179","MALINBEO_04440","HAENEGMC_04419","MPIJPFFN_04525","JBPCGFIM_04386","AEJDJCFD_04516","FIEMPHEE_04407","JDIHONNP_04294","PCFHOLDA_04218","NCBIECEJ_04416"
"malG","","Maltose/maltodextrin transport system permease protein MalG",905,905,1,1,913,NA,NA,"",515,890,889,"MMCIBHCH_03715","JOLGEHDN_02826","DFLMOKCK_01085","FBMNHIBK_03164","JNAHKABP_03865","JCPNBPIK_03844","MALINBEO_03359","HAENEGMC_00905","MPIJPFFN_01508","JBPCGFIM_01083","AEJDJCFD_01643","FIEMPHEE_04289","JDIHONNP_03209","PCFHOLDA_03938","NCBIECEJ_04314"
"lamB","","Maltoporin",905,905,1,1,4755,NA,NA,"",644,1358,1347,"MMCIBHCH_03711","JOLGEHDN_02822","DFLMOKCK_01081","FBMNHIBK_03160","JNAHKABP_03861","JCPNBPIK_03848","MALINBEO_03355","HAENEGMC_00901","MPIJPFFN_01503","JBPCGFIM_01079","AEJDJCFD_01647","FIEMPHEE_04285","JDIHONNP_03205","PCFHOLDA_03942","NCBIECEJ_04318"
"chuR_2","","Anaerobic sulfatase-maturating enzyme",905,905,1,1,5840,NA,NA,"",965,1190,1189,"MMCIBHCH_03154","JOLGEHDN_03093","DFLMOKCK_00687","FBMNHIBK_03739","JNAHKABP_04008","JCPNBPIK_03019","MALINBEO_04501","HAENEGMC_00504","MPIJPFFN_01107","JBPCGFIM_00685","AEJDJCFD_02041","FIEMPHEE_01192","JDIHONNP_04406","PCFHOLDA_03231","NCBIECEJ_03704"
"yjgN_1","","Inner membrane protein YjgN",905,905,1,1,4988,NA,NA,"",752,848,847,"MMCIBHCH_02416","JOLGEHDN_03269","DFLMOKCK_00863","FBMNHIBK_02941","JNAHKABP_04270","JCPNBPIK_04509","MALINBEO_03135","HAENEGMC_00680","MPIJPFFN_01284","JBPCGFIM_00861","AEJDJCFD_01865","FIEMPHEE_01015","JDIHONNP_02161","PCFHOLDA_03059","NCBIECEJ_03323"
