"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR15611006","SRR15201973","SRR15877834","SRR8888394","SRR17377294","SRR7049849","SRR14875557","SRR8793567","SRR18191695","SRR6885353","SRR19868835","SRR5341744","SRR13284906","SRR10031119","SRR20711048"
"fhlA","","Formate hydrogenlyase transcriptional activator",664,664,1,1,2654,NA,NA,"",1163,2078,2076,"HFBOBIGA_00500","JKOKEDCG_03575","LKNNCIIB_01242","AFCGJCLL_03298","EJFCIEED_01245","KNBMMGFJ_00965","DJFIHHAG_01243","BFPHMHNP_01238","AGOMLEGM_00169","IAMFFOAC_01847","NKBDJCNP_01650","JNABAEME_01812","KFFICDKC_01265","IMOAJHLM_01768","HAHPJLAO_00911"
"hypB","","Hydrogenase maturation factor HypB",664,664,1,1,2649,NA,NA,"",545,872,871,"HFBOBIGA_00504","JKOKEDCG_03571","LKNNCIIB_01246","AFCGJCLL_03302","EJFCIEED_01249","KNBMMGFJ_00969","DJFIHHAG_01247","BFPHMHNP_01234","AGOMLEGM_00165","IAMFFOAC_01843","NKBDJCNP_01654","JNABAEME_01808","KFFICDKC_01269","IMOAJHLM_01772","HAHPJLAO_00907"
"yqaA","","Inner membrane protein YqaA",664,664,1,1,2616,NA,NA,"",281,425,424,"HFBOBIGA_00540","JKOKEDCG_03534","LKNNCIIB_01283","AFCGJCLL_04120","EJFCIEED_01286","KNBMMGFJ_01004","DJFIHHAG_01284","BFPHMHNP_01197","AGOMLEGM_00129","IAMFFOAC_01806","NKBDJCNP_01691","JNABAEME_01771","KFFICDKC_01306","IMOAJHLM_01809","HAHPJLAO_00870"
"tctD","","Transcriptional regulatory protein tctD",664,664,1,1,2577,NA,NA,"",332,674,673,"HFBOBIGA_00577","JKOKEDCG_03497","LKNNCIIB_01320","AFCGJCLL_01757","EJFCIEED_01323","KNBMMGFJ_01041","DJFIHHAG_01321","BFPHMHNP_02074","AGOMLEGM_00092","IAMFFOAC_01769","NKBDJCNP_01727","JNABAEME_01734","KFFICDKC_01343","IMOAJHLM_01846","HAHPJLAO_00833"
"yhaJ_2","","HTH-type transcriptional regulator YhaJ",664,664,1,1,5916,NA,NA,"",626,914,913,"HFBOBIGA_02883","JKOKEDCG_03233","LKNNCIIB_03567","AFCGJCLL_04279","EJFCIEED_03528","KNBMMGFJ_02962","DJFIHHAG_03571","BFPHMHNP_03971","AGOMLEGM_03106","IAMFFOAC_03595","NKBDJCNP_03457","JNABAEME_03407","KFFICDKC_03661","IMOAJHLM_03601","HAHPJLAO_03564"
"wzzB","","Chain length determinant protein",664,664,1,1,5926,NA,NA,"",743,983,982,"HFBOBIGA_02893","JKOKEDCG_03243","LKNNCIIB_03557","AFCGJCLL_04289","EJFCIEED_03538","KNBMMGFJ_02972","DJFIHHAG_03561","BFPHMHNP_03981","AGOMLEGM_03116","IAMFFOAC_03585","NKBDJCNP_03467","JNABAEME_03417","KFFICDKC_03651","IMOAJHLM_03591","HAHPJLAO_03554"
"group_1037","","hypothetical protein",664,664,1,1,5953,NA,NA,"",1004,1403,1402,"HFBOBIGA_02914","JKOKEDCG_03264","LKNNCIIB_03536","AFCGJCLL_01921","EJFCIEED_03559","KNBMMGFJ_02993","DJFIHHAG_03540","BFPHMHNP_03547","AGOMLEGM_03137","IAMFFOAC_02680","NKBDJCNP_02331","JNABAEME_03438","KFFICDKC_03630","IMOAJHLM_02910","HAHPJLAO_03533"
"gtfA","","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit",664,664,1,1,5954,NA,NA,"",281,1220,1218,"HFBOBIGA_02915","JKOKEDCG_03265","LKNNCIIB_03535","AFCGJCLL_01922","EJFCIEED_03560","KNBMMGFJ_02994","DJFIHHAG_03539","BFPHMHNP_03546","AGOMLEGM_03138","IAMFFOAC_02681","NKBDJCNP_02330","JNABAEME_03439","KFFICDKC_03629","IMOAJHLM_02909","HAHPJLAO_03532"
"manC1","","Mannose-1-phosphate guanylyltransferase 1",664,664,1,1,5960,NA,NA,"",1073,1436,1433,"HFBOBIGA_02920","JKOKEDCG_03270","LKNNCIIB_03530","AFCGJCLL_01927","EJFCIEED_03565","KNBMMGFJ_02999","DJFIHHAG_03534","BFPHMHNP_03541","AGOMLEGM_03143","IAMFFOAC_02686","NKBDJCNP_02325","JNABAEME_03444","KFFICDKC_03624","IMOAJHLM_02904","HAHPJLAO_03527"
"mdtB","","Multidrug resistance protein MdtB",664,664,1,1,6116,NA,NA,"",494,3122,3116,"HFBOBIGA_02945","JKOKEDCG_03295","LKNNCIIB_03505","AFCGJCLL_01952","EJFCIEED_03590","KNBMMGFJ_03024","DJFIHHAG_03509","BFPHMHNP_02599","AGOMLEGM_03168","IAMFFOAC_02711","NKBDJCNP_02300","JNABAEME_03469","KFFICDKC_03599","IMOAJHLM_02879","HAHPJLAO_03502"
