"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR13107635","SRR9228687","SRR8397792","SRR5120855","SRR13111143","SRR12424429","SRR13112135","SRR9643393","SRR13500281","SRR7693582","SRR17321631","SRR5766663","SRR10530287","SRR18051882","SRR10574793"
"group_1006","","hypothetical protein",905,905,1,1,2498,NA,NA,"",1823,2168,2165,"FIFNBKNM_04386","JFGFHMKF_04210","GPFGNJDG_01141","FNJBPPJM_03679","HLIGKNCD_04131","ACOAHAHJ_03866","AJINJLIA_04355","JJMFJMFM_04461","LFCKDDDN_03112","FIFNMEIB_03636","HIJKBCKB_03831","FGFEIAII_03508","OIIGFPGA_03521","KJPEAMNA_04319","PPMBELFI_02811"
"papC_3","","Outer membrane usher protein PapC",905,905,1,1,997,NA,NA,"",2057,2657,2656,"FIFNBKNM_02702","JFGFHMKF_02904","GPFGNJDG_04142","FNJBPPJM_03799","HLIGKNCD_03564","ACOAHAHJ_04189","AJINJLIA_04289","JJMFJMFM_04013","LFCKDDDN_03582","FIFNMEIB_03804","HIJKBCKB_04173","FGFEIAII_03883","OIIGFPGA_03853","KJPEAMNA_04260","PPMBELFI_03499"
"yfcO","","putative protein YfcO",905,905,1,1,992,NA,NA,"",734,842,841,"FIFNBKNM_02697","JFGFHMKF_02909","GPFGNJDG_04137","FNJBPPJM_03794","HLIGKNCD_03569","ACOAHAHJ_04194","AJINJLIA_04284","JJMFJMFM_04018","LFCKDDDN_03577","FIFNMEIB_03799","HIJKBCKB_04168","FGFEIAII_03888","OIIGFPGA_03858","KJPEAMNA_04265","PPMBELFI_03504"
"group_1013","","hypothetical protein",905,905,1,1,988,NA,NA,"",362,689,622,"FIFNBKNM_02693","JFGFHMKF_02913","GPFGNJDG_04133","FNJBPPJM_03790","HLIGKNCD_03573","ACOAHAHJ_04198","AJINJLIA_04280","JJMFJMFM_04022","LFCKDDDN_03573","FIFNMEIB_03795","HIJKBCKB_04164","FGFEIAII_03892","OIIGFPGA_03862","KJPEAMNA_04269","PPMBELFI_03508"
"abaF","","Fosfomycin resistance protein AbaF",905,905,1,1,979,NA,NA,"",803,1301,804,"FIFNBKNM_02685","JFGFHMKF_02921","GPFGNJDG_04125","FNJBPPJM_03782","HLIGKNCD_03581","ACOAHAHJ_04206","AJINJLIA_04272","JJMFJMFM_04030","LFCKDDDN_03565","FIFNMEIB_03787","HIJKBCKB_04156","FGFEIAII_03900","OIIGFPGA_03870","KJPEAMNA_04277","PPMBELFI_03516"
"ldcC","","Constitutive lysine decarboxylase",905,905,1,1,956,NA,NA,"",1370,2141,2139,"FIFNBKNM_02662","JFGFHMKF_02944","GPFGNJDG_04102","FNJBPPJM_03759","HLIGKNCD_03604","ACOAHAHJ_04229","AJINJLIA_04249","JJMFJMFM_04053","LFCKDDDN_03541","FIFNMEIB_03764","HIJKBCKB_04133","FGFEIAII_03923","OIIGFPGA_03893","KJPEAMNA_04300","PPMBELFI_03539"
"group_1042","","putative signaling protein",905,905,1,1,1158,NA,NA,"",1100,2099,2097,"FIFNBKNM_03348","JFGFHMKF_04358","GPFGNJDG_04394","FNJBPPJM_04467","HLIGKNCD_03935","ACOAHAHJ_04329","AJINJLIA_04451","JJMFJMFM_04156","LFCKDDDN_04121","FIFNMEIB_04214","HIJKBCKB_04342","FGFEIAII_04520","OIIGFPGA_04270","KJPEAMNA_04392","PPMBELFI_04410"
"malG","","Maltose/maltodextrin transport system permease protein MalG",905,905,1,1,913,NA,NA,"",515,890,889,"FIFNBKNM_03524","JFGFHMKF_01768","GPFGNJDG_03997","FNJBPPJM_01571","HLIGKNCD_04048","ACOAHAHJ_01647","AJINJLIA_04206","JJMFJMFM_03755","LFCKDDDN_04157","FIFNMEIB_03723","HIJKBCKB_04092","FGFEIAII_02317","OIIGFPGA_04311","KJPEAMNA_01572","PPMBELFI_00693"
"lamB","","Maltoporin",905,905,1,1,4755,NA,NA,"",644,1358,1347,"FIFNBKNM_03528","JFGFHMKF_01772","GPFGNJDG_04001","FNJBPPJM_01567","HLIGKNCD_04044","ACOAHAHJ_01651","AJINJLIA_04210","JJMFJMFM_03759","LFCKDDDN_04153","FIFNMEIB_03719","HIJKBCKB_04088","FGFEIAII_02313","OIIGFPGA_04307","KJPEAMNA_01568","PPMBELFI_00697"
"chuR_2","","Anaerobic sulfatase-maturating enzyme",905,905,1,1,5840,NA,NA,"",965,1190,1189,"FIFNBKNM_03822","JFGFHMKF_03307","GPFGNJDG_01673","FNJBPPJM_01172","HLIGKNCD_04236","ACOAHAHJ_02563","AJINJLIA_01800","JJMFJMFM_02804","LFCKDDDN_04239","FIFNMEIB_02934","HIJKBCKB_03067","FGFEIAII_01916","OIIGFPGA_02312","KJPEAMNA_01173","PPMBELFI_01092"
