"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR17805942","SRR3392754","SRR5459688","SRR6373531","SRR14038127","SRR17413587","SRR3097449","SRR5209744","SRR14137903","SRR16314412","SRR17553086","SRR8997327","SRR13535245","SRR18574018","SRR13605720"
"fhlA","","Formate hydrogenlyase transcriptional activator",664,664,1,1,2654,NA,NA,"",1163,2078,2076,"GAFFFCJA_00170","BDEKGJMI_00499","OKHPJLIN_02671","PIBFIMIC_01827","DICCMPCG_00913","FFBLLMOL_02124","BFNNGEHL_02603","MDBBPMLP_00499","HINEFPHJ_02826","IACKOOJH_00059","JCMDIBOB_00497","GBCDOKDP_00170","GPBNBFNL_01250","FEHKICAB_01789","KDGEDJGF_00916"
"hypB","","Hydrogenase maturation factor HypB",664,664,1,1,2649,NA,NA,"",545,872,871,"GAFFFCJA_00166","BDEKGJMI_00503","OKHPJLIN_02675","PIBFIMIC_01831","DICCMPCG_00909","FFBLLMOL_02128","BFNNGEHL_02607","MDBBPMLP_00503","HINEFPHJ_02830","IACKOOJH_00055","JCMDIBOB_00501","GBCDOKDP_00166","GPBNBFNL_01254","FEHKICAB_01793","KDGEDJGF_00912"
"yqaA","","Inner membrane protein YqaA",664,664,1,1,2616,NA,NA,"",281,425,424,"GAFFFCJA_00129","BDEKGJMI_00540","OKHPJLIN_02710","PIBFIMIC_01868","DICCMPCG_00872","FFBLLMOL_02165","BFNNGEHL_02642","MDBBPMLP_00540","HINEFPHJ_02866","IACKOOJH_00018","JCMDIBOB_00537","GBCDOKDP_00129","GPBNBFNL_01291","FEHKICAB_01830","KDGEDJGF_00875"
"tctD","","Transcriptional regulatory protein tctD",664,664,1,1,2577,NA,NA,"",332,674,673,"GAFFFCJA_00092","BDEKGJMI_00577","OKHPJLIN_02747","PIBFIMIC_01905","DICCMPCG_00835","FFBLLMOL_02202","BFNNGEHL_02679","MDBBPMLP_00577","HINEFPHJ_02903","IACKOOJH_04362","JCMDIBOB_00574","GBCDOKDP_00092","GPBNBFNL_01328","FEHKICAB_01867","KDGEDJGF_00838"
"yhaJ_2","","HTH-type transcriptional regulator YhaJ",664,664,1,1,5916,NA,NA,"",626,914,913,"GAFFFCJA_03761","BDEKGJMI_02921","OKHPJLIN_04069","PIBFIMIC_03411","DICCMPCG_03581","FFBLLMOL_03079","BFNNGEHL_02074","MDBBPMLP_03425","HINEFPHJ_03098","IACKOOJH_02345","JCMDIBOB_02924","GBCDOKDP_03354","GPBNBFNL_03579","FEHKICAB_03630","KDGEDJGF_03457"
"wzzB","","Chain length determinant protein",664,664,1,1,5926,NA,NA,"",743,983,982,"GAFFFCJA_03751","BDEKGJMI_02931","OKHPJLIN_04079","PIBFIMIC_03421","DICCMPCG_03591","FFBLLMOL_03089","BFNNGEHL_02084","MDBBPMLP_03415","HINEFPHJ_03088","IACKOOJH_02355","JCMDIBOB_02914","GBCDOKDP_03364","GPBNBFNL_03569","FEHKICAB_03640","KDGEDJGF_03467"
"group_1037","","hypothetical protein",664,664,1,1,5953,NA,NA,"",1004,1403,1402,"GAFFFCJA_03730","BDEKGJMI_02952","OKHPJLIN_02975","PIBFIMIC_03442","DICCMPCG_03612","FFBLLMOL_03110","BFNNGEHL_02105","MDBBPMLP_03394","HINEFPHJ_03067","IACKOOJH_02376","JCMDIBOB_02893","GBCDOKDP_03385","GPBNBFNL_03548","FEHKICAB_03661","KDGEDJGF_03488"
"gtfA","","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit",664,664,1,1,5954,NA,NA,"",281,1220,1218,"GAFFFCJA_03729","BDEKGJMI_02953","OKHPJLIN_02974","PIBFIMIC_03443","DICCMPCG_03613","FFBLLMOL_03111","BFNNGEHL_02106","MDBBPMLP_03393","HINEFPHJ_03066","IACKOOJH_02377","JCMDIBOB_02892","GBCDOKDP_03386","GPBNBFNL_03547","FEHKICAB_03662","KDGEDJGF_03489"
"manC1","","Mannose-1-phosphate guanylyltransferase 1",664,664,1,1,5960,NA,NA,"",1073,1436,1433,"GAFFFCJA_04518","BDEKGJMI_02958","OKHPJLIN_02969","PIBFIMIC_03448","DICCMPCG_03618","FFBLLMOL_03116","BFNNGEHL_02111","MDBBPMLP_03388","HINEFPHJ_03061","IACKOOJH_02382","JCMDIBOB_02887","GBCDOKDP_03391","GPBNBFNL_03542","FEHKICAB_03667","KDGEDJGF_03494"
"mdtB","","Multidrug resistance protein MdtB",664,664,1,1,6116,NA,NA,"",494,3122,3116,"GAFFFCJA_03890","BDEKGJMI_02983","OKHPJLIN_02944","PIBFIMIC_03473","DICCMPCG_03643","FFBLLMOL_03141","BFNNGEHL_02136","MDBBPMLP_03363","HINEFPHJ_03036","IACKOOJH_02407","JCMDIBOB_02862","GBCDOKDP_03416","GPBNBFNL_03517","FEHKICAB_03692","KDGEDJGF_03519"
