"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR6291076","SRR16563004","SRR10363939","SRR21685403","SRR13508651","SRR8950552","SRR12194033","SRR17157366","SRR2925329","SRR15539446","SRR3115243","SRR9661353","SRR1793247","SRR5876145","SRR6933169"
"group_1006","","hypothetical protein",905,905,1,1,2498,NA,NA,"",1823,2168,2165,"JAJLJALE_04028","FBPIHKNG_03483","NLLGHODM_02697","LLFAMLGI_04606","BOPHGEPC_04443","CJDDDLDH_03190","IGCKFDAJ_02990","IHAMDGBL_04578","PODOMNAD_02957","PKOHCCJE_04439","OLMMPFKO_03742","GKHIPBGD_03198","EHGAAPFO_03301","OGECLJFJ_03332","JFNEGFDH_03932"
"papC_3","","Outer membrane usher protein PapC",905,905,1,1,997,NA,NA,"",2057,2657,2656,"JAJLJALE_04096","FBPIHKNG_03873","NLLGHODM_03980","LLFAMLGI_04121","BOPHGEPC_02583","CJDDDLDH_03127","IGCKFDAJ_03635","IHAMDGBL_04258","PODOMNAD_03577","PKOHCCJE_03864","OLMMPFKO_02048","GKHIPBGD_04404","EHGAAPFO_03986","OGECLJFJ_03708","JFNEGFDH_03157"
"yfcO","","putative protein YfcO",905,905,1,1,992,NA,NA,"",734,842,841,"JAJLJALE_04091","FBPIHKNG_03878","NLLGHODM_03985","LLFAMLGI_04116","BOPHGEPC_02588","CJDDDLDH_03132","IGCKFDAJ_03630","IHAMDGBL_04253","PODOMNAD_03582","PKOHCCJE_03869","OLMMPFKO_02053","GKHIPBGD_04399","EHGAAPFO_03981","OGECLJFJ_03713","JFNEGFDH_03162"
"group_1013","","hypothetical protein",905,905,1,1,988,NA,NA,"",362,689,622,"JAJLJALE_04087","FBPIHKNG_03882","NLLGHODM_03989","LLFAMLGI_04112","BOPHGEPC_02592","CJDDDLDH_03136","IGCKFDAJ_03626","IHAMDGBL_04249","PODOMNAD_03586","PKOHCCJE_03873","OLMMPFKO_02057","GKHIPBGD_04395","EHGAAPFO_03977","OGECLJFJ_03717","JFNEGFDH_03166"
"abaF","","Fosfomycin resistance protein AbaF",905,905,1,1,979,NA,NA,"",803,1301,804,"JAJLJALE_04079","FBPIHKNG_03890","NLLGHODM_03997","LLFAMLGI_04104","BOPHGEPC_02600","CJDDDLDH_03144","IGCKFDAJ_03618","IHAMDGBL_04241","PODOMNAD_03594","PKOHCCJE_03881","OLMMPFKO_02065","GKHIPBGD_04387","EHGAAPFO_03969","OGECLJFJ_03725","JFNEGFDH_03174"
"ldcC","","Constitutive lysine decarboxylase",905,905,1,1,956,NA,NA,"",1370,2141,2139,"JAJLJALE_04056","FBPIHKNG_03913","NLLGHODM_04020","LLFAMLGI_04081","BOPHGEPC_02623","CJDDDLDH_03167","IGCKFDAJ_03595","IHAMDGBL_04218","PODOMNAD_03617","PKOHCCJE_03904","OLMMPFKO_02088","GKHIPBGD_04364","EHGAAPFO_03946","OGECLJFJ_03748","JFNEGFDH_03197"
"group_1042","","putative signaling protein",905,905,1,1,1158,NA,NA,"",1100,2099,2097,"JAJLJALE_04325","FBPIHKNG_04162","NLLGHODM_04413","LLFAMLGI_04285","BOPHGEPC_04294","CJDDDLDH_03814","IGCKFDAJ_04020","IHAMDGBL_04386","PODOMNAD_04353","PKOHCCJE_04225","OLMMPFKO_04355","GKHIPBGD_04413","EHGAAPFO_04399","OGECLJFJ_04426","JFNEGFDH_04333"
"malG","","Maltose/maltodextrin transport system permease protein MalG",905,905,1,1,913,NA,NA,"",515,890,889,"JAJLJALE_01161","FBPIHKNG_03845","NLLGHODM_02789","LLFAMLGI_04038","BOPHGEPC_02414","CJDDDLDH_04030","IGCKFDAJ_03552","IHAMDGBL_02312","PODOMNAD_01083","PKOHCCJE_03836","OLMMPFKO_03952","GKHIPBGD_00695","EHGAAPFO_02314","OGECLJFJ_01022","JFNEGFDH_04158"
"lamB","","Maltoporin",905,905,1,1,4755,NA,NA,"",644,1358,1347,"JAJLJALE_01157","FBPIHKNG_03841","NLLGHODM_02793","LLFAMLGI_04042","BOPHGEPC_02410","CJDDDLDH_04026","IGCKFDAJ_03556","IHAMDGBL_02308","PODOMNAD_01079","PKOHCCJE_03832","OLMMPFKO_03948","GKHIPBGD_00699","EHGAAPFO_02310","OGECLJFJ_01018","JFNEGFDH_04154"
"chuR_2","","Anaerobic sulfatase-maturating enzyme",905,905,1,1,5840,NA,NA,"",965,1190,1189,"JAJLJALE_00763","FBPIHKNG_02999","NLLGHODM_03672","LLFAMLGI_04547","BOPHGEPC_03615","CJDDDLDH_04139","IGCKFDAJ_02030","IHAMDGBL_03170","PODOMNAD_00685","PKOHCCJE_04390","OLMMPFKO_01086","GKHIPBGD_01093","EHGAAPFO_01917","OGECLJFJ_00624","JFNEGFDH_01151"
"yjgN_1","","Inner membrane protein YjgN",905,905,1,1,4988,NA,NA,"",752,848,847,"JAJLJALE_00939","FBPIHKNG_04489","NLLGHODM_03496","LLFAMLGI_02628","BOPHGEPC_02191","CJDDDLDH_03424","IGCKFDAJ_04477","IHAMDGBL_02088","PODOMNAD_00861","PKOHCCJE_04548","OLMMPFKO_01262","GKHIPBGD_00916","EHGAAPFO_02093","OGECLJFJ_00800","JFNEGFDH_01328"
"group_1092","","hypothetical protein",905,905,1,1,2437,NA,NA,"",698,974,973,"JAJLJALE_04533","FBPIHKNG_04432","NLLGHODM_02749","LLFAMLGI_04485","BOPHGEPC_04521","CJDDDLDH_04293","IGCKFDAJ_04346","IHAMDGBL_04596","PODOMNAD_02906","PKOHCCJE_04483","OLMMPFKO_04465","GKHIPBGD_04621","EHGAAPFO_03353","OGECLJFJ_03281","JFNEGFDH_04510"
"aceB","","Malate synthase A",905,905,1,1,889,NA,NA,"",1298,1601,1598,"JAJLJALE_04559","FBPIHKNG_03869","NLLGHODM_02765","LLFAMLGI_04014","BOPHGEPC_02438","CJDDDLDH_04322","IGCKFDAJ_03528","IHAMDGBL_02336","PODOMNAD_01107","PKOHCCJE_03860","OLMMPFKO_03976","GKHIPBGD_00671","EHGAAPFO_02338","OGECLJFJ_01046","JFNEGFDH_04182"
"prr","","Gamma-aminobutyraldehyde dehydrogenase",905,905,1,1,3242,NA,NA,"",1397,1445,1424,"JAJLJALE_00469","FBPIHKNG_00131","NLLGHODM_00798","LLFAMLGI_00693","BOPHGEPC_02767","CJDDDLDH_01418","IGCKFDAJ_01346","IHAMDGBL_00799","PODOMNAD_01386","PKOHCCJE_00690","OLMMPFKO_00607","GKHIPBGD_01388","EHGAAPFO_00277","OGECLJFJ_01739","JFNEGFDH_00130"
"group_1135","","hypothetical protein",905,905,1,1,1575,NA,NA,"",953,3956,3869,"JAJLJALE_02594","FBPIHKNG_04243","NLLGHODM_01827","LLFAMLGI_03010","BOPHGEPC_03663","CJDDDLDH_04038","IGCKFDAJ_04101","IHAMDGBL_04339","PODOMNAD_03221","PKOHCCJE_04058","OLMMPFKO_01038","GKHIPBGD_02240","EHGAAPFO_03582","OGECLJFJ_02627","JFNEGFDH_04399"
