"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR12684593","SRR8136668","SRR2925329","SRR7758738","SRR8078641","SRR9829550","SRR14073885","SRR11035086","SRR16502243","SRR21025692","SRR10343295","SRR9643393","SRR13944386","SRR13112143","SRR7657516"
"group_1006","","hypothetical protein",905,905,1,1,2498,NA,NA,"",1823,2168,2165,"GKAEJOGG_04455","DCCFGAFD_04489","PODOMNAD_02957","NDLNMGAG_04502","DEGEEBDF_04458","HNDMNLJI_04546","FKBAKOML_03843","PFDABFGP_03547","OAMDHLNC_04466","FOPNDDBM_03445","KCBILFEC_02259","JJMFJMFM_04461","OKFOFCKN_02490","KAFNOHHB_04494","MPCKFNFL_04329"
"papC_3","","Outer membrane usher protein PapC",905,905,1,1,997,NA,NA,"",2057,2657,2656,"GKAEJOGG_03696","DCCFGAFD_04254","PODOMNAD_03577","NDLNMGAG_03737","DEGEEBDF_04155","HNDMNLJI_03780","FKBAKOML_02822","PFDABFGP_04326","OAMDHLNC_03611","FOPNDDBM_04000","KCBILFEC_04144","JJMFJMFM_04013","OKFOFCKN_03426","KAFNOHHB_03945","MPCKFNFL_03192"
"yfcO","","putative protein YfcO",905,905,1,1,992,NA,NA,"",734,842,841,"GKAEJOGG_03691","DCCFGAFD_04249","PODOMNAD_03582","NDLNMGAG_03732","DEGEEBDF_04160","HNDMNLJI_03785","FKBAKOML_02827","PFDABFGP_04331","OAMDHLNC_03606","FOPNDDBM_03995","KCBILFEC_04139","JJMFJMFM_04018","OKFOFCKN_03431","KAFNOHHB_03950","MPCKFNFL_03197"
"group_1013","","hypothetical protein",905,905,1,1,988,NA,NA,"",362,689,622,"GKAEJOGG_03687","DCCFGAFD_04245","PODOMNAD_03586","NDLNMGAG_03728","DEGEEBDF_04164","HNDMNLJI_03789","FKBAKOML_02831","PFDABFGP_04335","OAMDHLNC_03602","FOPNDDBM_03991","KCBILFEC_04135","JJMFJMFM_04022","OKFOFCKN_03435","KAFNOHHB_03954","MPCKFNFL_03201"
"abaF","","Fosfomycin resistance protein AbaF",905,905,1,1,979,NA,NA,"",803,1301,804,"GKAEJOGG_03679","DCCFGAFD_04237","PODOMNAD_03594","NDLNMGAG_03720","DEGEEBDF_04172","HNDMNLJI_03797","FKBAKOML_02839","PFDABFGP_04343","OAMDHLNC_03594","FOPNDDBM_03983","KCBILFEC_04127","JJMFJMFM_04030","OKFOFCKN_03443","KAFNOHHB_03962","MPCKFNFL_03209"
"ldcC","","Constitutive lysine decarboxylase",905,905,1,1,956,NA,NA,"",1370,2141,2139,"GKAEJOGG_03656","DCCFGAFD_04214","PODOMNAD_03617","NDLNMGAG_03697","DEGEEBDF_04195","HNDMNLJI_03820","FKBAKOML_02862","PFDABFGP_04366","OAMDHLNC_03571","FOPNDDBM_03960","KCBILFEC_04104","JJMFJMFM_04053","OKFOFCKN_03466","KAFNOHHB_03985","MPCKFNFL_03232"
"group_1042","","putative signaling protein",905,905,1,1,1158,NA,NA,"",1100,2099,2097,"GKAEJOGG_03977","DCCFGAFD_04313","PODOMNAD_04353","NDLNMGAG_04185","DEGEEBDF_04245","HNDMNLJI_04013","FKBAKOML_04084","PFDABFGP_04524","OAMDHLNC_04137","FOPNDDBM_04237","KCBILFEC_04368","JJMFJMFM_04156","OKFOFCKN_04452","KAFNOHHB_04168","MPCKFNFL_04562"
"malG","","Maltose/maltodextrin transport system permease protein MalG",905,905,1,1,913,NA,NA,"",515,890,889,"GKAEJOGG_03633","DCCFGAFD_01086","PODOMNAD_01083","NDLNMGAG_03297","DEGEEBDF_03758","HNDMNLJI_04121","FKBAKOML_04245","PFDABFGP_01086","OAMDHLNC_03528","FOPNDDBM_03233","KCBILFEC_02817","JJMFJMFM_03755","OKFOFCKN_04417","KAFNOHHB_03624","MPCKFNFL_04298"
"lamB","","Maltoporin",905,905,1,1,4755,NA,NA,"",644,1358,1347,"GKAEJOGG_03629","DCCFGAFD_01082","PODOMNAD_01079","NDLNMGAG_03301","DEGEEBDF_03762","HNDMNLJI_04117","FKBAKOML_04241","PFDABFGP_01082","OAMDHLNC_03532","FOPNDDBM_03237","KCBILFEC_02821","JJMFJMFM_03759","OKFOFCKN_04421","KAFNOHHB_03620","MPCKFNFL_04294"
"chuR_2","","Anaerobic sulfatase-maturating enzyme",905,905,1,1,5840,NA,NA,"",965,1190,1189,"GKAEJOGG_01250","DCCFGAFD_00687","PODOMNAD_00685","NDLNMGAG_04381","DEGEEBDF_02983","HNDMNLJI_02066","FKBAKOML_03038","PFDABFGP_00687","OAMDHLNC_01073","FOPNDDBM_04391","KCBILFEC_03462","JJMFJMFM_02804","OKFOFCKN_00423","KAFNOHHB_02861","MPCKFNFL_00829"
