"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR13112132","SRR12714025","SRR5224180","SRR12967762","SRR7002066","SRR8136585","SRR10582735","SRR18051882","SRR12832783","SRR6377192","SRR3476441","SRR10155184","SRR7458119","SRR10740812","SRR9829546"
"group_1006","","hypothetical protein",905,905,1,1,2498,NA,NA,"",1823,2168,2165,"NGLFLEHP_01764","BMNEFMFF_04538","NBFOABBL_03376","ABLIKJBO_04543","HJBFMJAA_03008","OOAAHECJ_04596","NIAEPGLC_03461","KJPEAMNA_04319","HADDCOPI_04310","JBAJGAHA_03016","FNECBOKK_03720","ABNDIHHI_02815","IMLHOEPF_04440","LJNBOIBL_02995","JPFLAHOK_04417"
"papC_3","","Outer membrane usher protein PapC",905,905,1,1,997,NA,NA,"",2057,2657,2656,"NGLFLEHP_04416","BMNEFMFF_04074","NBFOABBL_03483","ABLIKJBO_04012","HJBFMJAA_04409","OOAAHECJ_04071","NIAEPGLC_04416","KJPEAMNA_04260","HADDCOPI_03083","JBAJGAHA_03554","FNECBOKK_03867","ABNDIHHI_03417","IMLHOEPF_03963","LJNBOIBL_03609","JPFLAHOK_03246"
"yfcO","","putative protein YfcO",905,905,1,1,992,NA,NA,"",734,842,841,"NGLFLEHP_04411","BMNEFMFF_04069","NBFOABBL_03488","ABLIKJBO_04007","HJBFMJAA_04414","OOAAHECJ_04066","NIAEPGLC_04421","KJPEAMNA_04265","HADDCOPI_03078","JBAJGAHA_03549","FNECBOKK_03862","ABNDIHHI_03412","IMLHOEPF_03968","LJNBOIBL_03614","JPFLAHOK_03241"
"group_1013","","hypothetical protein",905,905,1,1,988,NA,NA,"",362,689,622,"NGLFLEHP_04407","BMNEFMFF_04065","NBFOABBL_03492","ABLIKJBO_04003","HJBFMJAA_04418","OOAAHECJ_04062","NIAEPGLC_04425","KJPEAMNA_04269","HADDCOPI_03074","JBAJGAHA_03545","FNECBOKK_03858","ABNDIHHI_03408","IMLHOEPF_03972","LJNBOIBL_03618","JPFLAHOK_03237"
"abaF","","Fosfomycin resistance protein AbaF",905,905,1,1,979,NA,NA,"",803,1301,804,"NGLFLEHP_04399","BMNEFMFF_04057","NBFOABBL_03500","ABLIKJBO_03995","HJBFMJAA_04426","OOAAHECJ_04054","NIAEPGLC_04433","KJPEAMNA_04277","HADDCOPI_03066","JBAJGAHA_03537","FNECBOKK_03850","ABNDIHHI_03400","IMLHOEPF_03980","LJNBOIBL_03626","JPFLAHOK_03229"
"ldcC","","Constitutive lysine decarboxylase",905,905,1,1,956,NA,NA,"",1370,2141,2139,"NGLFLEHP_04376","BMNEFMFF_04034","NBFOABBL_03523","ABLIKJBO_03972","HJBFMJAA_04449","OOAAHECJ_04031","NIAEPGLC_04456","KJPEAMNA_04300","HADDCOPI_03043","JBAJGAHA_03514","FNECBOKK_03827","ABNDIHHI_03377","IMLHOEPF_04003","LJNBOIBL_03649","JPFLAHOK_03206"
"group_1042","","putative signaling protein",905,905,1,1,1158,NA,NA,"",1100,2099,2097,"NGLFLEHP_04561","BMNEFMFF_04219","NBFOABBL_04379","ABLIKJBO_04306","HJBFMJAA_04471","OOAAHECJ_04322","NIAEPGLC_04506","KJPEAMNA_04392","HADDCOPI_04422","JBAJGAHA_04416","FNECBOKK_04529","ABNDIHHI_04415","IMLHOEPF_04121","LJNBOIBL_03910","JPFLAHOK_03726"
"malG","","Maltose/maltodextrin transport system permease protein MalG",905,905,1,1,913,NA,NA,"",515,890,889,"NGLFLEHP_04328","BMNEFMFF_03993","NBFOABBL_00027","ABLIKJBO_01346","HJBFMJAA_01085","OOAAHECJ_03988","NIAEPGLC_00513","KJPEAMNA_01572","HADDCOPI_02331","JBAJGAHA_01088","FNECBOKK_01181","ABNDIHHI_00695","IMLHOEPF_04212","LJNBOIBL_04059","JPFLAHOK_03918"
"lamB","","Maltoporin",905,905,1,1,4755,NA,NA,"",644,1358,1347,"NGLFLEHP_04332","BMNEFMFF_03989","NBFOABBL_00031","ABLIKJBO_01342","HJBFMJAA_01081","OOAAHECJ_03992","NIAEPGLC_00517","KJPEAMNA_01568","HADDCOPI_02335","JBAJGAHA_01084","FNECBOKK_01185","ABNDIHHI_00699","IMLHOEPF_04216","LJNBOIBL_04063","JPFLAHOK_03914"
"chuR_2","","Anaerobic sulfatase-maturating enzyme",905,905,1,1,5840,NA,NA,"",965,1190,1189,"NGLFLEHP_03462","BMNEFMFF_03163","NBFOABBL_00426","ABLIKJBO_03093","HJBFMJAA_00686","OOAAHECJ_03327","NIAEPGLC_00912","KJPEAMNA_01173","HADDCOPI_03440","JBAJGAHA_00687","FNECBOKK_01582","ABNDIHHI_01096","IMLHOEPF_04307","LJNBOIBL_04247","JPFLAHOK_01206"
"yjgN_1","","Inner membrane protein YjgN",905,905,1,1,4988,NA,NA,"",752,848,847,"NGLFLEHP_02467","BMNEFMFF_03804","NBFOABBL_00250","ABLIKJBO_01124","HJBFMJAA_00863","OOAAHECJ_02878","NIAEPGLC_00736","KJPEAMNA_01349","HADDCOPI_02552","JBAJGAHA_00864","FNECBOKK_01405","ABNDIHHI_00920","IMLHOEPF_02916","LJNBOIBL_04376","JPFLAHOK_04206"
"group_1092","","hypothetical protein",905,905,1,1,2437,NA,NA,"",698,974,973,"NGLFLEHP_01713","BMNEFMFF_04428","NBFOABBL_04532","ABLIKJBO_04477","HJBFMJAA_02957","OOAAHECJ_04407","NIAEPGLC_03410","KJPEAMNA_04371","HADDCOPI_04362","JBAJGAHA_02965","FNECBOKK_03772","ABNDIHHI_02866","IMLHOEPF_04394","LJNBOIBL_04327","JPFLAHOK_04235"
"aceB","","Malate synthase A",905,905,1,1,889,NA,NA,"",1298,1601,1598,"NGLFLEHP_04304","BMNEFMFF_04017","NBFOABBL_00003","ABLIKJBO_01370","HJBFMJAA_04614","OOAAHECJ_03964","NIAEPGLC_00489","KJPEAMNA_01596","HADDCOPI_02307","JBAJGAHA_01112","FNECBOKK_01157","ABNDIHHI_00671","IMLHOEPF_04375","LJNBOIBL_04438","JPFLAHOK_04356"
"prr","","Gamma-aminobutyraldehyde dehydrogenase",905,905,1,1,3242,NA,NA,"",1397,1445,1424,"NGLFLEHP_00595","BMNEFMFF_00470","NBFOABBL_02101","ABLIKJBO_00130","HJBFMJAA_01636","OOAAHECJ_00666","NIAEPGLC_01061","KJPEAMNA_01729","HADDCOPI_00859","JBAJGAHA_01244","FNECBOKK_02145","ABNDIHHI_01391","IMLHOEPF_00957","LJNBOIBL_01587","JPFLAHOK_01608"
"group_1135","","hypothetical protein",905,905,1,1,1575,NA,NA,"",953,3956,3869,"NGLFLEHP_01688","BMNEFMFF_04285","NBFOABBL_03116","ABLIKJBO_04241","HJBFMJAA_02574","OOAAHECJ_01435","NIAEPGLC_02431","KJPEAMNA_02760","HADDCOPI_04020","JBAJGAHA_03280","FNECBOKK_02808","ABNDIHHI_03097","IMLHOEPF_00301","LJNBOIBL_03992","JPFLAHOK_03820"
"ybiT","","putative ABC transporter ATP-binding protein YbiT",905,905,1,1,4411,NA,NA,"",977,1595,1590,"NGLFLEHP_04301","BMNEFMFF_03894","NBFOABBL_04066","ABLIKJBO_03892","HJBFMJAA_03599","OOAAHECJ_03872","NIAEPGLC_00416","KJPEAMNA_00740","HADDCOPI_01166","JBAJGAHA_02541","FNECBOKK_00740","ABNDIHHI_04227","IMLHOEPF_03888","LJNBOIBL_01293","JPFLAHOK_02918"
