"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR18230186","SRR12633875","SRR16134651","SRR13295007","SRR13282187","SRR16526349","SRR7248277","SRR4040233","SRR5861715","SRR5379291","SRR14738801","SRR15307660","SRR19511778","SRR15829475","SRR9641964"
"fhlA","","Formate hydrogenlyase transcriptional activator",664,664,1,1,2654,NA,NA,"",1163,2078,2076,"NMCBMHBI_01241","PKBCDHFI_00129","PKDNBEKE_02227","BKHHBEDM_00870","FAFOMODO_00171","JGNJDMHC_01463","FOBGFKIA_00500","KHFEMGOO_01784","AOBDMBEB_01451","AMEGKFJG_00499","AECENLDP_03580","DFKNMEPE_00917","FLKJFPPL_00499","OEJACMCB_00913","LAMOAEMB_00500"
"hypB","","Hydrogenase maturation factor HypB",664,664,1,1,2649,NA,NA,"",545,872,871,"NMCBMHBI_01245","PKBCDHFI_00125","PKDNBEKE_02231","BKHHBEDM_00866","FAFOMODO_00167","JGNJDMHC_01459","FOBGFKIA_00504","KHFEMGOO_01780","AOBDMBEB_01455","AMEGKFJG_00503","AECENLDP_03584","DFKNMEPE_00913","FLKJFPPL_00503","OEJACMCB_00909","LAMOAEMB_00504"
"yqaA","","Inner membrane protein YqaA",664,664,1,1,2616,NA,NA,"",281,425,424,"NMCBMHBI_01282","PKBCDHFI_00088","PKDNBEKE_02268","BKHHBEDM_00829","FAFOMODO_00130","JGNJDMHC_01422","FOBGFKIA_00541","KHFEMGOO_01743","AOBDMBEB_01492","AMEGKFJG_00538","AECENLDP_03621","DFKNMEPE_00876","FLKJFPPL_04241","OEJACMCB_00872","LAMOAEMB_00541"
"tctD","","Transcriptional regulatory protein tctD",664,664,1,1,2577,NA,NA,"",332,674,673,"NMCBMHBI_01319","PKBCDHFI_00051","PKDNBEKE_02305","BKHHBEDM_00792","FAFOMODO_00093","JGNJDMHC_01385","FOBGFKIA_00578","KHFEMGOO_01706","AOBDMBEB_01529","AMEGKFJG_00575","AECENLDP_03659","DFKNMEPE_00839","FLKJFPPL_04278","OEJACMCB_00835","LAMOAEMB_00578"
"yhaJ_2","","HTH-type transcriptional regulator YhaJ",664,664,1,1,5916,NA,NA,"",626,914,913,"NMCBMHBI_03568","PKBCDHFI_03160","PKDNBEKE_03566","BKHHBEDM_03454","FAFOMODO_03499","JGNJDMHC_03259","FOBGFKIA_03372","KHFEMGOO_01443","AOBDMBEB_01793","AMEGKFJG_03618","AECENLDP_03280","DFKNMEPE_03497","FLKJFPPL_03431","OEJACMCB_03453","LAMOAEMB_03502"
"wzzB","","Chain length determinant protein",664,664,1,1,5926,NA,NA,"",743,983,982,"NMCBMHBI_03558","PKBCDHFI_03170","PKDNBEKE_03556","BKHHBEDM_03444","FAFOMODO_03509","JGNJDMHC_03269","FOBGFKIA_03362","KHFEMGOO_01453","AOBDMBEB_01783","AMEGKFJG_03608","AECENLDP_03270","DFKNMEPE_03507","FLKJFPPL_03421","OEJACMCB_03463","LAMOAEMB_03512"
"group_1037","","hypothetical protein",664,664,1,1,5953,NA,NA,"",1004,1403,1402,"NMCBMHBI_03537","PKBCDHFI_03191","PKDNBEKE_03535","BKHHBEDM_03423","FAFOMODO_03530","JGNJDMHC_03290","FOBGFKIA_03341","KHFEMGOO_01474","AOBDMBEB_01762","AMEGKFJG_03587","AECENLDP_03249","DFKNMEPE_03528","FLKJFPPL_03400","OEJACMCB_03484","LAMOAEMB_03533"
"gtfA","","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit",664,664,1,1,5954,NA,NA,"",281,1220,1218,"NMCBMHBI_03536","PKBCDHFI_03192","PKDNBEKE_03534","BKHHBEDM_03422","FAFOMODO_03531","JGNJDMHC_03291","FOBGFKIA_03340","KHFEMGOO_01475","AOBDMBEB_01761","AMEGKFJG_03586","AECENLDP_03248","DFKNMEPE_03529","FLKJFPPL_03399","OEJACMCB_03485","LAMOAEMB_03534"
"manC1","","Mannose-1-phosphate guanylyltransferase 1",664,664,1,1,5960,NA,NA,"",1073,1436,1433,"NMCBMHBI_03531","PKBCDHFI_03197","PKDNBEKE_03529","BKHHBEDM_03417","FAFOMODO_03536","JGNJDMHC_03296","FOBGFKIA_03335","KHFEMGOO_01480","AOBDMBEB_01756","AMEGKFJG_03581","AECENLDP_03243","DFKNMEPE_03534","FLKJFPPL_03394","OEJACMCB_03490","LAMOAEMB_03539"
"mdtB","","Multidrug resistance protein MdtB",664,664,1,1,6116,NA,NA,"",494,3122,3116,"NMCBMHBI_03506","PKBCDHFI_03222","PKDNBEKE_03504","BKHHBEDM_03392","FAFOMODO_03561","JGNJDMHC_03321","FOBGFKIA_03310","KHFEMGOO_01505","AOBDMBEB_01731","AMEGKFJG_03556","AECENLDP_03218","DFKNMEPE_03559","FLKJFPPL_03369","OEJACMCB_03515","LAMOAEMB_03564"
"dld","","Quinone-dependent D-lactate dehydrogenase",664,664,1,1,6073,NA,NA,"",1310,1730,1728,"NMCBMHBI_03466","PKBCDHFI_03262","PKDNBEKE_03464","BKHHBEDM_03352","FAFOMODO_03601","JGNJDMHC_03361","FOBGFKIA_03270","KHFEMGOO_01545","AOBDMBEB_01691","AMEGKFJG_03516","AECENLDP_03178","DFKNMEPE_03599","FLKJFPPL_03329","OEJACMCB_03555","LAMOAEMB_03604"
"bcr","","Bicyclomycin resistance protein",664,664,1,1,6014,NA,NA,"",884,1190,1187,"NMCBMHBI_03411","PKBCDHFI_03316","PKDNBEKE_03409","BKHHBEDM_03297","FAFOMODO_03655","JGNJDMHC_03416","FOBGFKIA_03215","KHFEMGOO_01599","AOBDMBEB_01636","AMEGKFJG_03461","AECENLDP_03123","DFKNMEPE_03653","FLKJFPPL_03274","OEJACMCB_03609","LAMOAEMB_03658"
"dsbA_1","","hypothetical protein",664,664,1,1,3812,NA,NA,"",572,665,652,"NMCBMHBI_02064","PKBCDHFI_01280","PKDNBEKE_00760","BKHHBEDM_02133","FAFOMODO_01322","JGNJDMHC_02236","FOBGFKIA_03622","KHFEMGOO_02559","AOBDMBEB_02454","AMEGKFJG_01322","AECENLDP_00654","DFKNMEPE_02069","FLKJFPPL_01189","OEJACMCB_02175","LAMOAEMB_00947"
"group_1104","","hypothetical protein",664,664,1,1,3273,NA,NA,"",935,1127,1093,"NMCBMHBI_01986","PKBCDHFI_01202","PKDNBEKE_00838","BKHHBEDM_02212","FAFOMODO_01244","JGNJDMHC_02315","FOBGFKIA_03700","KHFEMGOO_02637","AOBDMBEB_02376","AMEGKFJG_01244","AECENLDP_00576","DFKNMEPE_01991","FLKJFPPL_01111","OEJACMCB_02254","LAMOAEMB_01025"
"deoA","","Thymidine phosphorylase",664,664,1,1,3268,NA,NA,"",1034,1322,1321,"NMCBMHBI_01981","PKBCDHFI_01197","PKDNBEKE_00843","BKHHBEDM_02217","FAFOMODO_01239","JGNJDMHC_02320","FOBGFKIA_03705","KHFEMGOO_02642","AOBDMBEB_02371","AMEGKFJG_01239","AECENLDP_00571","DFKNMEPE_01986","FLKJFPPL_01106","OEJACMCB_02259","LAMOAEMB_01030"
"sfmH_1","","putative fimbrial-like protein SfmH",664,664,1,1,3210,NA,NA,"",812,1007,1006,"NMCBMHBI_01928","PKBCDHFI_01144","PKDNBEKE_00896","BKHHBEDM_02271","FAFOMODO_01186","JGNJDMHC_02373","FOBGFKIA_03758","KHFEMGOO_02695","AOBDMBEB_02318","AMEGKFJG_01186","AECENLDP_00518","DFKNMEPE_01933","FLKJFPPL_01053","OEJACMCB_02312","LAMOAEMB_01083"
"assT_2","","Arylsulfate sulfotransferase AssT",664,664,1,1,3200,NA,NA,"",1529,1718,1717,"NMCBMHBI_01919","PKBCDHFI_01135","PKDNBEKE_00905","BKHHBEDM_02280","FAFOMODO_01177","JGNJDMHC_02382","FOBGFKIA_03767","KHFEMGOO_02704","AOBDMBEB_02309","AMEGKFJG_01177","AECENLDP_00509","DFKNMEPE_01924","FLKJFPPL_01044","OEJACMCB_02321","LAMOAEMB_01092"
"ygcS","","Inner membrane metabolite transport protein YgcS",664,664,1,1,1328,NA,NA,"",464,1340,1337,"NMCBMHBI_03646","PKBCDHFI_04279","PKDNBEKE_03868","BKHHBEDM_03605","FAFOMODO_03844","JGNJDMHC_03695","FOBGFKIA_04415","KHFEMGOO_03850","AOBDMBEB_04030","AMEGKFJG_03939","AECENLDP_03882","DFKNMEPE_03841","FLKJFPPL_03659","OEJACMCB_03800","LAMOAEMB_03696"
"btuB","","Vitamin B12 transporter BtuB",664,664,1,1,70,NA,NA,"",1412,1844,1843,"NMCBMHBI_04018","PKBCDHFI_03775","PKDNBEKE_04082","BKHHBEDM_03975","FAFOMODO_04058","JGNJDMHC_04193","FOBGFKIA_03791","KHFEMGOO_04216","AOBDMBEB_04384","AMEGKFJG_04300","AECENLDP_04095","DFKNMEPE_04061","FLKJFPPL_04019","OEJACMCB_04020","LAMOAEMB_04208"
"group_1150","","hypothetical protein",664,664,1,1,187,NA,NA,"",578,1031,1024,"NMCBMHBI_04112","PKBCDHFI_03869","PKDNBEKE_04176","BKHHBEDM_04069","FAFOMODO_04152","JGNJDMHC_04099","FOBGFKIA_03885","KHFEMGOO_04310","AOBDMBEB_04290","AMEGKFJG_04206","AECENLDP_04189","DFKNMEPE_04155","FLKJFPPL_03925","OEJACMCB_04114","LAMOAEMB_04114"
