"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR17279312","SRR8783694","SRR17066835","SRR7119889","SRR21743229","SRR12828251","SRR7693582","SRR8136484","SRR2567144","SRR12713728","SRR14306311","SRR8322000","SRR13112133","SRR11748672","SRR5195880"
"group_1006","","hypothetical protein",905,905,1,1,2498,NA,NA,"",1823,2168,2165,"ODOEAHKO_04355","OBIIPLHF_04538","NHPBLADE_04366","ABPCHBEC_03809","FFEDGELG_04502","NBFDAGGA_03232","FIFNMEIB_03636","BDHMFAJA_04416","CJFHHIFD_02925","FJIGMOPH_03517","ICIFPCDB_04557","CNKEBLDJ_02732","KAKBGEAC_04611","MHEINKDP_04462","JCBFPOLD_03157"
"papC_3","","Outer membrane usher protein PapC",905,905,1,1,997,NA,NA,"",2057,2657,2656,"ODOEAHKO_03214","OBIIPLHF_04191","NHPBLADE_04213","ABPCHBEC_04135","FFEDGELG_03815","NBFDAGGA_03788","FIFNMEIB_03804","BDHMFAJA_03433","CJFHHIFD_04233","FJIGMOPH_04147","ICIFPCDB_02239","CNKEBLDJ_03781","KAKBGEAC_03073","MHEINKDP_03900","JCBFPOLD_04332"
"yfcO","","putative protein YfcO",905,905,1,1,992,NA,NA,"",734,842,841,"ODOEAHKO_03209","OBIIPLHF_04196","NHPBLADE_04218","ABPCHBEC_04140","FFEDGELG_03810","NBFDAGGA_03793","FIFNMEIB_03799","BDHMFAJA_03428","CJFHHIFD_04228","FJIGMOPH_04142","ICIFPCDB_02244","CNKEBLDJ_03776","KAKBGEAC_03068","MHEINKDP_03895","JCBFPOLD_04337"
"group_1013","","hypothetical protein",905,905,1,1,988,NA,NA,"",362,689,622,"ODOEAHKO_03205","OBIIPLHF_04200","NHPBLADE_04222","ABPCHBEC_04144","FFEDGELG_03806","NBFDAGGA_03797","FIFNMEIB_03795","BDHMFAJA_03424","CJFHHIFD_04224","FJIGMOPH_04138","ICIFPCDB_02248","CNKEBLDJ_03772","KAKBGEAC_03064","MHEINKDP_03891","JCBFPOLD_04341"
"abaF","","Fosfomycin resistance protein AbaF",905,905,1,1,979,NA,NA,"",803,1301,804,"ODOEAHKO_03197","OBIIPLHF_04208","NHPBLADE_04230","ABPCHBEC_04152","FFEDGELG_03798","NBFDAGGA_03805","FIFNMEIB_03787","BDHMFAJA_03416","CJFHHIFD_04216","FJIGMOPH_04130","ICIFPCDB_02256","CNKEBLDJ_03764","KAKBGEAC_03056","MHEINKDP_03883","JCBFPOLD_04349"
"ldcC","","Constitutive lysine decarboxylase",905,905,1,1,956,NA,NA,"",1370,2141,2139,"ODOEAHKO_03174","OBIIPLHF_04231","NHPBLADE_04253","ABPCHBEC_04175","FFEDGELG_03775","NBFDAGGA_03828","FIFNMEIB_03764","BDHMFAJA_03393","CJFHHIFD_04193","FJIGMOPH_04107","ICIFPCDB_02279","CNKEBLDJ_03741","KAKBGEAC_03033","MHEINKDP_03860","JCBFPOLD_04372"
"group_1042","","putative signaling protein",905,905,1,1,1158,NA,NA,"",1100,2099,2097,"ODOEAHKO_04456","OBIIPLHF_04331","NHPBLADE_04275","ABPCHBEC_04330","FFEDGELG_04153","NBFDAGGA_04381","FIFNMEIB_04214","BDHMFAJA_04428","CJFHHIFD_04315","FJIGMOPH_04222","ICIFPCDB_04378","CNKEBLDJ_04486","KAKBGEAC_04404","MHEINKDP_04138","JCBFPOLD_04482"
"malG","","Maltose/maltodextrin transport system permease protein MalG",905,905,1,1,913,NA,NA,"",515,890,889,"ODOEAHKO_02211","OBIIPLHF_01852","NHPBLADE_04183","ABPCHBEC_02946","FFEDGELG_03734","NBFDAGGA_00903","FIFNMEIB_03723","BDHMFAJA_00416","CJFHHIFD_01570","FJIGMOPH_03644","ICIFPCDB_04140","CNKEBLDJ_00513","KAKBGEAC_02548","MHEINKDP_03540","JCBFPOLD_01119"
"lamB","","Maltoporin",905,905,1,1,4755,NA,NA,"",644,1358,1347,"ODOEAHKO_02215","OBIIPLHF_01856","NHPBLADE_04187","ABPCHBEC_02950","FFEDGELG_03730","NBFDAGGA_00899","FIFNMEIB_03719","BDHMFAJA_00412","CJFHHIFD_01566","FJIGMOPH_03648","ICIFPCDB_04144","CNKEBLDJ_00517","KAKBGEAC_02552","MHEINKDP_03536","JCBFPOLD_01115"
"chuR_2","","Anaerobic sulfatase-maturating enzyme",905,905,1,1,5840,NA,NA,"",965,1190,1189,"ODOEAHKO_03744","OBIIPLHF_02933","NHPBLADE_02592","ABPCHBEC_03282","FFEDGELG_02592","NBFDAGGA_00503","FIFNMEIB_02934","BDHMFAJA_00019","CJFHHIFD_01172","FJIGMOPH_04383","ICIFPCDB_03102","CNKEBLDJ_00913","KAKBGEAC_03564","MHEINKDP_04471","JCBFPOLD_00719"
"yjgN_1","","Inner membrane protein YjgN",905,905,1,1,4988,NA,NA,"",752,848,847,"ODOEAHKO_02435","OBIIPLHF_02074","NHPBLADE_02203","ABPCHBEC_02782","FFEDGELG_02070","NBFDAGGA_00680","FIFNMEIB_01936","BDHMFAJA_00195","CJFHHIFD_01348","FJIGMOPH_02331","ICIFPCDB_02483","CNKEBLDJ_00737","KAKBGEAC_02772","MHEINKDP_01679","JCBFPOLD_00896"
"group_1092","","hypothetical protein",905,905,1,1,2437,NA,NA,"",698,974,973,"ODOEAHKO_04407","OBIIPLHF_04440","NHPBLADE_04417","ABPCHBEC_04461","FFEDGELG_04288","NBFDAGGA_03284","FIFNMEIB_04326","BDHMFAJA_04365","CJFHHIFD_04531","FJIGMOPH_04449","ICIFPCDB_04478","CNKEBLDJ_02681","KAKBGEAC_04563","MHEINKDP_04549","JCBFPOLD_03209"
"aceB","","Malate synthase A",905,905,1,1,889,NA,NA,"",1298,1601,1598,"ODOEAHKO_02187","OBIIPLHF_01828","NHPBLADE_04159","ABPCHBEC_02922","FFEDGELG_03758","NBFDAGGA_00927","FIFNMEIB_03747","BDHMFAJA_00440","CJFHHIFD_01594","FJIGMOPH_03620","ICIFPCDB_04116","CNKEBLDJ_00489","KAKBGEAC_02524","MHEINKDP_03564","JCBFPOLD_01143"
"prr","","Gamma-aminobutyraldehyde dehydrogenase",905,905,1,1,3242,NA,NA,"",1397,1445,1424,"ODOEAHKO_01210","OBIIPLHF_00458","NHPBLADE_00845","ABPCHBEC_00469","FFEDGELG_02241","NBFDAGGA_01059","FIFNMEIB_00131","BDHMFAJA_01133","CJFHHIFD_01873","FJIGMOPH_01612","ICIFPCDB_01994","CNKEBLDJ_01061","KAKBGEAC_01803","MHEINKDP_00544","JCBFPOLD_00130"
"group_1135","","hypothetical protein",905,905,1,1,1575,NA,NA,"",953,3956,3869,"ODOEAHKO_02484","OBIIPLHF_04420","NHPBLADE_01966","ABPCHBEC_03955","FFEDGELG_03955","NBFDAGGA_02300","FIFNMEIB_04030","BDHMFAJA_02285","CJFHHIFD_02390","FJIGMOPH_04236","ICIFPCDB_00796","CNKEBLDJ_04356","KAKBGEAC_04498","MHEINKDP_02900","JCBFPOLD_03446"
"ybiT","","putative ABC transporter ATP-binding protein YbiT",905,905,1,1,4411,NA,NA,"",977,1595,1590,"ODOEAHKO_04197","OBIIPLHF_04116","NHPBLADE_04001","ABPCHBEC_01989","FFEDGELG_03420","NBFDAGGA_00415","FIFNMEIB_04601","BDHMFAJA_02831","CJFHHIFD_01083","FJIGMOPH_03893","ICIFPCDB_03823","CNKEBLDJ_00071","KAKBGEAC_04264","MHEINKDP_03633","JCBFPOLD_03610"
"ttdA_1","","L(+)-tartrate dehydratase subunit alpha",905,905,1,1,1199,NA,NA,"",617,854,843,"ODOEAHKO_03545","OBIIPLHF_04250","NHPBLADE_04526","ABPCHBEC_04510","FFEDGELG_04366","NBFDAGGA_03690","FIFNMEIB_04512","BDHMFAJA_03578","CJFHHIFD_03193","FJIGMOPH_04392","ICIFPCDB_04338","CNKEBLDJ_03722","KAKBGEAC_04351","MHEINKDP_02290","JCBFPOLD_03685"
"dtpA","","Dipeptide and tripeptide permease A",905,905,1,1,3083,NA,NA,"",938,1511,1504,"ODOEAHKO_02175","OBIIPLHF_00320","NHPBLADE_01927","ABPCHBEC_00331","FFEDGELG_01316","NBFDAGGA_02666","FIFNMEIB_01285","BDHMFAJA_02645","CJFHHIFD_03910","FJIGMOPH_00010","ICIFPCDB_04178","CNKEBLDJ_02331","KAKBGEAC_02512","MHEINKDP_01432","JCBFPOLD_02912"
"cfxP","","Phosphoribulokinase, plasmid",905,905,1,1,126,NA,NA,"",749,869,868,"ODOEAHKO_00732","OBIIPLHF_00996","NHPBLADE_01229","ABPCHBEC_00811","FFEDGELG_03641","NBFDAGGA_01711","FIFNMEIB_00664","BDHMFAJA_01611","CJFHHIFD_02978","FJIGMOPH_00556","ICIFPCDB_00725","CNKEBLDJ_04221","KAKBGEAC_00779","MHEINKDP_00799","JCBFPOLD_01210"
"nudE","","ADP compounds hydrolase NudE",905,905,1,1,161,NA,NA,"",563,596,563,"ODOEAHKO_00762","OBIIPLHF_00966","NHPBLADE_01199","ABPCHBEC_00841","FFEDGELG_00813","NBFDAGGA_01741","FIFNMEIB_00634","BDHMFAJA_01581","CJFHHIFD_03008","FJIGMOPH_00526","ICIFPCDB_00695","CNKEBLDJ_04191","KAKBGEAC_00749","MHEINKDP_00829","JCBFPOLD_01240"
"igaA","","Intracellular growth attenuator protein igaA",905,905,1,1,162,NA,NA,"",1997,2132,2131,"ODOEAHKO_00763","OBIIPLHF_00965","NHPBLADE_01198","ABPCHBEC_00842","FFEDGELG_00812","NBFDAGGA_01742","FIFNMEIB_00633","BDHMFAJA_01580","CJFHHIFD_03009","FJIGMOPH_00525","ICIFPCDB_00694","CNKEBLDJ_04190","KAKBGEAC_00748","MHEINKDP_00830","JCBFPOLD_01241"
"hslR","","Heat shock protein 15",905,905,1,1,164,NA,NA,"",326,401,400,"ODOEAHKO_00765","OBIIPLHF_00963","NHPBLADE_01196","ABPCHBEC_00844","FFEDGELG_00810","NBFDAGGA_01744","FIFNMEIB_00631","BDHMFAJA_01578","CJFHHIFD_03011","FJIGMOPH_00523","ICIFPCDB_00692","CNKEBLDJ_04188","KAKBGEAC_00746","MHEINKDP_00832","JCBFPOLD_01243"
"rhmR_1","","putative HTH-type transcriptional regulator RhmR",905,905,1,1,204,NA,NA,"",608,755,754,"ODOEAHKO_00801","OBIIPLHF_00927","NHPBLADE_01160","ABPCHBEC_00880","FFEDGELG_00774","NBFDAGGA_01780","FIFNMEIB_00595","BDHMFAJA_01542","CJFHHIFD_03047","FJIGMOPH_00487","ICIFPCDB_00656","CNKEBLDJ_01713","KAKBGEAC_00710","MHEINKDP_00868","JCBFPOLD_01279"
"malP_1","","Maltodextrin phosphorylase",905,905,1,1,205,NA,NA,"",2372,2447,2446,"ODOEAHKO_00802","OBIIPLHF_00926","NHPBLADE_01159","ABPCHBEC_00881","FFEDGELG_00773","NBFDAGGA_01781","FIFNMEIB_00594","BDHMFAJA_01541","CJFHHIFD_03048","FJIGMOPH_00486","ICIFPCDB_00655","CNKEBLDJ_01714","KAKBGEAC_00709","MHEINKDP_00869","JCBFPOLD_01280"
"yhhX","","putative oxidoreductase YhhX",905,905,1,1,216,NA,NA,"",500,1037,1036,"ODOEAHKO_00812","OBIIPLHF_00916","NHPBLADE_01149","ABPCHBEC_00891","FFEDGELG_00763","NBFDAGGA_01791","FIFNMEIB_00584","BDHMFAJA_01531","CJFHHIFD_03058","FJIGMOPH_00476","ICIFPCDB_00645","CNKEBLDJ_01724","KAKBGEAC_00699","MHEINKDP_00879","JCBFPOLD_01290"
"lacG","","Lactose transport system permease protein LacG",905,905,1,1,229,NA,NA,"",500,845,844,"ODOEAHKO_00823","OBIIPLHF_00905","NHPBLADE_01138","ABPCHBEC_00902","FFEDGELG_00752","NBFDAGGA_01801","FIFNMEIB_00573","BDHMFAJA_01520","CJFHHIFD_03069","FJIGMOPH_00465","ICIFPCDB_00634","CNKEBLDJ_01735","KAKBGEAC_00688","MHEINKDP_00890","JCBFPOLD_01301"
"pitA","","Low-affinity inorganic phosphate transporter 1",905,905,1,1,267,NA,NA,"",716,1496,1495,"ODOEAHKO_00857","OBIIPLHF_00871","NHPBLADE_01104","ABPCHBEC_00936","FFEDGELG_00718","NBFDAGGA_01835","FIFNMEIB_00539","BDHMFAJA_01486","CJFHHIFD_03103","FJIGMOPH_00431","ICIFPCDB_00600","CNKEBLDJ_01769","KAKBGEAC_00654","MHEINKDP_00924","JCBFPOLD_01335"
"uspB","","Universal stress protein B",905,905,1,1,268,NA,NA,"",242,335,334,"ODOEAHKO_00858","OBIIPLHF_00870","NHPBLADE_01103","ABPCHBEC_00937","FFEDGELG_00717","NBFDAGGA_01836","FIFNMEIB_00538","BDHMFAJA_01485","CJFHHIFD_03104","FJIGMOPH_00430","ICIFPCDB_00599","CNKEBLDJ_01770","KAKBGEAC_00653","MHEINKDP_00925","JCBFPOLD_01336"
"yhjE","","Inner membrane metabolite transport protein YhjE",905,905,1,1,288,NA,NA,"",1100,1322,1321,"ODOEAHKO_00877","OBIIPLHF_00851","NHPBLADE_01084","ABPCHBEC_00956","FFEDGELG_00698","NBFDAGGA_01855","FIFNMEIB_00519","BDHMFAJA_01466","CJFHHIFD_03123","FJIGMOPH_00411","ICIFPCDB_00580","CNKEBLDJ_01789","KAKBGEAC_00634","MHEINKDP_00944","JCBFPOLD_01355"
"group_1190","","hypothetical protein",905,905,1,1,289,NA,NA,"",1895,2060,2059,"ODOEAHKO_00878","OBIIPLHF_00850","NHPBLADE_01083","ABPCHBEC_00957","FFEDGELG_00697","NBFDAGGA_01856","FIFNMEIB_00518","BDHMFAJA_01465","CJFHHIFD_03124","FJIGMOPH_00410","ICIFPCDB_00579","CNKEBLDJ_01790","KAKBGEAC_00633","MHEINKDP_00945","JCBFPOLD_01356"
"bcsE","","Cyclic di-GMP binding protein BcsE",905,905,1,1,302,NA,NA,"",1445,1559,1555,"ODOEAHKO_00890","OBIIPLHF_00838","NHPBLADE_01071","ABPCHBEC_00969","FFEDGELG_00685","NBFDAGGA_01868","FIFNMEIB_00506","BDHMFAJA_01453","CJFHHIFD_03136","FJIGMOPH_00398","ICIFPCDB_00567","CNKEBLDJ_01802","KAKBGEAC_00621","MHEINKDP_00957","JCBFPOLD_01368"
"eptB","","Kdo(2)-lipid A phosphoethanolamine 7''-transferase",905,905,1,1,316,NA,NA,"",560,1691,1689,"ODOEAHKO_00904","OBIIPLHF_00824","NHPBLADE_01057","ABPCHBEC_00983","FFEDGELG_00671","NBFDAGGA_01882","FIFNMEIB_00492","BDHMFAJA_01439","CJFHHIFD_03150","FJIGMOPH_00384","ICIFPCDB_00553","CNKEBLDJ_01816","KAKBGEAC_00607","MHEINKDP_00971","JCBFPOLD_01382"
"lpfD_1","","putative minor fimbrial subunit LpfD",905,905,1,1,318,NA,NA,"",512,1079,1078,"ODOEAHKO_00906","OBIIPLHF_00822","NHPBLADE_01055","ABPCHBEC_00985","FFEDGELG_00669","NBFDAGGA_01884","FIFNMEIB_00490","BDHMFAJA_01437","CJFHHIFD_03152","FJIGMOPH_00382","ICIFPCDB_00551","CNKEBLDJ_01818","KAKBGEAC_00605","MHEINKDP_00973","JCBFPOLD_01384"
"group_1194","","hypothetical protein",905,905,1,1,319,NA,NA,"",2243,2297,2243,"ODOEAHKO_00907","OBIIPLHF_00821","NHPBLADE_01054","ABPCHBEC_00986","FFEDGELG_00668","NBFDAGGA_01885","FIFNMEIB_00489","BDHMFAJA_01436","CJFHHIFD_03153","FJIGMOPH_00381","ICIFPCDB_00550","CNKEBLDJ_01819","KAKBGEAC_00604","MHEINKDP_00974","JCBFPOLD_01385"
"yiaC","","Peptidyl-lysine N-acetyltransferase YiaC",905,905,1,1,326,NA,NA,"",170,440,439,"ODOEAHKO_00914","OBIIPLHF_00814","NHPBLADE_01047","ABPCHBEC_00993","FFEDGELG_00661","NBFDAGGA_01892","FIFNMEIB_00482","BDHMFAJA_01429","CJFHHIFD_03160","FJIGMOPH_00374","ICIFPCDB_00543","CNKEBLDJ_01826","KAKBGEAC_00597","MHEINKDP_00981","JCBFPOLD_01392"
"bisC","","Biotin sulfoxide reductase",905,905,1,1,327,NA,NA,"",479,2333,2328,"ODOEAHKO_00915","OBIIPLHF_00813","NHPBLADE_01046","ABPCHBEC_00994","FFEDGELG_00660","NBFDAGGA_01893","FIFNMEIB_00481","BDHMFAJA_01428","CJFHHIFD_03161","FJIGMOPH_00373","ICIFPCDB_00542","CNKEBLDJ_01827","KAKBGEAC_00596","MHEINKDP_00982","JCBFPOLD_01393"
"hyfA_3","","Hydrogenase-4 component A",905,905,1,1,348,NA,NA,"",473,581,473,"ODOEAHKO_00937","OBIIPLHF_00792","NHPBLADE_01025","ABPCHBEC_01016","FFEDGELG_00639","NBFDAGGA_01914","FIFNMEIB_00459","BDHMFAJA_01407","CJFHHIFD_03182","FJIGMOPH_00352","ICIFPCDB_00521","CNKEBLDJ_01849","KAKBGEAC_00575","MHEINKDP_01004","JCBFPOLD_01414"
"lyx","","L-xylulose/3-keto-L-gulonate kinase",905,905,1,1,356,NA,NA,"",1178,1496,1495,"ODOEAHKO_00945","OBIIPLHF_00784","NHPBLADE_01017","ABPCHBEC_01024","FFEDGELG_00631","NBFDAGGA_01922","FIFNMEIB_00451","BDHMFAJA_01399","CJFHHIFD_03652","FJIGMOPH_00344","ICIFPCDB_00513","CNKEBLDJ_01857","KAKBGEAC_00567","MHEINKDP_01012","JCBFPOLD_01422"
"selB","","Selenocysteine-specific elongation factor",905,905,1,1,366,NA,NA,"",1730,1850,1849,"ODOEAHKO_00953","OBIIPLHF_00776","NHPBLADE_01009","ABPCHBEC_01032","FFEDGELG_00623","NBFDAGGA_01930","FIFNMEIB_00443","BDHMFAJA_01391","CJFHHIFD_03660","FJIGMOPH_00336","ICIFPCDB_00505","CNKEBLDJ_01865","KAKBGEAC_00559","MHEINKDP_01020","JCBFPOLD_01430"
"group_1201","","L-talarate/galactarate dehydratase",905,905,1,1,382,NA,NA,"",1196,1259,1196,"ODOEAHKO_00968","OBIIPLHF_00761","NHPBLADE_00994","ABPCHBEC_01047","FFEDGELG_00608","NBFDAGGA_01945","FIFNMEIB_00428","BDHMFAJA_01376","CJFHHIFD_03675","FJIGMOPH_02928","ICIFPCDB_00490","CNKEBLDJ_01880","KAKBGEAC_00544","MHEINKDP_01035","JCBFPOLD_01445"
"narL_1","","Nitrate/nitrite response regulator protein NarL",905,905,1,1,3425,NA,NA,"",569,650,649,"ODOEAHKO_01381","OBIIPLHF_00629","NHPBLADE_00674","ABPCHBEC_00640","FFEDGELG_03265","NBFDAGGA_01230","FIFNMEIB_00302","BDHMFAJA_00962","CJFHHIFD_01702","FJIGMOPH_03959","ICIFPCDB_03419","CNKEBLDJ_01232","KAKBGEAC_01632","MHEINKDP_00715","JCBFPOLD_00301"
