"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR15613191","SRR16553250","SRR18324853","SRR7075224","SRR18208211","SRR10901337","SRR10027552","SRR5588876","SRR14055071","SRR10269634","SRR3476368","SRR9829557","SRR21444147","SRR10530287","SRR10269630"
"group_1006","","hypothetical protein",905,905,1,1,2498,NA,NA,"",1823,2168,2165,"JJPDBKIH_04502","MGLHGHOA_03011","MJHFPOHM_03696","GLHAKPAB_04543","KAJODOAK_04514","MAAIINKL_03385","BDKFHIND_02975","KIJLMMKE_00236","HFCJNOEP_04482","DBLMGKNE_03132","NAOMIIHD_03536","ENILAOJO_04419","ECOGFPDB_03986","OIIGFPGA_03521","PIGNDCLI_03155"
"papC_3","","Outer membrane usher protein PapC",905,905,1,1,997,NA,NA,"",2057,2657,2656,"JJPDBKIH_03650","MGLHGHOA_03275","MJHFPOHM_04133","GLHAKPAB_04255","KAJODOAK_03576","MAAIINKL_03717","BDKFHIND_04332","KIJLMMKE_03624","HFCJNOEP_02932","DBLMGKNE_03667","NAOMIIHD_03911","ENILAOJO_03624","ECOGFPDB_04303","OIIGFPGA_03853","PIGNDCLI_03742"
"yfcO","","putative protein YfcO",905,905,1,1,992,NA,NA,"",734,842,841,"JJPDBKIH_03645","MGLHGHOA_03270","MJHFPOHM_04138","GLHAKPAB_04250","KAJODOAK_03581","MAAIINKL_03722","BDKFHIND_04327","KIJLMMKE_03619","HFCJNOEP_02937","DBLMGKNE_03662","NAOMIIHD_03916","ENILAOJO_03629","ECOGFPDB_04308","OIIGFPGA_03858","PIGNDCLI_03737"
"group_1013","","hypothetical protein",905,905,1,1,988,NA,NA,"",362,689,622,"JJPDBKIH_03641","MGLHGHOA_03266","MJHFPOHM_04142","GLHAKPAB_04246","KAJODOAK_03585","MAAIINKL_03726","BDKFHIND_04323","KIJLMMKE_03615","HFCJNOEP_02941","DBLMGKNE_03658","NAOMIIHD_03920","ENILAOJO_03633","ECOGFPDB_04312","OIIGFPGA_03862","PIGNDCLI_03733"
"abaF","","Fosfomycin resistance protein AbaF",905,905,1,1,979,NA,NA,"",803,1301,804,"JJPDBKIH_03633","MGLHGHOA_03258","MJHFPOHM_04150","GLHAKPAB_04238","KAJODOAK_03593","MAAIINKL_03734","BDKFHIND_04315","KIJLMMKE_03607","HFCJNOEP_02949","DBLMGKNE_03650","NAOMIIHD_03928","ENILAOJO_03641","ECOGFPDB_04320","OIIGFPGA_03870","PIGNDCLI_03725"
"ldcC","","Constitutive lysine decarboxylase",905,905,1,1,956,NA,NA,"",1370,2141,2139,"JJPDBKIH_03610","MGLHGHOA_03235","MJHFPOHM_04173","GLHAKPAB_04215","KAJODOAK_03616","MAAIINKL_03757","BDKFHIND_04292","KIJLMMKE_03584","HFCJNOEP_02972","DBLMGKNE_03627","NAOMIIHD_03951","ENILAOJO_03664","ECOGFPDB_04343","OIIGFPGA_03893","PIGNDCLI_03702"
"group_1042","","putative signaling protein",905,905,1,1,1158,NA,NA,"",1100,2099,2097,"JJPDBKIH_03982","MGLHGHOA_04372","MJHFPOHM_04276","GLHAKPAB_04366","KAJODOAK_04118","MAAIINKL_03921","BDKFHIND_04369","KIJLMMKE_04546","HFCJNOEP_04326","DBLMGKNE_04507","NAOMIIHD_04584","ENILAOJO_04075","ECOGFPDB_04365","OIIGFPGA_04270","PIGNDCLI_04562"
"malG","","Maltose/maltodextrin transport system permease protein MalG",905,905,1,1,913,NA,NA,"",515,890,889,"JJPDBKIH_04054","MGLHGHOA_01831","MJHFPOHM_04103","GLHAKPAB_04172","KAJODOAK_04170","MAAIINKL_04021","BDKFHIND_02713","KIJLMMKE_02158","HFCJNOEP_04001","DBLMGKNE_01179","NAOMIIHD_02316","ENILAOJO_04091","ECOGFPDB_00419","OIIGFPGA_04311","PIGNDCLI_00568"
"lamB","","Maltoporin",905,905,1,1,4755,NA,NA,"",644,1358,1347,"JJPDBKIH_04050","MGLHGHOA_01827","MJHFPOHM_04107","GLHAKPAB_04176","KAJODOAK_04174","MAAIINKL_04017","BDKFHIND_02709","KIJLMMKE_02154","HFCJNOEP_03997","DBLMGKNE_01183","NAOMIIHD_02312","ENILAOJO_04095","ECOGFPDB_00415","OIIGFPGA_04307","PIGNDCLI_00572"
"chuR_2","","Anaerobic sulfatase-maturating enzyme",905,905,1,1,5840,NA,NA,"",965,1190,1189,"JJPDBKIH_04206","MGLHGHOA_01432","MJHFPOHM_02592","GLHAKPAB_04484","KAJODOAK_02008","MAAIINKL_04214","BDKFHIND_03493","KIJLMMKE_01759","HFCJNOEP_02478","DBLMGKNE_01578","NAOMIIHD_01918","ENILAOJO_04198","ECOGFPDB_00019","OIIGFPGA_02312","PIGNDCLI_00966"
"yjgN_1","","Inner membrane protein YjgN",905,905,1,1,4988,NA,NA,"",752,848,847,"JJPDBKIH_04329","MGLHGHOA_01608","MJHFPOHM_01825","GLHAKPAB_03382","KAJODOAK_01764","MAAIINKL_04279","BDKFHIND_02489","KIJLMMKE_01936","HFCJNOEP_02654","DBLMGKNE_01402","NAOMIIHD_02095","ENILAOJO_02641","ECOGFPDB_00195","OIIGFPGA_04000","PIGNDCLI_00790"
"group_1092","","hypothetical protein",905,905,1,1,2437,NA,NA,"",698,974,973,"JJPDBKIH_04287","MGLHGHOA_04445","MJHFPOHM_04485","GLHAKPAB_04516","KAJODOAK_04415","MAAIINKL_04333","BDKFHIND_03027","KIJLMMKE_00288","HFCJNOEP_04565","DBLMGKNE_03081","NAOMIIHD_03485","ENILAOJO_04278","ECOGFPDB_04521","OIIGFPGA_04510","PIGNDCLI_03104"
"aceB","","Malate synthase A",905,905,1,1,889,NA,NA,"",1298,1601,1598,"JJPDBKIH_04352","MGLHGHOA_01855","MJHFPOHM_04079","GLHAKPAB_04148","KAJODOAK_04453","MAAIINKL_04380","BDKFHIND_02737","KIJLMMKE_02182","HFCJNOEP_04025","DBLMGKNE_01155","NAOMIIHD_02340","ENILAOJO_04294","ECOGFPDB_00443","OIIGFPGA_04446","PIGNDCLI_00544"
"prr","","Gamma-aminobutyraldehyde dehydrogenase",905,905,1,1,3242,NA,NA,"",1397,1445,1424,"JJPDBKIH_03562","MGLHGHOA_00277","MJHFPOHM_02070","GLHAKPAB_01282","KAJODOAK_01915","MAAIINKL_01512","BDKFHIND_00130","KIJLMMKE_00797","HFCJNOEP_00457","DBLMGKNE_01873","NAOMIIHD_00471","ENILAOJO_01595","ECOGFPDB_00989","OIIGFPGA_00865","PIGNDCLI_01114"
