"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR21685408","SRR16499298","SRR18128662","SRR12136527","SRR17237682","SRR16300012","SRR10155176","SRR10493667","SRR5006474","SRR9822899","SRR19397118","SRR14073885","SRR10997535","SRR1171465","SRR16300011"
"group_1006","","hypothetical protein",905,905,1,1,2498,NA,NA,"",1823,2168,2165,"JDIIJKHN_04609","HOAOBIPK_02600","CKBCLIBF_04311","BCNMCAEL_02453","LCBHPNFN_03125","OCHELCDC_04514","BMAFCBIC_04377","CMIAILBL_04509","KOFHECJO_03634","NBIDCAIK_03754","LCMHHEOG_03514","FKBAKOML_03843","NIMAOMGK_02600","HFEJAIBC_03428","OBGLHIEM_04366"
"papC_3","","Outer membrane usher protein PapC",905,905,1,1,997,NA,NA,"",2057,2657,2656,"JDIIJKHN_04197","HOAOBIPK_03485","CKBCLIBF_03852","BCNMCAEL_04317","LCBHPNFN_03574","OCHELCDC_03774","BMAFCBIC_03597","CMIAILBL_03920","KOFHECJO_03841","NBIDCAIK_03645","LCMHHEOG_04129","FKBAKOML_02822","NIMAOMGK_03783","HFEJAIBC_03548","OBGLHIEM_03417"
"yfcO","","putative protein YfcO",905,905,1,1,992,NA,NA,"",734,842,841,"JDIIJKHN_04202","HOAOBIPK_03490","CKBCLIBF_03857","BCNMCAEL_04312","LCBHPNFN_03579","OCHELCDC_03779","BMAFCBIC_03592","CMIAILBL_03925","KOFHECJO_03846","NBIDCAIK_03640","LCMHHEOG_04134","FKBAKOML_02827","NIMAOMGK_03778","HFEJAIBC_03543","OBGLHIEM_03422"
"group_1013","","hypothetical protein",905,905,1,1,988,NA,NA,"",362,689,622,"JDIIJKHN_04206","HOAOBIPK_03494","CKBCLIBF_03861","BCNMCAEL_04308","LCBHPNFN_03583","OCHELCDC_03783","BMAFCBIC_03588","CMIAILBL_03929","KOFHECJO_03850","NBIDCAIK_03636","LCMHHEOG_04138","FKBAKOML_02831","NIMAOMGK_03774","HFEJAIBC_03539","OBGLHIEM_03426"
"abaF","","Fosfomycin resistance protein AbaF",905,905,1,1,979,NA,NA,"",803,1301,804,"JDIIJKHN_04214","HOAOBIPK_03502","CKBCLIBF_03869","BCNMCAEL_04300","LCBHPNFN_03591","OCHELCDC_03791","BMAFCBIC_03580","CMIAILBL_03937","KOFHECJO_03858","NBIDCAIK_03628","LCMHHEOG_04146","FKBAKOML_02839","NIMAOMGK_03766","HFEJAIBC_03531","OBGLHIEM_03434"
"ldcC","","Constitutive lysine decarboxylase",905,905,1,1,956,NA,NA,"",1370,2141,2139,"JDIIJKHN_04237","HOAOBIPK_03525","CKBCLIBF_03892","BCNMCAEL_04277","LCBHPNFN_03614","OCHELCDC_03814","BMAFCBIC_03557","CMIAILBL_03960","KOFHECJO_03881","NBIDCAIK_03605","LCMHHEOG_04169","FKBAKOML_02862","NIMAOMGK_03743","HFEJAIBC_03508","OBGLHIEM_03457"
"group_1042","","putative signaling protein",905,905,1,1,1158,NA,NA,"",1100,2099,2097,"JDIIJKHN_04444","HOAOBIPK_04061","CKBCLIBF_04412","BCNMCAEL_04417","LCBHPNFN_04000","OCHELCDC_04239","BMAFCBIC_04389","CMIAILBL_04197","KOFHECJO_04483","NBIDCAIK_04058","LCMHHEOG_04465","FKBAKOML_04084","NIMAOMGK_04498","HFEJAIBC_04566","OBGLHIEM_03860"
"malG","","Maltose/maltodextrin transport system permease protein MalG",905,905,1,1,913,NA,NA,"",515,890,889,"JDIIJKHN_04113","HOAOBIPK_04163","CKBCLIBF_01086","BCNMCAEL_03757","LCBHPNFN_04085","OCHELCDC_04229","BMAFCBIC_01181","CMIAILBL_04319","KOFHECJO_01258","NBIDCAIK_03675","LCMHHEOG_01181","FKBAKOML_04245","NIMAOMGK_02861","HFEJAIBC_01049","OBGLHIEM_03928"
"lamB","","Maltoporin",905,905,1,1,4755,NA,NA,"",644,1358,1347,"JDIIJKHN_04109","HOAOBIPK_04159","CKBCLIBF_01082","BCNMCAEL_03761","LCBHPNFN_04089","OCHELCDC_04225","BMAFCBIC_01185","CMIAILBL_04315","KOFHECJO_01262","NBIDCAIK_03671","LCMHHEOG_01185","FKBAKOML_04241","NIMAOMGK_02865","HFEJAIBC_01053","OBGLHIEM_03932"
"chuR_2","","Anaerobic sulfatase-maturating enzyme",905,905,1,1,5840,NA,NA,"",965,1190,1189,"JDIIJKHN_03155","HOAOBIPK_01843","CKBCLIBF_00687","BCNMCAEL_02400","LCBHPNFN_04286","OCHELCDC_04370","BMAFCBIC_01581","CMIAILBL_04142","KOFHECJO_01657","NBIDCAIK_04271","LCMHHEOG_01581","FKBAKOML_03038","NIMAOMGK_03710","HFEJAIBC_01452","OBGLHIEM_04058"
