"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR14547574","SRR14582107","SRR13491585","SRR14712573","SRR2968112","SRR2043689","SRR18556922","SRR6457608","SRR16134711","SRR8979069","SRR6299288","SRR17735554","SRR17413587","SRR15307660","SRR18595273"
"fhlA","","Formate hydrogenlyase transcriptional activator",664,664,1,1,2654,NA,NA,"",1163,2078,2076,"IEFPPKBL_02178","PBGFDBME_00170","OEHEKBIJ_02613","PHPGOOMD_01073","LIICAJPP_00170","EAELOOOG_00170","NKOOCLKM_00498","HJMAJOGO_00170","JLDAAMCP_00171","IPDMAFCA_00889","GKFDHGCC_00170","BNHLGGIG_00170","FFBLLMOL_02124","DFKNMEPE_00917","GBEJOMHJ_00499"
"hypB","","Hydrogenase maturation factor HypB",664,664,1,1,2649,NA,NA,"",545,872,871,"IEFPPKBL_02182","PBGFDBME_00166","OEHEKBIJ_02617","PHPGOOMD_01077","LIICAJPP_00166","EAELOOOG_00166","NKOOCLKM_00502","HJMAJOGO_00166","JLDAAMCP_00167","IPDMAFCA_00893","GKFDHGCC_00166","BNHLGGIG_00166","FFBLLMOL_02128","DFKNMEPE_00913","GBEJOMHJ_00503"
"yqaA","","Inner membrane protein YqaA",664,664,1,1,2616,NA,NA,"",281,425,424,"IEFPPKBL_02219","PBGFDBME_00129","OEHEKBIJ_02654","PHPGOOMD_01113","LIICAJPP_00129","EAELOOOG_00129","NKOOCLKM_00539","HJMAJOGO_00129","JLDAAMCP_00130","IPDMAFCA_00930","GKFDHGCC_00129","BNHLGGIG_00129","FFBLLMOL_02165","DFKNMEPE_00876","GBEJOMHJ_04120"
"tctD","","Transcriptional regulatory protein tctD",664,664,1,1,2577,NA,NA,"",332,674,673,"IEFPPKBL_02256","PBGFDBME_00092","OEHEKBIJ_02691","PHPGOOMD_04069","LIICAJPP_00092","EAELOOOG_00092","NKOOCLKM_00576","HJMAJOGO_00092","JLDAAMCP_00093","IPDMAFCA_00967","GKFDHGCC_00092","BNHLGGIG_00092","FFBLLMOL_02202","DFKNMEPE_00839","GBEJOMHJ_04083"
"yhaJ_2","","HTH-type transcriptional regulator YhaJ",664,664,1,1,5916,NA,NA,"",626,914,913,"IEFPPKBL_02848","PBGFDBME_03566","OEHEKBIJ_03573","PHPGOOMD_03241","LIICAJPP_03714","EAELOOOG_02872","NKOOCLKM_02505","HJMAJOGO_02658","JLDAAMCP_03525","IPDMAFCA_03568","GKFDHGCC_03528","BNHLGGIG_03489","FFBLLMOL_03079","DFKNMEPE_03497","GBEJOMHJ_02728"
"wzzB","","Chain length determinant protein",664,664,1,1,5926,NA,NA,"",743,983,982,"IEFPPKBL_02838","PBGFDBME_03556","OEHEKBIJ_03583","PHPGOOMD_03251","LIICAJPP_03704","EAELOOOG_02882","NKOOCLKM_02495","HJMAJOGO_02648","JLDAAMCP_03535","IPDMAFCA_03578","GKFDHGCC_03538","BNHLGGIG_03479","FFBLLMOL_03089","DFKNMEPE_03507","GBEJOMHJ_02718"
"group_1037","","hypothetical protein",664,664,1,1,5953,NA,NA,"",1004,1403,1402,"IEFPPKBL_02817","PBGFDBME_03535","OEHEKBIJ_03604","PHPGOOMD_03272","LIICAJPP_03022","EAELOOOG_02903","NKOOCLKM_02474","HJMAJOGO_02627","JLDAAMCP_03556","IPDMAFCA_02824","GKFDHGCC_03559","BNHLGGIG_03458","FFBLLMOL_03110","DFKNMEPE_03528","GBEJOMHJ_02696"
"gtfA","","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit",664,664,1,1,5954,NA,NA,"",281,1220,1218,"IEFPPKBL_02816","PBGFDBME_03534","OEHEKBIJ_03605","PHPGOOMD_03273","LIICAJPP_03021","EAELOOOG_02904","NKOOCLKM_02473","HJMAJOGO_02626","JLDAAMCP_03557","IPDMAFCA_02825","GKFDHGCC_03560","BNHLGGIG_03457","FFBLLMOL_03111","DFKNMEPE_03529","GBEJOMHJ_02695"
"manC1","","Mannose-1-phosphate guanylyltransferase 1",664,664,1,1,5960,NA,NA,"",1073,1436,1433,"IEFPPKBL_02811","PBGFDBME_03529","OEHEKBIJ_03610","PHPGOOMD_03278","LIICAJPP_03016","EAELOOOG_02909","NKOOCLKM_02468","HJMAJOGO_02621","JLDAAMCP_03562","IPDMAFCA_02830","GKFDHGCC_03565","BNHLGGIG_03452","FFBLLMOL_03116","DFKNMEPE_03534","GBEJOMHJ_02690"
"mdtB","","Multidrug resistance protein MdtB",664,664,1,1,6116,NA,NA,"",494,3122,3116,"IEFPPKBL_02786","PBGFDBME_03504","OEHEKBIJ_03635","PHPGOOMD_03303","LIICAJPP_02991","EAELOOOG_02934","NKOOCLKM_02443","HJMAJOGO_02596","JLDAAMCP_03587","IPDMAFCA_02855","GKFDHGCC_03590","BNHLGGIG_03427","FFBLLMOL_03141","DFKNMEPE_03559","GBEJOMHJ_02665"
