"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR16296743","SRR7049822","SRR14182592","SRR14525658","SRR20097108","SRR16028420","SRR20751627","SRR5381007","SRR16770564","SRR6726526","SRR6881303","SRR17312233","SRR19334615","SRR20986736","SRR13535245"
"fhlA","","Formate hydrogenlyase transcriptional activator",664,664,1,1,2654,NA,NA,"",1163,2078,2076,"GFIBMCBM_00499","JJDMDCMC_02206","CEJIPBAO_03007","LHLBKOPI_02650","PHKPLKIA_03367","CFCHKDPE_02389","LPPGOEOI_02661","GPGONHIJ_03006","IKPEHLAJ_01793","OLCELDBD_01280","HPNPEEHO_02033","DLMEFPFI_00170","JPOPEFEN_01212","OBDDKPBO_01791","GPBNBFNL_01250"
"hypB","","Hydrogenase maturation factor HypB",664,664,1,1,2649,NA,NA,"",545,872,871,"GFIBMCBM_00503","JJDMDCMC_02210","CEJIPBAO_03003","LHLBKOPI_02654","PHKPLKIA_03371","CFCHKDPE_02385","LPPGOEOI_02657","GPGONHIJ_03002","IKPEHLAJ_01797","OLCELDBD_01284","HPNPEEHO_02029","DLMEFPFI_00166","JPOPEFEN_01208","OBDDKPBO_01795","GPBNBFNL_01254"
"yqaA","","Inner membrane protein YqaA",664,664,1,1,2616,NA,NA,"",281,425,424,"GFIBMCBM_00540","JJDMDCMC_02245","CEJIPBAO_02966","LHLBKOPI_02691","PHKPLKIA_03408","CFCHKDPE_02348","LPPGOEOI_02620","GPGONHIJ_02965","IKPEHLAJ_01834","OLCELDBD_01321","HPNPEEHO_01992","DLMEFPFI_00129","JPOPEFEN_01171","OBDDKPBO_01832","GPBNBFNL_01291"
"tctD","","Transcriptional regulatory protein tctD",664,664,1,1,2577,NA,NA,"",332,674,673,"GFIBMCBM_00577","JJDMDCMC_02282","CEJIPBAO_02929","LHLBKOPI_02728","PHKPLKIA_03445","CFCHKDPE_02311","LPPGOEOI_02583","GPGONHIJ_02928","IKPEHLAJ_01871","OLCELDBD_01358","HPNPEEHO_01955","DLMEFPFI_00092","JPOPEFEN_01134","OBDDKPBO_01869","GPBNBFNL_01328"
"yhaJ_2","","HTH-type transcriptional regulator YhaJ",664,664,1,1,5916,NA,NA,"",626,914,913,"GFIBMCBM_03576","JJDMDCMC_03033","CEJIPBAO_02463","LHLBKOPI_02891","PHKPLKIA_02917","CFCHKDPE_04198","LPPGOEOI_01285","GPGONHIJ_02669","IKPEHLAJ_03306","OLCELDBD_02531","HPNPEEHO_02183","DLMEFPFI_03372","JPOPEFEN_04195","OBDDKPBO_03631","GPBNBFNL_03579"
"wzzB","","Chain length determinant protein",664,664,1,1,5926,NA,NA,"",743,983,982,"GFIBMCBM_03586","JJDMDCMC_03023","CEJIPBAO_02453","LHLBKOPI_02901","PHKPLKIA_02907","CFCHKDPE_04208","LPPGOEOI_01275","GPGONHIJ_02679","IKPEHLAJ_03316","OLCELDBD_02521","HPNPEEHO_02193","DLMEFPFI_03382","JPOPEFEN_04185","OBDDKPBO_03621","GPBNBFNL_03569"
"group_1037","","hypothetical protein",664,664,1,1,5953,NA,NA,"",1004,1403,1402,"GFIBMCBM_03607","JJDMDCMC_03002","CEJIPBAO_02432","LHLBKOPI_02922","PHKPLKIA_02886","CFCHKDPE_03445","LPPGOEOI_01254","GPGONHIJ_02700","IKPEHLAJ_03337","OLCELDBD_01538","HPNPEEHO_02214","DLMEFPFI_03403","JPOPEFEN_04069","OBDDKPBO_03600","GPBNBFNL_03548"
"gtfA","","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit",664,664,1,1,5954,NA,NA,"",281,1220,1218,"GFIBMCBM_03608","JJDMDCMC_03001","CEJIPBAO_02431","LHLBKOPI_02923","PHKPLKIA_02885","CFCHKDPE_03444","LPPGOEOI_01253","GPGONHIJ_02701","IKPEHLAJ_03338","OLCELDBD_01537","HPNPEEHO_02215","DLMEFPFI_03404","JPOPEFEN_04068","OBDDKPBO_03599","GPBNBFNL_03547"
"manC1","","Mannose-1-phosphate guanylyltransferase 1",664,664,1,1,5960,NA,NA,"",1073,1436,1433,"GFIBMCBM_03613","JJDMDCMC_02996","CEJIPBAO_02426","LHLBKOPI_02928","PHKPLKIA_02880","CFCHKDPE_03439","LPPGOEOI_01248","GPGONHIJ_02706","IKPEHLAJ_03343","OLCELDBD_01532","HPNPEEHO_02220","DLMEFPFI_03409","JPOPEFEN_04063","OBDDKPBO_03594","GPBNBFNL_03542"
"mdtB","","Multidrug resistance protein MdtB",664,664,1,1,6116,NA,NA,"",494,3122,3116,"GFIBMCBM_03638","JJDMDCMC_02971","CEJIPBAO_02401","LHLBKOPI_02953","PHKPLKIA_02855","CFCHKDPE_03414","LPPGOEOI_01223","GPGONHIJ_02731","IKPEHLAJ_03368","OLCELDBD_01507","HPNPEEHO_02245","DLMEFPFI_03434","JPOPEFEN_02018","OBDDKPBO_03569","GPBNBFNL_03517"
"dld","","Quinone-dependent D-lactate dehydrogenase",664,664,1,1,6073,NA,NA,"",1310,1730,1728,"GFIBMCBM_03678","JJDMDCMC_02931","CEJIPBAO_02361","LHLBKOPI_02993","PHKPLKIA_02815","CFCHKDPE_03374","LPPGOEOI_01183","GPGONHIJ_02771","IKPEHLAJ_03408","OLCELDBD_01467","HPNPEEHO_02285","DLMEFPFI_03474","JPOPEFEN_01978","OBDDKPBO_03529","GPBNBFNL_03477"
"bcr","","Bicyclomycin resistance protein",664,664,1,1,6014,NA,NA,"",884,1190,1187,"GFIBMCBM_03732","JJDMDCMC_02876","CEJIPBAO_02306","LHLBKOPI_03047","PHKPLKIA_02760","CFCHKDPE_03318","LPPGOEOI_01128","GPGONHIJ_02826","IKPEHLAJ_03462","OLCELDBD_04155","HPNPEEHO_02339","DLMEFPFI_03528","JPOPEFEN_01923","OBDDKPBO_03474","GPBNBFNL_03422"
"dsbA_1","","hypothetical protein",664,664,1,1,3812,NA,NA,"",572,665,652,"GFIBMCBM_01432","JJDMDCMC_01375","CEJIPBAO_03514","LHLBKOPI_03668","PHKPLKIA_00919","CFCHKDPE_03139","LPPGOEOI_01582","GPGONHIJ_02088","IKPEHLAJ_02240","OLCELDBD_03860","HPNPEEHO_03013","DLMEFPFI_01322","JPOPEFEN_03966","OBDDKPBO_02237","GPBNBFNL_02184"
"group_1104","","hypothetical protein",664,664,1,1,3273,NA,NA,"",935,1127,1093,"GFIBMCBM_01510","JJDMDCMC_04048","CEJIPBAO_03436","LHLBKOPI_03590","PHKPLKIA_00841","CFCHKDPE_03218","LPPGOEOI_01503","GPGONHIJ_02167","IKPEHLAJ_02318","OLCELDBD_01588","HPNPEEHO_03091","DLMEFPFI_01244","JPOPEFEN_03722","OBDDKPBO_02316","GPBNBFNL_02262"
