"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR10957027","SRR12684938","SRR20995046","SRR11232251","SRR16561948","SRR8381532","SRR15613601","SRR7458239","SRR8249020","SRR13332094","SRR13112135","SRR6373147","SRR10615188","SRR8381575","SRR21491710"
"group_1006","","hypothetical protein",905,905,1,1,2498,NA,NA,"",1823,2168,2165,"PNLJBCHG_03482","IEKFBHDP_04533","EEPIFAAK_04453","MGKOFNEM_03162","NIJCKHOH_03112","KLPKBCKA_03369","PMKDBJDJ_04449","KNCDCGIA_04446","NODBJFEI_04401","CFJEEFGG_04547","AJINJLIA_04355","IFMOKOBC_04308","NAOLFIJC_02951","IKIPPCKN_02888","JGNJGBJE_04532"
"papC_3","","Outer membrane usher protein PapC",905,905,1,1,997,NA,NA,"",2057,2657,2656,"PNLJBCHG_03711","IEKFBHDP_03997","EEPIFAAK_04138","MGKOFNEM_02713","NIJCKHOH_03615","KLPKBCKA_03839","PMKDBJDJ_03298","KNCDCGIA_03476","NODBJFEI_04007","CFJEEFGG_03844","AJINJLIA_04289","IFMOKOBC_03436","NAOLFIJC_03723","IKIPPCKN_03443","JGNJGBJE_04244"
"yfcO","","putative protein YfcO",905,905,1,1,992,NA,NA,"",734,842,841,"PNLJBCHG_03716","IEKFBHDP_03992","EEPIFAAK_04143","MGKOFNEM_02718","NIJCKHOH_03620","KLPKBCKA_03844","PMKDBJDJ_03303","KNCDCGIA_03471","NODBJFEI_04012","CFJEEFGG_03839","AJINJLIA_04284","IFMOKOBC_03441","NAOLFIJC_03718","IKIPPCKN_03438","JGNJGBJE_04249"
"group_1013","","hypothetical protein",905,905,1,1,988,NA,NA,"",362,689,622,"PNLJBCHG_03720","IEKFBHDP_03988","EEPIFAAK_04147","MGKOFNEM_02722","NIJCKHOH_03624","KLPKBCKA_03848","PMKDBJDJ_03307","KNCDCGIA_03467","NODBJFEI_04016","CFJEEFGG_03835","AJINJLIA_04280","IFMOKOBC_03445","NAOLFIJC_03714","IKIPPCKN_03434","JGNJGBJE_04253"
"abaF","","Fosfomycin resistance protein AbaF",905,905,1,1,979,NA,NA,"",803,1301,804,"PNLJBCHG_03728","IEKFBHDP_03980","EEPIFAAK_04155","MGKOFNEM_02730","NIJCKHOH_03632","KLPKBCKA_03856","PMKDBJDJ_03315","KNCDCGIA_03459","NODBJFEI_04024","CFJEEFGG_03827","AJINJLIA_04272","IFMOKOBC_03453","NAOLFIJC_03706","IKIPPCKN_03426","JGNJGBJE_04261"
"ldcC","","Constitutive lysine decarboxylase",905,905,1,1,956,NA,NA,"",1370,2141,2139,"PNLJBCHG_03751","IEKFBHDP_03957","EEPIFAAK_04178","MGKOFNEM_02753","NIJCKHOH_03655","KLPKBCKA_03879","PMKDBJDJ_03338","KNCDCGIA_03436","NODBJFEI_04047","CFJEEFGG_03804","AJINJLIA_04249","IFMOKOBC_03476","NAOLFIJC_03683","IKIPPCKN_03403","JGNJGBJE_04284"
"group_1042","","putative signaling protein",905,905,1,1,1158,NA,NA,"",1100,2099,2097,"PNLJBCHG_04004","IEKFBHDP_04251","EEPIFAAK_04253","MGKOFNEM_04401","NIJCKHOH_03898","KLPKBCKA_04583","PMKDBJDJ_03800","KNCDCGIA_04295","NODBJFEI_04223","CFJEEFGG_04181","AJINJLIA_04451","IFMOKOBC_04381","NAOLFIJC_04043","IKIPPCKN_04427","JGNJGBJE_04354"
"malG","","Maltose/maltodextrin transport system permease protein MalG",905,905,1,1,913,NA,NA,"",515,890,889,"PNLJBCHG_04057","IEKFBHDP_03630","EEPIFAAK_03830","MGKOFNEM_03931","NIJCKHOH_03934","KLPKBCKA_00027","PMKDBJDJ_03268","KNCDCGIA_00027","NODBJFEI_02050","CFJEEFGG_03878","AJINJLIA_04206","IFMOKOBC_01822","NAOLFIJC_03587","IKIPPCKN_04365","JGNJGBJE_01840"
"lamB","","Maltoporin",905,905,1,1,4755,NA,NA,"",644,1358,1347,"PNLJBCHG_04061","IEKFBHDP_03634","EEPIFAAK_03826","MGKOFNEM_03935","NIJCKHOH_03930","KLPKBCKA_00031","PMKDBJDJ_03272","KNCDCGIA_00031","NODBJFEI_02054","CFJEEFGG_03874","AJINJLIA_04210","IFMOKOBC_01818","NAOLFIJC_03583","IKIPPCKN_04361","JGNJGBJE_01844"
"chuR_2","","Anaerobic sulfatase-maturating enzyme",905,905,1,1,5840,NA,NA,"",965,1190,1189,"PNLJBCHG_04210","IEKFBHDP_03902","EEPIFAAK_03875","MGKOFNEM_03533","NIJCKHOH_04253","KLPKBCKA_00426","PMKDBJDJ_04118","KNCDCGIA_00425","NODBJFEI_04390","CFJEEFGG_04364","AJINJLIA_01800","IFMOKOBC_04061","NAOLFIJC_02401","IKIPPCKN_01190","JGNJGBJE_02800"
