"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR9641962","SRR13605720","SRR2043690","SRR14883317","SRR13142427","SRR18453030","SRR13492876","SRR5966302","SRR18936618","SRR7661272","SRR16097295","SRR18435165","SRR15139295","SRR17988630","SRR16956559"
"fhlA","","Formate hydrogenlyase transcriptional activator",664,664,1,1,2654,NA,NA,"",1163,2078,2076,"IKNDILPL_02101","KDGEDJGF_00916","NHMALEOL_00499","PDCLLHKJ_01303","NJAPAPCP_00500","NILBDCJA_01250","JJMFAGEL_01570","KHKGKMMB_01450","AHBKNBPL_01229","HAICNDGC_00170","KLHFJCKM_00499","KFJMDLHP_01243","GPOKPBNB_00874","GFKIFJBM_02079","IEPIMJMD_00500"
"hypB","","Hydrogenase maturation factor HypB",664,664,1,1,2649,NA,NA,"",545,872,871,"IKNDILPL_02105","KDGEDJGF_00912","NHMALEOL_00503","PDCLLHKJ_01307","NJAPAPCP_00504","NILBDCJA_01254","JJMFAGEL_01566","KHKGKMMB_01454","AHBKNBPL_01233","HAICNDGC_00166","KLHFJCKM_00503","KFJMDLHP_01247","GPOKPBNB_00870","GFKIFJBM_02083","IEPIMJMD_00504"
"yqaA","","Inner membrane protein YqaA",664,664,1,1,2616,NA,NA,"",281,425,424,"IKNDILPL_02142","KDGEDJGF_00875","NHMALEOL_00540","PDCLLHKJ_01344","NJAPAPCP_00541","NILBDCJA_01291","JJMFAGEL_01529","KHKGKMMB_01491","AHBKNBPL_04109","HAICNDGC_00129","KLHFJCKM_00540","KFJMDLHP_01284","GPOKPBNB_00833","GFKIFJBM_02120","IEPIMJMD_00541"
"tctD","","Transcriptional regulatory protein tctD",664,664,1,1,2577,NA,NA,"",332,674,673,"IKNDILPL_02179","KDGEDJGF_00838","NHMALEOL_00577","PDCLLHKJ_01381","NJAPAPCP_00578","NILBDCJA_01328","JJMFAGEL_01492","KHKGKMMB_01528","AHBKNBPL_04072","HAICNDGC_00092","KLHFJCKM_00577","KFJMDLHP_01321","GPOKPBNB_00796","GFKIFJBM_02157","IEPIMJMD_00578"
"yhaJ_2","","HTH-type transcriptional regulator YhaJ",664,664,1,1,5916,NA,NA,"",626,914,913,"IKNDILPL_03715","KDGEDJGF_03457","NHMALEOL_03452","PDCLLHKJ_02639","NJAPAPCP_03570","NILBDCJA_03503","JJMFAGEL_02261","KHKGKMMB_03213","AHBKNBPL_02596","HAICNDGC_03426","KLHFJCKM_03396","KFJMDLHP_04207","GPOKPBNB_03581","GFKIFJBM_03560","IEPIMJMD_02149"
"wzzB","","Chain length determinant protein",664,664,1,1,5926,NA,NA,"",743,983,982,"IKNDILPL_03705","KDGEDJGF_03467","NHMALEOL_03462","PDCLLHKJ_02629","NJAPAPCP_03560","NILBDCJA_03513","JJMFAGEL_02251","KHKGKMMB_03223","AHBKNBPL_02606","HAICNDGC_03436","KLHFJCKM_03406","KFJMDLHP_04197","GPOKPBNB_03571","GFKIFJBM_03570","IEPIMJMD_02139"
"group_1037","","hypothetical protein",664,664,1,1,5953,NA,NA,"",1004,1403,1402,"IKNDILPL_03684","KDGEDJGF_03488","NHMALEOL_03483","PDCLLHKJ_02608","NJAPAPCP_03539","NILBDCJA_03534","JJMFAGEL_02230","KHKGKMMB_03244","AHBKNBPL_02627","HAICNDGC_03457","KLHFJCKM_03427","KFJMDLHP_03820","GPOKPBNB_03550","GFKIFJBM_03000","IEPIMJMD_02118"
"gtfA","","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit",664,664,1,1,5954,NA,NA,"",281,1220,1218,"IKNDILPL_03683","KDGEDJGF_03489","NHMALEOL_03484","PDCLLHKJ_02607","NJAPAPCP_03538","NILBDCJA_03535","JJMFAGEL_02229","KHKGKMMB_03245","AHBKNBPL_02628","HAICNDGC_03458","KLHFJCKM_03428","KFJMDLHP_03819","GPOKPBNB_03549","GFKIFJBM_02999","IEPIMJMD_02117"
"manC1","","Mannose-1-phosphate guanylyltransferase 1",664,664,1,1,5960,NA,NA,"",1073,1436,1433,"IKNDILPL_03678","KDGEDJGF_03494","NHMALEOL_03489","PDCLLHKJ_02602","NJAPAPCP_03533","NILBDCJA_03540","JJMFAGEL_02224","KHKGKMMB_03250","AHBKNBPL_02633","HAICNDGC_03463","KLHFJCKM_03433","KFJMDLHP_03814","GPOKPBNB_03544","GFKIFJBM_02994","IEPIMJMD_02112"
"mdtB","","Multidrug resistance protein MdtB",664,664,1,1,6116,NA,NA,"",494,3122,3116,"IKNDILPL_04103","KDGEDJGF_03519","NHMALEOL_03514","PDCLLHKJ_02577","NJAPAPCP_03508","NILBDCJA_03565","JJMFAGEL_02199","KHKGKMMB_03275","AHBKNBPL_02658","HAICNDGC_03488","KLHFJCKM_03458","KFJMDLHP_03789","GPOKPBNB_03519","GFKIFJBM_02969","IEPIMJMD_02087"
"dld","","Quinone-dependent D-lactate dehydrogenase",664,664,1,1,6073,NA,NA,"",1310,1730,1728,"IKNDILPL_04063","KDGEDJGF_03559","NHMALEOL_03554","PDCLLHKJ_02537","NJAPAPCP_03468","NILBDCJA_03605","JJMFAGEL_03733","KHKGKMMB_03315","AHBKNBPL_02698","HAICNDGC_03528","KLHFJCKM_03498","KFJMDLHP_03749","GPOKPBNB_03479","GFKIFJBM_02929","IEPIMJMD_02047"
"bcr","","Bicyclomycin resistance protein",664,664,1,1,6014,NA,NA,"",884,1190,1187,"IKNDILPL_04008","KDGEDJGF_03613","NHMALEOL_03608","PDCLLHKJ_02482","NJAPAPCP_03413","NILBDCJA_03659","JJMFAGEL_03787","KHKGKMMB_03369","AHBKNBPL_02752","HAICNDGC_03582","KLHFJCKM_03552","KFJMDLHP_04368","GPOKPBNB_03424","GFKIFJBM_02874","IEPIMJMD_01992"
"dsbA_1","","hypothetical protein",664,664,1,1,3812,NA,NA,"",572,665,652,"IKNDILPL_00277","KDGEDJGF_02068","NHMALEOL_01388","PDCLLHKJ_03183","NJAPAPCP_00946","NILBDCJA_02073","JJMFAGEL_01262","KHKGKMMB_03661","AHBKNBPL_01422","HAICNDGC_03185","KLHFJCKM_02559","KFJMDLHP_01581","GPOKPBNB_02027","GFKIFJBM_02857","IEPIMJMD_03555"
"group_1104","","hypothetical protein",664,664,1,1,3273,NA,NA,"",935,1127,1093,"IKNDILPL_00355","KDGEDJGF_01989","NHMALEOL_01466","PDCLLHKJ_03105","NJAPAPCP_01024","NILBDCJA_01994","JJMFAGEL_01341","KHKGKMMB_03739","AHBKNBPL_01344","HAICNDGC_03107","KLHFJCKM_04110","KFJMDLHP_01503","GPOKPBNB_01948","GFKIFJBM_02778","IEPIMJMD_03633"
"deoA","","Thymidine phosphorylase",664,664,1,1,3268,NA,NA,"",1034,1322,1321,"IKNDILPL_00360","KDGEDJGF_01984","NHMALEOL_01471","PDCLLHKJ_03100","NJAPAPCP_01029","NILBDCJA_01989","JJMFAGEL_01346","KHKGKMMB_03744","AHBKNBPL_01339","HAICNDGC_03102","KLHFJCKM_04115","KFJMDLHP_01498","GPOKPBNB_01943","GFKIFJBM_02773","IEPIMJMD_03638"
"sfmH_1","","putative fimbrial-like protein SfmH",664,664,1,1,3210,NA,NA,"",812,1007,1006,"IKNDILPL_00413","KDGEDJGF_01931","NHMALEOL_01524","PDCLLHKJ_03046","NJAPAPCP_01082","NILBDCJA_01936","JJMFAGEL_01399","KHKGKMMB_03797","AHBKNBPL_01286","HAICNDGC_03049","KLHFJCKM_04168","KFJMDLHP_01445","GPOKPBNB_01890","GFKIFJBM_02720","IEPIMJMD_03691"
"assT_2","","Arylsulfate sulfotransferase AssT",664,664,1,1,3200,NA,NA,"",1529,1718,1717,"IKNDILPL_00422","KDGEDJGF_01922","NHMALEOL_01533","PDCLLHKJ_03037","NJAPAPCP_01091","NILBDCJA_01927","JJMFAGEL_04571","KHKGKMMB_03806","AHBKNBPL_01277","HAICNDGC_03040","KLHFJCKM_04177","KFJMDLHP_01436","GPOKPBNB_01881","GFKIFJBM_02711","IEPIMJMD_03700"
"ygcS","","Inner membrane metabolite transport protein YgcS",664,664,1,1,1328,NA,NA,"",464,1340,1337,"IKNDILPL_03291","KDGEDJGF_03651","NHMALEOL_03646","PDCLLHKJ_04362","NJAPAPCP_03721","NILBDCJA_04454","JJMFAGEL_03529","KHKGKMMB_04582","AHBKNBPL_03268","HAICNDGC_02286","KLHFJCKM_03590","KFJMDLHP_03219","GPOKPBNB_03882","GFKIFJBM_02516","IEPIMJMD_02772"
"btuB","","Vitamin B12 transporter BtuB",664,664,1,1,70,NA,NA,"",1412,1844,1843,"IKNDILPL_03851","KDGEDJGF_04021","NHMALEOL_04157","PDCLLHKJ_03750","NJAPAPCP_04085","NILBDCJA_04014","JJMFAGEL_03804","KHKGKMMB_04175","AHBKNBPL_03839","HAICNDGC_03196","KLHFJCKM_04100","KFJMDLHP_03583","GPOKPBNB_04096","GFKIFJBM_03698","IEPIMJMD_03724"
"group_1150","","hypothetical protein",664,664,1,1,187,NA,NA,"",578,1031,1024,"IKNDILPL_03945","KDGEDJGF_04115","NHMALEOL_04063","PDCLLHKJ_03844","NJAPAPCP_04179","NILBDCJA_04108","JJMFAGEL_04685","KHKGKMMB_04269","AHBKNBPL_03933","HAICNDGC_03290","KLHFJCKM_04006","KFJMDLHP_03677","GPOKPBNB_04190","GFKIFJBM_04362","IEPIMJMD_03818"
"fdoG_2","","Formate dehydrogenase-O major subunit",664,664,1,1,182,NA,NA,"",1373,2414,2410,"IKNDILPL_03948","KDGEDJGF_04118","NHMALEOL_04060","PDCLLHKJ_03847","NJAPAPCP_04182","NILBDCJA_04111","JJMFAGEL_04689","KHKGKMMB_04272","AHBKNBPL_03936","HAICNDGC_03293","KLHFJCKM_04003","KFJMDLHP_03680","GPOKPBNB_04193","GFKIFJBM_04365","IEPIMJMD_03821"
"relA","","GTP pyrophosphokinase",664,664,1,1,2763,NA,NA,"",1898,2234,2232,"IKNDILPL_01999","KDGEDJGF_01018","NHMALEOL_00397","PDCLLHKJ_01201","NJAPAPCP_00398","NILBDCJA_01148","JJMFAGEL_01672","KHKGKMMB_01348","AHBKNBPL_01127","HAICNDGC_00272","KLHFJCKM_00397","KFJMDLHP_01141","GPOKPBNB_00976","GFKIFJBM_03867","IEPIMJMD_00398"
"fucU","","L-fucose mutarotase",664,664,1,1,2787,NA,NA,"",404,467,422,"IKNDILPL_01977","KDGEDJGF_01040","NHMALEOL_00375","PDCLLHKJ_01179","NJAPAPCP_00376","NILBDCJA_01126","JJMFAGEL_01694","KHKGKMMB_01326","AHBKNBPL_01105","HAICNDGC_00294","KLHFJCKM_00375","KFJMDLHP_01119","GPOKPBNB_00998","GFKIFJBM_03845","IEPIMJMD_00376"
"kduI","","4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase",664,664,1,1,2827,NA,NA,"",590,836,835,"IKNDILPL_01936","KDGEDJGF_01081","NHMALEOL_00334","PDCLLHKJ_01137","NJAPAPCP_00334","NILBDCJA_01084","JJMFAGEL_02177","KHKGKMMB_01284","AHBKNBPL_01063","HAICNDGC_00336","KLHFJCKM_00334","KFJMDLHP_01078","GPOKPBNB_01039","GFKIFJBM_03804","IEPIMJMD_00334"
"wecC","","UDP-N-acetyl-D-mannosamine dehydrogenase",664,664,1,1,1981,NA,NA,"",857,1262,1261,"IKNDILPL_04257","KDGEDJGF_04186","NHMALEOL_04222","PDCLLHKJ_04089","NJAPAPCP_04250","NILBDCJA_04179","JJMFAGEL_03946","KHKGKMMB_04380","AHBKNBPL_04189","HAICNDGC_04110","KLHFJCKM_04223","KFJMDLHP_03901","GPOKPBNB_04261","GFKIFJBM_03898","IEPIMJMD_04107"
"torT","","Periplasmic protein TorT",664,664,1,1,3985,NA,NA,"",890,1040,1039,"IKNDILPL_04326","KDGEDJGF_04310","NHMALEOL_04251","PDCLLHKJ_04173","NJAPAPCP_04319","NILBDCJA_04303","JJMFAGEL_04421","KHKGKMMB_04409","AHBKNBPL_04218","HAICNDGC_04139","KLHFJCKM_04347","KFJMDLHP_04048","GPOKPBNB_04330","GFKIFJBM_04022","IEPIMJMD_04231"
"hsrA","","putative transport protein HsrA",664,664,1,1,3923,NA,NA,"",710,1427,1423,"IKNDILPL_04385","KDGEDJGF_04251","NHMALEOL_04310","PDCLLHKJ_04114","NJAPAPCP_04378","NILBDCJA_04244","JJMFAGEL_04451","KHKGKMMB_04468","AHBKNBPL_04277","HAICNDGC_04198","KLHFJCKM_04288","KFJMDLHP_03989","GPOKPBNB_04389","GFKIFJBM_03963","IEPIMJMD_04172"
"hutU","","Urocanate hydratase",664,664,1,1,1422,NA,NA,"",983,1685,1682,"IKNDILPL_01597","KDGEDJGF_01877","NHMALEOL_00650","PDCLLHKJ_04317","NJAPAPCP_04572","NILBDCJA_01442","JJMFAGEL_00963","KHKGKMMB_00023","AHBKNBPL_03619","HAICNDGC_01058","KLHFJCKM_01131","KFJMDLHP_04102","GPOKPBNB_01836","GFKIFJBM_04050","IEPIMJMD_01416"
"ybhN","","Inner membrane protein YbhN",664,664,1,1,1444,NA,NA,"",800,962,961,"IKNDILPL_01618","KDGEDJGF_01856","NHMALEOL_00671","PDCLLHKJ_04296","NJAPAPCP_01130","NILBDCJA_01463","JJMFAGEL_00942","KHKGKMMB_00044","AHBKNBPL_03598","HAICNDGC_01079","KLHFJCKM_01110","KFJMDLHP_04081","GPOKPBNB_01815","GFKIFJBM_04071","IEPIMJMD_01395"
"rcnA","","Nickel/cobalt efflux system RcnA",664,664,1,1,2833,NA,NA,"",317,968,800,"IKNDILPL_02601","KDGEDJGF_01087","NHMALEOL_00328","PDCLLHKJ_01803","NJAPAPCP_00328","NILBDCJA_01078","JJMFAGEL_02171","KHKGKMMB_01278","AHBKNBPL_01057","HAICNDGC_00342","KLHFJCKM_00328","KFJMDLHP_01072","GPOKPBNB_01045","GFKIFJBM_03798","IEPIMJMD_00328"
"rlmF","","Ribosomal RNA large subunit methyltransferase F",664,664,1,1,1460,NA,NA,"",509,926,924,"IKNDILPL_01632","KDGEDJGF_01842","NHMALEOL_00685","PDCLLHKJ_04282","NJAPAPCP_01144","NILBDCJA_01477","JJMFAGEL_00928","KHKGKMMB_00058","AHBKNBPL_03584","HAICNDGC_01093","KLHFJCKM_01096","KFJMDLHP_04067","GPOKPBNB_01801","GFKIFJBM_04085","IEPIMJMD_01381"
"group_1197","","hypothetical protein",664,664,1,1,1190,NA,NA,"",362,689,625,"IKNDILPL_03419","KDGEDJGF_03778","NHMALEOL_03774","PDCLLHKJ_03703","NJAPAPCP_03848","NILBDCJA_03967","JJMFAGEL_04226","KHKGKMMB_04128","AHBKNBPL_03397","HAICNDGC_02413","KLHFJCKM_03717","KFJMDLHP_03348","GPOKPBNB_03755","GFKIFJBM_02643","IEPIMJMD_02898"
"yfcO","","putative protein YfcO",664,664,1,1,1194,NA,NA,"",734,842,841,"IKNDILPL_03415","KDGEDJGF_03774","NHMALEOL_03770","PDCLLHKJ_03699","NJAPAPCP_03844","NILBDCJA_03963","JJMFAGEL_04230","KHKGKMMB_04124","AHBKNBPL_03393","HAICNDGC_02409","KLHFJCKM_03713","KFJMDLHP_03344","GPOKPBNB_03759","GFKIFJBM_02639","IEPIMJMD_02894"
"group_1214","","putative protein",664,664,1,1,1597,NA,NA,"",176,590,589,"IKNDILPL_04492","KDGEDJGF_04515","NHMALEOL_04512","PDCLLHKJ_04593","NJAPAPCP_04542","NILBDCJA_04596","JJMFAGEL_04541","KHKGKMMB_04679","AHBKNBPL_04514","HAICNDGC_04501","KLHFJCKM_04451","KFJMDLHP_04486","GPOKPBNB_04626","GFKIFJBM_04512","IEPIMJMD_04522"
"group_1223","","hypothetical protein",664,664,1,1,1548,NA,NA,"",614,1124,1122,"IKNDILPL_04553","KDGEDJGF_04610","NHMALEOL_04596","PDCLLHKJ_04640","NJAPAPCP_04583","NILBDCJA_04610","JJMFAGEL_04599","KHKGKMMB_01626","AHBKNBPL_01704","HAICNDGC_04552","KLHFJCKM_04479","KFJMDLHP_04514","GPOKPBNB_02311","GFKIFJBM_04540","IEPIMJMD_00676"
"group_1259","","hypothetical protein",664,664,1,1,4344,NA,NA,"",695,3683,3662,"IKNDILPL_01306","KDGEDJGF_02982","NHMALEOL_02595","PDCLLHKJ_01042","NJAPAPCP_02614","NILBDCJA_02618","JJMFAGEL_03399","KHKGKMMB_02122","AHBKNBPL_02201","HAICNDGC_01819","KLHFJCKM_02015","KFJMDLHP_02494","GPOKPBNB_02808","GFKIFJBM_00863","IEPIMJMD_01887"
"ftsP","","Cell division protein FtsP",664,664,1,1,2989,NA,NA,"",764,1418,1411,"IKNDILPL_02752","KDGEDJGF_01238","NHMALEOL_00177","PDCLLHKJ_01954","NJAPAPCP_00177","NILBDCJA_00927","JJMFAGEL_02020","KHKGKMMB_01126","AHBKNBPL_00906","HAICNDGC_00493","KLHFJCKM_00177","KFJMDLHP_00921","GPOKPBNB_01196","GFKIFJBM_01597","IEPIMJMD_00177"
"metE","","5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase",664,664,1,1,2019,NA,NA,"",1277,2270,2261,"IKNDILPL_04299","KDGEDJGF_04228","NHMALEOL_04180","PDCLLHKJ_04047","NJAPAPCP_04292","NILBDCJA_04221","JJMFAGEL_03904","KHKGKMMB_04338","AHBKNBPL_04147","HAICNDGC_04068","KLHFJCKM_04265","KFJMDLHP_03859","GPOKPBNB_04303","GFKIFJBM_03940","IEPIMJMD_04149"
"hisJ","","Histidine-binding periplasmic protein",664,664,1,1,4099,NA,NA,"",374,788,781,"IKNDILPL_01476","KDGEDJGF_02811","NHMALEOL_02425","PDCLLHKJ_00871","NJAPAPCP_02443","NILBDCJA_02448","JJMFAGEL_03459","KHKGKMMB_02292","AHBKNBPL_02370","HAICNDGC_01989","KLHFJCKM_02185","KFJMDLHP_02323","GPOKPBNB_02978","GFKIFJBM_01033","IEPIMJMD_01717"
"group_1314","","hypothetical protein",664,664,1,1,3756,NA,NA,"",860,1061,1054,"IKNDILPL_02283","KDGEDJGF_03389","NHMALEOL_03001","PDCLLHKJ_01485","NJAPAPCP_03045","NILBDCJA_02720","JJMFAGEL_02949","KHKGKMMB_02708","AHBKNBPL_02780","HAICNDGC_01717","KLHFJCKM_02946","KFJMDLHP_02901","GPOKPBNB_03396","GFKIFJBM_02261","IEPIMJMD_02516"
