"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR12976632","SRR5311510","SRR12713728","SRR2925645","SRR22566519","SRR6424832","SRR17301402","SRR22302517","SRR5127030","SRR8270022","SRR8397790","SRR15217993","SRR12817688","SRR13944386","SRR12194054"
"group_1006","","hypothetical protein",905,905,1,1,2498,NA,NA,"",1823,2168,2165,"AKHGBHIK_04561","NFGFPPGO_03280","FJIGMOPH_03517","FDGBHDOC_03635","IIEPAPOM_04355","PJOKKEEG_02826","FGLIGPEB_03394","CCJGFCMK_03937","KIGFMGCD_03664","JIEDKMJH_04334","KCBILMFN_03096","LOABEEPI_04339","FDFFIOFC_03733","OKFOFCKN_02490","JEBPHPDB_04450"
"papC_3","","Outer membrane usher protein PapC",905,905,1,1,997,NA,NA,"",2057,2657,2656,"AKHGBHIK_04019","NFGFPPGO_03733","FJIGMOPH_04147","FDGBHDOC_03755","IIEPAPOM_02668","PJOKKEEG_03476","FGLIGPEB_03683","CCJGFCMK_04237","KIGFMGCD_04294","JIEDKMJH_04050","KCBILMFN_03645","LOABEEPI_04038","FDFFIOFC_04297","OKFOFCKN_03426","JEBPHPDB_02057"
"yfcO","","putative protein YfcO",905,905,1,1,992,NA,NA,"",734,842,841,"AKHGBHIK_04014","NFGFPPGO_03738","FJIGMOPH_04142","FDGBHDOC_03750","IIEPAPOM_02663","PJOKKEEG_03481","FGLIGPEB_03678","CCJGFCMK_04242","KIGFMGCD_04299","JIEDKMJH_04055","KCBILMFN_03650","LOABEEPI_04033","FDFFIOFC_04292","OKFOFCKN_03431","JEBPHPDB_02052"
"group_1013","","hypothetical protein",905,905,1,1,988,NA,NA,"",362,689,622,"AKHGBHIK_04010","NFGFPPGO_03742","FJIGMOPH_04138","FDGBHDOC_03746","IIEPAPOM_02659","PJOKKEEG_03485","FGLIGPEB_03674","CCJGFCMK_04246","KIGFMGCD_04303","JIEDKMJH_04059","KCBILMFN_03654","LOABEEPI_04029","FDFFIOFC_04288","OKFOFCKN_03435","JEBPHPDB_02048"
"abaF","","Fosfomycin resistance protein AbaF",905,905,1,1,979,NA,NA,"",803,1301,804,"AKHGBHIK_04002","NFGFPPGO_03750","FJIGMOPH_04130","FDGBHDOC_03738","IIEPAPOM_02651","PJOKKEEG_03493","FGLIGPEB_03666","CCJGFCMK_04254","KIGFMGCD_04311","JIEDKMJH_04067","KCBILMFN_03662","LOABEEPI_04021","FDFFIOFC_04280","OKFOFCKN_03443","JEBPHPDB_02040"
"ldcC","","Constitutive lysine decarboxylase",905,905,1,1,956,NA,NA,"",1370,2141,2139,"AKHGBHIK_03979","NFGFPPGO_03773","FJIGMOPH_04107","FDGBHDOC_03715","IIEPAPOM_02628","PJOKKEEG_03516","FGLIGPEB_03643","CCJGFCMK_04277","KIGFMGCD_04334","JIEDKMJH_04090","KCBILMFN_03685","LOABEEPI_03998","FDFFIOFC_04257","OKFOFCKN_03466","JEBPHPDB_02017"
"group_1042","","putative signaling protein",905,905,1,1,1158,NA,NA,"",1100,2099,2097,"AKHGBHIK_04253","NFGFPPGO_04522","FJIGMOPH_04222","FDGBHDOC_04454","IIEPAPOM_04343","PJOKKEEG_04434","FGLIGPEB_04442","CCJGFCMK_04430","KIGFMGCD_04489","JIEDKMJH_04220","KCBILMFN_04341","LOABEEPI_04176","FDFFIOFC_04429","OKFOFCKN_04452","JEBPHPDB_04107"
"malG","","Maltose/maltodextrin transport system permease protein MalG",905,905,1,1,913,NA,NA,"",515,890,889,"AKHGBHIK_03938","NFGFPPGO_01087","FJIGMOPH_03644","FDGBHDOC_01572","IIEPAPOM_00027","PJOKKEEG_03077","FGLIGPEB_01113","CCJGFCMK_02235","KIGFMGCD_01666","JIEDKMJH_03188","KCBILMFN_04173","LOABEEPI_02618","FDFFIOFC_01618","OKFOFCKN_04417","JEBPHPDB_02902"
"lamB","","Maltoporin",905,905,1,1,4755,NA,NA,"",644,1358,1347,"AKHGBHIK_03934","NFGFPPGO_01083","FJIGMOPH_03648","FDGBHDOC_01568","IIEPAPOM_00031","PJOKKEEG_03073","FGLIGPEB_01117","CCJGFCMK_02239","KIGFMGCD_01662","JIEDKMJH_03192","KCBILMFN_04169","LOABEEPI_02614","FDFFIOFC_01622","OKFOFCKN_04421","JEBPHPDB_02906"
"chuR_2","","Anaerobic sulfatase-maturating enzyme",905,905,1,1,5840,NA,NA,"",965,1190,1189,"AKHGBHIK_02261","NFGFPPGO_00688","FJIGMOPH_04383","FDGBHDOC_01173","IIEPAPOM_04438","PJOKKEEG_03122","FGLIGPEB_01512","CCJGFCMK_02978","KIGFMGCD_01268","JIEDKMJH_03939","KCBILMFN_01160","LOABEEPI_04371","FDFFIOFC_03905","OKFOFCKN_00423","JEBPHPDB_03007"
"yjgN_1","","Inner membrane protein YjgN",905,905,1,1,4988,NA,NA,"",752,848,847,"AKHGBHIK_02732","NFGFPPGO_00864","FJIGMOPH_02331","FDGBHDOC_01349","IIEPAPOM_00250","PJOKKEEG_03298","FGLIGPEB_01336","CCJGFCMK_04600","KIGFMGCD_01444","JIEDKMJH_02997","KCBILMFN_01336","LOABEEPI_03960","FDFFIOFC_01842","OKFOFCKN_00600","JEBPHPDB_04383"
"group_1092","","hypothetical protein",905,905,1,1,2437,NA,NA,"",698,974,973,"AKHGBHIK_04461","NFGFPPGO_03332","FJIGMOPH_04449","FDGBHDOC_03687","IIEPAPOM_04535","PJOKKEEG_02878","FGLIGPEB_03343","CCJGFCMK_03886","KIGFMGCD_03716","JIEDKMJH_04570","KCBILMFN_04584","LOABEEPI_04411","FDFFIOFC_03785","OKFOFCKN_02542","JEBPHPDB_04358"
"aceB","","Malate synthase A",905,905,1,1,889,NA,NA,"",1298,1601,1598,"AKHGBHIK_03962","NFGFPPGO_01111","FJIGMOPH_03620","FDGBHDOC_01596","IIEPAPOM_00003","PJOKKEEG_03101","FGLIGPEB_01089","CCJGFCMK_02211","KIGFMGCD_01690","JIEDKMJH_03164","KCBILMFN_04197","LOABEEPI_02642","FDFFIOFC_01594","OKFOFCKN_04393","JEBPHPDB_02878"
"prr","","Gamma-aminobutyraldehyde dehydrogenase",905,905,1,1,3242,NA,NA,"",1397,1445,1424,"AKHGBHIK_02053","NFGFPPGO_02071","FJIGMOPH_01612","FDGBHDOC_01728","IIEPAPOM_00697","PJOKKEEG_01627","FGLIGPEB_01807","CCJGFCMK_00542","KIGFMGCD_00798","JIEDKMJH_01995","KCBILMFN_00692","LOABEEPI_00534","FDFFIOFC_00957","OKFOFCKN_00919","JEBPHPDB_00961"
"group_1135","","hypothetical protein",905,905,1,1,1575,NA,NA,"",953,3956,3869,"AKHGBHIK_01810","NFGFPPGO_03563","FJIGMOPH_04236","FDGBHDOC_03030","IIEPAPOM_02174","PJOKKEEG_02561","FGLIGPEB_02960","CCJGFCMK_02930","KIGFMGCD_02762","JIEDKMJH_00737","KCBILMFN_01510","LOABEEPI_04214","FDFFIOFC_02212","OKFOFCKN_03020","JEBPHPDB_04144"
"ybiT","","putative ABC transporter ATP-binding protein YbiT",905,905,1,1,4411,NA,NA,"",977,1595,1590,"AKHGBHIK_03758","NFGFPPGO_04275","FJIGMOPH_03893","FDGBHDOC_00739","IIEPAPOM_04100","PJOKKEEG_04376","FGLIGPEB_01017","CCJGFCMK_04083","KIGFMGCD_04292","JIEDKMJH_03778","KCBILMFN_04144","LOABEEPI_03699","FDFFIOFC_04172","OKFOFCKN_04219","JEBPHPDB_03949"
"ttdA_1","","L(+)-tartrate dehydratase subunit alpha",905,905,1,1,1199,NA,NA,"",617,854,843,"AKHGBHIK_04496","NFGFPPGO_03974","FJIGMOPH_04392","FDGBHDOC_03900","IIEPAPOM_03220","PJOKKEEG_04422","FGLIGPEB_03828","CCJGFCMK_04349","KIGFMGCD_03921","JIEDKMJH_04534","KCBILMFN_04288","LOABEEPI_04446","FDFFIOFC_03374","OKFOFCKN_03672","JEBPHPDB_04424"
"dtpA","","Dipeptide and tripeptide permease A",905,905,1,1,3083,NA,NA,"",938,1511,1504,"AKHGBHIK_00319","NFGFPPGO_03034","FJIGMOPH_00010","FDGBHDOC_03390","IIEPAPOM_01863","PJOKKEEG_03750","FGLIGPEB_03320","CCJGFCMK_01910","KIGFMGCD_03122","JIEDKMJH_01657","KCBILMFN_02471","LOABEEPI_01439","FDFFIOFC_02572","OKFOFCKN_01929","JEBPHPDB_01420"
"cfxP","","Phosphoribulokinase, plasmid",905,905,1,1,126,NA,NA,"",749,869,868,"AKHGBHIK_01452","NFGFPPGO_01462","FJIGMOPH_00556","FDGBHDOC_02022","IIEPAPOM_01175","PJOKKEEG_01018","FGLIGPEB_01954","CCJGFCMK_00348","KIGFMGCD_01757","JIEDKMJH_00351","KCBILMFN_00839","LOABEEPI_00949","FDFFIOFC_00349","OKFOFCKN_01212","JEBPHPDB_00065"
"nudE","","ADP compounds hydrolase NudE",905,905,1,1,161,NA,NA,"",563,596,563,"AKHGBHIK_01422","NFGFPPGO_01432","FJIGMOPH_00526","FDGBHDOC_02052","IIEPAPOM_01145","PJOKKEEG_00988","FGLIGPEB_01984","CCJGFCMK_00318","KIGFMGCD_01787","JIEDKMJH_00321","KCBILMFN_00869","LOABEEPI_00919","FDFFIOFC_00319","OKFOFCKN_01242","JEBPHPDB_00095"
"igaA","","Intracellular growth attenuator protein igaA",905,905,1,1,162,NA,NA,"",1997,2132,2131,"AKHGBHIK_01421","NFGFPPGO_01431","FJIGMOPH_00525","FDGBHDOC_02053","IIEPAPOM_01144","PJOKKEEG_00987","FGLIGPEB_01985","CCJGFCMK_00317","KIGFMGCD_01788","JIEDKMJH_00320","KCBILMFN_00870","LOABEEPI_00918","FDFFIOFC_00318","OKFOFCKN_01243","JEBPHPDB_00096"
"hslR","","Heat shock protein 15",905,905,1,1,164,NA,NA,"",326,401,400,"AKHGBHIK_01419","NFGFPPGO_01429","FJIGMOPH_00523","FDGBHDOC_02055","IIEPAPOM_01142","PJOKKEEG_00985","FGLIGPEB_01987","CCJGFCMK_00315","KIGFMGCD_01790","JIEDKMJH_00318","KCBILMFN_00872","LOABEEPI_00916","FDFFIOFC_00316","OKFOFCKN_01245","JEBPHPDB_00098"
"rhmR_1","","putative HTH-type transcriptional regulator RhmR",905,905,1,1,204,NA,NA,"",608,755,754,"AKHGBHIK_01383","NFGFPPGO_01393","FJIGMOPH_00487","FDGBHDOC_02091","IIEPAPOM_01106","PJOKKEEG_00949","FGLIGPEB_02023","CCJGFCMK_00279","KIGFMGCD_01826","JIEDKMJH_00282","KCBILMFN_00908","LOABEEPI_00880","FDFFIOFC_00280","OKFOFCKN_01281","JEBPHPDB_00134"
"malP_1","","Maltodextrin phosphorylase",905,905,1,1,205,NA,NA,"",2372,2447,2446,"AKHGBHIK_01382","NFGFPPGO_01392","FJIGMOPH_00486","FDGBHDOC_02092","IIEPAPOM_01105","PJOKKEEG_00948","FGLIGPEB_02024","CCJGFCMK_00278","KIGFMGCD_01827","JIEDKMJH_00281","KCBILMFN_00909","LOABEEPI_00879","FDFFIOFC_00279","OKFOFCKN_01282","JEBPHPDB_00135"
"yhhX","","putative oxidoreductase YhhX",905,905,1,1,216,NA,NA,"",500,1037,1036,"AKHGBHIK_01372","NFGFPPGO_01382","FJIGMOPH_00476","FDGBHDOC_02102","IIEPAPOM_01095","PJOKKEEG_00938","FGLIGPEB_02034","CCJGFCMK_00268","KIGFMGCD_01837","JIEDKMJH_00271","KCBILMFN_00919","LOABEEPI_00869","FDFFIOFC_00269","OKFOFCKN_01292","JEBPHPDB_00145"
"lacG","","Lactose transport system permease protein LacG",905,905,1,1,229,NA,NA,"",500,845,844,"AKHGBHIK_01361","NFGFPPGO_01371","FJIGMOPH_00465","FDGBHDOC_02113","IIEPAPOM_01084","PJOKKEEG_00927","FGLIGPEB_02045","CCJGFCMK_00257","KIGFMGCD_01848","JIEDKMJH_00260","KCBILMFN_00930","LOABEEPI_00858","FDFFIOFC_00258","OKFOFCKN_01303","JEBPHPDB_00156"
"pitA","","Low-affinity inorganic phosphate transporter 1",905,905,1,1,267,NA,NA,"",716,1496,1495,"AKHGBHIK_01327","NFGFPPGO_01337","FJIGMOPH_00431","FDGBHDOC_02147","IIEPAPOM_01050","PJOKKEEG_00893","FGLIGPEB_02079","CCJGFCMK_00223","KIGFMGCD_01882","JIEDKMJH_00226","KCBILMFN_00964","LOABEEPI_00824","FDFFIOFC_00224","OKFOFCKN_01337","JEBPHPDB_00190"
"uspB","","Universal stress protein B",905,905,1,1,268,NA,NA,"",242,335,334,"AKHGBHIK_01326","NFGFPPGO_01336","FJIGMOPH_00430","FDGBHDOC_02148","IIEPAPOM_01049","PJOKKEEG_00892","FGLIGPEB_02080","CCJGFCMK_00222","KIGFMGCD_01883","JIEDKMJH_00225","KCBILMFN_00965","LOABEEPI_00823","FDFFIOFC_00223","OKFOFCKN_01338","JEBPHPDB_00191"
"yhjE","","Inner membrane metabolite transport protein YhjE",905,905,1,1,288,NA,NA,"",1100,1322,1321,"AKHGBHIK_01307","NFGFPPGO_01317","FJIGMOPH_00411","FDGBHDOC_02167","IIEPAPOM_01030","PJOKKEEG_00873","FGLIGPEB_02099","CCJGFCMK_00203","KIGFMGCD_01902","JIEDKMJH_00206","KCBILMFN_00985","LOABEEPI_00804","FDFFIOFC_00204","OKFOFCKN_01357","JEBPHPDB_00210"
"group_1190","","hypothetical protein",905,905,1,1,289,NA,NA,"",1895,2060,2059,"AKHGBHIK_01306","NFGFPPGO_01316","FJIGMOPH_00410","FDGBHDOC_02168","IIEPAPOM_01029","PJOKKEEG_00872","FGLIGPEB_02100","CCJGFCMK_00202","KIGFMGCD_01903","JIEDKMJH_00205","KCBILMFN_00986","LOABEEPI_00803","FDFFIOFC_00203","OKFOFCKN_01358","JEBPHPDB_00211"
"bcsE","","Cyclic di-GMP binding protein BcsE",905,905,1,1,302,NA,NA,"",1445,1559,1555,"AKHGBHIK_01294","NFGFPPGO_01304","FJIGMOPH_00398","FDGBHDOC_02180","IIEPAPOM_01017","PJOKKEEG_00860","FGLIGPEB_02112","CCJGFCMK_00190","KIGFMGCD_01915","JIEDKMJH_00193","KCBILMFN_00998","LOABEEPI_00791","FDFFIOFC_00191","OKFOFCKN_01370","JEBPHPDB_00223"
"eptB","","Kdo(2)-lipid A phosphoethanolamine 7''-transferase",905,905,1,1,316,NA,NA,"",560,1691,1689,"AKHGBHIK_01280","NFGFPPGO_01290","FJIGMOPH_00384","FDGBHDOC_02194","IIEPAPOM_01003","PJOKKEEG_00846","FGLIGPEB_02126","CCJGFCMK_00176","KIGFMGCD_01929","JIEDKMJH_00179","KCBILMFN_01012","LOABEEPI_00777","FDFFIOFC_00177","OKFOFCKN_01384","JEBPHPDB_00237"
"lpfD_1","","putative minor fimbrial subunit LpfD",905,905,1,1,318,NA,NA,"",512,1079,1078,"AKHGBHIK_01278","NFGFPPGO_01288","FJIGMOPH_00382","FDGBHDOC_02196","IIEPAPOM_01001","PJOKKEEG_00844","FGLIGPEB_02128","CCJGFCMK_00174","KIGFMGCD_01931","JIEDKMJH_00177","KCBILMFN_01014","LOABEEPI_00775","FDFFIOFC_00175","OKFOFCKN_01386","JEBPHPDB_00239"
"group_1194","","hypothetical protein",905,905,1,1,319,NA,NA,"",2243,2297,2243,"AKHGBHIK_01277","NFGFPPGO_01287","FJIGMOPH_00381","FDGBHDOC_02197","IIEPAPOM_01000","PJOKKEEG_00843","FGLIGPEB_02129","CCJGFCMK_00173","KIGFMGCD_01932","JIEDKMJH_00176","KCBILMFN_01015","LOABEEPI_00774","FDFFIOFC_00174","OKFOFCKN_01387","JEBPHPDB_00240"
