"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR16501701","SRR2925325","SRR13112135","SRR15782971","SRR10740816","SRR11214346","SRR10901346","SRR20710269","SRR15539430","SRR18128651","SRR10343288","SRR14326413","SRR8322000","SRR9829552","SRR12828253"
"group_1006","","hypothetical protein",905,905,1,1,2498,NA,NA,"",1823,2168,2165,"JDIHONNP_04511","FIMGBLAB_03470","AJINJLIA_04355","FDBHIPEH_04401","BFAOBFAM_02553","FONMPNID_03166","MIOIEEON_04508","GAPFKBKF_04457","PJIMPGJH_04024","CEAJGGCM_04313","AGHFNEBA_04524","GEFJFNMM_04407","CNKEBLDJ_02732","FGHNHENK_03685","NONFEKOJ_03573"
"papC_3","","Outer membrane usher protein PapC",905,905,1,1,997,NA,NA,"",2057,2657,2656,"JDIHONNP_04204","FIMGBLAB_03845","AJINJLIA_04289","FDBHIPEH_03677","BFAOBFAM_03000","FONMPNID_03642","MIOIEEON_01854","GAPFKBKF_03774","PJIMPGJH_04320","CEAJGGCM_03381","AGHFNEBA_03682","GEFJFNMM_04215","CNKEBLDJ_03781","FGHNHENK_03461","NONFEKOJ_03929"
"yfcO","","putative protein YfcO",905,905,1,1,992,NA,NA,"",734,842,841,"JDIHONNP_04199","FIMGBLAB_03850","AJINJLIA_04284","FDBHIPEH_03672","BFAOBFAM_03005","FONMPNID_03647","MIOIEEON_01849","GAPFKBKF_03779","PJIMPGJH_04315","CEAJGGCM_03386","AGHFNEBA_03687","GEFJFNMM_04220","CNKEBLDJ_03776","FGHNHENK_03466","NONFEKOJ_03934"
"group_1013","","hypothetical protein",905,905,1,1,988,NA,NA,"",362,689,622,"JDIHONNP_04195","FIMGBLAB_03854","AJINJLIA_04280","FDBHIPEH_03668","BFAOBFAM_03009","FONMPNID_03651","MIOIEEON_01845","GAPFKBKF_03783","PJIMPGJH_04311","CEAJGGCM_03390","AGHFNEBA_03691","GEFJFNMM_04224","CNKEBLDJ_03772","FGHNHENK_03470","NONFEKOJ_03938"
"abaF","","Fosfomycin resistance protein AbaF",905,905,1,1,979,NA,NA,"",803,1301,804,"JDIHONNP_04187","FIMGBLAB_03862","AJINJLIA_04272","FDBHIPEH_03660","BFAOBFAM_03017","FONMPNID_03659","MIOIEEON_01837","GAPFKBKF_03791","PJIMPGJH_04303","CEAJGGCM_03398","AGHFNEBA_03699","GEFJFNMM_04232","CNKEBLDJ_03764","FGHNHENK_03478","NONFEKOJ_03946"
"ldcC","","Constitutive lysine decarboxylase",905,905,1,1,956,NA,NA,"",1370,2141,2139,"JDIHONNP_04164","FIMGBLAB_03885","AJINJLIA_04249","FDBHIPEH_03637","BFAOBFAM_03040","FONMPNID_03682","MIOIEEON_01814","GAPFKBKF_03814","PJIMPGJH_04280","CEAJGGCM_03421","AGHFNEBA_03722","GEFJFNMM_04255","CNKEBLDJ_03741","FGHNHENK_03501","NONFEKOJ_03969"
"group_1042","","putative signaling protein",905,905,1,1,1158,NA,NA,"",1100,2099,2097,"JDIHONNP_04294","FIMGBLAB_04427","AJINJLIA_04451","FDBHIPEH_04502","BFAOBFAM_03926","FONMPNID_04491","MIOIEEON_04041","GAPFKBKF_04077","PJIMPGJH_04436","CEAJGGCM_04414","AGHFNEBA_04395","GEFJFNMM_04277","CNKEBLDJ_04486","FGHNHENK_04018","NONFEKOJ_04421"
"malG","","Maltose/maltodextrin transport system permease protein MalG",905,905,1,1,913,NA,NA,"",515,890,889,"JDIHONNP_03209","FIMGBLAB_01181","AJINJLIA_04206","FDBHIPEH_01572","BFAOBFAM_02915","FONMPNID_01718","MIOIEEON_04208","GAPFKBKF_03744","PJIMPGJH_01711","CEAJGGCM_04282","AGHFNEBA_04048","GEFJFNMM_03904","CNKEBLDJ_00513","FGHNHENK_03431","NONFEKOJ_01181"
"lamB","","Maltoporin",905,905,1,1,4755,NA,NA,"",644,1358,1347,"JDIHONNP_03205","FIMGBLAB_01185","AJINJLIA_04210","FDBHIPEH_01568","BFAOBFAM_02919","FONMPNID_01714","MIOIEEON_04212","GAPFKBKF_03748","PJIMPGJH_01707","CEAJGGCM_04278","AGHFNEBA_04044","GEFJFNMM_03900","CNKEBLDJ_00517","FGHNHENK_03435","NONFEKOJ_01185"
"chuR_2","","Anaerobic sulfatase-maturating enzyme",905,905,1,1,5840,NA,NA,"",965,1190,1189,"JDIHONNP_04406","FIMGBLAB_01582","AJINJLIA_01800","FDBHIPEH_01173","BFAOBFAM_01761","FONMPNID_01320","MIOIEEON_02881","GAPFKBKF_04259","PJIMPGJH_03752","CEAJGGCM_03651","AGHFNEBA_02851","GEFJFNMM_03364","CNKEBLDJ_00913","FGHNHENK_04167","NONFEKOJ_01581"
