"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR13112133","SRR15539446","SRR3664934","SRR21937927","SRR12212542","SRR8202274","SRR8548552","SRR7063174","SRR17042236","SRR4280632","SRR8136963","SRR3664944","SRR21909374","SRR16578262","SRR10165306"
"group_1006","","hypothetical protein",905,905,1,1,2498,NA,NA,"",1823,2168,2165,"KAKBGEAC_04611","PKOHCCJE_04439","JKHLNKDO_03462","ONPAHLON_04449","JPKCFODP_04458","NFPLEHLM_03989","MOPJDAED_03264","AOFBAIDD_02762","DNKPKIFB_03686","HELOFBCB_03435","HCLABDPE_04554","ILEHMMIL_03004","HBNCABNL_02732","PKHBDMEK_04559","IMJJNBNM_04439"
"papC_3","","Outer membrane usher protein PapC",905,905,1,1,997,NA,NA,"",2057,2657,2656,"KAKBGEAC_03073","PKOHCCJE_03864","JKHLNKDO_03751","ONPAHLON_04202","JPKCFODP_03956","NFPLEHLM_03346","MOPJDAED_02208","AOFBAIDD_03506","DNKPKIFB_04141","HELOFBCB_03810","HCLABDPE_04377","ILEHMMIL_03541","HBNCABNL_04222","PKHBDMEK_03955","IMJJNBNM_03426"
"yfcO","","putative protein YfcO",905,905,1,1,992,NA,NA,"",734,842,841,"KAKBGEAC_03068","PKOHCCJE_03869","JKHLNKDO_03746","ONPAHLON_04197","JPKCFODP_03951","NFPLEHLM_03341","MOPJDAED_02213","AOFBAIDD_03511","DNKPKIFB_04146","HELOFBCB_03815","HCLABDPE_04382","ILEHMMIL_03536","HBNCABNL_04227","PKHBDMEK_03950","IMJJNBNM_03431"
"group_1013","","hypothetical protein",905,905,1,1,988,NA,NA,"",362,689,622,"KAKBGEAC_03064","PKOHCCJE_03873","JKHLNKDO_03742","ONPAHLON_04193","JPKCFODP_03947","NFPLEHLM_03337","MOPJDAED_02217","AOFBAIDD_03515","DNKPKIFB_04150","HELOFBCB_03819","HCLABDPE_04386","ILEHMMIL_03532","HBNCABNL_04231","PKHBDMEK_03946","IMJJNBNM_03435"
"abaF","","Fosfomycin resistance protein AbaF",905,905,1,1,979,NA,NA,"",803,1301,804,"KAKBGEAC_03056","PKOHCCJE_03881","JKHLNKDO_03734","ONPAHLON_04185","JPKCFODP_03939","NFPLEHLM_03329","MOPJDAED_02225","AOFBAIDD_03523","DNKPKIFB_04158","HELOFBCB_03827","HCLABDPE_04394","ILEHMMIL_03524","HBNCABNL_04239","PKHBDMEK_03938","IMJJNBNM_03443"
"ldcC","","Constitutive lysine decarboxylase",905,905,1,1,956,NA,NA,"",1370,2141,2139,"KAKBGEAC_03033","PKOHCCJE_03904","JKHLNKDO_03711","ONPAHLON_04162","JPKCFODP_03916","NFPLEHLM_03306","MOPJDAED_02248","AOFBAIDD_03546","DNKPKIFB_04181","HELOFBCB_03850","HCLABDPE_04417","ILEHMMIL_03501","HBNCABNL_04262","PKHBDMEK_03915","IMJJNBNM_03466"
"group_1042","","putative signaling protein",905,905,1,1,1158,NA,NA,"",1100,2099,2097,"KAKBGEAC_04404","PKOHCCJE_04225","JKHLNKDO_04385","ONPAHLON_04312","JPKCFODP_04530","NFPLEHLM_04463","MOPJDAED_04409","AOFBAIDD_04437","DNKPKIFB_04336","HELOFBCB_04420","HCLABDPE_04439","ILEHMMIL_04480","HBNCABNL_04397","PKHBDMEK_04257","IMJJNBNM_04427"
"malG","","Maltose/maltodextrin transport system permease protein MalG",905,905,1,1,913,NA,NA,"",515,890,889,"KAKBGEAC_02548","PKOHCCJE_03836","JKHLNKDO_00903","ONPAHLON_01775","JPKCFODP_02498","NFPLEHLM_01086","MOPJDAED_04148","AOFBAIDD_04499","DNKPKIFB_00417","HELOFBCB_01180","HCLABDPE_00986","ILEHMMIL_01085","HBNCABNL_00538","PKHBDMEK_02390","IMJJNBNM_00417"
"lamB","","Maltoporin",905,905,1,1,4755,NA,NA,"",644,1358,1347,"KAKBGEAC_02552","PKOHCCJE_03832","JKHLNKDO_00899","ONPAHLON_01779","JPKCFODP_02494","NFPLEHLM_01082","MOPJDAED_04144","AOFBAIDD_04124","DNKPKIFB_00413","HELOFBCB_01184","HCLABDPE_00982","ILEHMMIL_01081","HBNCABNL_00542","PKHBDMEK_02394","IMJJNBNM_00413"
"chuR_2","","Anaerobic sulfatase-maturating enzyme",905,905,1,1,5840,NA,NA,"",965,1190,1189,"KAKBGEAC_03564","PKOHCCJE_04390","JKHLNKDO_00504","ONPAHLON_03051","JPKCFODP_03646","NFPLEHLM_00686","MOPJDAED_03181","AOFBAIDD_02168","DNKPKIFB_00019","HELOFBCB_01579","HCLABDPE_00587","ILEHMMIL_00687","HBNCABNL_00937","PKHBDMEK_01922","IMJJNBNM_00019"
