"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR18673871","SRR2968114","SRR6766056","SRR6484652","SRR13394393","SRR7049822","SRR17240418","SRR17312233","SRR15356087","SRR15406747","SRR6663496","SRR6760557","SRR14276910","SRR10442241","SRR6158727"
"fhlA","","Formate hydrogenlyase transcriptional activator",664,664,1,1,2654,NA,NA,"",1163,2078,2076,"PIGBOKFJ_02571","ABBJMPGA_03598","DDCGKOBL_01089","FEIHKKDO_01836","HAFIHHID_00170","JJDMDCMC_02206","KMCBKOAC_00499","DLMEFPFI_00170","NJNAKGJD_01904","EFCCAHNN_01853","NMKAMEOC_00170","JEHGDFOF_02151","BAOOAAJA_00170","KIBLFBLO_01243","IGCOBCDP_01673"
"hypB","","Hydrogenase maturation factor HypB",664,664,1,1,2649,NA,NA,"",545,872,871,"PIGBOKFJ_02567","ABBJMPGA_03594","DDCGKOBL_01085","FEIHKKDO_01840","HAFIHHID_00166","JJDMDCMC_02210","KMCBKOAC_00503","DLMEFPFI_00166","NJNAKGJD_01908","EFCCAHNN_01857","NMKAMEOC_00166","JEHGDFOF_02155","BAOOAAJA_00166","KIBLFBLO_01247","IGCOBCDP_01677"
"yqaA","","Inner membrane protein YqaA",664,664,1,1,2616,NA,NA,"",281,425,424,"PIGBOKFJ_02530","ABBJMPGA_03557","DDCGKOBL_01048","FEIHKKDO_01877","HAFIHHID_00129","JJDMDCMC_02245","KMCBKOAC_00540","DLMEFPFI_00129","NJNAKGJD_01945","EFCCAHNN_01894","NMKAMEOC_00129","JEHGDFOF_02192","BAOOAAJA_00129","KIBLFBLO_01284","IGCOBCDP_01714"
"tctD","","Transcriptional regulatory protein tctD",664,664,1,1,2577,NA,NA,"",332,674,673,"PIGBOKFJ_02493","ABBJMPGA_03520","DDCGKOBL_01011","FEIHKKDO_01914","HAFIHHID_00092","JJDMDCMC_02282","KMCBKOAC_00577","DLMEFPFI_00092","NJNAKGJD_01982","EFCCAHNN_01931","NMKAMEOC_00092","JEHGDFOF_02229","BAOOAAJA_00092","KIBLFBLO_01321","IGCOBCDP_01751"
"yhaJ_2","","HTH-type transcriptional regulator YhaJ",664,664,1,1,5916,NA,NA,"",626,914,913,"PIGBOKFJ_03499","ABBJMPGA_03257","DDCGKOBL_02864","FEIHKKDO_01165","HAFIHHID_03578","JJDMDCMC_03033","KMCBKOAC_03240","DLMEFPFI_03372","NJNAKGJD_02991","EFCCAHNN_02195","NMKAMEOC_02654","JEHGDFOF_03402","BAOOAAJA_03519","KIBLFBLO_02715","IGCOBCDP_03690"
"wzzB","","Chain length determinant protein",664,664,1,1,5926,NA,NA,"",743,983,982,"PIGBOKFJ_03509","ABBJMPGA_03267","DDCGKOBL_02874","FEIHKKDO_01175","HAFIHHID_03568","JJDMDCMC_03023","KMCBKOAC_03230","DLMEFPFI_03382","NJNAKGJD_03001","EFCCAHNN_02185","NMKAMEOC_02644","JEHGDFOF_03412","BAOOAAJA_03529","KIBLFBLO_02705","IGCOBCDP_03680"
"group_1037","","hypothetical protein",664,664,1,1,5953,NA,NA,"",1004,1403,1402,"PIGBOKFJ_03530","ABBJMPGA_03288","DDCGKOBL_02895","FEIHKKDO_01196","HAFIHHID_03547","JJDMDCMC_03002","KMCBKOAC_03209","DLMEFPFI_03403","NJNAKGJD_03022","EFCCAHNN_02164","NMKAMEOC_02623","JEHGDFOF_03433","BAOOAAJA_03550","KIBLFBLO_02684","IGCOBCDP_02317"
"gtfA","","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit",664,664,1,1,5954,NA,NA,"",281,1220,1218,"PIGBOKFJ_03531","ABBJMPGA_03289","DDCGKOBL_02896","FEIHKKDO_01197","HAFIHHID_03546","JJDMDCMC_03001","KMCBKOAC_03208","DLMEFPFI_03404","NJNAKGJD_03023","EFCCAHNN_02163","NMKAMEOC_02622","JEHGDFOF_03434","BAOOAAJA_03551","KIBLFBLO_02683","IGCOBCDP_02318"
"manC1","","Mannose-1-phosphate guanylyltransferase 1",664,664,1,1,5960,NA,NA,"",1073,1436,1433,"PIGBOKFJ_03536","ABBJMPGA_03294","DDCGKOBL_02901","FEIHKKDO_01202","HAFIHHID_03541","JJDMDCMC_02996","KMCBKOAC_03203","DLMEFPFI_03409","NJNAKGJD_03028","EFCCAHNN_02158","NMKAMEOC_02617","JEHGDFOF_03439","BAOOAAJA_03556","KIBLFBLO_02678","IGCOBCDP_02323"
"mdtB","","Multidrug resistance protein MdtB",664,664,1,1,6116,NA,NA,"",494,3122,3116,"PIGBOKFJ_03561","ABBJMPGA_03319","DDCGKOBL_02926","FEIHKKDO_01227","HAFIHHID_03516","JJDMDCMC_02971","KMCBKOAC_03178","DLMEFPFI_03434","NJNAKGJD_03053","EFCCAHNN_02133","NMKAMEOC_02592","JEHGDFOF_03464","BAOOAAJA_03581","KIBLFBLO_02653","IGCOBCDP_02348"
"dld","","Quinone-dependent D-lactate dehydrogenase",664,664,1,1,6073,NA,NA,"",1310,1730,1728,"PIGBOKFJ_03601","ABBJMPGA_03359","DDCGKOBL_02966","FEIHKKDO_01267","HAFIHHID_03476","JJDMDCMC_02931","KMCBKOAC_03138","DLMEFPFI_03474","NJNAKGJD_03093","EFCCAHNN_02093","NMKAMEOC_02552","JEHGDFOF_03504","BAOOAAJA_03621","KIBLFBLO_02613","IGCOBCDP_02388"
"bcr","","Bicyclomycin resistance protein",664,664,1,1,6014,NA,NA,"",884,1190,1187,"PIGBOKFJ_03655","ABBJMPGA_03413","DDCGKOBL_03021","FEIHKKDO_01321","HAFIHHID_03421","JJDMDCMC_02876","KMCBKOAC_03083","DLMEFPFI_03528","NJNAKGJD_03147","EFCCAHNN_02038","NMKAMEOC_02497","JEHGDFOF_03558","BAOOAAJA_03675","KIBLFBLO_02558","IGCOBCDP_02442"
"dsbA_1","","hypothetical protein",664,664,1,1,3812,NA,NA,"",572,665,652,"PIGBOKFJ_01399","ABBJMPGA_00762","DDCGKOBL_03698","FEIHKKDO_02173","HAFIHHID_01434","JJDMDCMC_01375","KMCBKOAC_01430","DLMEFPFI_01322","NJNAKGJD_00911","EFCCAHNN_02675","NMKAMEOC_01974","JEHGDFOF_01401","BAOOAAJA_01322","KIBLFBLO_01539","IGCOBCDP_02764"
"group_1104","","hypothetical protein",664,664,1,1,3273,NA,NA,"",935,1127,1093,"PIGBOKFJ_01321","ABBJMPGA_00840","DDCGKOBL_03619","FEIHKKDO_02095","HAFIHHID_01513","JJDMDCMC_04048","KMCBKOAC_01508","DLMEFPFI_01244","NJNAKGJD_00833","EFCCAHNN_03684","NMKAMEOC_02052","JEHGDFOF_01323","BAOOAAJA_01244","KIBLFBLO_01461","IGCOBCDP_02842"
"deoA","","Thymidine phosphorylase",664,664,1,1,3268,NA,NA,"",1034,1322,1321,"PIGBOKFJ_01316","ABBJMPGA_00845","DDCGKOBL_03614","FEIHKKDO_02090","HAFIHHID_01518","JJDMDCMC_04043","KMCBKOAC_01513","DLMEFPFI_01239","NJNAKGJD_00828","EFCCAHNN_03679","NMKAMEOC_02057","JEHGDFOF_01318","BAOOAAJA_01239","KIBLFBLO_01456","IGCOBCDP_02847"
"sfmH_1","","putative fimbrial-like protein SfmH",664,664,1,1,3210,NA,NA,"",812,1007,1006,"PIGBOKFJ_01263","ABBJMPGA_00898","DDCGKOBL_03561","FEIHKKDO_02037","HAFIHHID_01571","JJDMDCMC_03990","KMCBKOAC_01566","DLMEFPFI_01186","NJNAKGJD_00775","EFCCAHNN_03626","NMKAMEOC_02110","JEHGDFOF_01265","BAOOAAJA_01186","KIBLFBLO_01403","IGCOBCDP_02900"
"assT_2","","Arylsulfate sulfotransferase AssT",664,664,1,1,3200,NA,NA,"",1529,1718,1717,"PIGBOKFJ_01254","ABBJMPGA_00907","DDCGKOBL_03552","FEIHKKDO_02028","HAFIHHID_01580","JJDMDCMC_03981","KMCBKOAC_01575","DLMEFPFI_01177","NJNAKGJD_00766","EFCCAHNN_03617","NMKAMEOC_02119","JEHGDFOF_01256","BAOOAAJA_01177","KIBLFBLO_01394","IGCOBCDP_04462"
"ygcS","","Inner membrane metabolite transport protein YgcS",664,664,1,1,1328,NA,NA,"",464,1340,1337,"PIGBOKFJ_03843","ABBJMPGA_03715","DDCGKOBL_04563","FEIHKKDO_03849","HAFIHHID_03729","JJDMDCMC_03637","KMCBKOAC_03787","DLMEFPFI_03716","NJNAKGJD_03180","EFCCAHNN_03572","NMKAMEOC_03758","JEHGDFOF_03596","BAOOAAJA_03713","KIBLFBLO_03260","IGCOBCDP_02931"
"btuB","","Vitamin B12 transporter BtuB",664,664,1,1,70,NA,NA,"",1412,1844,1843,"PIGBOKFJ_04057","ABBJMPGA_03833","DDCGKOBL_04073","FEIHKKDO_04356","HAFIHHID_04101","JJDMDCMC_03957","KMCBKOAC_04001","DLMEFPFI_03936","NJNAKGJD_03795","EFCCAHNN_03840","NMKAMEOC_03922","JEHGDFOF_04107","BAOOAAJA_04081","KIBLFBLO_03812","IGCOBCDP_02759"
"group_1150","","hypothetical protein",664,664,1,1,187,NA,NA,"",578,1031,1024,"PIGBOKFJ_04151","ABBJMPGA_03927","DDCGKOBL_04167","FEIHKKDO_04262","HAFIHHID_04195","JJDMDCMC_03863","KMCBKOAC_04095","DLMEFPFI_04030","NJNAKGJD_03701","EFCCAHNN_04252","NMKAMEOC_03828","JEHGDFOF_04013","BAOOAAJA_04175","KIBLFBLO_03718","IGCOBCDP_02665"
"fdoG_2","","Formate dehydrogenase-O major subunit",664,664,1,1,182,NA,NA,"",1373,2414,2410,"PIGBOKFJ_04154","ABBJMPGA_03930","DDCGKOBL_04170","FEIHKKDO_04259","HAFIHHID_04198","JJDMDCMC_03860","KMCBKOAC_04098","DLMEFPFI_04033","NJNAKGJD_03698","EFCCAHNN_04255","NMKAMEOC_03825","JEHGDFOF_04010","BAOOAAJA_04178","KIBLFBLO_03715","IGCOBCDP_02662"
"relA","","GTP pyrophosphokinase",664,664,1,1,2763,NA,NA,"",1898,2234,2232,"PIGBOKFJ_02673","ABBJMPGA_01729","DDCGKOBL_01191","FEIHKKDO_01733","HAFIHHID_00272","JJDMDCMC_02858","KMCBKOAC_00397","DLMEFPFI_00272","NJNAKGJD_01802","EFCCAHNN_00008","NMKAMEOC_00272","JEHGDFOF_02049","BAOOAAJA_00272","KIBLFBLO_01141","IGCOBCDP_03598"
"fucU","","L-fucose mutarotase",664,664,1,1,2787,NA,NA,"",404,467,422,"PIGBOKFJ_02695","ABBJMPGA_01707","DDCGKOBL_01213","FEIHKKDO_01711","HAFIHHID_00294","JJDMDCMC_02836","KMCBKOAC_00375","DLMEFPFI_00294","NJNAKGJD_01780","EFCCAHNN_00030","NMKAMEOC_00294","JEHGDFOF_02027","BAOOAAJA_00294","KIBLFBLO_01119","IGCOBCDP_03620"
"kduI","","4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase",664,664,1,1,2827,NA,NA,"",590,836,835,"PIGBOKFJ_02736","ABBJMPGA_01666","DDCGKOBL_01255","FEIHKKDO_01670","HAFIHHID_00335","JJDMDCMC_02796","KMCBKOAC_00334","DLMEFPFI_00335","NJNAKGJD_01739","EFCCAHNN_00072","NMKAMEOC_00335","JEHGDFOF_01985","BAOOAAJA_00336","KIBLFBLO_01078","IGCOBCDP_03661"
