"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR22927701","SRR9643393","SRR11015368","SRR5235498","SRR17321631","SRR5828284","SRR9829551","SRR10343288","SRR13332090","SRR10049737","SRR12828249","SRR10493606","SRR8707451","SRR18128661","SRR17157370"
"group_1006","","hypothetical protein",905,905,1,1,2498,NA,NA,"",1823,2168,2165,"GHMCGLJL_04528","JJMFJMFM_04461","JNNEAAKJ_01869","LBDHJNNO_02848","HIJKBCKB_03831","GHDDAADB_03351","MPFBFLID_04348","AGHFNEBA_04524","MEDKAEFB_04547","LNJABEDI_03705","FEGODEDJ_04343","EPFGCDOM_04430","EBKHBMPE_03140","DPMFBDAI_02224","EALADMDM_04494"
"papC_3","","Outer membrane usher protein PapC",905,905,1,1,997,NA,NA,"",2057,2657,2656,"GHMCGLJL_03788","JJMFJMFM_04013","JNNEAAKJ_02586","LBDHJNNO_03814","HIJKBCKB_04173","GHDDAADB_03816","MPFBFLID_03850","AGHFNEBA_03682","MEDKAEFB_04038","LNJABEDI_04119","FEGODEDJ_03730","EPFGCDOM_01229","EBKHBMPE_04321","DPMFBDAI_04267","EALADMDM_04096"
"yfcO","","putative protein YfcO",905,905,1,1,992,NA,NA,"",734,842,841,"GHMCGLJL_03793","JJMFJMFM_04018","JNNEAAKJ_02581","LBDHJNNO_03819","HIJKBCKB_04168","GHDDAADB_03821","MPFBFLID_03855","AGHFNEBA_03687","MEDKAEFB_04043","LNJABEDI_04114","FEGODEDJ_03735","EPFGCDOM_01224","EBKHBMPE_04326","DPMFBDAI_04272","EALADMDM_04091"
"group_1013","","hypothetical protein",905,905,1,1,988,NA,NA,"",362,689,622,"GHMCGLJL_03797","JJMFJMFM_04022","JNNEAAKJ_02577","LBDHJNNO_03823","HIJKBCKB_04164","GHDDAADB_03825","MPFBFLID_03859","AGHFNEBA_03691","MEDKAEFB_04047","LNJABEDI_04110","FEGODEDJ_03739","EPFGCDOM_01220","EBKHBMPE_04330","DPMFBDAI_04276","EALADMDM_04087"
"abaF","","Fosfomycin resistance protein AbaF",905,905,1,1,979,NA,NA,"",803,1301,804,"GHMCGLJL_03805","JJMFJMFM_04030","JNNEAAKJ_02569","LBDHJNNO_03831","HIJKBCKB_04156","GHDDAADB_03833","MPFBFLID_03867","AGHFNEBA_03699","MEDKAEFB_04055","LNJABEDI_04102","FEGODEDJ_03747","EPFGCDOM_01212","EBKHBMPE_04338","DPMFBDAI_04284","EALADMDM_04079"
"ldcC","","Constitutive lysine decarboxylase",905,905,1,1,956,NA,NA,"",1370,2141,2139,"GHMCGLJL_03828","JJMFJMFM_04053","JNNEAAKJ_02546","LBDHJNNO_03854","HIJKBCKB_04133","GHDDAADB_03856","MPFBFLID_03890","AGHFNEBA_03722","MEDKAEFB_04078","LNJABEDI_04079","FEGODEDJ_03770","EPFGCDOM_01189","EBKHBMPE_04361","DPMFBDAI_04307","EALADMDM_04056"
"group_1042","","putative signaling protein",905,905,1,1,1158,NA,NA,"",1100,2099,2097,"GHMCGLJL_04117","JJMFJMFM_04156","JNNEAAKJ_03330","LBDHJNNO_04466","HIJKBCKB_04342","GHDDAADB_04510","MPFBFLID_04064","AGHFNEBA_04395","MEDKAEFB_04246","LNJABEDI_04329","FEGODEDJ_04383","EPFGCDOM_03830","EBKHBMPE_04383","DPMFBDAI_04417","EALADMDM_04232"
"malG","","Maltose/maltodextrin transport system permease protein MalG",905,905,1,1,913,NA,NA,"",515,890,889,"GHMCGLJL_03446","JJMFJMFM_03755","JNNEAAKJ_03794","LBDHJNNO_01239","HIJKBCKB_04092","GHDDAADB_01180","MPFBFLID_03820","AGHFNEBA_04048","MEDKAEFB_03893","LNJABEDI_04038","FEGODEDJ_01071","EPFGCDOM_02722","EBKHBMPE_00696","DPMFBDAI_00027","EALADMDM_04013"
"lamB","","Maltoporin",905,905,1,1,4755,NA,NA,"",644,1358,1347,"GHMCGLJL_03442","JJMFJMFM_03759","JNNEAAKJ_03790","LBDHJNNO_01235","HIJKBCKB_04088","GHDDAADB_01184","MPFBFLID_03824","AGHFNEBA_04044","MEDKAEFB_03897","LNJABEDI_04034","FEGODEDJ_01067","EPFGCDOM_02718","EBKHBMPE_00700","DPMFBDAI_00031","EALADMDM_04017"
"chuR_2","","Anaerobic sulfatase-maturating enzyme",905,905,1,1,5840,NA,NA,"",965,1190,1189,"GHMCGLJL_02592","JJMFJMFM_02804","JNNEAAKJ_02184","LBDHJNNO_00840","HIJKBCKB_03067","GHDDAADB_01579","MPFBFLID_02852","AGHFNEBA_02851","MEDKAEFB_01763","LNJABEDI_02792","FEGODEDJ_00672","EPFGCDOM_04202","EBKHBMPE_01095","DPMFBDAI_00427","EALADMDM_02277"
"yjgN_1","","Inner membrane protein YjgN",905,905,1,1,4988,NA,NA,"",752,848,847,"GHMCGLJL_04448","JJMFJMFM_02437","JNNEAAKJ_04144","LBDHJNNO_01016","HIJKBCKB_01801","GHDDAADB_01403","MPFBFLID_02476","AGHFNEBA_03027","MEDKAEFB_04476","LNJABEDI_03429","FEGODEDJ_00848","EPFGCDOM_04338","EBKHBMPE_00919","DPMFBDAI_00250","EALADMDM_04489"
"group_1092","","hypothetical protein",905,905,1,1,2437,NA,NA,"",698,974,973,"GHMCGLJL_04478","JJMFJMFM_04545","JNNEAAKJ_03871","LBDHJNNO_02797","HIJKBCKB_04455","GHDDAADB_03403","MPFBFLID_04391","AGHFNEBA_04572","MEDKAEFB_04505","LNJABEDI_04386","FEGODEDJ_04292","EPFGCDOM_04116","EBKHBMPE_03192","DPMFBDAI_02276","EALADMDM_04431"
