"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR22372854","SRR21160279","SRR17988630","SRR6334804","SRR10771554","SRR15611006","SRR6650898","SRR14634883","SRR10442241","SRR15178486","SRR14832437","SRR17377294","SRR6457608","SRR10425329","SRR10970129"
"fhlA","","Formate hydrogenlyase transcriptional activator",664,664,1,1,2654,NA,NA,"",1163,2078,2076,"PLCNCENN_00501","KEOEBKAN_00499","GFKIFJBM_02079","NLKIMHOO_01024","LIIPPADC_00038","HFBOBIGA_00500","NMJOOJKK_01244","AABOGFLE_00499","KIBLFBLO_01243","APCMIKPD_02248","CHDLMNOI_03201","EJFCIEED_01245","HJMAJOGO_00170","MKICJGKN_02670","BPGCFPHG_00169"
"hypB","","Hydrogenase maturation factor HypB",664,664,1,1,2649,NA,NA,"",545,872,871,"PLCNCENN_00505","KEOEBKAN_00503","GFKIFJBM_02083","NLKIMHOO_01028","LIIPPADC_00034","HFBOBIGA_00504","NMJOOJKK_01248","AABOGFLE_00503","KIBLFBLO_01247","APCMIKPD_02252","CHDLMNOI_03197","EJFCIEED_01249","HJMAJOGO_00166","MKICJGKN_02674","BPGCFPHG_00165"
"yqaA","","Inner membrane protein YqaA",664,664,1,1,2616,NA,NA,"",281,425,424,"PLCNCENN_00542","KEOEBKAN_04344","GFKIFJBM_02120","NLKIMHOO_01065","LIIPPADC_04349","HFBOBIGA_00540","NMJOOJKK_01285","AABOGFLE_00540","KIBLFBLO_01284","APCMIKPD_02289","CHDLMNOI_03160","EJFCIEED_01286","HJMAJOGO_00129","MKICJGKN_02710","BPGCFPHG_00129"
"tctD","","Transcriptional regulatory protein tctD",664,664,1,1,2577,NA,NA,"",332,674,673,"PLCNCENN_00579","KEOEBKAN_04307","GFKIFJBM_02157","NLKIMHOO_01102","LIIPPADC_04312","HFBOBIGA_00577","NMJOOJKK_01322","AABOGFLE_00577","KIBLFBLO_01321","APCMIKPD_02984","CHDLMNOI_03123","EJFCIEED_01323","HJMAJOGO_00092","MKICJGKN_02747","BPGCFPHG_00092"
"yhaJ_2","","HTH-type transcriptional regulator YhaJ",664,664,1,1,5916,NA,NA,"",626,914,913,"PLCNCENN_03026","KEOEBKAN_03285","GFKIFJBM_03560","NLKIMHOO_03606","LIIPPADC_03361","HFBOBIGA_02883","NMJOOJKK_03194","AABOGFLE_03526","KIBLFBLO_02715","APCMIKPD_04214","CHDLMNOI_02885","EJFCIEED_03528","HJMAJOGO_02658","MKICJGKN_04273","BPGCFPHG_03570"
"wzzB","","Chain length determinant protein",664,664,1,1,5926,NA,NA,"",743,983,982,"PLCNCENN_03016","KEOEBKAN_03295","GFKIFJBM_03570","NLKIMHOO_03596","LIIPPADC_03371","HFBOBIGA_02893","NMJOOJKK_03204","AABOGFLE_03536","KIBLFBLO_02705","APCMIKPD_04224","CHDLMNOI_02895","EJFCIEED_03538","HJMAJOGO_02648","MKICJGKN_04283","BPGCFPHG_03580"
"group_1037","","hypothetical protein",664,664,1,1,5953,NA,NA,"",1004,1403,1402,"PLCNCENN_02995","KEOEBKAN_03316","GFKIFJBM_03000","NLKIMHOO_02114","LIIPPADC_03392","HFBOBIGA_02914","NMJOOJKK_03225","AABOGFLE_03557","KIBLFBLO_02684","APCMIKPD_02040","CHDLMNOI_02917","EJFCIEED_03559","HJMAJOGO_02627","MKICJGKN_03136","BPGCFPHG_03601"
"gtfA","","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit",664,664,1,1,5954,NA,NA,"",281,1220,1218,"PLCNCENN_02994","KEOEBKAN_03317","GFKIFJBM_02999","NLKIMHOO_02113","LIIPPADC_03393","HFBOBIGA_02915","NMJOOJKK_03226","AABOGFLE_03558","KIBLFBLO_02683","APCMIKPD_02041","CHDLMNOI_02918","EJFCIEED_03560","HJMAJOGO_02626","MKICJGKN_03135","BPGCFPHG_03602"
"manC1","","Mannose-1-phosphate guanylyltransferase 1",664,664,1,1,5960,NA,NA,"",1073,1436,1433,"PLCNCENN_02989","KEOEBKAN_03322","GFKIFJBM_02994","NLKIMHOO_02108","LIIPPADC_03398","HFBOBIGA_02920","NMJOOJKK_03231","AABOGFLE_03563","KIBLFBLO_02678","APCMIKPD_02046","CHDLMNOI_02923","EJFCIEED_03565","HJMAJOGO_02621","MKICJGKN_03130","BPGCFPHG_03607"
"mdtB","","Multidrug resistance protein MdtB",664,664,1,1,6116,NA,NA,"",494,3122,3116,"PLCNCENN_02964","KEOEBKAN_03347","GFKIFJBM_02969","NLKIMHOO_02083","LIIPPADC_03423","HFBOBIGA_02945","NMJOOJKK_03256","AABOGFLE_03588","KIBLFBLO_02653","APCMIKPD_02071","CHDLMNOI_02948","EJFCIEED_03590","HJMAJOGO_02596","MKICJGKN_03105","BPGCFPHG_03632"
