"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR13455266","SRR13332102","SRR14286873","SRR14308533","SRR17282702","SRR16956559","SRR13571388","SRR13208408","SRR15128288","SRR7348276","SRR13246906","SRR5601759","SRR19087053","SRR20097124","SRR16491265"
"fhlA","","Formate hydrogenlyase transcriptional activator",664,664,1,1,2654,NA,NA,"",1163,2078,2076,"AKPGFOOG_00170","PHNPLBDO_00170","MCDJADKF_01339","JPHGOPOJ_00499","FLCGLJPE_00500","IEPIMJMD_00500","NJGDKAKP_01673","MPBOBPCC_01757","CDHOGHAI_00498","MLENEPKJ_01418","OIIJKFEB_02832","JAMBMFLH_01691","IAACNIFC_01245","OCHLACIF_00499","KNEHKBDO_00920"
"hypB","","Hydrogenase maturation factor HypB",664,664,1,1,2649,NA,NA,"",545,872,871,"AKPGFOOG_00166","PHNPLBDO_00166","MCDJADKF_01343","JPHGOPOJ_00503","FLCGLJPE_00504","IEPIMJMD_00504","NJGDKAKP_01677","MPBOBPCC_01761","CDHOGHAI_00502","MLENEPKJ_01414","OIIJKFEB_02836","JAMBMFLH_01695","IAACNIFC_01249","OCHLACIF_00503","KNEHKBDO_00916"
"yqaA","","Inner membrane protein YqaA",664,664,1,1,2616,NA,NA,"",281,425,424,"AKPGFOOG_00129","PHNPLBDO_00129","MCDJADKF_01380","JPHGOPOJ_00540","FLCGLJPE_00541","IEPIMJMD_00541","NJGDKAKP_01714","MPBOBPCC_01798","CDHOGHAI_00539","MLENEPKJ_01378","OIIJKFEB_02873","JAMBMFLH_01730","IAACNIFC_01286","OCHLACIF_00540","KNEHKBDO_00879"
"tctD","","Transcriptional regulatory protein tctD",664,664,1,1,2577,NA,NA,"",332,674,673,"AKPGFOOG_00092","PHNPLBDO_00092","MCDJADKF_01417","JPHGOPOJ_00577","FLCGLJPE_00578","IEPIMJMD_00578","NJGDKAKP_01751","MPBOBPCC_03495","CDHOGHAI_00576","MLENEPKJ_01341","OIIJKFEB_02910","JAMBMFLH_01767","IAACNIFC_01323","OCHLACIF_00577","KNEHKBDO_00841"
"yhaJ_2","","HTH-type transcriptional regulator YhaJ",664,664,1,1,5916,NA,NA,"",626,914,913,"AKPGFOOG_03907","PHNPLBDO_03132","MCDJADKF_02322","JPHGOPOJ_03390","FLCGLJPE_03523","IEPIMJMD_02149","NJGDKAKP_02149","MPBOBPCC_03680","CDHOGHAI_03559","MLENEPKJ_02947","OIIJKFEB_02597","JAMBMFLH_02499","IAACNIFC_03195","OCHLACIF_03533","KNEHKBDO_03531"
"wzzB","","Chain length determinant protein",664,664,1,1,5926,NA,NA,"",743,983,982,"AKPGFOOG_03897","PHNPLBDO_03122","MCDJADKF_02332","JPHGOPOJ_03380","FLCGLJPE_03533","IEPIMJMD_02139","NJGDKAKP_02139","MPBOBPCC_03690","CDHOGHAI_03549","MLENEPKJ_02957","OIIJKFEB_02607","JAMBMFLH_02489","IAACNIFC_03205","OCHLACIF_03543","KNEHKBDO_03541"
"group_1037","","hypothetical protein",664,664,1,1,5953,NA,NA,"",1004,1403,1402,"AKPGFOOG_03209","PHNPLBDO_03101","MCDJADKF_02353","JPHGOPOJ_03359","FLCGLJPE_03554","IEPIMJMD_02118","NJGDKAKP_02118","MPBOBPCC_00643","CDHOGHAI_03528","MLENEPKJ_02978","OIIJKFEB_02628","JAMBMFLH_02468","IAACNIFC_03226","OCHLACIF_03564","KNEHKBDO_03562"
"gtfA","","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit",664,664,1,1,5954,NA,NA,"",281,1220,1218,"AKPGFOOG_03210","PHNPLBDO_03100","MCDJADKF_02354","JPHGOPOJ_03358","FLCGLJPE_03555","IEPIMJMD_02117","NJGDKAKP_02117","MPBOBPCC_00644","CDHOGHAI_03527","MLENEPKJ_02979","OIIJKFEB_02629","JAMBMFLH_02467","IAACNIFC_03227","OCHLACIF_03565","KNEHKBDO_03563"
"manC1","","Mannose-1-phosphate guanylyltransferase 1",664,664,1,1,5960,NA,NA,"",1073,1436,1433,"AKPGFOOG_03215","PHNPLBDO_03095","MCDJADKF_02359","JPHGOPOJ_03353","FLCGLJPE_03560","IEPIMJMD_02112","NJGDKAKP_02112","MPBOBPCC_00649","CDHOGHAI_03522","MLENEPKJ_02984","OIIJKFEB_02634","JAMBMFLH_02461","IAACNIFC_03232","OCHLACIF_03570","KNEHKBDO_03568"
"mdtB","","Multidrug resistance protein MdtB",664,664,1,1,6116,NA,NA,"",494,3122,3116,"AKPGFOOG_03240","PHNPLBDO_03070","MCDJADKF_02384","JPHGOPOJ_03328","FLCGLJPE_03585","IEPIMJMD_02087","NJGDKAKP_02087","MPBOBPCC_00674","CDHOGHAI_03497","MLENEPKJ_03009","OIIJKFEB_02659","JAMBMFLH_02436","IAACNIFC_03257","OCHLACIF_03595","KNEHKBDO_03593"
