"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR15593878","SRR15613574","SRR9661353","SRR14055071","SRR6294053","SRR3664744","SRR6354079","SRR11615713","SRR2925330","SRR12194045","SRR8270017","SRR9228687","SRR10734211","SRR10222526","SRR13500279"
"group_1006","","hypothetical protein",905,905,1,1,2498,NA,NA,"",1823,2168,2165,"FAKILBHJ_03678","MFGMEPNH_04462","GKHIPBGD_03198","HFCJNOEP_04482","AFLLMIIJ_04298","JMEAJABB_02749","MGACHHDP_03233","JLDBMPJD_03819","CLEJEKBP_03304","JPADKNDH_04531","CFMFLGPJ_04493","JFGFHMKF_04210","EPOIMEPO_03001","FMAAPHMO_04382","DJIAFDLM_03410"
"papC_3","","Outer membrane usher protein PapC",905,905,1,1,997,NA,NA,"",2057,2657,2656,"FAKILBHJ_03886","MFGMEPNH_03447","GKHIPBGD_04404","HFCJNOEP_02932","AFLLMIIJ_03412","JMEAJABB_03981","MGACHHDP_04387","JLDBMPJD_04178","CLEJEKBP_03691","JPADKNDH_02600","CFMFLGPJ_03226","JFGFHMKF_02904","EPOIMEPO_03376","FMAAPHMO_03770","DJIAFDLM_04490"
"yfcO","","putative protein YfcO",905,905,1,1,992,NA,NA,"",734,842,841,"FAKILBHJ_03891","MFGMEPNH_03442","GKHIPBGD_04399","HFCJNOEP_02937","AFLLMIIJ_03407","JMEAJABB_03986","MGACHHDP_04382","JLDBMPJD_04173","CLEJEKBP_03686","JPADKNDH_02595","CFMFLGPJ_03231","JFGFHMKF_02909","EPOIMEPO_03381","FMAAPHMO_03775","DJIAFDLM_04485"
"group_1013","","hypothetical protein",905,905,1,1,988,NA,NA,"",362,689,622,"FAKILBHJ_03895","MFGMEPNH_03438","GKHIPBGD_04395","HFCJNOEP_02941","AFLLMIIJ_03403","JMEAJABB_03990","MGACHHDP_04378","JLDBMPJD_04169","CLEJEKBP_03682","JPADKNDH_02591","CFMFLGPJ_03235","JFGFHMKF_02913","EPOIMEPO_03385","FMAAPHMO_03779","DJIAFDLM_04481"
"abaF","","Fosfomycin resistance protein AbaF",905,905,1,1,979,NA,NA,"",803,1301,804,"FAKILBHJ_03903","MFGMEPNH_03430","GKHIPBGD_04387","HFCJNOEP_02949","AFLLMIIJ_03395","JMEAJABB_03998","MGACHHDP_04370","JLDBMPJD_04161","CLEJEKBP_03674","JPADKNDH_02583","CFMFLGPJ_03243","JFGFHMKF_02921","EPOIMEPO_03393","FMAAPHMO_03787","DJIAFDLM_04473"
"ldcC","","Constitutive lysine decarboxylase",905,905,1,1,956,NA,NA,"",1370,2141,2139,"FAKILBHJ_03926","MFGMEPNH_03407","GKHIPBGD_04364","HFCJNOEP_02972","AFLLMIIJ_03372","JMEAJABB_04021","MGACHHDP_04347","JLDBMPJD_04138","CLEJEKBP_03651","JPADKNDH_02560","CFMFLGPJ_03266","JFGFHMKF_02944","EPOIMEPO_03416","FMAAPHMO_03810","DJIAFDLM_04450"
"group_1042","","putative signaling protein",905,905,1,1,1158,NA,NA,"",1100,2099,2097,"FAKILBHJ_04512","MFGMEPNH_03927","GKHIPBGD_04413","HFCJNOEP_04326","AFLLMIIJ_04475","JMEAJABB_04173","MGACHHDP_04396","JLDBMPJD_04362","CLEJEKBP_04424","JPADKNDH_04351","CFMFLGPJ_04423","JFGFHMKF_04358","EPOIMEPO_04393","FMAAPHMO_04449","DJIAFDLM_04584"
"malG","","Maltose/maltodextrin transport system permease protein MalG",905,905,1,1,913,NA,NA,"",515,890,889,"FAKILBHJ_01182","MFGMEPNH_01793","GKHIPBGD_00695","HFCJNOEP_04001","AFLLMIIJ_04147","JMEAJABB_03805","MGACHHDP_01086","JLDBMPJD_03280","CLEJEKBP_01258","JPADKNDH_02016","CFMFLGPJ_03641","JFGFHMKF_01768","EPOIMEPO_04141","FMAAPHMO_01574","DJIAFDLM_03319"
"lamB","","Maltoporin",905,905,1,1,4755,NA,NA,"",644,1358,1347,"FAKILBHJ_01186","MFGMEPNH_01789","GKHIPBGD_00699","HFCJNOEP_03997","AFLLMIIJ_04143","JMEAJABB_03809","MGACHHDP_01082","JLDBMPJD_03284","CLEJEKBP_01262","JPADKNDH_02020","CFMFLGPJ_03637","JFGFHMKF_01772","EPOIMEPO_04137","FMAAPHMO_01570","DJIAFDLM_03315"
"chuR_2","","Anaerobic sulfatase-maturating enzyme",905,905,1,1,5840,NA,NA,"",965,1190,1189,"FAKILBHJ_01581","MFGMEPNH_04267","GKHIPBGD_01093","HFCJNOEP_02478","AFLLMIIJ_01201","JMEAJABB_03760","MGACHHDP_00688","JLDBMPJD_01522","CLEJEKBP_01657","JPADKNDH_03481","CFMFLGPJ_01105","JFGFHMKF_03307","EPOIMEPO_04001","FMAAPHMO_01174","DJIAFDLM_03859"
"yjgN_1","","Inner membrane protein YjgN",905,905,1,1,4988,NA,NA,"",752,848,847,"FAKILBHJ_01405","MFGMEPNH_01434","GKHIPBGD_00916","HFCJNOEP_02654","AFLLMIIJ_01378","JMEAJABB_00906","MGACHHDP_00864","JLDBMPJD_01698","CLEJEKBP_01481","JPADKNDH_02239","CFMFLGPJ_01282","JFGFHMKF_01991","EPOIMEPO_03873","FMAAPHMO_01351","DJIAFDLM_03097"
"group_1092","","hypothetical protein",905,905,1,1,2437,NA,NA,"",698,974,973,"FAKILBHJ_03730","MFGMEPNH_04327","GKHIPBGD_04621","HFCJNOEP_04565","AFLLMIIJ_04247","JMEAJABB_02698","MGACHHDP_03285","JLDBMPJD_04435","CLEJEKBP_03357","JPADKNDH_04451","CFMFLGPJ_04612","JFGFHMKF_04554","EPOIMEPO_02950","FMAAPHMO_04331","DJIAFDLM_03359"
"aceB","","Malate synthase A",905,905,1,1,889,NA,NA,"",1298,1601,1598,"FAKILBHJ_01158","MFGMEPNH_04343","GKHIPBGD_00671","HFCJNOEP_04025","AFLLMIIJ_04171","JMEAJABB_03781","MGACHHDP_01110","JLDBMPJD_03256","CLEJEKBP_01234","JPADKNDH_01992","CFMFLGPJ_03665","JFGFHMKF_01744","EPOIMEPO_04165","FMAAPHMO_01598","DJIAFDLM_03343"
"prr","","Gamma-aminobutyraldehyde dehydrogenase",905,905,1,1,3242,NA,NA,"",1397,1445,1424,"FAKILBHJ_02141","MFGMEPNH_00687","GKHIPBGD_01388","HFCJNOEP_00457","AFLLMIIJ_00547","JMEAJABB_01622","MGACHHDP_01803","JLDBMPJD_00898","CLEJEKBP_00277","JPADKNDH_00036","CFMFLGPJ_00645","JFGFHMKF_00690","EPOIMEPO_01630","FMAAPHMO_01878","DJIAFDLM_00820"
"group_1135","","hypothetical protein",905,905,1,1,1575,NA,NA,"",953,3956,3869,"FAKILBHJ_02803","MFGMEPNH_04224","GKHIPBGD_02240","HFCJNOEP_02430","AFLLMIIJ_04517","JMEAJABB_01487","MGACHHDP_03328","JLDBMPJD_01204","CLEJEKBP_03607","JPADKNDH_01351","CFMFLGPJ_02650","JFGFHMKF_04001","EPOIMEPO_02567","FMAAPHMO_02762","DJIAFDLM_02691"
