"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR21685408","SRR7075052","SRR9824449","SRR17066826","SRR5912902","SRR6933166","SRR10356966","SRR16578258","SRR13842579","SRR13111177","SRR2925322","SRR21937927","SRR10530287","SRR10493612","SRR10343301"
"group_1006","","hypothetical protein",905,905,1,1,2498,NA,NA,"",1823,2168,2165,"JDIIJKHN_04609","ANKGICDI_04559","GDAEHEKC_04369","JIGHPCDG_04443","AIBLHIHO_02671","DDBODOKI_03443","GBMICJBH_04463","LMIAKKGP_04392","BJCDNGAK_02749","FBIMFPIH_04626","NMOFBMKN_03682","ONPAHLON_04449","OIIGFPGA_03521","KKBJLIKA_00879","LHDAOGLO_04541"
"papC_3","","Outer membrane usher protein PapC",905,905,1,1,997,NA,NA,"",2057,2657,2656,"JDIIJKHN_04197","ANKGICDI_03261","GDAEHEKC_03609","JIGHPCDG_03809","AIBLHIHO_04284","DDBODOKI_02008","GBMICJBH_03670","LMIAKKGP_03733","BJCDNGAK_03406","FBIMFPIH_04322","NMOFBMKN_03814","ONPAHLON_04202","OIIGFPGA_03853","KKBJLIKA_01284","LHDAOGLO_04207"
"yfcO","","putative protein YfcO",905,905,1,1,992,NA,NA,"",734,842,841,"JDIIJKHN_04202","ANKGICDI_03266","GDAEHEKC_03614","JIGHPCDG_03814","AIBLHIHO_04279","DDBODOKI_02003","GBMICJBH_03675","LMIAKKGP_03738","BJCDNGAK_03401","FBIMFPIH_04327","NMOFBMKN_03809","ONPAHLON_04197","OIIGFPGA_03858","KKBJLIKA_01289","LHDAOGLO_04212"
"group_1013","","hypothetical protein",905,905,1,1,988,NA,NA,"",362,689,622,"JDIIJKHN_04206","ANKGICDI_03270","GDAEHEKC_03618","JIGHPCDG_03818","AIBLHIHO_04275","DDBODOKI_01999","GBMICJBH_03679","LMIAKKGP_03742","BJCDNGAK_03397","FBIMFPIH_04331","NMOFBMKN_03805","ONPAHLON_04193","OIIGFPGA_03862","KKBJLIKA_01293","LHDAOGLO_04216"
"abaF","","Fosfomycin resistance protein AbaF",905,905,1,1,979,NA,NA,"",803,1301,804,"JDIIJKHN_04214","ANKGICDI_03278","GDAEHEKC_03626","JIGHPCDG_03826","AIBLHIHO_04267","DDBODOKI_01991","GBMICJBH_03687","LMIAKKGP_03750","BJCDNGAK_03389","FBIMFPIH_04339","NMOFBMKN_03797","ONPAHLON_04185","OIIGFPGA_03870","KKBJLIKA_01301","LHDAOGLO_04224"
"ldcC","","Constitutive lysine decarboxylase",905,905,1,1,956,NA,NA,"",1370,2141,2139,"JDIIJKHN_04237","ANKGICDI_03301","GDAEHEKC_03649","JIGHPCDG_03849","AIBLHIHO_04244","DDBODOKI_01968","GBMICJBH_03710","LMIAKKGP_03773","BJCDNGAK_03366","FBIMFPIH_04362","NMOFBMKN_03774","ONPAHLON_04162","OIIGFPGA_03893","KKBJLIKA_01324","LHDAOGLO_04247"
"group_1042","","putative signaling protein",905,905,1,1,1158,NA,NA,"",1100,2099,2097,"JDIIJKHN_04444","ANKGICDI_04371","GDAEHEKC_04381","JIGHPCDG_04128","AIBLHIHO_04390","DDBODOKI_02901","GBMICJBH_04004","LMIAKKGP_04019","BJCDNGAK_04556","FBIMFPIH_04464","NMOFBMKN_04425","ONPAHLON_04312","OIIGFPGA_04270","KKBJLIKA_04311","LHDAOGLO_04344"
"malG","","Maltose/maltodextrin transport system permease protein MalG",905,905,1,1,913,NA,NA,"",515,890,889,"JDIIJKHN_04113","ANKGICDI_04207","GDAEHEKC_00695","JIGHPCDG_03948","AIBLHIHO_00418","DDBODOKI_03212","GBMICJBH_01444","LMIAKKGP_04063","BJCDNGAK_00985","FBIMFPIH_03987","NMOFBMKN_01929","ONPAHLON_01775","OIIGFPGA_04311","KKBJLIKA_04175","LHDAOGLO_03105"
"lamB","","Maltoporin",905,905,1,1,4755,NA,NA,"",644,1358,1347,"JDIIJKHN_04109","ANKGICDI_04203","GDAEHEKC_00699","JIGHPCDG_03952","AIBLHIHO_00414","DDBODOKI_03208","GBMICJBH_01440","LMIAKKGP_04067","BJCDNGAK_00981","FBIMFPIH_03991","NMOFBMKN_01933","ONPAHLON_01779","OIIGFPGA_04307","KKBJLIKA_04179","LHDAOGLO_03101"
"chuR_2","","Anaerobic sulfatase-maturating enzyme",905,905,1,1,5840,NA,NA,"",965,1190,1189,"JDIIJKHN_03155","ANKGICDI_03670","GDAEHEKC_01094","JIGHPCDG_02482","AIBLHIHO_00019","DDBODOKI_04053","GBMICJBH_04303","LMIAKKGP_03691","BJCDNGAK_00586","FBIMFPIH_03037","NMOFBMKN_02328","ONPAHLON_03051","OIIGFPGA_02312","KKBJLIKA_02323","LHDAOGLO_03532"
