"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR13430969","SRR17553086","SRR5459688","SRR16683927","SRR14345228","SRR16764825","SRR16811924","SRR13389372","SRR10824558","SRR5238120","SRR14198814","SRR15972785","SRR16296743","SRR14821643","SRR14038127"
"fhlA","","Formate hydrogenlyase transcriptional activator",664,664,1,1,2654,NA,NA,"",1163,2078,2076,"NOHICHGJ_00106","JCMDIBOB_00497","OKHPJLIN_02671","JOGFOANM_00914","PGJECOOO_00170","MCPJIJPF_02117","OFOMPFIH_01240","LBGPHJOI_02741","OGCGCFCD_02140","MNBLDDAK_00170","DMPEEDGD_01603","HNPJOKFM_01244","GFIBMCBM_00499","CHPIIJEJ_03476","DICCMPCG_00913"
"hypB","","Hydrogenase maturation factor HypB",664,664,1,1,2649,NA,NA,"",545,872,871,"NOHICHGJ_00102","JCMDIBOB_00501","OKHPJLIN_02675","JOGFOANM_00910","PGJECOOO_00166","MCPJIJPF_02121","OFOMPFIH_01244","LBGPHJOI_02745","OGCGCFCD_02144","MNBLDDAK_00166","DMPEEDGD_01607","HNPJOKFM_01248","GFIBMCBM_00503","CHPIIJEJ_03472","DICCMPCG_00909"
"yqaA","","Inner membrane protein YqaA",664,664,1,1,2616,NA,NA,"",281,425,424,"NOHICHGJ_00065","JCMDIBOB_00537","OKHPJLIN_02710","JOGFOANM_00873","PGJECOOO_00129","MCPJIJPF_02156","OFOMPFIH_01281","LBGPHJOI_02782","OGCGCFCD_02181","MNBLDDAK_00129","DMPEEDGD_01644","HNPJOKFM_01285","GFIBMCBM_00540","CHPIIJEJ_03749","DICCMPCG_00872"
"tctD","","Transcriptional regulatory protein tctD",664,664,1,1,2577,NA,NA,"",332,674,673,"NOHICHGJ_00028","JCMDIBOB_00574","OKHPJLIN_02747","JOGFOANM_00836","PGJECOOO_00092","MCPJIJPF_02193","OFOMPFIH_01318","LBGPHJOI_02819","OGCGCFCD_02218","MNBLDDAK_00092","DMPEEDGD_03967","HNPJOKFM_01322","GFIBMCBM_00577","CHPIIJEJ_03786","DICCMPCG_00835"
"yhaJ_2","","HTH-type transcriptional regulator YhaJ",664,664,1,1,5916,NA,NA,"",626,914,913,"NOHICHGJ_04422","JCMDIBOB_02924","OKHPJLIN_04069","JOGFOANM_03452","PGJECOOO_02607","MCPJIJPF_02764","OFOMPFIH_03521","LBGPHJOI_03019","OGCGCFCD_03402","MNBLDDAK_03215","DMPEEDGD_04286","HNPJOKFM_02797","GFIBMCBM_03576","CHPIIJEJ_03120","DICCMPCG_03581"
"wzzB","","Chain length determinant protein",664,664,1,1,5926,NA,NA,"",743,983,982,"NOHICHGJ_04412","JCMDIBOB_02914","OKHPJLIN_04079","JOGFOANM_03462","PGJECOOO_02617","MCPJIJPF_02774","OFOMPFIH_03531","LBGPHJOI_03009","OGCGCFCD_03392","MNBLDDAK_03205","DMPEEDGD_04276","HNPJOKFM_02807","GFIBMCBM_03586","CHPIIJEJ_03130","DICCMPCG_03591"
"group_1037","","hypothetical protein",664,664,1,1,5953,NA,NA,"",1004,1403,1402,"NOHICHGJ_03312","JCMDIBOB_02893","OKHPJLIN_02975","JOGFOANM_03483","PGJECOOO_02638","MCPJIJPF_02795","OFOMPFIH_03552","LBGPHJOI_02988","OGCGCFCD_03371","MNBLDDAK_03184","DMPEEDGD_02978","HNPJOKFM_02828","GFIBMCBM_03607","CHPIIJEJ_03151","DICCMPCG_03612"
"gtfA","","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit",664,664,1,1,5954,NA,NA,"",281,1220,1218,"NOHICHGJ_03313","JCMDIBOB_02892","OKHPJLIN_02974","JOGFOANM_03484","PGJECOOO_02639","MCPJIJPF_02796","OFOMPFIH_03553","LBGPHJOI_02987","OGCGCFCD_03370","MNBLDDAK_03183","DMPEEDGD_02977","HNPJOKFM_02829","GFIBMCBM_03608","CHPIIJEJ_03152","DICCMPCG_03613"
"manC1","","Mannose-1-phosphate guanylyltransferase 1",664,664,1,1,5960,NA,NA,"",1073,1436,1433,"NOHICHGJ_03318","JCMDIBOB_02887","OKHPJLIN_02969","JOGFOANM_03489","PGJECOOO_02644","MCPJIJPF_02801","OFOMPFIH_03558","LBGPHJOI_02982","OGCGCFCD_03365","MNBLDDAK_03178","DMPEEDGD_02972","HNPJOKFM_02834","GFIBMCBM_03613","CHPIIJEJ_03157","DICCMPCG_03618"
"mdtB","","Multidrug resistance protein MdtB",664,664,1,1,6116,NA,NA,"",494,3122,3116,"NOHICHGJ_03343","JCMDIBOB_02862","OKHPJLIN_02944","JOGFOANM_03514","PGJECOOO_02669","MCPJIJPF_02826","OFOMPFIH_03583","LBGPHJOI_02957","OGCGCFCD_03340","MNBLDDAK_03153","DMPEEDGD_02947","HNPJOKFM_02859","GFIBMCBM_03638","CHPIIJEJ_03182","DICCMPCG_03643"
